Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.68981,1.64651,1.6434,1.62972,1.6523599999999998
3401.0,0.0,1.67324,1.62899,1.62686,1.61321,1.6355749999999998
3402.0,0.0,1.66019,1.61429,1.61355,1.60063,1.622165
3403.0,0.0,1.65038,1.60266,1.6034,1.59156,1.612
3404.0,0.0,1.64279,1.5935,1.59553,1.58483,1.6041625
3405.0,0.0,1.63645,1.58604,1.58903,1.57925,1.5976925
3406.0,0.0,1.63125,1.58007,1.58378,1.57448,1.592395
3407.0,0.0,1.62816,1.57635,1.58072,1.57148,1.5891775000000001
3408.0,0.0,1.62812,1.57579,1.5808,1.57144,1.5890375
3409.0,0.0,1.63038,1.57782,1.58326,1.57396,1.591355
3410.0,0.0,1.63233,1.57989,1.58543,1.57657,1.593555
3411.0,0.0,1.63153,1.57931,1.58474,1.57657,1.5930375
3412.0,0.0,1.62788,1.57546,1.581,1.57358,1.58948
3413.0,0.0,1.62386,1.57068,1.57678,1.56987,1.5852975
3414.0,0.0,1.62265,1.56853,1.57545,1.56856,1.5837975
3415.0,0.0,1.62607,1.57146,1.57906,1.57148,1.5870175
3416.0,0.0,1.63396,1.57975,1.58751,1.57855,1.5949425
3417.0,0.0,1.6448,1.59189,1.5992,1.58844,1.6060825
3418.0,0.0,1.65651,1.60553,1.61186,1.59937,1.6183174999999999
3419.0,0.0,1.66693,1.6181,1.62313,1.60946,1.6294049999999998
3420.0,0.0,1.6742,1.62734,1.63104,1.61696,1.6373849999999999
3421.0,0.0,1.67733,1.63187,1.63452,1.62078,1.641125
3422.0,0.0,1.67671,1.63184,1.63398,1.62098,1.6408775
3423.0,0.0,1.67386,1.62888,1.63109,1.61883,1.638165
3424.0,0.0,1.67077,1.62541,1.62799,1.61608,1.6350625
3425.0,0.0,1.66928,1.62374,1.62667,1.61444,1.6335325
3426.0,0.0,1.67075,1.62547,1.62859,1.61539,1.6350500000000001
3427.0,0.0,1.67548,1.63094,1.63401,1.61954,1.6399925
3428.0,0.0,1.68178,1.63839,1.64112,1.62566,1.6467375
3429.0,0.0,1.68621,1.64419,1.64626,1.63049,1.6517875
3430.0,0.0,1.68569,1.64474,1.64611,1.63075,1.6518225
3431.0,0.0,1.68,1.63918,1.64037,1.62578,1.6463325
3432.0,0.0,1.6722,1.6304,1.63222,1.6184,1.6383050000000001
3433.0,0.0,1.66626,1.62277,1.62589,1.61266,1.631895
3434.0,0.0,1.66369,1.61856,1.62313,1.61051,1.6289725000000002
3435.0,0.0,1.66203,1.61592,1.62147,1.60986,1.6273199999999999
3436.0,0.0,1.65629,1.6099,1.61576,1.60574,1.6219225
3437.0,0.0,1.64251,1.59587,1.6018,1.59385,1.6085075
