Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.38475,1.20068,1.3538,1.37612,1.3288375
3401.0,0.0,1.37483,1.1915,1.34271,1.36574,1.318695
3402.0,0.0,1.36477,1.18689,1.33118,1.3557,1.3096349999999999
3403.0,0.0,1.35537,1.18546,1.32039,1.34652,1.3019349999999998
3404.0,0.0,1.34714,1.18557,1.31116,1.33868,1.2956375
3405.0,0.0,1.34065,1.1861,1.30382,1.33268,1.2908125
3406.0,0.0,1.33568,1.18663,1.29838,1.32843,1.28728
3407.0,0.0,1.33238,1.18745,1.29489,1.32565,1.2850925
3408.0,0.0,1.33033,1.18899,1.293,1.32407,1.2840975
3409.0,0.0,1.3291,1.1911,1.29214,1.32313,1.2838675
3410.0,0.0,1.32863,1.19306,1.29157,1.32253,1.2839475
3411.0,0.0,1.3284,1.19448,1.29068,1.32216,1.28393
3412.0,0.0,1.32895,1.19591,1.28979,1.32214,1.2841975
3413.0,0.0,1.33028,1.19823,1.28975,1.32316,1.2853549999999998
3414.0,0.0,1.33302,1.20157,1.2917,1.32587,1.28804
3415.0,0.0,1.33732,1.20509,1.29642,1.33064,1.2923675000000001
3416.0,0.0,1.34317,1.20785,1.30391,1.33728,1.2980525
3417.0,0.0,1.35021,1.2096,1.31344,1.34515,1.3046
3418.0,0.0,1.35772,1.21075,1.32364,1.35323,1.311335
3419.0,0.0,1.36487,1.21188,1.33304,1.36037,1.3175400000000002
3420.0,0.0,1.37106,1.21339,1.34033,1.36586,1.32266
3421.0,0.0,1.37575,1.21538,1.34485,1.36939,1.3263425
3422.0,0.0,1.37914,1.21758,1.34688,1.37121,1.3287025000000001
3423.0,0.0,1.38137,1.21943,1.34738,1.37205,1.3300575
3424.0,0.0,1.38322,1.22045,1.34771,1.37275,1.3310325
3425.0,0.0,1.38491,1.22067,1.34896,1.37404,1.332145
3426.0,0.0,1.38698,1.22068,1.35159,1.37618,1.3338575
3427.0,0.0,1.38894,1.22106,1.35525,1.37867,1.3359800000000002
3428.0,0.0,1.39061,1.22176,1.35895,1.38064,1.33799
3429.0,0.0,1.39121,1.22211,1.36118,1.3815,1.339
3430.0,0.0,1.39041,1.22167,1.3608,1.38059,1.3383675
3431.0,0.0,1.38799,1.22083,1.35769,1.37774,1.3360625000000002
3432.0,0.0,1.38387,1.22053,1.35254,1.37341,1.3325875
3433.0,0.0,1.37841,1.22151,1.34622,1.36792,1.328515
3434.0,0.0,1.37105,1.22359,1.33908,1.36103,1.3236875000000001
