Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.48531,1.24851,1.3154,1.45687,1.3765225
3401.0,0.0,1.47224,1.24343,1.29881,1.44513,1.3649025000000001
3402.0,0.0,1.46028,1.23898,1.28885,1.43455,1.355665
3403.0,0.0,1.45024,1.23525,1.28495,1.42556,1.349
3404.0,0.0,1.44233,1.23238,1.2847,1.41839,1.3444500000000001
3405.0,0.0,1.43645,1.23033,1.28559,1.41313,1.341375
3406.0,0.0,1.4325,1.22906,1.28612,1.40973,1.3393525
3407.0,0.0,1.43032,1.2286,1.2863,1.40787,1.3382725
3408.0,0.0,1.42963,1.22885,1.28719,1.40707,1.338185
3409.0,0.0,1.42991,1.22971,1.28956,1.40699,1.3390425000000001
3410.0,0.0,1.43049,1.231,1.29299,1.40716,1.34041
3411.0,0.0,1.43088,1.23256,1.29636,1.40741,1.3418025
3412.0,0.0,1.43105,1.23436,1.29906,1.40779,1.343065
3413.0,0.0,1.4315,1.23635,1.3014,1.40878,1.3445075
3414.0,0.0,1.43303,1.23844,1.30386,1.41115,1.3466200000000002
3415.0,0.0,1.43632,1.24055,1.30625,1.41532,1.34961
3416.0,0.0,1.44162,1.24261,1.30804,1.42129,1.35339
3417.0,0.0,1.44864,1.24467,1.3091,1.4285,1.3577274999999998
3418.0,0.0,1.45656,1.24669,1.30994,1.43603,1.3623049999999999
3419.0,0.0,1.46432,1.24868,1.3113,1.44293,1.3668075000000002
3420.0,0.0,1.47091,1.2506,1.31365,1.44843,1.3708974999999999
3421.0,0.0,1.47565,1.25245,1.31699,1.45217,1.374315
3422.0,0.0,1.47838,1.25418,1.32084,1.45423,1.3769075
3423.0,0.0,1.47953,1.25576,1.32439,1.45517,1.3787125
3424.0,0.0,1.47999,1.25715,1.32675,1.45582,1.3799275000000002
3425.0,0.0,1.48072,1.25832,1.32753,1.45695,1.38088
3426.0,0.0,1.48232,1.25929,1.32719,1.45879,1.3818975
3427.0,0.0,1.4847,1.26008,1.32677,1.46095,1.3831250000000002
3428.0,0.0,1.48713,1.26069,1.32691,1.46273,1.3843649999999998
3429.0,0.0,1.48857,1.26106,1.32733,1.46343,1.3850974999999999
3430.0,0.0,1.48819,1.26115,1.32722,1.46254,1.384775
3431.0,0.0,1.48587,1.261,1.32631,1.46002,1.3833
3432.0,0.0,1.48214,1.2606,1.32532,1.45623,1.3810725
3433.0,0.0,1.47761,1.25992,1.32545,1.45143,1.3786025
3434.0,0.0,1.47245,1.25899,1.32728,1.44556,1.37607
3435.0,0.0,1.466,1.25779,1.32995,1.438,1.372935
3436.0,0.0,1.4572,1.25621,1.33119,1.42814,1.368185
3437.0,0.0,1.44518,1.2543,1.32862,1.41549,1.3608975
3438.0,0.0,1.43014,1.25205,1.32153,1.40069,1.3511025
3439.0,0.0,1.41356,1.24969,1.31163,1.38536,1.3400599999999998
3440.0,0.0,1.39777,1.24721,1.30212,1.37157,1.3296675
3441.0,0.0,1.38512,1.24473,1.29577,1.36118,1.3216999999999999
3442.0,0.0,1.3772,1.2422,1.29347,1.35526,1.3170324999999998
3443.0,0.0,1.37457,1.23958,1.29387,1.35434,1.31559
3444.0,0.0,1.37686,1.23682,1.29449,1.35782,1.3164975
3445.0,0.0,1.38302,1.23386,1.29368,1.36445,1.3187525
3446.0,0.0,1.39149,1.23086,1.29183,1.37243,1.3216525
3447.0,0.0,1.40025,1.22781,1.29062,1.37979,1.3246175
3448.0,0.0,1.40716,1.22481,1.29062,1.3851,1.3269225
3449.0,0.0,1.41049,1.2217,1.28988,1.38719,1.327315
3450.0,0.0,1.40953,1.21836,1.28555,1.38577,1.3248024999999999
3451.0,0.0,1.4049,1.21524,1.27689,1.38141,1.31961
3452.0,0.0,1.39824,1.21242,1.26629,1.37549,1.31311
3453.0,0.0,1.39136,1.20999,1.25717,1.36946,1.306995
3454.0,0.0,1.38538,1.20799,1.25153,1.36395,1.3022125
3455.0,0.0,1.38043,1.20646,1.2493,1.35906,1.2988125
3456.0,0.0,1.37597,1.20548,1.24919,1.35453,1.2962925
3457.0,0.0,1.37148,1.20497,1.2497,1.35017,1.2940800000000001
3458.0,0.0,1.36703,1.20491,1.24982,1.34624,1.2919999999999998
3459.0,0.0,1.36348,1.20531,1.24948,1.34366,1.2904825
3460.0,0.0,1.36202,1.20606,1.24961,1.3434,1.2902725
3461.0,0.0,1.36332,1.20708,1.25146,1.34542,1.29182
3462.0,0.0,1.3672,1.2083,1.25564,1.34951,1.2951625
3463.0,0.0,1.37274,1.20965,1.26144,1.3549,1.2996825
3464.0,0.0,1.37866,1.21072,1.2671,1.36059,1.3042675000000001
3465.0,0.0,1.38393,1.21172,1.27111,1.36543,1.3080475
3466.0,0.0,1.388,1.21248,1.2731,1.36901,1.3106475
3467.0,0.0,1.39072,1.21293,1.2734,1.37124,1.3120725
3468.0,0.0,1.39195,1.21303,1.27248,1.37174,1.3123
3469.0,0.0,1.39134,1.21285,1.27076,1.37022,1.3112925
3470.0,0.0,1.38846,1.21244,1.26866,1.36648,1.30901
3471.0,0.0,1.38303,1.21168,1.26649,1.36042,1.305405
3472.0,0.0,1.37524,1.2108,1.26459,1.35239,1.300755
3473.0,0.0,1.36598,1.20985,1.26321,1.34354,1.295645
3474.0,0.0,1.35672,1.20881,1.26207,1.33527,1.2907175
3475.0,0.0,1.34898,1.20774,1.2603,1.32866,1.2864200000000001
3476.0,0.0,1.34392,1.20678,1.25712,1.32452,1.283085
3477.0,0.0,1.34197,1.20602,1.25242,1.32319,1.2809000000000001
3478.0,0.0,1.34279,1.20553,1.247,1.32422,1.2798850000000002
3479.0,0.0,1.34542,1.20548,1.24227,1.32669,1.279965
3480.0,0.0,1.34883,1.20594,1.23947,1.32982,1.281015
3481.0,0.0,1.35237,1.20688,1.23894,1.33334,1.2828825
3482.0,0.0,1.35604,1.20825,1.24019,1.33724,1.2854299999999999
3483.0,0.0,1.36018,1.21001,1.24288,1.34157,1.2886600000000001
3484.0,0.0,1.36502,1.21219,1.24725,1.34624,1.292675
3485.0,0.0,1.37023,1.2146,1.25348,1.35091,1.297305
3486.0,0.0,1.37489,1.21697,1.26094,1.35475,1.3018875
3487.0,0.0,1.3778,1.2193,1.26838,1.35687,1.3055875000000001
3488.0,0.0,1.37827,1.22144,1.2745,1.35692,1.3077824999999998
3489.0,0.0,1.3765,1.22309,1.27836,1.3553,1.3083125
3490.0,0.0,1.37345,1.22415,1.27992,1.35263,1.3075375
3491.0,0.0,1.3701,1.22465,1.28034,1.34968,1.3061925
3492.0,0.0,1.36711,1.22466,1.28113,1.34709,1.3049975
3493.0,0.0,1.36457,1.22391,1.28254,1.34499,1.3040025
3494.0,0.0,1.36226,1.22238,1.28316,1.34325,1.3027625
3495.0,0.0,1.36014,1.22011,1.28139,1.34183,1.3008675
3496.0,0.0,1.3583,1.21717,1.2771,1.34071,1.29832
3497.0,0.0,1.35684,1.21388,1.27136,1.33983,1.2954775
3498.0,0.0,1.3558,1.21021,1.26494,1.3394,1.2925874999999998
3499.0,0.0,1.35515,1.20616,1.25758,1.33941,1.289575
3500.0,0.0,1.35467,1.20193,1.24905,1.33934,1.2862475
3501.0,0.0,1.35401,1.19782,1.24044,1.33856,1.2827075
3502.0,0.0,1.35268,1.19401,1.23353,1.33688,1.279275
3503.0,0.0,1.35035,1.19047,1.22899,1.3343,1.2760275
3504.0,0.0,1.34694,1.18714,1.22585,1.33078,1.2726775000000001
3505.0,0.0,1.34257,1.18418,1.2228,1.32627,1.268955
3506.0,0.0,1.33747,1.18172,1.21968,1.32094,1.2649525000000001
3507.0,0.0,1.33186,1.17977,1.21714,1.31518,1.2609875000000001
3508.0,0.0,1.32588,1.17827,1.21549,1.30925,1.2572225000000001
3509.0,0.0,1.31972,1.17721,1.21418,1.30342,1.2536325
3510.0,0.0,1.31378,1.17655,1.21244,1.29801,1.2501950000000002
3511.0,0.0,1.30864,1.17631,1.21011,1.29374,1.2471999999999999
3512.0,0.0,1.30532,1.17648,1.208,1.29157,1.2453425
3513.0,0.0,1.30475,1.17701,1.20743,1.29206,1.2453125
