Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.70244,1.74765,1.72285,1.68512,1.714515
3401.0,0.0,1.68797,1.73134,1.70727,1.66919,1.6989425000000002
3402.0,0.0,1.67709,1.71814,1.69514,1.65764,1.6870025
3403.0,0.0,1.66873,1.70753,1.68556,1.64898,1.6777
3404.0,0.0,1.6617,1.69885,1.67741,1.64145,1.6698525
3405.0,0.0,1.65553,1.69175,1.6704,1.63433,1.6630025000000002
3406.0,0.0,1.65104,1.68684,1.66555,1.62875,1.658045
3407.0,0.0,1.64957,1.68481,1.66425,1.62675,1.656345
3408.0,0.0,1.65123,1.68517,1.66624,1.62889,1.6578825000000001
3409.0,0.0,1.65387,1.68644,1.66888,1.6328,1.6604975
3410.0,0.0,1.65439,1.68645,1.66883,1.63446,1.6610325
3411.0,0.0,1.65148,1.68412,1.66486,1.6316,1.658015
3412.0,0.0,1.64687,1.6807,1.65911,1.62582,1.653125
3413.0,0.0,1.64405,1.67863,1.65563,1.62139,1.649925
3414.0,0.0,1.64576,1.68057,1.65765,1.62214,1.65153
3415.0,0.0,1.65262,1.68746,1.66604,1.62928,1.6588500000000002
3416.0,0.0,1.66325,1.69832,1.67923,1.64132,1.6705299999999998
3417.0,0.0,1.67527,1.71082,1.69427,1.65525,1.6839025000000003
3418.0,0.0,1.68612,1.72194,1.70779,1.66771,1.69589
3419.0,0.0,1.69364,1.72954,1.71697,1.67597,1.70403
3420.0,0.0,1.69672,1.73261,1.72041,1.67872,1.7071150000000002
3421.0,0.0,1.69575,1.73183,1.71887,1.67676,1.7058024999999999
3422.0,0.0,1.69245,1.7289,1.71471,1.67257,1.7021575000000002
3423.0,0.0,1.68891,1.72598,1.71057,1.66872,1.6985449999999997
3424.0,0.0,1.68678,1.72462,1.70846,1.66672,1.696645
3425.0,0.0,1.68722,1.72577,1.70965,1.66735,1.6974974999999999
3426.0,0.0,1.69085,1.72943,1.71458,1.67121,1.7015175
3427.0,0.0,1.69687,1.73434,1.72194,1.6778,1.7077375
3428.0,0.0,1.70245,1.73837,1.72815,1.68428,1.7133125
3429.0,0.0,1.70393,1.7391,1.72927,1.68643,1.7146824999999999
3430.0,0.0,1.69974,1.7356,1.724,1.68204,1.710345
3431.0,0.0,1.69198,1.7295,1.71514,1.67341,1.7025074999999998
3432.0,0.0,1.685,1.72327,1.70753,1.66578,1.695395
3433.0,0.0,1.68171,1.71852,1.70383,1.66282,1.6917200000000001
3434.0,0.0,1.68085,1.71411,1.70198,1.66295,1.6899725
3435.0,0.0,1.67753,1.70639,1.69645,1.66013,1.6851250000000002
3436.0,0.0,1.66669,1.69209,1.68221,1.64829,1.6723200000000003
3437.0,0.0,1.64661,1.67049,1.65836,1.62573,1.6502975
3438.0,0.0,1.62018,1.64438,1.62885,1.5963,1.6224275
3439.0,0.0,1.59357,1.6191,1.6006,1.56738,1.5951625
3440.0,0.0,1.57332,1.59972,1.58017,1.54624,1.5748625
3441.0,0.0,1.56323,1.58927,1.57076,1.53661,1.5649674999999998
3442.0,0.0,1.56279,1.58754,1.57126,1.53738,1.5647425
3443.0,0.0,1.5684,1.59243,1.57793,1.54418,1.570735
3444.0,0.0,1.57657,1.60121,1.58776,1.55306,1.5796500000000002
3445.0,0.0,1.58626,1.61218,1.59981,1.56301,1.590315
3446.0,0.0,1.59782,1.62411,1.61406,1.57485,1.60271
3447.0,0.0,1.60986,1.63461,1.62829,1.58764,1.6151
