Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,0.84322,0.73216,0.71863,0.7647,0.7646775
3401.0,0.0,0.82782,0.71297,0.70104,0.75043,0.748065
3402.0,0.0,0.81129,0.69193,0.68162,0.73421,0.7297625
3403.0,0.0,0.79797,0.67483,0.66595,0.7209,0.7149125
3404.0,0.0,0.79041,0.66454,0.65707,0.71341,0.7063575000000001
3405.0,0.0,0.78392,0.65615,0.6497,0.707,0.6991925
3406.0,0.0,0.77459,0.64523,0.63916,0.6977,0.6891700000000001
3407.0,0.0,0.76655,0.63579,0.62995,0.68996,0.6805625
3408.0,0.0,0.76574,0.63472,0.62881,0.68925,0.67963
3409.0,0.0,0.77411,0.64429,0.6384,0.6976,0.6886
3410.0,0.0,0.78454,0.65633,0.65093,0.70813,0.6999825000000001
3411.0,0.0,0.78661,0.65848,0.65387,0.71034,0.702325
3412.0,0.0,0.77856,0.64752,0.64394,0.70242,0.69311
3413.0,0.0,0.76714,0.63204,0.6292,0.69081,0.6797975
3414.0,0.0,0.76185,0.6246,0.62188,0.68512,0.6733625
3415.0,0.0,0.76643,0.63058,0.62701,0.68933,0.6783374999999999
3416.0,0.0,0.77908,0.64743,0.64234,0.70197,0.6927049999999999
3417.0,0.0,0.7966,0.6704,0.6635,0.71974,0.7125600000000001
3418.0,0.0,0.81715,0.69667,0.68842,0.74101,0.7358125
3419.0,0.0,0.83642,0.72043,0.71172,0.76127,0.75746
3420.0,0.0,0.84645,0.7321,0.72343,0.77177,0.7684375
3421.0,0.0,0.84368,0.72789,0.71939,0.76861,0.7648925
3422.0,0.0,0.83314,0.71416,0.70618,0.75732,0.7526999999999999
3423.0,0.0,0.82255,0.701,0.69345,0.74586,0.740715
3424.0,0.0,0.81775,0.69563,0.68852,0.74084,0.735685
3425.0,0.0,0.81817,0.69727,0.68993,0.7412,0.7366425
3426.0,0.0,0.82265,0.70401,0.69537,0.74537,0.74185
3427.0,0.0,0.83486,0.71977,0.70959,0.75772,0.755485
3428.0,0.0,0.85473,0.74402,0.73329,0.77842,0.7776150000000001
3429.0,0.0,0.86918,0.76205,0.75105,0.79313,0.7938525
3430.0,0.0,0.86757,0.76048,0.7499,0.79153,0.79237
3431.0,0.0,0.85068,0.73969,0.72993,0.77445,0.7736875
3432.0,0.0,0.83017,0.71404,0.70542,0.75388,0.7508775000000001
3433.0,0.0,0.81828,0.69874,0.69111,0.74194,0.7375175
3434.0,0.0,0.81981,0.69967,0.6928,0.74351,0.7389475000000001
3435.0,0.0,0.82825,0.70877,0.70284,0.75235,0.7480525
3436.0,0.0,0.83009,0.71068,0.70527,0.75444,0.7501199999999999
3437.0,0.0,0.81811,0.69652,0.69219,0.74311,0.7374825
3438.0,0.0,0.79116,0.66463,0.66207,0.71701,0.7087175
3439.0,0.0,0.75338,0.61926,0.6192,0.67941,0.6678125
3440.0,0.0,0.71255,0.57071,0.57205,0.63717,0.62312
3441.0,0.0,0.68565,0.53869,0.54081,0.60915,0.593575
3442.0,0.0,0.68276,0.53473,0.53769,0.6066,0.5904450000000001
3443.0,0.0,0.69709,0.55129,0.55462,0.62218,0.606295
3444.0,0.0,0.71497,0.57423,0.57612,0.6404,0.62643
3445.0,0.0,0.73237,0.59888,0.59788,0.6575,0.6466574999999999
3446.0,0.0,0.7546,0.62926,0.62535,0.67985,0.672265
3447.0,0.0,0.78383,0.66595,0.66025,0.71007,0.705025
3448.0,0.0,0.81216,0.69948,0.69311,0.73952,0.7360674999999999
3449.0,0.0,0.8261,0.71715,0.71009,0.75399,0.7518325
3450.0,0.0,0.82033,0.71383,0.70615,0.74864,0.7472375
3451.0,0.0,0.8009,0.69355,0.68581,0.72926,0.72738
3452.0,0.0,0.77916,0.6695,0.66143,0.70688,0.7042424999999999
3453.0,0.0,0.76984,0.65939,0.65137,0.69777,0.6945925
3454.0,0.0,0.77606,0.66722,0.65953,0.70508,0.7019725
3455.0,0.0,0.78781,0.68081,0.6739,0.71812,0.71516
3456.0,0.0,0.79043,0.68257,0.67654,0.72088,0.717605
3457.0,0.0,0.77824,0.66694,0.66142,0.70796,0.70364
3458.0,0.0,0.76029,0.64465,0.64043,0.68995,0.68383
3459.0,0.0,0.74372,0.62401,0.62127,0.67352,0.6656299999999999
3460.0,0.0,0.73201,0.61003,0.6074,0.66128,0.65268
3461.0,0.0,0.73365,0.61287,0.6093,0.66239,0.6545525
3462.0,0.0,0.75252,0.63494,0.63108,0.6816,0.6750349999999999
3463.0,0.0,0.77466,0.66,0.65617,0.70438,0.6988025
3464.0,0.0,0.78516,0.67239,0.6684,0.71547,0.7103550000000001
3465.0,0.0,0.78512,0.67196,0.66774,0.71552,0.710085
3466.0,0.0,0.78384,0.67061,0.66568,0.71384,0.7084925
3467.0,0.0,0.78952,0.67887,0.67323,0.71947,0.7152725
3468.0,0.0,0.80053,0.69426,0.68771,0.73064,0.7282850000000001
3469.0,0.0,0.81089,0.70799,0.70113,0.74167,0.7404200000000001
3470.0,0.0,0.81405,0.71207,0.70562,0.74562,0.74434
3471.0,0.0,0.8063,0.70244,0.69705,0.73829,0.73602
3472.0,0.0,0.78891,0.67952,0.67598,0.72081,0.716305
3473.0,0.0,0.7636,0.64607,0.64482,0.69489,0.687345
3474.0,0.0,0.73402,0.60932,0.60919,0.66422,0.6541874999999999
3475.0,0.0,0.71365,0.58604,0.58593,0.64333,0.6322375
3476.0,0.0,0.71342,0.58904,0.58823,0.64344,0.6335325
3477.0,0.0,0.73068,0.61437,0.61238,0.66168,0.6547775
3478.0,0.0,0.75407,0.64684,0.64309,0.68581,0.6824525
3479.0,0.0,0.7742,0.67301,0.66793,0.70646,0.7054
3480.0,0.0,0.78519,0.68572,0.68004,0.71764,0.7171474999999999
3481.0,0.0,0.78569,0.6851,0.67971,0.7183,0.7172000000000001
3482.0,0.0,0.7776,0.67517,0.67037,0.71008,0.7083050000000001
3483.0,0.0,0.7676,0.66358,0.65876,0.69926,0.6973
3484.0,0.0,0.76639,0.66175,0.65621,0.69696,0.6953274999999999
3485.0,0.0,0.78046,0.67746,0.67153,0.71123,0.7101700000000001
3486.0,0.0,0.80182,0.70109,0.69617,0.73423,0.7333275
3487.0,0.0,0.81125,0.70919,0.70587,0.74471,0.7427549999999999
3488.0,0.0,0.79872,0.6907,0.68885,0.73183,0.727525
3489.0,0.0,0.77172,0.65719,0.65585,0.7035,0.697065
3490.0,0.0,0.74922,0.63116,0.63001,0.68027,0.6726650000000001
3491.0,0.0,0.74296,0.62402,0.62329,0.67392,0.6660474999999999
3492.0,0.0,0.74827,0.62946,0.6292,0.67913,0.6715150000000001
3493.0,0.0,0.75294,0.63459,0.63456,0.68358,0.6764175
3494.0,0.0,0.74959,0.6313,0.63125,0.68026,0.6731
3495.0,0.0,0.74025,0.62182,0.62142,0.67129,0.663695
3496.0,0.0,0.73533,0.61815,0.61667,0.66673,0.65922
3497.0,0.0,0.74687,0.63346,0.63124,0.67941,0.6727449999999999
3498.0,0.0,0.77059,0.66314,0.66066,0.70478,0.6997924999999999
3499.0,0.0,0.78812,0.68719,0.68322,0.72308,0.7204025
3500.0,0.0,0.79356,0.69804,0.69208,0.72896,0.7281599999999999
3501.0,0.0,0.79551,0.70354,0.69642,0.73135,0.731705
3502.0,0.0,0.8005,0.7103,0.70301,0.73686,0.7376675
3503.0,0.0,0.80519,0.71552,0.70896,0.74224,0.7429775000000001
3504.0,0.0,0.80075,0.71086,0.70456,0.7378,0.7384925
