Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.79466,1.52676,1.75422,1.75445,1.7075225
3401.0,0.0,1.78112,1.51678,1.74114,1.74139,1.6951075
3402.0,0.0,1.76964,1.50846,1.72972,1.73026,1.68452
3403.0,0.0,1.76037,1.50182,1.72033,1.72148,1.676
3404.0,0.0,1.75351,1.49713,1.71319,1.71503,1.669715
3405.0,0.0,1.74898,1.49437,1.70831,1.71079,1.6656125000000002
3406.0,0.0,1.74612,1.49312,1.70511,1.70814,1.6631225
3407.0,0.0,1.74458,1.49298,1.70339,1.7069,1.6619625
3408.0,0.0,1.74434,1.49391,1.70297,1.70682,1.66201
3409.0,0.0,1.74454,1.49545,1.70301,1.70716,1.66254
3410.0,0.0,1.74513,1.49732,1.70352,1.70797,1.663485
3411.0,0.0,1.746,1.49962,1.70425,1.70894,1.6647025
3412.0,0.0,1.74689,1.50196,1.70513,1.71004,1.666005
3413.0,0.0,1.74844,1.50437,1.70677,1.71173,1.6678275
3414.0,0.0,1.75082,1.50684,1.70932,1.71407,1.6702624999999998
3415.0,0.0,1.75433,1.50924,1.71323,1.71749,1.6735725
3416.0,0.0,1.75895,1.51171,1.71833,1.72184,1.6777075000000001
3417.0,0.0,1.76424,1.51415,1.72426,1.72685,1.682375
3418.0,0.0,1.76992,1.51663,1.73054,1.7322,1.6873224999999998
3419.0,0.0,1.77519,1.51918,1.73633,1.73721,1.6919775
3420.0,0.0,1.77965,1.52164,1.74115,1.74151,1.6959875
3421.0,0.0,1.78308,1.52404,1.7448,1.74489,1.6992025
3422.0,0.0,1.78535,1.52626,1.74719,1.7472,1.7015
3423.0,0.0,1.78674,1.52815,1.74869,1.74873,1.7030775
3424.0,0.0,1.78773,1.52974,1.7498,1.7498,1.7042675000000003
3425.0,0.0,1.78851,1.53093,1.7508,1.75062,1.705215
3426.0,0.0,1.78939,1.53174,1.75204,1.75155,1.70618
3427.0,0.0,1.79023,1.53231,1.75329,1.75239,1.707055
3428.0,0.0,1.79057,1.53257,1.754,1.75276,1.707475
3429.0,0.0,1.79034,1.53265,1.75407,1.75263,1.7074224999999998
3430.0,0.0,1.7892,1.53267,1.75307,1.75166,1.70665
3431.0,0.0,1.78693,1.53242,1.75084,1.74975,1.704985
