Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.37872,1.24891,1.28637,1.28847,1.3006175
3401.0,0.0,1.36267,1.24004,1.27757,1.27328,1.28839
3402.0,0.0,1.34895,1.23348,1.27094,1.25967,1.27826
3403.0,0.0,1.33815,1.22883,1.26693,1.24837,1.27057
3404.0,0.0,1.32975,1.2265,1.26476,1.23928,1.2650725
3405.0,0.0,1.323,1.22561,1.26428,1.23194,1.2612075
3406.0,0.0,1.31784,1.22602,1.26476,1.22649,1.2587775
3407.0,0.0,1.31517,1.22723,1.26611,1.22382,1.2580825
3408.0,0.0,1.31566,1.22902,1.26803,1.22443,1.259285
3409.0,0.0,1.31824,1.23124,1.27012,1.22697,1.2616425
3410.0,0.0,1.32034,1.23364,1.27259,1.22864,1.2638025000000002
3411.0,0.0,1.31984,1.23619,1.27505,1.2273,1.264595
3412.0,0.0,1.31702,1.23871,1.2775,1.22345,1.26417
3413.0,0.0,1.31439,1.24109,1.27985,1.21995,1.26382
3414.0,0.0,1.31486,1.24337,1.28184,1.2201,1.2650424999999998
3415.0,0.0,1.32,1.24542,1.2838,1.22561,1.2687075
3416.0,0.0,1.32951,1.24741,1.28558,1.23614,1.27466
3417.0,0.0,1.34183,1.24939,1.2874,1.24989,1.2821274999999999
3418.0,0.0,1.35469,1.25146,1.28937,1.26427,1.2899475
3419.0,0.0,1.36567,1.25373,1.29146,1.27648,1.296835
3420.0,0.0,1.37276,1.25613,1.29377,1.28415,1.3017025000000002
3421.0,0.0,1.37514,1.25863,1.29612,1.28641,1.304075
3422.0,0.0,1.37363,1.261,1.2983,1.28432,1.3043125
3423.0,0.0,1.37032,1.26313,1.30014,1.28044,1.3035074999999998
3424.0,0.0,1.36769,1.26484,1.30153,1.27758,1.30291
3425.0,0.0,1.36785,1.2661,1.30245,1.27796,1.30359
3426.0,0.0,1.37201,1.26694,1.303,1.28266,1.3061525
3427.0,0.0,1.37954,1.26747,1.30325,1.29093,1.3102975
3428.0,0.0,1.38758,1.26781,1.3033,1.29975,1.31461
3429.0,0.0,1.39211,1.26807,1.30335,1.30474,1.3170675
3430.0,0.0,1.39043,1.26838,1.30346,1.30292,1.3162975000000001
3431.0,0.0,1.38322,1.2687,1.30364,1.29495,1.3126274999999998
3432.0,0.0,1.37427,1.26907,1.30384,1.28493,1.3080275000000001
3433.0,0.0,1.36764,1.26919,1.30381,1.27734,1.304495
3434.0,0.0,1.36435,1.2689,1.30312,1.27354,1.3024775
3435.0,0.0,1.36154,1.26775,1.30164,1.27068,1.3004025000000001
3436.0,0.0,1.35426,1.26571,1.29883,1.26352,1.29558
3437.0,0.0,1.33894,1.26266,1.29523,1.24808,1.2862275
3438.0,0.0,1.31563,1.25893,1.29084,1.22412,1.27238
3439.0,0.0,1.28852,1.25502,1.28644,1.1958,1.256445
3440.0,0.0,1.26399,1.25122,1.28249,1.1699,1.2419
3441.0,0.0,1.24763,1.24815,1.27913,1.15257,1.23187
3442.0,0.0,1.24166,1.24558,1.27678,1.14644,1.227615
3443.0,0.0,1.24474,1.24374,1.2747,1.15017,1.2283375
3444.0,0.0,1.25411,1.24212,1.27318,1.16074,1.2325374999999998
3445.0,0.0,1.26778,1.24056,1.27142,1.17601,1.2389425
3446.0,0.0,1.28462,1.23873,1.26931,1.19472,1.246845
3447.0,0.0,1.3023,1.23626,1.2667,1.21442,1.2549199999999998
3448.0,0.0,1.31624,1.23317,1.26281,1.23032,1.260635
3449.0,0.0,1.32175,1.22918,1.25846,1.23742,1.2617025
3450.0,0.0,1.31715,1.22463,1.2532,1.23391,1.2572225000000001
3451.0,0.0,1.30561,1.21973,1.24779,1.223,1.2490325
3452.0,0.0,1.29312,1.21494,1.24277,1.21094,1.2404425
3453.0,0.0,1.28465,1.21081,1.23823,1.20292,1.2341525
3454.0,0.0,1.28127,1.20752,1.23505,1.20002,1.230965
3455.0,0.0,1.28008,1.20538,1.23289,1.19913,1.22937
3456.0,0.0,1.27697,1.20428,1.23187,1.19586,1.227245
3457.0,0.0,1.26978,1.20414,1.23185,1.18801,1.223445
3458.0,0.0,1.25974,1.20493,1.23259,1.17703,1.2185725
3459.0,0.0,1.25071,1.2064,1.23426,1.16713,1.214625
3460.0,0.0,1.24714,1.20866,1.23639,1.16302,1.2138025
3461.0,0.0,1.25123,1.21135,1.23939,1.16705,1.217255
3462.0,0.0,1.26118,1.21441,1.24224,1.17738,1.2238025000000001
3463.0,0.0,1.27274,1.21744,1.24533,1.18939,1.231225
3464.0,0.0,1.28187,1.2201,1.24783,1.19874,1.2371349999999999
3465.0,0.0,1.28741,1.22225,1.24954,1.20433,1.2408825
3466.0,0.0,1.2908,1.22349,1.25063,1.20795,1.2432175
3467.0,0.0,1.29406,1.2241,1.25054,1.21176,1.245115
3468.0,0.0,1.29743,1.22385,1.25011,1.21599,1.246845
3469.0,0.0,1.29905,1.22321,1.24892,1.21843,1.2474025
3470.0,0.0,1.29647,1.22212,1.24756,1.21615,1.245575
3471.0,0.0,1.28827,1.22083,1.24599,1.20737,1.240615
3472.0,0.0,1.27473,1.21933,1.24415,1.19253,1.232685
3473.0,0.0,1.25817,1.21758,1.24216,1.17439,1.223075
3474.0,0.0,1.24233,1.21556,1.23972,1.15739,1.21375
3475.0,0.0,1.23111,1.2132,1.23702,1.14603,1.2068400000000001
3476.0,0.0,1.22696,1.21066,1.23408,1.14301,1.2036775
3477.0,0.0,1.22995,1.20811,1.23121,1.14792,1.2042975
3478.0,0.0,1.23767,1.20591,1.22881,1.15761,1.2075
3479.0,0.0,1.24641,1.20441,1.22724,1.1678,1.211465
3480.0,0.0,1.25289,1.20393,1.22684,1.17488,1.214635
3481.0,0.0,1.25576,1.20469,1.22776,1.1776,1.2164525
3482.0,0.0,1.25638,1.20674,1.23006,1.17766,1.2177099999999998
3483.0,0.0,1.25801,1.20996,1.23359,1.17878,1.220085
3484.0,0.0,1.26336,1.21412,1.23796,1.18403,1.2248675
3485.0,0.0,1.27214,1.21886,1.24286,1.19306,1.23173
3486.0,0.0,1.28072,1.22376,1.24778,1.20179,1.2385125
3487.0,0.0,1.28442,1.22846,1.25229,1.20503,1.24255
3488.0,0.0,1.28098,1.23259,1.25624,1.20043,1.24256
3489.0,0.0,1.27246,1.23601,1.25919,1.19048,1.239535
3490.0,0.0,1.26367,1.23854,1.26141,1.18059,1.2360525
3491.0,0.0,1.2584,1.24015,1.26254,1.17493,1.234005
3492.0,0.0,1.25688,1.24078,1.26264,1.17362,1.2334800000000001
3493.0,0.0,1.25636,1.24031,1.26172,1.17359,1.2329949999999998
3494.0,0.0,1.25426,1.2387,1.25941,1.17206,1.2311075
3495.0,0.0,1.25092,1.23586,1.25606,1.16938,1.2280550000000001
3496.0,0.0,1.24908,1.23189,1.25139,1.16851,1.2252174999999998
3497.0,0.0,1.25076,1.22691,1.24582,1.17165,1.223785
3498.0,0.0,1.25522,1.22122,1.23963,1.17801,1.2235200000000002
3499.0,0.0,1.26014,1.21518,1.23314,1.18491,1.2233424999999998
3500.0,0.0,1.26374,1.20914,1.22687,1.19039,1.222535
3501.0,0.0,1.26574,1.20347,1.22102,1.19405,1.22107
3502.0,0.0,1.26615,1.19839,1.21588,1.19573,1.2190375000000002
3503.0,0.0,1.26435,1.19403,1.21152,1.19462,1.2161300000000002
3504.0,0.0,1.25986,1.19039,1.20787,1.19024,1.2120900000000001
3505.0,0.0,1.25344,1.1874,1.20488,1.18352,1.2073099999999999
3506.0,0.0,1.2467,1.18495,1.20237,1.17638,1.2026
3507.0,0.0,1.24059,1.18296,1.20032,1.16989,1.1984400000000002
3508.0,0.0,1.2346,1.18135,1.19862,1.16353,1.1945249999999998
3509.0,0.0,1.22761,1.18015,1.1973,1.15612,1.1902949999999999
3510.0,0.0,1.21934,1.1794,1.19651,1.14732,1.1856425
3511.0,0.0,1.21084,1.17921,1.19629,1.13819,1.1811325
3512.0,0.0,1.20453,1.17967,1.19682,1.13118,1.1780499999999998
3513.0,0.0,1.20329,1.18079,1.19799,1.12951,1.177895
3514.0,0.0,1.20892,1.18249,1.19979,1.13547,1.1816674999999999
3515.0,0.0,1.2207,1.18458,1.2019,1.14855,1.1889325
3516.0,0.0,1.23486,1.18683,1.2041,1.16447,1.197565
3517.0,0.0,1.24584,1.18899,1.20612,1.17686,1.2044525
3518.0,0.0,1.249,1.19088,1.20781,1.18033,1.207005
3519.0,0.0,1.24293,1.1924,1.20905,1.17326,1.20441
3520.0,0.0,1.2296,1.19355,1.20997,1.15807,1.1977975
3521.0,0.0,1.21276,1.19432,1.2104,1.13909,1.1891425
3522.0,0.0,1.1961,1.19482,1.2107,1.12057,1.1805475
3523.0,0.0,1.18258,1.1951,1.21068,1.10579,1.1735375
3524.0,0.0,1.17461,1.19529,1.21066,1.09743,1.1694975
3525.0,0.0,1.17413,1.19546,1.21062,1.0976,1.1694524999999998
3526.0,0.0,1.18177,1.19577,1.21073,1.10679,1.173765
3527.0,0.0,1.19569,1.19629,1.21116,1.12276,1.181475
3528.0,0.0,1.21214,1.1971,1.21185,1.14108,1.1905425
3529.0,0.0,1.22698,1.19819,1.21287,1.1572,1.19881
3530.0,0.0,1.23771,1.19947,1.21403,1.16857,1.204945
3531.0,0.0,1.24429,1.20078,1.21521,1.17545,1.2089325
3532.0,0.0,1.24832,1.202,1.21623,1.17989,1.21161
3533.0,0.0,1.25162,1.203,1.21697,1.18387,1.213865
3534.0,0.0,1.2551,1.20376,1.21746,1.18815,1.2161175
3535.0,0.0,1.2588,1.20431,1.21774,1.1926,1.2183625
3536.0,0.0,1.26258,1.20475,1.21797,1.197,1.220575
3537.0,0.0,1.2663,1.20523,1.21826,1.2013,1.2227725
3538.0,0.0,1.26956,1.20586,1.21875,1.20503,1.2247999999999999
3539.0,0.0,1.27176,1.20673,1.21954,1.20743,1.226365
3540.0,0.0,1.27291,1.20787,1.22062,1.20845,1.2274625000000001
3541.0,0.0,1.2738,1.20927,1.22196,1.20917,1.22855
3542.0,0.0,1.27543,1.21084,1.22345,1.21083,1.2301375
3543.0,0.0,1.27782,1.21245,1.22494,1.21338,1.2321475
3544.0,0.0,1.27972,1.21396,1.22628,1.21539,1.2338375
3545.0,0.0,1.27999,1.2152,1.22729,1.21551,1.2344975
3546.0,0.0,1.27859,1.21606,1.22789,1.21372,1.234065
3547.0,0.0,1.27633,1.21647,1.22799,1.21106,1.2329625
