Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.39517,1.22197,1.27342,1.33521,1.3064425
3401.0,0.0,1.37862,1.21292,1.26364,1.31874,1.2934800000000002
3402.0,0.0,1.36393,1.20604,1.2565,1.30314,1.2824025
3403.0,0.0,1.3521,1.20147,1.25194,1.28987,1.2738450000000001
3404.0,0.0,1.34281,1.19914,1.24954,1.27913,1.267655
3405.0,0.0,1.33531,1.19849,1.24879,1.27053,1.26328
3406.0,0.0,1.32961,1.19906,1.24935,1.2641,1.26053
3407.0,0.0,1.32635,1.20031,1.25057,1.26024,1.2593674999999998
3408.0,0.0,1.32619,1.20226,1.25239,1.25955,1.2600975
3409.0,0.0,1.32848,1.20455,1.25469,1.26144,1.2622900000000001
3410.0,0.0,1.33073,1.20704,1.25706,1.2634,1.2645575
3411.0,0.0,1.33068,1.20976,1.25965,1.26314,1.2658075
3412.0,0.0,1.3279,1.21232,1.26219,1.26002,1.2656075
3413.0,0.0,1.32441,1.21486,1.26454,1.25604,1.2649625000000002
3414.0,0.0,1.32324,1.21719,1.26673,1.25454,1.265425
3415.0,0.0,1.32652,1.21926,1.2686,1.25794,1.2680799999999999
3416.0,0.0,1.33465,1.22122,1.27038,1.26681,1.2732649999999999
3417.0,0.0,1.34647,1.22304,1.27207,1.27989,1.2803675
3418.0,0.0,1.36001,1.225,1.27382,1.2949,1.2884325
3419.0,0.0,1.37293,1.22714,1.27588,1.30909,1.29626
3420.0,0.0,1.38281,1.22947,1.27815,1.3198,1.3025575
3421.0,0.0,1.38816,1.232,1.2806,1.32548,1.30656
3422.0,0.0,1.38889,1.23449,1.28304,1.32615,1.3081425
3423.0,0.0,1.38655,1.23674,1.28516,1.32363,1.30802
3424.0,0.0,1.38365,1.23862,1.28682,1.32076,1.3074625000000002
3425.0,0.0,1.38269,1.23997,1.28796,1.32013,1.3076875
3426.0,0.0,1.38531,1.24085,1.28859,1.32342,1.3095425
3427.0,0.0,1.39175,1.24141,1.28891,1.33077,1.31321
3428.0,0.0,1.3998,1.24173,1.28901,1.33979,1.3175824999999999
3429.0,0.0,1.40568,1.242,1.289,1.34651,1.3207975
3430.0,0.0,1.40614,1.24234,1.28914,1.34744,1.321265
3431.0,0.0,1.4006,1.24278,1.28943,1.34175,1.31864
3432.0,0.0,1.39172,1.24333,1.28977,1.33215,1.3142425000000002
3433.0,0.0,1.38359,1.24385,1.29012,1.32299,1.3101375
3434.0,0.0,1.37857,1.24392,1.29006,1.31701,1.30739
3435.0,0.0,1.37503,1.24334,1.28911,1.31273,1.3050525
