Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.05948,0.99806,0.9839,1.0189,1.015085
3401.0,0.0,1.04448,0.9819,0.968,1.00435,0.9996825
3402.0,0.0,1.02988,0.96511,0.95198,0.99012,0.9842725000000001
3403.0,0.0,1.0174,0.95036,0.93842,0.97811,0.9710725
3404.0,0.0,1.00784,0.93896,0.92835,0.96904,0.9610475
3405.0,0.0,1.00028,0.93008,0.92043,0.96184,0.9531575
3406.0,0.0,0.99386,0.92285,0.91364,0.95584,0.9465475000000001
3407.0,0.0,0.98988,0.91835,0.90946,0.95239,0.94252
3408.0,0.0,0.99036,0.91854,0.91016,0.95325,0.9430775
3409.0,0.0,0.9946,0.9227,0.91497,0.95745,0.94743
3410.0,0.0,0.99841,0.92632,0.91896,0.96061,0.951075
3411.0,0.0,0.99738,0.92487,0.91733,0.95887,0.9496125
3412.0,0.0,0.99122,0.91786,0.91001,0.9525,0.9428975
3413.0,0.0,0.98426,0.91005,0.90213,0.946,0.93561
3414.0,0.0,0.98176,0.90736,0.89975,0.94439,0.933315
3415.0,0.0,0.98654,0.91308,0.90579,0.95003,0.93886
3416.0,0.0,0.99802,0.92654,0.91927,0.96203,0.951465
3417.0,0.0,1.01376,0.94486,0.93719,0.9779,0.9684275
3418.0,0.0,1.03085,0.96441,0.9562,0.99472,0.986545
3419.0,0.0,1.04605,0.9812,0.97244,1.00917,1.002215
3420.0,0.0,1.05598,0.99131,0.98204,1.01793,1.011815
3421.0,0.0,1.05862,0.99298,0.98326,1.01943,1.0135725
3422.0,0.0,1.055,0.98795,0.97796,1.01516,1.0090175
3423.0,0.0,1.04868,0.98077,0.97068,1.00889,1.0022550000000001
3424.0,0.0,1.04364,0.97588,0.96579,1.00447,0.997445
3425.0,0.0,1.04266,0.97601,0.96582,1.00432,0.9972025
3426.0,0.0,1.04721,0.98222,0.97193,1.00964,1.00275
3427.0,0.0,1.05745,0.99439,0.98424,1.02042,1.014125
3428.0,0.0,1.07053,1.00906,0.99923,1.03335,1.0280425
3429.0,0.0,1.08007,1.01939,1.00941,1.04193,1.0377
3430.0,0.0,1.08008,1.01904,1.00838,1.04073,1.0370575
3431.0,0.0,1.07014,1.00774,0.99634,1.03006,1.02607
3432.0,0.0,1.05588,0.99183,0.98027,1.01597,1.0109875
3433.0,0.0,1.04481,0.97953,0.96865,1.00574,0.9996825
3434.0,0.0,1.04083,0.97493,0.9653,1.00258,0.99591
3435.0,0.0,1.04124,0.97478,0.96633,1.00308,0.9963575
3436.0,0.0,1.03876,0.97144,0.96356,1.00002,0.9934449999999999
3437.0,0.0,1.0268,0.95774,0.95006,0.9872,0.98045
3438.0,0.0,1.00338,0.93172,0.92419,0.9633,0.9556475
3439.0,0.0,0.972,0.89703,0.88998,0.93213,0.922785
3440.0,0.0,0.94077,0.86264,0.85656,0.90201,0.890495
3441.0,0.0,0.91886,0.83855,0.83413,0.88191,0.8683625
3442.0,0.0,0.91125,0.83033,0.82761,0.87601,0.8613
3443.0,0.0,0.91598,0.83639,0.83449,0.88194,0.8672
3444.0,0.0,0.92795,0.85148,0.84913,0.89467,0.8808075000000001
3445.0,0.0,0.94443,0.8722,0.86872,0.9118,0.8992875
3446.0,0.0,0.96568,0.8977,0.89336,0.93354,0.9225700000000001
3447.0,0.0,0.99066,0.92594,0.92128,0.95831,0.9490474999999999
3448.0,0.0,1.01358,0.95097,0.94593,0.98011,0.9726475000000001
3449.0,0.0,1.02645,0.96509,0.95908,0.99133,0.9854875000000001
3450.0,0.0,1.02496,0.9645,0.95695,0.98864,0.9837625000000001
3451.0,0.0,1.01214,0.95218,0.94323,0.97568,0.9708075
3452.0,0.0,0.99662,0.93702,0.92745,0.96112,0.9555525
3453.0,0.0,0.98697,0.92776,0.91869,0.95294,0.94659
3454.0,0.0,0.98607,0.92713,0.91919,0.953,0.9463475
3455.0,0.0,0.98944,0.93038,0.92337,0.95634,0.9498825
3456.0,0.0,0.98945,0.9294,0.92262,0.95547,0.949235
3457.0,0.0,0.98161,0.91993,0.91285,0.94673,0.94028
3458.0,0.0,0.96755,0.90409,0.89689,0.93247,0.92525
3459.0,0.0,0.95311,0.88819,0.88126,0.91859,0.9102875
3460.0,0.0,0.94474,0.87925,0.87292,0.91139,0.902075
3461.0,0.0,0.94697,0.88198,0.87664,0.91493,0.90513
3462.0,0.0,0.95904,0.89508,0.89079,0.92771,0.918155
3463.0,0.0,0.9741,0.91103,0.90703,0.94238,0.933635
3464.0,0.0,0.98465,0.92222,0.91754,0.952,0.9441025000000001
3465.0,0.0,0.98892,0.92694,0.92128,0.95562,0.94819
3466.0,0.0,0.99081,0.92971,0.92336,0.95756,0.95036
3467.0,0.0,0.99473,0.93512,0.92861,0.96196,0.955105
3468.0,0.0,1.00163,0.94373,0.93725,0.96915,0.96294
3469.0,0.0,1.00823,0.9514,0.94493,0.97546,0.970005
3470.0,0.0,1.00959,0.9526,0.94596,0.97593,0.97102
3471.0,0.0,1.00229,0.94378,0.93697,0.96761,0.9626625
3472.0,0.0,0.98632,0.92518,0.91846,0.95095,0.9452274999999999
3473.0,0.0,0.96474,0.90035,0.89404,0.92924,0.9220925
3474.0,0.0,0.9431,0.87601,0.87032,0.90826,0.8994224999999999
3475.0,0.0,0.92836,0.86021,0.85546,0.89487,0.884725
3476.0,0.0,0.92548,0.85842,0.85471,0.89348,0.8830225
3477.0,0.0,0.93408,0.8699,0.86686,0.90314,0.893495
3478.0,0.0,0.9491,0.88846,0.8854,0.91849,0.9103625
3479.0,0.0,0.96408,0.90631,0.90267,0.93317,0.9265575
3480.0,0.0,0.97401,0.91769,0.91321,0.94242,0.9368325
3481.0,0.0,0.97676,0.92053,0.91525,0.94443,0.9392425
3482.0,0.0,0.97405,0.91724,0.91136,0.94137,0.936005
3483.0,0.0,0.97118,0.91387,0.90788,0.93882,0.9329375
3484.0,0.0,0.97405,0.91665,0.9112,0.94244,0.936085
3485.0,0.0,0.98434,0.92718,0.92266,0.95318,0.94684
3486.0,0.0,0.9968,0.93934,0.93556,0.96508,0.9591949999999999
3487.0,0.0,1.00254,0.9437,0.9398,0.96937,0.9638525
3488.0,0.0,0.99623,0.93511,0.93047,0.96171,0.9558800000000001
3489.0,0.0,0.98097,0.91761,0.9124,0.94616,0.9392849999999999
3490.0,0.0,0.9658,0.90104,0.89616,0.93186,0.923715
3491.0,0.0,0.95822,0.89276,0.8891,0.92545,0.9163825
3492.0,0.0,0.9586,0.89266,0.89032,0.92634,0.91698
3493.0,0.0,0.96132,0.89487,0.89317,0.92874,0.919525
3494.0,0.0,0.96088,0.89413,0.89217,0.92776,0.9187350000000001
3495.0,0.0,0.95699,0.89064,0.88796,0.92393,0.91488
3496.0,0.0,0.95468,0.88982,0.88667,0.92257,0.913435
3497.0,0.0,0.959,0.89681,0.89377,0.92823,0.9194525
3498.0,0.0,0.96938,0.91051,0.90763,0.93955,0.9317675000000001
3499.0,0.0,0.98043,0.92494,0.9215,0.95088,0.9444375
3500.0,0.0,0.98828,0.93573,0.93119,0.95871,0.9534775
3501.0,0.0,0.99353,0.94286,0.93755,0.96389,0.9594575000000001
3502.0,0.0,0.99756,0.94773,0.94223,0.96767,0.9637975
3503.0,0.0,0.99897,0.94921,0.94366,0.96854,0.965095
3504.0,0.0,0.99552,0.94556,0.93963,0.96459,0.9613249999999999
3505.0,0.0,0.98804,0.9379,0.93156,0.95706,0.95364
3506.0,0.0,0.9802,0.92982,0.92359,0.94965,0.945815
3507.0,0.0,0.97445,0.92367,0.918,0.94439,0.9401275
3508.0,0.0,0.9697,0.91826,0.91311,0.9398,0.9352175
3509.0,0.0,0.96329,0.91096,0.90602,0.93334,0.9284024999999999
3510.0,0.0,0.95424,0.90088,0.89606,0.92431,0.9188725
3511.0,0.0,0.94371,0.8893,0.88475,0.91398,0.907935
3512.0,0.0,0.93387,0.87845,0.87424,0.90453,0.8977725
3513.0,0.0,0.92825,0.87256,0.86858,0.8997,0.8922725
3514.0,0.0,0.93155,0.8767,0.87319,0.90408,0.8963800000000001
3515.0,0.0,0.94587,0.89286,0.89012,0.91927,0.91203
3516.0,0.0,0.96701,0.91612,0.91399,0.94031,0.9343575
3517.0,0.0,0.98556,0.93581,0.93365,0.9576,0.953155
3518.0,0.0,0.9926,0.94244,0.93952,0.9628,0.9593400000000001
3519.0,0.0,0.98501,0.93295,0.92912,0.95371,0.9501975
3520.0,0.0,0.9665,0.91179,0.90758,0.93463,0.930125
3521.0,0.0,0.9438,0.88627,0.88253,0.91216,0.90619
3522.0,0.0,0.92204,0.86176,0.85901,0.89104,0.8834625
3523.0,0.0,0.90409,0.84159,0.83972,0.8739,0.864825
3524.0,0.0,0.89259,0.82891,0.82774,0.86346,0.853175
3525.0,0.0,0.8909,0.82766,0.82718,0.86312,0.8522150000000001
3526.0,0.0,0.90102,0.84004,0.84026,0.87459,0.8639775
3527.0,0.0,0.92085,0.8633,0.86393,0.89523,0.8858275
3528.0,0.0,0.94411,0.88997,0.89033,0.9184,0.9107025000000001
3529.0,0.0,0.96374,0.91201,0.91137,0.9372,0.9310799999999999
3530.0,0.0,0.97601,0.92537,0.92344,0.94845,0.9433175
3531.0,0.0,0.98189,0.9316,0.9286,0.95366,0.9489375
3532.0,0.0,0.98519,0.93535,0.93179,0.95679,0.95228
3533.0,0.0,0.98919,0.94025,0.93654,0.96086,0.95671
3534.0,0.0,0.9945,0.94663,0.94288,0.96612,0.9625325
3535.0,0.0,0.99978,0.95294,0.94894,0.97121,0.9682175000000001
3536.0,0.0,1.00437,0.95861,0.95424,0.97573,0.9732375
3537.0,0.0,1.00912,0.96449,0.95996,0.98059,0.97854
3538.0,0.0,1.01419,0.97051,0.96603,0.98569,0.984105
3539.0,0.0,1.01765,0.97442,0.96982,0.98896,0.9877125
3540.0,0.0,1.01794,0.97483,0.96973,0.98911,0.9879025000000001
3541.0,0.0,1.01685,0.97379,0.96831,0.98814,0.9867724999999999
3542.0,0.0,1.01767,0.97461,0.96933,0.98924,0.9877125000000001
3543.0,0.0,1.02128,0.97819,0.97344,0.99285,0.9914400000000001
3544.0,0.0,1.02498,0.98174,0.97728,0.99615,0.9950375
3545.0,0.0,1.02566,0.98216,0.97756,0.99638,0.9954400000000001
3546.0,0.0,1.023,0.97916,0.97429,0.99353,0.9924949999999999
3547.0,0.0,1.01921,0.97505,0.97018,0.98992,0.98859
3548.0,0.0,1.01643,0.9722,0.96764,0.9875,0.9859424999999999
3549.0,0.0,1.0149,0.97084,0.96662,0.98623,0.9846474999999999
3550.0,0.0,1.01312,0.9691,0.96507,0.98445,0.9829349999999999
3551.0,0.0,1.0091,0.96458,0.96058,0.98022,0.97862
3552.0,0.0,1.00211,0.95678,0.9527,0.97315,0.971185
3553.0,0.0,0.99374,0.94791,0.94383,0.96513,0.9626525000000001
3554.0,0.0,0.98703,0.94126,0.93745,0.95911,0.9562125
3555.0,0.0,0.98378,0.93833,0.935,0.95645,0.95339
3556.0,0.0,0.98298,0.93746,0.93457,0.95579,0.9527
3557.0,0.0,0.98235,0.93632,0.93355,0.955,0.951805
3558.0,0.0,0.9815,0.93503,0.9322,0.95413,0.9507150000000001
3559.0,0.0,0.98264,0.93632,0.93364,0.95566,0.9520649999999999
3560.0,0.0,0.98767,0.94197,0.93992,0.96109,0.9576625
3561.0,0.0,0.99387,0.94836,0.94712,0.96701,0.96409
3562.0,0.0,0.99357,0.94687,0.94597,0.96541,0.9629549999999999
3563.0,0.0,0.97972,0.93015,0.92875,0.94994,0.9471400000000001
3564.0,0.0,0.95374,0.90064,0.8985,0.92337,0.9190624999999999
3565.0,0.0,0.92594,0.86964,0.86784,0.89628,0.889925
3566.0,0.0,0.90579,0.84701,0.84704,0.87748,0.8693300000000002
3567.0,0.0,0.894,0.8335,0.83546,0.86645,0.8573525
3568.0,0.0,0.88438,0.82281,0.82558,0.85687,0.84741
3569.0,0.0,0.87303,0.81155,0.81396,0.84589,0.8361075
3570.0,0.0,0.86329,0.8034,0.80536,0.83733,0.827345
3571.0,0.0,0.8608,0.80342,0.80573,0.83648,0.8266074999999999
3572.0,0.0,0.86647,0.81168,0.81464,0.84332,0.8340275
3573.0,0.0,0.87576,0.82305,0.82608,0.85283,0.84443
3574.0,0.0,0.88363,0.83238,0.83483,0.86042,0.852815
3575.0,0.0,0.88804,0.83769,0.83946,0.86439,0.8573949999999999
3576.0,0.0,0.8882,0.83799,0.83941,0.864,0.8573999999999999
3577.0,0.0,0.8823,0.83125,0.83253,0.85737,0.8508625
3578.0,0.0,0.86867,0.81583,0.81689,0.84308,0.8361175000000001
3579.0,0.0,0.84897,0.79376,0.79471,0.82331,0.8151875
3580.0,0.0,0.82887,0.77133,0.77274,0.8039,0.79421
3581.0,0.0,0.81462,0.75543,0.75803,0.79088,0.77974
3582.0,0.0,0.80865,0.74842,0.75263,0.78583,0.7738825
3583.0,0.0,0.80739,0.7463,0.75173,0.78472,0.772535
3584.0,0.0,0.80521,0.74343,0.74906,0.78235,0.7700125
3585.0,0.0,0.80082,0.73895,0.74401,0.77807,0.7654624999999999
3586.0,0.0,0.79872,0.73776,0.74243,0.77692,0.7639575000000001
3587.0,0.0,0.80512,0.7462,0.75108,0.7847,0.771775
3588.0,0.0,0.82245,0.76643,0.77184,0.80311,0.7909575
3589.0,0.0,0.84767,0.795,0.80068,0.82863,0.817995
3590.0,0.0,0.87397,0.82476,0.82993,0.85438,0.84576
3591.0,0.0,0.89477,0.84872,0.85252,0.87425,0.8675649999999999
3592.0,0.0,0.90769,0.86426,0.86623,0.8864,0.8811450000000001
3593.0,0.0,0.91572,0.87435,0.87482,0.89426,0.8897875000000001
3594.0,0.0,0.92431,0.8847,0.88455,0.90313,0.8991724999999999
3595.0,0.0,0.93648,0.8986,0.89846,0.91557,0.9122775000000001
3596.0,0.0,0.95117,0.91509,0.91498,0.93029,0.9278824999999999
3597.0,0.0,0.96539,0.93089,0.93049,0.94413,0.9427249999999999
3598.0,0.0,0.97598,0.94219,0.94148,0.954,0.9534125
3599.0,0.0,0.97981,0.94541,0.94448,0.95676,0.956615
3600.0,0.0,0.97411,0.93776,0.93652,0.94982,0.9495525
3601.0,0.0,0.95865,0.91949,0.91787,0.93343,0.93236
3602.0,0.0,0.93739,0.89536,0.89359,0.91201,0.9095875
3603.0,0.0,0.91707,0.87278,0.87156,0.89239,0.88845
3604.0,0.0,0.90303,0.85722,0.85726,0.87931,0.8742050000000001
3605.0,0.0,0.89547,0.84858,0.85009,0.87237,0.8666275000000001
3606.0,0.0,0.89028,0.84242,0.84482,0.86727,0.8611975
3607.0,0.0,0.88377,0.83504,0.83749,0.86069,0.8542474999999999
3608.0,0.0,0.87679,0.82767,0.82984,0.85417,0.8471175
3609.0,0.0,0.87405,0.82532,0.82757,0.85233,0.8448175
3610.0,0.0,0.87863,0.83094,0.83377,0.85772,0.850265
3611.0,0.0,0.88895,0.84275,0.84606,0.86845,0.8615525
3612.0,0.0,0.90122,0.85673,0.85992,0.8806,0.8746175
3613.0,0.0,0.91256,0.86964,0.87255,0.89162,0.8865925
3614.0,0.0,0.92075,0.87865,0.88153,0.89921,0.895035
3615.0,0.0,0.92194,0.87908,0.88195,0.89908,0.8955125
3616.0,0.0,0.91202,0.86684,0.86918,0.88783,0.8839675
3617.0,0.0,0.89343,0.84557,0.84697,0.86888,0.8637124999999999
3618.0,0.0,0.87688,0.82731,0.82855,0.85332,0.846515
3619.0,0.0,0.87356,0.82402,0.82655,0.8519,0.8440075
3620.0,0.0,0.88634,0.83843,0.84265,0.86616,0.858395
3621.0,0.0,0.90887,0.86345,0.86841,0.889,0.8824325
3622.0,0.0,0.93227,0.88973,0.89402,0.91197,0.9069975000000001
3623.0,0.0,0.95222,0.91294,0.91568,0.9316,0.92811
3624.0,0.0,0.9702,0.93444,0.93583,0.94965,0.9475300000000001
3625.0,0.0,0.98849,0.95585,0.95675,0.96804,0.9672825
3626.0,0.0,1.00482,0.97393,0.97495,0.98374,0.98436
3627.0,0.0,1.01178,0.98035,0.9813,0.98882,0.9905625
3628.0,0.0,1.00178,0.9674,0.96765,0.97649,0.97833
3629.0,0.0,0.97462,0.93585,0.935,0.94781,0.94832
3630.0,0.0,0.93985,0.89686,0.89553,0.91326,0.911375
3631.0,0.0,0.9112,0.86566,0.86527,0.88657,0.8821749999999999
3632.0,0.0,0.8975,0.85156,0.85312,0.87531,0.8693725000000001
3633.0,0.0,0.898,0.85336,0.8567,0.87767,0.8714325
3634.0,0.0,0.90592,0.86353,0.86748,0.88642,0.8808374999999999
3635.0,0.0,0.91558,0.87597,0.8794,0.89646,0.8918524999999999
3636.0,0.0,0.92657,0.88995,0.89256,0.90778,0.904215
3637.0,0.0,0.9408,0.907,0.90923,0.92227,0.919825
3638.0,0.0,0.95752,0.92588,0.92822,0.93883,0.9376125
3639.0,0.0,0.97176,0.94114,0.9434,0.95207,0.9520925
3640.0,0.0,0.97738,0.94635,0.94809,0.95621,0.9570075
3641.0,0.0,0.97155,0.93881,0.93974,0.94895,0.9497625000000001
3642.0,0.0,0.95632,0.92123,0.92157,0.93295,0.9330174999999999
3643.0,0.0,0.9371,0.89973,0.90011,0.9138,0.912685
3644.0,0.0,0.91901,0.87975,0.88082,0.89618,0.89394
3645.0,0.0,0.90414,0.86349,0.86551,0.88196,0.878775
