Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.31641,1.32501,1.30454,1.32869,1.3186625
3401.0,0.0,1.30987,1.31838,1.29717,1.31911,1.3111325
3402.0,0.0,1.30251,1.31048,1.28799,1.30845,1.3023574999999998
3403.0,0.0,1.29493,1.30204,1.2784,1.29797,1.293335
3404.0,0.0,1.28773,1.29375,1.26925,1.28834,1.2847675
3405.0,0.0,1.28108,1.2859,1.26071,1.28028,1.2769925
3406.0,0.0,1.27522,1.27875,1.25339,1.27386,1.270305
3407.0,0.0,1.27037,1.27259,1.24768,1.26919,1.2649575
3408.0,0.0,1.26666,1.26769,1.24315,1.26599,1.2608725
3409.0,0.0,1.26426,1.26429,1.23983,1.26364,1.258005
3410.0,0.0,1.26311,1.26238,1.23782,1.26203,1.256335
3411.0,0.0,1.26285,1.26157,1.23678,1.26068,1.25547
3412.0,0.0,1.26346,1.26182,1.23703,1.2601,1.2556025000000002
3413.0,0.0,1.26517,1.26342,1.23886,1.26093,1.257095
3414.0,0.0,1.26812,1.26655,1.24229,1.26362,1.260145
3415.0,0.0,1.27227,1.2712,1.24745,1.26888,1.26495
3416.0,0.0,1.2773,1.2769,1.25403,1.27615,1.2710949999999999
3417.0,0.0,1.28282,1.28321,1.26155,1.28494,1.27813
3418.0,0.0,1.28856,1.28966,1.26921,1.29385,1.28532
3419.0,0.0,1.29423,1.29593,1.27624,1.30177,1.2920425
3420.0,0.0,1.29952,1.30159,1.28229,1.3077,1.2977750000000001
3421.0,0.0,1.30412,1.30637,1.28691,1.31143,1.3022075000000002
3422.0,0.0,1.30804,1.31026,1.29023,1.31324,1.3054424999999998
3423.0,0.0,1.31134,1.31358,1.29283,1.31407,1.307955
3424.0,0.0,1.31405,1.31629,1.29485,1.31483,1.3100049999999999
3425.0,0.0,1.31622,1.31847,1.29682,1.3161,1.3119025
3426.0,0.0,1.31784,1.32005,1.29897,1.31828,1.3137849999999998
3427.0,0.0,1.31887,1.32109,1.30065,1.3208,1.3153525000000001
3428.0,0.0,1.31945,1.32166,1.30195,1.32298,1.31651
3429.0,0.0,1.31922,1.32139,1.30231,1.32405,1.3167425
3430.0,0.0,1.3176,1.31944,1.30086,1.32308,1.315245
3431.0,0.0,1.31433,1.31548,1.2978,1.32014,1.3119375
3432.0,0.0,1.30932,1.30943,1.2927,1.31521,1.3066650000000002
3433.0,0.0,1.30274,1.30152,1.28522,1.30843,1.2994775
3434.0,0.0,1.29471,1.29198,1.27571,1.29984,1.2905600000000002
3435.0,0.0,1.2854,1.28083,1.26397,1.28904,1.27981
3436.0,0.0,1.27476,1.26812,1.2502,1.27565,1.2671824999999999
3437.0,0.0,1.26319,1.25434,1.23506,1.25999,1.253145
3438.0,0.0,1.25117,1.24023,1.21926,1.2426,1.238315
3439.0,0.0,1.23965,1.22685,1.20418,1.22528,1.22399
3440.0,0.0,1.22945,1.21531,1.1911,1.20992,1.2114449999999999
3441.0,0.0,1.22157,1.20658,1.18114,1.1984,1.2019225
3442.0,0.0,1.2166,1.20139,1.17544,1.19226,1.1964225
3443.0,0.0,1.21454,1.19975,1.17436,1.19163,1.19507
3444.0,0.0,1.21497,1.20115,1.17734,1.19638,1.19746
3445.0,0.0,1.21738,1.20493,1.18372,1.20479,1.202705
3446.0,0.0,1.22128,1.21053,1.19234,1.21549,1.20991
3447.0,0.0,1.22608,1.21712,1.20124,1.22628,1.21768
3448.0,0.0,1.231,1.22382,1.2095,1.23533,1.2249125
3449.0,0.0,1.23504,1.22947,1.21607,1.24164,1.230555
3450.0,0.0,1.23731,1.23301,1.21989,1.24422,1.2336075
3451.0,0.0,1.2377,1.23422,1.22123,1.2438,1.2342375
3452.0,0.0,1.23642,1.23338,1.22019,1.2409,1.2327225
3453.0,0.0,1.23402,1.23106,1.21707,1.23634,1.2296225
3454.0,0.0,1.23091,1.22772,1.21256,1.23099,1.225545
3455.0,0.0,1.22733,1.22362,1.20706,1.22488,1.2207225
3456.0,0.0,1.22362,1.21913,1.20141,1.21853,1.2156725000000002
3457.0,0.0,1.21993,1.2146,1.19595,1.21229,1.2106925
3458.0,0.0,1.21669,1.21051,1.19112,1.20671,1.2062575
3459.0,0.0,1.21449,1.20767,1.1881,1.2029,1.20329
3460.0,0.0,1.21355,1.20635,1.18698,1.20128,1.20204
3461.0,0.0,1.21398,1.20672,1.18736,1.20261,1.2026675
3462.0,0.0,1.21581,1.20875,1.19002,1.20607,1.2051625000000001
3463.0,0.0,1.21864,1.21203,1.19448,1.21173,1.20922
3464.0,0.0,1.22151,1.21545,1.1992,1.21776,1.2134800000000001
3465.0,0.0,1.22418,1.21869,1.20421,1.22398,1.217765
3466.0,0.0,1.22632,1.22138,1.20879,1.22921,1.221425
3467.0,0.0,1.22762,1.22312,1.2118,1.23281,1.2238375
3468.0,0.0,1.22775,1.22352,1.21274,1.23443,1.22461
3469.0,0.0,1.22653,1.22227,1.21147,1.23304,1.2233275
3470.0,0.0,1.22385,1.21928,1.20797,1.22891,1.2200025
3471.0,0.0,1.21968,1.21458,1.20213,1.22177,1.21454
3472.0,0.0,1.21461,1.20887,1.1949,1.2127,1.20777
3473.0,0.0,1.20926,1.20286,1.18751,1.20283,1.200615
3474.0,0.0,1.2041,1.1972,1.18054,1.19384,1.1939199999999999
3475.0,0.0,1.1997,1.1925,1.17494,1.18701,1.1885375
3476.0,0.0,1.19662,1.18942,1.17173,1.18334,1.1852775
3477.0,0.0,1.19509,1.18814,1.17083,1.1828,1.184215
3478.0,0.0,1.19505,1.18856,1.17196,1.18489,1.185115
3479.0,0.0,1.19635,1.19037,1.17471,1.18861,1.1875099999999998
3480.0,0.0,1.19863,1.19309,1.17848,1.19298,1.190795
3481.0,0.0,1.20137,1.19616,1.18267,1.19739,1.1943975
3482.0,0.0,1.20419,1.19911,1.18675,1.20151,1.19789
3483.0,0.0,1.20684,1.2017,1.19025,1.20538,1.2010425
3484.0,0.0,1.20928,1.20387,1.19306,1.20879,1.2037499999999999
3485.0,0.0,1.21138,1.20555,1.19492,1.21158,1.2058575
3486.0,0.0,1.21286,1.20642,1.19547,1.21305,1.20695
3487.0,0.0,1.21337,1.20617,1.19479,1.21292,1.2068124999999998
3488.0,0.0,1.21275,1.20469,1.19301,1.21099,1.20536
3489.0,0.0,1.21113,1.20226,1.19038,1.20773,1.202875
3490.0,0.0,1.20903,1.19957,1.18727,1.20395,1.1999549999999999
3491.0,0.0,1.20711,1.19744,1.1845,1.20033,1.197345
3492.0,0.0,1.20566,1.1962,1.1825,1.19774,1.195525
3493.0,0.0,1.20457,1.19569,1.18133,1.19625,1.1944599999999999
3494.0,0.0,1.20384,1.19592,1.18162,1.19617,1.1943875
3495.0,0.0,1.20358,1.19691,1.18342,1.19742,1.1953325
3496.0,0.0,1.20387,1.19878,1.1863,1.19996,1.1972275
3497.0,0.0,1.20488,1.20166,1.19013,1.20372,1.2000974999999998
3498.0,0.0,1.20654,1.20534,1.19491,1.20815,1.203735
3499.0,0.0,1.2083,1.20913,1.19983,1.21294,1.20755
3500.0,0.0,1.20958,1.21221,1.2039,1.21711,1.2107
3501.0,0.0,1.21022,1.21433,1.20701,1.22024,1.21295
3502.0,0.0,1.21012,1.21532,1.20879,1.22157,1.21395
3503.0,0.0,1.20912,1.21496,1.20873,1.22088,1.2134225
3504.0,0.0,1.20701,1.213,1.20661,1.21809,1.2111775
3505.0,0.0,1.20381,1.2095,1.20263,1.21337,1.2073275
3506.0,0.0,1.19977,1.20477,1.19718,1.20714,1.202215
3507.0,0.0,1.19526,1.19929,1.19067,1.19971,1.1962324999999998
3508.0,0.0,1.19064,1.19352,1.18358,1.19171,1.1898624999999998
3509.0,0.0,1.18619,1.18787,1.17651,1.18358,1.1835375
3510.0,0.0,1.18221,1.18275,1.17019,1.1763,1.1778624999999998
3511.0,0.0,1.17894,1.1785,1.16531,1.17046,1.1733025000000001
3512.0,0.0,1.17661,1.1754,1.16234,1.16719,1.170385
3513.0,0.0,1.17511,1.17341,1.16118,1.16672,1.169105
3514.0,0.0,1.17449,1.17253,1.16169,1.16914,1.1694624999999998
3515.0,0.0,1.17449,1.17245,1.1634,1.17337,1.1709275000000001
3516.0,0.0,1.17456,1.1725,1.16513,1.17802,1.1725525
3517.0,0.0,1.1741,1.17188,1.16574,1.18107,1.1731975000000001
3518.0,0.0,1.17258,1.17,1.16456,1.18122,1.1720899999999999
3519.0,0.0,1.1699,1.16668,1.16118,1.17745,1.1688025
3520.0,0.0,1.1662,1.1622,1.15569,1.17038,1.1636175
3521.0,0.0,1.16205,1.1572,1.14887,1.16083,1.1572375000000001
3522.0,0.0,1.15812,1.15249,1.14213,1.15116,1.150975
3523.0,0.0,1.15493,1.14869,1.1365,1.14292,1.1457600000000001
3524.0,0.0,1.15306,1.1465,1.1332,1.13829,1.1427625
