Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.73272,1.74126,1.72144,1.72749,1.7307275
3401.0,0.0,1.71798,1.72583,1.70714,1.71306,1.7160025
3402.0,0.0,1.70673,1.7133,1.6955,1.70253,1.704515
3403.0,0.0,1.69863,1.7036,1.68655,1.69509,1.6959675
3404.0,0.0,1.69294,1.69627,1.67991,1.68974,1.689715
3405.0,0.0,1.68898,1.69089,1.6751,1.68581,1.685195
3406.0,0.0,1.68649,1.68731,1.67201,1.68323,1.68226
3407.0,0.0,1.68564,1.68567,1.67078,1.68254,1.6811574999999999
3408.0,0.0,1.68635,1.68582,1.67112,1.68358,1.6817175
3409.0,0.0,1.68795,1.68695,1.67223,1.6853,1.6831075
3410.0,0.0,1.68947,1.68792,1.67305,1.68656,1.68425
3411.0,0.0,1.69024,1.68801,1.67305,1.68651,1.6844525
3412.0,0.0,1.69059,1.68752,1.6729,1.68602,1.6842575
3413.0,0.0,1.6915,1.68781,1.67378,1.68636,1.6848625
3414.0,0.0,1.6939,1.6902,1.67681,1.6887,1.6874025
3415.0,0.0,1.69819,1.69533,1.68236,1.69348,1.69234
3416.0,0.0,1.70411,1.70286,1.68994,1.7001,1.6992525
3417.0,0.0,1.71102,1.71167,1.69851,1.70782,1.707255
3418.0,0.0,1.71796,1.72034,1.70664,1.71534,1.71507
3419.0,0.0,1.72395,1.72741,1.71309,1.72161,1.7215150000000001
3420.0,0.0,1.72825,1.73196,1.71706,1.72573,1.7257500000000001
3421.0,0.0,1.73052,1.73375,1.71849,1.72753,1.7275725
3422.0,0.0,1.73105,1.73338,1.71814,1.72739,1.72749
3423.0,0.0,1.73065,1.73208,1.71721,1.72631,1.7265625
3424.0,1.89967,1.73032,1.73129,1.71689,1.72543,1.7259825000000002
3425.0,1.72267,1.73094,1.73212,1.71803,1.72583,1.72673
3426.0,2.02209,1.73282,1.73481,1.72074,1.72804,1.7291025
3427.0,1.9072,1.73545,1.73855,1.72422,1.73141,1.7324074999999999
3428.0,1.53222,1.73765,1.74174,1.72701,1.73433,1.7351825
3429.0,1.30627,1.73803,1.74268,1.72754,1.73494,1.7357975
3430.0,1.69748,1.73605,1.74052,1.7253,1.73246,1.7335825000000002
3431.0,1.79117,1.73244,1.73604,1.72117,1.72805,1.729425
3432.0,1.33165,1.72856,1.73099,1.7166,1.72367,1.724955
3433.0,1.55195,1.72518,1.72652,1.71244,1.72069,1.7212075
3434.0,1.99833,1.72167,1.72218,1.70802,1.7183,1.7175425000000002
3435.0,1.56638,1.71611,1.71589,1.70131,1.71404,1.7118375
3436.0,1.9093,1.7064,1.70522,1.69022,1.70485,1.7016725
3437.0,1.0576,1.69192,1.68902,1.67421,1.68997,1.6862799999999998
3438.0,1.13661,1.67411,1.66875,1.65484,1.6707,1.6671
3439.0,1.26802,1.6561,1.64776,1.63543,1.65118,1.6476175
3440.0,1.50182,1.64114,1.63008,1.61944,1.63519,1.6314625
3441.0,1.90951,1.63146,1.61843,1.60942,1.62561,1.62123
3442.0,2.13612,1.62757,1.61385,1.606,1.62253,1.6174875
3443.0,1.34237,1.62852,1.6155,1.60819,1.62432,1.6191324999999999
3444.0,1.49113,1.63285,1.62172,1.61434,1.62925,1.62454
3445.0,1.45913,1.63917,1.63077,1.62282,1.63595,1.6321775
3446.0,1.60354,1.64626,1.64086,1.63208,1.64393,1.6407825
3447.0,1.77015,1.65232,1.64988,1.64001,1.65122,1.6483575
3448.0,1.38643,1.65513,1.65523,1.6443,1.65506,1.65243
3449.0,1.75496,1.65295,1.65495,1.64325,1.65322,1.6510925
3450.0,1.68951,1.64571,1.64887,1.63698,1.64523,1.6441975
3451.0,1.37575,1.63571,1.63908,1.6279,1.63431,1.63425
3452.0,1.77112,1.62587,1.62907,1.6188,1.62391,1.6244125
3453.0,1.18993,1.61824,1.62111,1.61159,1.6166,1.616885
3454.0,1.47094,1.61309,1.6156,1.60638,1.61244,1.6118775
3455.0,1.42236,1.60921,1.61122,1.60194,1.60944,1.6079525000000001
3456.0,1.46233,1.60523,1.60629,1.597,1.60571,1.6035575
3457.0,1.73388,1.60058,1.60026,1.59123,1.60043,1.598125
3458.0,1.65415,1.5961,1.59411,1.58581,1.59474,1.59269
3459.0,1.49288,1.5935,1.59011,1.58271,1.59109,1.5893525
3460.0,1.30343,1.59429,1.59013,1.58344,1.59155,1.5898525000000001
3461.0,1.60744,1.59874,1.59455,1.58825,1.5967,1.59456
3462.0,1.63751,1.60576,1.60218,1.59587,1.6047,1.6021275
3463.0,1.65561,1.61337,1.61079,1.60409,1.61333,1.610395
3464.0,1.43314,1.61955,1.61821,1.61087,1.61964,1.6170675
3465.0,1.42673,1.62369,1.62325,1.61578,1.62372,1.62161
3466.0,1.44722,1.62601,1.6265,1.61893,1.62583,1.6243175
3467.0,1.40196,1.62689,1.62829,1.6206,1.62683,1.6256525000000002
3468.0,1.37411,1.62634,1.62854,1.62061,1.62674,1.6255575
3469.0,1.17096,1.62399,1.62657,1.61834,1.62475,1.6234125
3470.0,1.26606,1.61936,1.6216,1.61311,1.62029,1.61859
3471.0,1.54826,1.61224,1.61332,1.60479,1.61287,1.6108049999999998
3472.0,1.63859,1.60321,1.60229,1.59426,1.60327,1.6007575
3473.0,1.54789,1.59337,1.59019,1.58295,1.59275,1.5898150000000002
3474.0,1.60835,1.58394,1.57892,1.57251,1.5826,1.5794925000000002
3475.0,1.3356,1.57623,1.57013,1.56458,1.57434,1.57132
3476.0,1.57109,1.5712,1.56509,1.56011,1.56899,1.5663475
