Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.72181,1.73674,1.71404,1.67269,1.71132
3401.0,0.0,1.70784,1.72323,1.7001,1.65952,1.6976725
3402.0,0.0,1.69978,1.71478,1.69149,1.65099,1.68926
3403.0,0.0,1.69487,1.70901,1.68577,1.6448,1.6836125
3404.0,0.0,1.6908,1.70416,1.68089,1.63939,1.67881
3405.0,0.0,1.68591,1.69833,1.67538,1.63368,1.6733250000000002
3406.0,0.0,1.68111,1.69248,1.67027,1.6287,1.6681400000000002
3407.0,0.0,1.67934,1.69033,1.6686,1.62712,1.6663475
3408.0,0.0,1.68233,1.69387,1.67187,1.63024,1.6695775
3409.0,0.0,1.68785,1.70044,1.67751,1.63559,1.6753475
3410.0,0.0,1.69104,1.70394,1.68047,1.63832,1.6784425
3411.0,0.0,1.68942,1.70112,1.67814,1.63609,1.6761925
3412.0,0.0,1.68515,1.69513,1.67291,1.63123,1.6711049999999998
3413.0,0.0,1.68225,1.69105,1.66918,1.62794,1.667605
3414.0,0.0,1.68306,1.69166,1.66982,1.62882,1.66834
3415.0,0.0,1.68778,1.6972,1.67545,1.6343,1.6736825
3416.0,0.0,1.69594,1.70702,1.68542,1.64379,1.6830425
3417.0,0.0,1.70638,1.71974,1.69812,1.65575,1.6949975000000002
3418.0,0.0,1.71711,1.73258,1.71079,1.6678,1.7070699999999999
3419.0,0.0,1.72577,1.74258,1.72052,1.67715,1.716505
3420.0,0.0,1.73052,1.74733,1.72521,1.68174,1.7212
3421.0,0.0,1.7311,1.7466,1.72488,1.68135,1.7209825
3422.0,0.0,1.72917,1.74291,1.72183,1.67808,1.7179975
3423.0,0.0,1.7267,1.73933,1.71862,1.67451,1.7147899999999998
3424.0,0.0,1.72444,1.73673,1.71625,1.67188,1.7123249999999999
3425.0,0.0,1.72284,1.73509,1.71507,1.67062,1.710905
3426.0,0.0,1.72329,1.73579,1.7164,1.67173,1.7118025000000001
3427.0,0.0,1.72717,1.74064,1.72146,1.67618,1.7163625000000002
3428.0,0.0,1.73301,1.74822,1.72839,1.6824,1.7230050000000001
3429.0,0.0,1.73599,1.75251,1.73187,1.68568,1.7265125000000001
3430.0,0.0,1.73255,1.74851,1.72787,1.68249,1.722855
3431.0,0.0,1.72421,1.73822,1.71834,1.67422,1.7137475000000002
3432.0,0.0,1.71654,1.7286,1.70971,1.66635,1.7052999999999998
3433.0,0.0,1.71449,1.72596,1.7073,1.66377,1.70288
3434.0,0.0,1.71753,1.72993,1.71026,1.66602,1.7059349999999998
3435.0,0.0,1.71926,1.73269,1.71151,1.66708,1.7076350000000002
3436.0,0.0,1.71251,1.72573,1.70349,1.66024,1.7004925
3437.0,0.0,1.69486,1.70646,1.68409,1.64309,1.682125
3438.0,0.0,1.67019,1.67923,1.6576,1.61893,1.6564875000000001
3439.0,0.0,1.64573,1.65209,1.63174,1.5943,1.6309649999999998
3440.0,0.0,1.62832,1.63262,1.61362,1.57597,1.6126325
3441.0,0.0,1.62144,1.62511,1.60674,1.56794,1.6053075
3442.0,0.0,1.6235,1.62817,1.6093,1.56938,1.6075875
3443.0,0.0,1.62884,1.6352,1.61543,1.57504,1.6136274999999998
3444.0,0.0,1.63215,1.6396,1.61992,1.57946,1.6177825
3445.0,0.0,1.63347,1.64116,1.62284,1.58216,1.6199075
3446.0,0.0,1.63716,1.64553,1.62858,1.58696,1.6245574999999999
3447.0,0.0,1.64586,1.65633,1.63915,1.59648,1.634455
3448.0,0.0,1.65499,1.66854,1.64943,1.60642,1.644845
3449.0,0.0,1.65527,1.67049,1.65022,1.60776,1.645935
3450.0,0.0,1.64327,1.65731,1.6383,1.59684,1.63393
3451.0,0.0,1.62541,1.63727,1.62059,1.57943,1.615675
3452.0,0.0,1.61076,1.62148,1.60644,1.56464,1.60083
3453.0,0.0,1.60357,1.61461,1.59992,1.55721,1.5938275000000002
3454.0,0.0,1.6021,1.61421,1.59899,1.55571,1.5927525
3455.0,0.0,1.60197,1.61483,1.59866,1.55568,1.592785
3456.0,0.0,1.59912,1.61174,1.59471,1.55276,1.5895825000000001
3457.0,0.0,1.59183,1.60295,1.58591,1.5451,1.5814475
3458.0,0.0,1.58237,1.59132,1.57515,1.53507,1.5709775000000001
3459.0,0.0,1.57537,1.5827,1.5677,1.52734,1.5632774999999999
3460.0,0.0,1.5748,1.58155,1.5677,1.52605,1.562525
3461.0,0.0,1.58216,1.58964,1.57629,1.53273,1.570205
3462.0,0.0,1.59485,1.60415,1.59003,1.54493,1.58349
3463.0,0.0,1.60623,1.61701,1.60207,1.55617,1.59537
3464.0,0.0,1.61215,1.62272,1.60806,1.56252,1.6013625
3465.0,0.0,1.61424,1.62428,1.61017,1.5652,1.6034724999999999
3466.0,0.0,1.61561,1.62588,1.61205,1.56714,1.60517
3467.0,0.0,1.61743,1.62847,1.61491,1.56957,1.6075949999999999
3468.0,0.0,1.61931,1.63144,1.61798,1.57203,1.61019
3469.0,0.0,1.61971,1.63291,1.619,1.57303,1.6111625
3470.0,0.0,1.61621,1.62969,1.61525,1.57002,1.6077925
3471.0,0.0,1.60812,1.62047,1.60595,1.56208,1.599155
3472.0,0.0,1.59746,1.60795,1.59343,1.55087,1.5874275
3473.0,0.0,1.5864,1.59501,1.5804,1.53886,1.5751675
3474.0,0.0,1.5762,1.58328,1.56882,1.52795,1.5640625000000001
3475.0,0.0,1.56812,1.57453,1.56043,1.51971,1.5556975
3476.0,0.0,1.56277,1.56965,1.556,1.51463,1.5507624999999998
