Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.31576,1.18607,1.2406,1.21653,1.2397399999999998
3401.0,0.0,1.30161,1.17956,1.23353,1.20138,1.2290199999999998
3402.0,0.0,1.28764,1.17339,1.22678,1.18598,1.2184475
3403.0,0.0,1.27541,1.1678,1.22065,1.17219,1.2090125
3404.0,0.0,1.26519,1.16313,1.21554,1.16066,1.20113
3405.0,0.0,1.2568,1.15952,1.21154,1.15121,1.1947675
3406.0,0.0,1.25023,1.15697,1.20863,1.14399,1.1899549999999999
3407.0,0.0,1.24587,1.1555,1.20698,1.13937,1.1869299999999998
3408.0,0.0,1.24423,1.1551,1.20646,1.13792,1.1859275
3409.0,0.0,1.24475,1.15562,1.20688,1.139,1.1865625
3410.0,0.0,1.24575,1.1568,1.20794,1.14025,1.1876849999999999
3411.0,0.0,1.24532,1.15836,1.20936,1.13947,1.1881275
3412.0,0.0,1.24273,1.16021,1.2111,1.13582,1.187465
3413.0,0.0,1.23954,1.16227,1.21303,1.13137,1.1865525
3414.0,0.0,1.23829,1.16444,1.21509,1.12945,1.1868175
3415.0,0.0,1.24138,1.16664,1.21718,1.13288,1.18952
3416.0,0.0,1.24949,1.1688,1.2192,1.14246,1.1949874999999999
3417.0,0.0,1.26158,1.17095,1.22123,1.15678,1.202635
3418.0,0.0,1.27536,1.17307,1.2232,1.1731,1.2111825
3419.0,0.0,1.28803,1.17518,1.22515,1.18813,1.2191225
3420.0,0.0,1.29712,1.17729,1.22714,1.1989,1.2251124999999998
3421.0,0.0,1.30129,1.17942,1.22914,1.20389,1.2284350000000002
3422.0,0.0,1.30085,1.18151,1.23111,1.20351,1.2292450000000001
3423.0,0.0,1.29775,1.18353,1.23298,1.2001,1.22859
3424.0,0.0,1.29454,1.18539,1.23466,1.19673,1.22783
3425.0,0.0,1.29363,1.18703,1.23614,1.19619,1.2282475000000002
3426.0,0.0,1.2963,1.18847,1.23739,1.19993,1.2305225
3427.0,0.0,1.30249,1.18972,1.23847,1.20788,1.23464
3428.0,0.0,1.31012,1.1908,1.23938,1.2174,1.2394249999999998
3429.0,0.0,1.31597,1.19167,1.24006,1.22454,1.24306
3430.0,0.0,1.31686,1.19231,1.24047,1.22557,1.2438025000000001
3431.0,0.0,1.31204,1.19275,1.2407,1.21968,1.2412925
3432.0,0.0,1.30368,1.19302,1.24073,1.20965,1.23677
3433.0,0.0,1.29539,1.19309,1.24057,1.19983,1.2322199999999999
3434.0,0.0,1.28955,1.19294,1.24021,1.19311,1.2289525
3435.0,0.0,1.28516,1.19253,1.23959,1.18808,1.22634
3436.0,0.0,1.27875,1.1917,1.2385,1.18078,1.2224325
3437.0,0.0,1.26617,1.19041,1.23689,1.16631,1.214945
3438.0,0.0,1.24612,1.18861,1.23471,1.14337,1.2032025
3439.0,0.0,1.22038,1.18649,1.23228,1.11422,1.1883425
3440.0,0.0,1.19428,1.18414,1.2296,1.08502,1.17326
3441.0,0.0,1.17339,1.18174,1.22691,1.06227,1.1610775
3442.0,0.0,1.16184,1.17937,1.22424,1.05036,1.1539525
3443.0,0.0,1.16041,1.17707,1.22164,1.05009,1.1523025
3444.0,0.0,1.16741,1.1748,1.21904,1.05935,1.1551500000000001
3445.0,0.0,1.18043,1.17246,1.21633,1.07555,1.1611925
3446.0,0.0,1.19726,1.1701,1.21365,1.09624,1.1693125
3447.0,0.0,1.21561,1.16769,1.21097,1.11865,1.17823
3448.0,0.0,1.2321,1.16525,1.20827,1.13873,1.1860875
3449.0,0.0,1.24261,1.16261,1.20533,1.15162,1.1905425
3450.0,0.0,1.24468,1.15954,1.20185,1.15477,1.19021
3451.0,0.0,1.23886,1.15626,1.1982,1.14898,1.185575
3452.0,0.0,1.22924,1.15292,1.19449,1.13911,1.1789399999999999
3453.0,0.0,1.22028,1.1497,1.19089,1.13025,1.17278
3454.0,0.0,1.21451,1.14673,1.18759,1.12499,1.1684549999999998
3455.0,0.0,1.21111,1.14415,1.18471,1.1222,1.1655425
3456.0,0.0,1.20719,1.14215,1.18247,1.11821,1.162505
3457.0,0.0,1.20049,1.14079,1.18086,1.11056,1.158175
3458.0,0.0,1.19105,1.14006,1.17985,1.0995,1.152615
3459.0,0.0,1.18158,1.13997,1.17954,1.08844,1.1473825000000002
3460.0,0.0,1.17587,1.1405,1.17995,1.08189,1.1445525
3461.0,0.0,1.17665,1.14162,1.18096,1.08287,1.145525
3462.0,0.0,1.184,1.14321,1.18245,1.09119,1.1502125
3463.0,0.0,1.19491,1.14517,1.18434,1.10317,1.1568975
3464.0,0.0,1.20575,1.1471,1.1861,1.11472,1.1634175
3465.0,0.0,1.21375,1.14898,1.18787,1.12303,1.1684075
3466.0,0.0,1.21915,1.15069,1.18943,1.12886,1.1720324999999998
3467.0,0.0,1.22312,1.15207,1.19063,1.13377,1.1748975
