Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.56453,1.56637,1.55784,1.55341,1.5605375000000001
3401.0,0.0,1.5481,1.55265,1.54187,1.53874,1.54534
3402.0,0.0,1.53611,1.54058,1.52902,1.52696,1.5331675
3403.0,0.0,1.52822,1.53102,1.51997,1.51846,1.5244175
3404.0,0.0,1.52309,1.52399,1.5139,1.51265,1.5184075000000001
3405.0,0.0,1.51942,1.51906,1.50971,1.5088,1.5142475
3406.0,0.0,1.51653,1.51581,1.5067,1.50641,1.5113625
3407.0,0.0,1.51462,1.51402,1.50483,1.50525,1.5096800000000001
3408.0,0.0,1.51452,1.51353,1.50459,1.50524,1.50947
3409.0,0.0,1.51642,1.51405,1.50593,1.50624,1.5106600000000001
3410.0,0.0,1.51902,1.51507,1.50798,1.5077,1.5124425
3411.0,0.0,1.52054,1.51607,1.50956,1.50902,1.5137975
3412.0,0.0,1.52032,1.51679,1.50995,1.50988,1.514235
3413.0,0.0,1.5194,1.51746,1.50976,1.51049,1.5142775
3414.0,0.0,1.51958,1.51866,1.51011,1.51163,1.514995
3415.0,0.0,1.52181,1.52094,1.51202,1.5139,1.5171674999999998
3416.0,0.0,1.52606,1.52461,1.51585,1.5175,1.5210050000000002
3417.0,0.0,1.53178,1.52959,1.52134,1.52225,1.52624
3418.0,0.0,1.53847,1.53551,1.52802,1.52777,1.5324425
3419.0,0.0,1.54561,1.54178,1.53517,1.53364,1.53905
3420.0,0.0,1.55243,1.54771,1.54196,1.53924,1.5453349999999997
3421.0,0.0,1.55792,1.55263,1.54748,1.54396,1.5504975
3422.0,0.0,1.56124,1.55611,1.55103,1.5473,1.55392
3423.0,0.0,1.56215,1.55806,1.5525,1.54907,1.5554450000000002
3424.0,0.0,1.56125,1.55886,1.55241,1.54961,1.5555325
3425.0,0.0,1.55981,1.5592,1.55185,1.54965,1.5551274999999998
3426.0,0.0,1.55943,1.55982,1.55205,1.55007,1.5553425
3427.0,0.0,1.56122,1.56113,1.55387,1.55133,1.5568875
3428.0,0.0,1.56491,1.56295,1.55697,1.55323,1.559515
3429.0,0.0,1.56864,1.56455,1.55999,1.55492,1.562025
3430.0,0.0,1.56996,1.5651,1.56114,1.55547,1.5629175
3431.0,0.0,1.56772,1.56416,1.55953,1.55434,1.5614374999999998
3432.0,0.0,1.56307,1.56194,1.55591,1.55195,1.5582175
3433.0,0.0,1.55858,1.55907,1.55205,1.54926,1.5547400000000002
3434.0,0.0,1.55621,1.556,1.54941,1.54691,1.5521325
3435.0,0.0,1.55561,1.55248,1.54756,1.54447,1.55003
3436.0,0.0,1.55395,1.54748,1.54448,1.54058,1.5466225
3437.0,0.0,1.54763,1.5398,1.5373,1.53364,1.5395925000000001
3438.0,0.0,1.53483,1.52888,1.5249,1.52288,1.5278725
3439.0,0.0,1.51691,1.51542,1.50819,1.50922,1.512435
3440.0,0.0,1.49788,1.50125,1.49062,1.49494,1.4961725
3441.0,0.0,1.48244,1.48868,1.47587,1.48277,1.48244
3442.0,0.0,1.4736,1.47956,1.4666,1.47449,1.4735625
3443.0,0.0,1.47135,1.47472,1.46319,1.47062,1.46997
3444.0,0.0,1.47329,1.47392,1.4642,1.47054,1.4704875
3445.0,0.0,1.47718,1.47635,1.46816,1.47317,1.4737149999999999
3446.0,0.0,1.48263,1.48097,1.47412,1.47758,1.4788249999999998
3447.0,0.0,1.4902,1.48656,1.48159,1.48273,1.48527
3448.0,0.0,1.49872,1.49161,1.48909,1.48734,1.4916900000000002
3449.0,0.0,1.50436,1.49441,1.49364,1.48958,1.4954975
3450.0,0.0,1.50318,1.49368,1.49291,1.48796,1.4944325
3451.0,0.0,1.49458,1.48929,1.48629,1.4823,1.488115
3452.0,0.0,1.48221,1.48239,1.47637,1.47404,1.4787525000000001
3453.0,0.0,1.4712,1.4749,1.46673,1.46574,1.4696425000000002
3454.0,0.0,1.46467,1.46846,1.45997,1.45935,1.4631125
3455.0,0.0,1.46253,1.46371,1.45654,1.45531,1.4595225
3456.0,0.0,1.46217,1.46024,1.45471,1.45278,1.4574749999999999
3457.0,0.0,1.46062,1.45719,1.45243,1.45043,1.4551675000000002
3458.0,0.0,1.45646,1.45404,1.44862,1.44756,1.45167
3459.0,0.0,1.45075,1.45109,1.44399,1.44458,1.4476025000000001
3460.0,0.0,1.44638,1.44929,1.44073,1.44282,1.4448050000000001
3461.0,0.0,1.44623,1.44968,1.44086,1.44353,1.4450749999999999
3462.0,0.0,1.45136,1.45269,1.44537,1.44719,1.4491525
3463.0,0.0,1.46014,1.45776,1.4527,1.45301,1.4559024999999999
3464.0,0.0,1.46906,1.46364,1.4607,1.45943,1.4632075
3465.0,0.0,1.47516,1.46901,1.46686,1.4649,1.4689825
3466.0,0.0,1.47807,1.47305,1.47065,1.46852,1.4725725
3467.0,0.0,1.47914,1.47555,1.47259,1.47039,1.4744175
3468.0,0.0,1.47959,1.47663,1.47347,1.47097,1.475165
3469.0,0.0,1.47971,1.47641,1.47361,1.47045,1.4750450000000002
3470.0,0.0,1.47873,1.47473,1.47236,1.46873,1.4736375
3471.0,0.0,1.47556,1.47134,1.46903,1.46545,1.470345
3472.0,0.0,1.46966,1.46613,1.46324,1.46047,1.464875
3473.0,0.0,1.46155,1.45933,1.45526,1.45396,1.457525
3474.0,0.0,1.45226,1.45158,1.44616,1.44649,1.4491224999999999
3475.0,0.0,1.44286,1.44379,1.43713,1.43895,1.4406825
3476.0,0.0,1.43472,1.43697,1.4296,1.4322,1.4333725
