Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.41918,1.18858,1.22112,1.37536,1.3010599999999999
3401.0,0.0,1.40214,1.17999,1.21227,1.35892,1.2883300000000002
3402.0,0.0,1.38741,1.17352,1.20521,1.34537,1.2778775
3403.0,0.0,1.37555,1.16914,1.20033,1.33497,1.2699975000000001
3404.0,0.0,1.36662,1.16683,1.19753,1.32749,1.2646175
3405.0,0.0,1.35923,1.16596,1.19623,1.3213,1.26068
3406.0,0.0,1.3525,1.16636,1.19634,1.3154,1.25765
3407.0,0.0,1.34816,1.16751,1.1972,1.31153,1.2561
3408.0,0.0,1.34852,1.16923,1.19879,1.31204,1.257145
3409.0,0.0,1.35305,1.17143,1.20079,1.3166,1.2604675
3410.0,0.0,1.35718,1.1737,1.20298,1.32096,1.2637049999999999
3411.0,0.0,1.35604,1.17622,1.2054,1.32049,1.2645374999999999
3412.0,0.0,1.3496,1.17873,1.20775,1.31513,1.2628025
3413.0,0.0,1.34242,1.18113,1.21009,1.30903,1.2606675
3414.0,0.0,1.33996,1.1835,1.21232,1.30707,1.2607125
3415.0,0.0,1.34474,1.18562,1.21432,1.31138,1.2640149999999999
3416.0,0.0,1.35591,1.18775,1.21632,1.32118,1.2702900000000001
3417.0,0.0,1.37101,1.18981,1.21816,1.33445,1.2783574999999998
3418.0,0.0,1.38728,1.19189,1.22012,1.34898,1.2870675
3419.0,0.0,1.40186,1.19412,1.22212,1.36239,1.2951225000000002
3420.0,0.0,1.41163,1.19641,1.22423,1.37194,1.3010525
3421.0,0.0,1.41469,1.19873,1.22635,1.37571,1.30387
3422.0,0.0,1.41191,1.20096,1.2284,1.37414,1.3038524999999999
3423.0,0.0,1.40646,1.2029,1.23018,1.36974,1.3023200000000001
3424.0,0.0,1.40173,1.20448,1.23165,1.36551,1.3008425
3425.0,0.0,1.4001,1.20572,1.23275,1.36382,1.3005974999999999
3426.0,0.0,1.40326,1.2066,1.23351,1.36651,1.30247
3427.0,0.0,1.412,1.20726,1.23404,1.37451,1.3069525
3428.0,0.0,1.4241,1.20774,1.23439,1.38576,1.3129975
3429.0,0.0,1.43317,1.20808,1.23461,1.39422,1.31752
3430.0,0.0,1.43304,1.20844,1.23482,1.39416,1.317615
3431.0,0.0,1.42324,1.20879,1.23501,1.38522,1.313065
3432.0,0.0,1.40965,1.20911,1.23518,1.37284,1.306695
3433.0,0.0,1.39997,1.20928,1.23516,1.36411,1.30213
3434.0,0.0,1.39776,1.20904,1.2348,1.36238,1.300995
3435.0,0.0,1.39925,1.20797,1.23356,1.36422,1.30125
3436.0,0.0,1.39606,1.206,1.23152,1.36166,1.29881
3437.0,0.0,1.38163,1.20284,1.22823,1.34853,1.2903075
3438.0,0.0,1.35493,1.19908,1.22448,1.32394,1.2756075
3439.0,0.0,1.32113,1.19493,1.22015,1.29287,1.2572699999999999
3440.0,0.0,1.28886,1.19106,1.21623,1.26333,1.23987
3441.0,0.0,1.26725,1.18791,1.21278,1.24375,1.2279225
3442.0,0.0,1.26047,1.18542,1.2101,1.23772,1.2234275000000001
3443.0,0.0,1.26564,1.18386,1.20818,1.24231,1.2249975
3444.0,0.0,1.27659,1.1825,1.20649,1.25182,1.22935
3445.0,0.0,1.29005,1.18151,1.20518,1.26349,1.2350575
3446.0,0.0,1.30731,1.18021,1.20347,1.279,1.2424975
3447.0,0.0,1.32888,1.17836,1.2014,1.29894,1.2518950000000002
3448.0,0.0,1.34988,1.17597,1.19868,1.31843,1.26074
3449.0,0.0,1.36141,1.1723,1.19481,1.3288,1.26433
3450.0,0.0,1.35804,1.16819,1.19053,1.3249,1.260415
3451.0,0.0,1.34334,1.1635,1.18553,1.31042,1.2506975
3452.0,0.0,1.32654,1.15879,1.18074,1.29414,1.2400525
3453.0,0.0,1.31627,1.1548,1.17637,1.2842,1.23291
3454.0,0.0,1.31469,1.15142,1.1728,1.28267,1.2303950000000001
3455.0,0.0,1.31718,1.1493,1.17037,1.28526,1.2305275
3456.0,0.0,1.31654,1.14811,1.16886,1.28524,1.2296874999999998
3457.0,0.0,1.30832,1.14782,1.16835,1.27824,1.2256825
3458.0,0.0,1.29418,1.14838,1.16867,1.26568,1.2192275000000001
3459.0,0.0,1.27994,1.1496,1.16971,1.2529,1.2130375
3460.0,0.0,1.27212,1.15166,1.17162,1.24593,1.2103324999999998
3461.0,0.0,1.27544,1.1541,1.17385,1.24923,1.213155
3462.0,0.0,1.28924,1.15727,1.17692,1.26225,1.22142
3463.0,0.0,1.30619,1.16017,1.17953,1.27816,1.2310124999999998
3464.0,0.0,1.31772,1.16304,1.1824,1.28891,1.2380175
3465.0,0.0,1.32229,1.16529,1.18434,1.29315,1.2412675
3466.0,0.0,1.32378,1.16665,1.18577,1.29447,1.2426675
3467.0,0.0,1.32692,1.16748,1.18632,1.29714,1.244465
3468.0,0.0,1.33258,1.16724,1.18612,1.30204,1.246995
3469.0,0.0,1.33787,1.16674,1.1855,1.30664,1.2491875
3470.0,0.0,1.33797,1.16567,1.18425,1.30667,1.24864
3471.0,0.0,1.32975,1.16438,1.18289,1.29931,1.2440825
3472.0,0.0,1.31392,1.16291,1.1812,1.28527,1.235825
3473.0,0.0,1.29351,1.16107,1.17927,1.26713,1.225245
3474.0,0.0,1.27271,1.15904,1.17705,1.24842,1.214305
3475.0,0.0,1.25707,1.15659,1.1745,1.23412,1.20557
3476.0,0.0,1.25106,1.15397,1.17176,1.22841,1.2013
3477.0,0.0,1.25516,1.15137,1.16898,1.23182,1.2018325
3478.0,0.0,1.26591,1.1491,1.16657,1.24135,1.2057325
3479.0,0.0,1.27836,1.14754,1.16481,1.25262,1.2108325
3480.0,0.0,1.28778,1.147,1.16406,1.26134,1.215045
3481.0,0.0,1.29118,1.14769,1.16449,1.26471,1.2170175
3482.0,0.0,1.28923,1.14966,1.1662,1.26328,1.2170925
3483.0,0.0,1.28713,1.15281,1.16909,1.26176,1.2176974999999999
