Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.80788,1.80752,1.75976,1.73208,1.77681
3401.0,0.0,1.79375,1.79056,1.74336,1.71661,1.76107
3402.0,0.0,1.78337,1.77803,1.7311,1.7053,1.7494500000000002
3403.0,0.0,1.77604,1.76909,1.72226,1.69718,1.7411425
3404.0,0.0,1.77079,1.76219,1.71539,1.69087,1.7348100000000002
3405.0,0.0,1.7669,1.75636,1.7096,1.68562,1.72962
3406.0,0.0,1.76439,1.75196,1.70528,1.68189,1.72588
3407.0,0.0,1.76367,1.7499,1.70329,1.68035,1.7243025
3408.0,0.0,1.76429,1.75049,1.70397,1.68118,1.7249824999999999
3409.0,0.0,1.76546,1.75252,1.70609,1.68319,1.726815
3410.0,0.0,1.76612,1.75353,1.70715,1.68416,1.72774
3411.0,0.0,1.76564,1.75218,1.70582,1.68317,1.7267025
3412.0,0.0,1.7649,1.74916,1.70279,1.68087,1.72443
3413.0,0.0,1.76509,1.74676,1.7004,1.67928,1.7228825
3414.0,0.0,1.76736,1.74751,1.70122,1.68051,1.72415
3415.0,0.0,1.7721,1.75262,1.7065,1.68537,1.7291475
3416.0,0.0,1.77888,1.76186,1.71607,1.69374,1.7376375
3417.0,0.0,1.78682,1.7735,1.72809,1.70403,1.74811
3418.0,0.0,1.7944,1.78506,1.74005,1.71434,1.7584625
3419.0,0.0,1.80045,1.79413,1.74946,1.72259,1.7666575
3420.0,0.0,1.8042,1.79914,1.75467,1.72744,1.7713625
3421.0,0.0,1.8056,1.80006,1.75565,1.72875,1.772515
3422.0,0.0,1.80518,1.79823,1.75383,1.72758,1.771205
3423.0,0.0,1.80398,1.79543,1.75108,1.72541,1.768975
3424.0,0.0,1.8029,1.7932,1.74897,1.7236,1.7671675
3425.0,0.0,1.80272,1.79279,1.74878,1.7233,1.7668975
3426.0,0.0,1.80377,1.7949,1.75115,1.72509,1.7687275
3427.0,0.0,1.80551,1.79916,1.75576,1.72867,1.772275
3428.0,0.0,1.80687,1.80358,1.76059,1.73237,1.7758525
3429.0,0.0,1.80651,1.80498,1.76234,1.73349,1.77683
3430.0,0.0,1.8038,1.80165,1.75929,1.73079,1.7738825
3431.0,0.0,1.79979,1.79479,1.75253,1.72512,1.7680574999999998
3432.0,0.0,1.79584,1.78765,1.74537,1.7192,1.762015
3433.0,0.0,1.79262,1.78306,1.74076,1.71537,1.7579525
3434.0,0.0,1.78931,1.78046,1.73826,1.71305,1.75527
3435.0,0.0,1.78357,1.776,1.73409,1.70901,1.7506675
3436.0,0.0,1.77331,1.76551,1.72403,1.69965,1.740625
3437.0,0.0,1.75833,1.74728,1.7062,1.68332,1.7237825
3438.0,0.0,1.7406,1.72372,1.68293,1.66217,1.7023549999999998
3439.0,0.0,1.72368,1.70005,1.65928,1.64062,1.6809075
3440.0,0.0,1.71065,1.68156,1.64069,1.62358,1.66412
3441.0,0.0,1.70316,1.6714,1.63041,1.61397,1.654735
3442.0,0.0,1.70076,1.66913,1.62821,1.61158,1.65242
3443.0,0.0,1.70185,1.67217,1.63156,1.61414,1.65493
3444.0,0.0,1.70478,1.67769,1.63754,1.61893,1.6597349999999997
3445.0,0.0,1.70862,1.68479,1.6452,1.62515,1.66594
3446.0,0.0,1.713,1.69341,1.65435,1.63255,1.6733275
3447.0,0.0,1.71657,1.70245,1.66403,1.64034,1.6808475
3448.0,0.0,1.71764,1.70894,1.67121,1.64578,1.6858925
3449.0,0.0,1.71441,1.70885,1.67177,1.64521,1.68506
3450.0,0.0,1.70649,1.70143,1.66502,1.63813,1.6777675
3451.0,0.0,1.69636,1.68965,1.65374,1.62694,1.6666725
3452.0,0.0,1.6867,1.67802,1.64251,1.61592,1.6557875
3453.0,0.0,1.67925,1.66992,1.63473,1.60816,1.648015
3454.0,0.0,1.67397,1.66509,1.63018,1.60355,1.6431975
3455.0,0.0,1.66953,1.66106,1.62643,1.60004,1.639265
3456.0,0.0,1.6648,1.65533,1.62087,1.59524,1.6340599999999998
3457.0,0.0,1.65949,1.64717,1.61272,1.5883,1.6269200000000001
3458.0,0.0,1.65466,1.63863,1.60412,1.58095,1.61959
3459.0,0.0,1.65241,1.63307,1.59841,1.57594,1.6149575
3460.0,0.0,1.6539,1.63331,1.5985,1.57599,1.6154249999999999
3461.0,0.0,1.65899,1.63971,1.60493,1.58147,1.6212749999999998
3462.0,0.0,1.66633,1.65009,1.6155,1.59076,1.6306699999999998
3463.0,0.0,1.67394,1.66027,1.62584,1.59993,1.6399949999999999
3464.0,0.0,1.67956,1.66766,1.63348,1.60702,1.6469300000000002
3465.0,0.0,1.68338,1.67233,1.63836,1.61144,1.6513775000000002
3466.0,0.0,1.68571,1.67528,1.64157,1.61425,1.6542025
3467.0,0.0,1.68673,1.67794,1.64456,1.61654,1.6564425000000003
3468.0,0.0,1.68625,1.67967,1.64673,1.61786,1.6576275
3469.0,0.0,1.68385,1.67894,1.64645,1.61715,1.6565975000000002
3470.0,0.0,1.67906,1.674,1.64182,1.6128,1.65192
3471.0,0.0,1.67163,1.66454,1.63252,1.60467,1.6433400000000002
3472.0,0.0,1.66261,1.65187,1.61982,1.59364,1.6319849999999998
3473.0,0.0,1.6531,1.63797,1.60577,1.58148,1.61958
3474.0,0.0,1.64404,1.62533,1.59301,1.5702,1.608145
3475.0,0.0,1.63631,1.61594,1.58365,1.56146,1.5993400000000002
3476.0,0.0,1.63064,1.61075,1.57868,1.55608,1.5940375
3477.0,0.0,1.62707,1.60958,1.57792,1.55407,1.59216
3478.0,0.0,1.62537,1.61135,1.58019,1.55466,1.5928925
3479.0,0.0,1.62515,1.61432,1.58365,1.55662,1.5949349999999998
3480.0,0.0,1.62604,1.61698,1.58668,1.55868,1.597095
3481.0,0.0,1.62793,1.61885,1.58871,1.56037,1.598965
3482.0,0.0,1.63116,1.62107,1.59088,1.56253,1.60141
3483.0,0.0,1.63644,1.6256,1.59534,1.56689,1.6060675
3484.0,0.0,1.64395,1.63357,1.6033,1.57449,1.6138275
3485.0,0.0,1.65237,1.64342,1.61324,1.58401,1.6232600000000001
3486.0,0.0,1.65931,1.65174,1.62178,1.59254,1.6313425000000001
3487.0,0.0,1.66315,1.65519,1.6254,1.59682,1.63514
3488.0,0.0,1.6635,1.65256,1.62282,1.59563,1.6336275
3489.0,0.0,1.6614,1.64618,1.61632,1.59074,1.62866
3490.0,0.0,1.65888,1.64003,1.61004,1.58564,1.6236475
3491.0,0.0,1.65755,1.63736,1.60737,1.58337,1.6214125
3492.0,0.0,1.6575,1.63795,1.60807,1.58385,1.6218425
3493.0,0.0,1.65721,1.63897,1.6094,1.58481,1.6225975000000001
3494.0,0.0,1.65558,1.63805,1.60882,1.58399,1.62161
3495.0,0.0,1.65252,1.63498,1.6061,1.58111,1.6186775
3496.0,0.0,1.64871,1.63206,1.60365,1.57808,1.615625
3497.0,0.0,1.64511,1.63089,1.6031,1.57616,1.6138149999999998
3498.0,0.0,1.6417,1.63099,1.60396,1.57519,1.61296
3499.0,0.0,1.63807,1.63084,1.60456,1.57392,1.6118475
3500.0,0.0,1.63409,1.62964,1.60403,1.57196,1.6099299999999999
3501.0,0.0,1.63021,1.62791,1.60286,1.56979,1.6076925
3502.0,0.0,1.62657,1.62587,1.60127,1.56759,1.605325
3503.0,0.0,1.62254,1.62283,1.59858,1.56461,1.6021400000000001
3504.0,0.0,1.61748,1.6179,1.59388,1.55997,1.5973074999999999
3505.0,0.0,1.61149,1.6112,1.58736,1.55381,1.5909650000000002
3506.0,0.0,1.60506,1.60354,1.57986,1.54691,1.5838424999999998
3507.0,0.0,1.59832,1.5954,1.57188,1.5398,1.5763500000000001
