Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.84848,1.36859,1.89436,1.85251,1.7409849999999998
3401.0,0.0,1.83288,1.35948,1.8774,1.83589,1.7264125
3402.0,0.0,1.81965,1.35282,1.86293,1.82228,1.7144199999999998
3403.0,0.0,1.8092,1.34806,1.85141,1.81186,1.7051325000000002
3404.0,0.0,1.80144,1.34551,1.84257,1.80411,1.6984075
3405.0,0.0,1.79583,1.34459,1.83601,1.79839,1.693705
3406.0,0.0,1.79203,1.34486,1.83154,1.79446,1.6907225
3407.0,0.0,1.78995,1.3462,1.82913,1.79241,1.6894225
3408.0,0.0,1.78932,1.34806,1.82848,1.79211,1.6894925
3409.0,0.0,1.7897,1.35043,1.82883,1.79284,1.69045
3410.0,0.0,1.79038,1.35305,1.82913,1.79351,1.6915175000000002
3411.0,0.0,1.79078,1.35566,1.82868,1.79328,1.6921000000000002
3412.0,0.0,1.79104,1.35835,1.82765,1.79235,1.6923475
3413.0,0.0,1.79181,1.36086,1.82713,1.79181,1.6929024999999998
3414.0,0.0,1.79381,1.36323,1.82851,1.793,1.6946375
3415.0,0.0,1.79755,1.36549,1.83276,1.79682,1.698155
3416.0,0.0,1.80288,1.36753,1.8399,1.80323,1.7033850000000001
3417.0,0.0,1.80937,1.36969,1.84895,1.81141,1.7098550000000001
3418.0,0.0,1.81603,1.37183,1.85833,1.81994,1.7165325
3419.0,0.0,1.82197,1.37419,1.86642,1.82742,1.7225
3420.0,0.0,1.82641,1.37663,1.87208,1.83277,1.7269725
3421.0,0.0,1.82909,1.37914,1.87497,1.83563,1.7297075000000002
3422.0,0.0,1.8302,1.3815,1.87559,1.83633,1.7309050000000001
3423.0,0.0,1.83047,1.38361,1.875,1.83581,1.7312224999999999
3424.0,0.0,1.83052,1.3853,1.87441,1.83512,1.7313375
3425.0,0.0,1.8309,1.38656,1.8748,1.83521,1.7318675
3426.0,0.0,1.83184,1.3874,1.87655,1.83652,1.7330775
3427.0,0.0,1.83318,1.38795,1.87924,1.8388,1.7347925
3428.0,0.0,1.83439,1.38833,1.88175,1.84104,1.7363775000000001
3429.0,0.0,1.83469,1.38864,1.88279,1.84193,1.7370125
3430.0,0.0,1.83349,1.38892,1.8816,1.8406,1.7361525
3431.0,0.0,1.83101,1.38921,1.87838,1.83735,1.7339875
3432.0,0.0,1.82765,1.38944,1.87408,1.83325,1.731105
3433.0,0.0,1.82371,1.38934,1.86939,1.82914,1.727895
3434.0,0.0,1.81884,1.38872,1.86394,1.82474,1.7240600000000001
3435.0,0.0,1.81189,1.38739,1.8562,1.81836,1.71846
3436.0,0.0,1.80164,1.38501,1.84437,1.80795,1.7097425
3437.0,0.0,1.78788,1.38204,1.82772,1.79266,1.6975749999999998
3438.0,0.0,1.77151,1.37814,1.80744,1.77355,1.68266
3439.0,0.0,1.75475,1.37447,1.78643,1.75362,1.6673175
3440.0,0.0,1.73995,1.37062,1.76818,1.7363,1.6537625
3441.0,0.0,1.7291,1.36755,1.75537,1.72425,1.6440675000000002
3442.0,0.0,1.72309,1.36486,1.74906,1.71836,1.6388425
3443.0,0.0,1.72163,1.36255,1.7487,1.7179,1.637695
3444.0,0.0,1.7236,1.36061,1.75283,1.72132,1.63959
3445.0,0.0,1.72756,1.35817,1.75978,1.72711,1.643155
3446.0,0.0,1.7324,1.35577,1.76794,1.73405,1.64754
3447.0,0.0,1.7366,1.35249,1.77557,1.7406,1.6513149999999999
3448.0,0.0,1.73893,1.34867,1.78075,1.74491,1.653315
3449.0,0.0,1.73811,1.34434,1.78187,1.74521,1.6523825
3450.0,0.0,1.73354,1.33904,1.77842,1.74081,1.6479525
3451.0,0.0,1.72648,1.33408,1.77146,1.73299,1.6412525
3452.0,0.0,1.7184,1.32904,1.76301,1.724,1.6336125
3453.0,0.0,1.71063,1.32486,1.75491,1.71587,1.6265675
3454.0,0.0,1.70381,1.32166,1.74791,1.70934,1.6206800000000001
3455.0,0.0,1.69779,1.31939,1.74162,1.70384,1.61566
3456.0,0.0,1.69231,1.31848,1.73526,1.69836,1.6111025
3457.0,0.0,1.68729,1.31836,1.72863,1.69246,1.6066850000000001
3458.0,0.0,1.6831,1.31936,1.72252,1.6868,1.602945
3459.0,0.0,1.68074,1.32102,1.71852,1.68302,1.600825
3460.0,0.0,1.68093,1.32342,1.71807,1.6826,1.6012549999999999
3461.0,0.0,1.68395,1.32634,1.72167,1.68611,1.6045175000000003
3462.0,0.0,1.68935,1.3292,1.72847,1.69276,1.609945
3463.0,0.0,1.69608,1.33251,1.73677,1.70076,1.61653
3464.0,0.0,1.7022,1.3347,1.74468,1.70808,1.622415
3465.0,0.0,1.70733,1.33689,1.75112,1.71379,1.6272825000000002
3466.0,0.0,1.71091,1.33795,1.75575,1.71766,1.6305675000000002
3467.0,0.0,1.71269,1.33839,1.75855,1.71983,1.632365
3468.0,0.0,1.71256,1.3382,1.75934,1.72027,1.6325925000000001
3469.0,0.0,1.71032,1.33729,1.75761,1.71852,1.630935
3470.0,0.0,1.70587,1.33635,1.75281,1.71405,1.62727
3471.0,0.0,1.69908,1.33474,1.74483,1.70665,1.621325
3472.0,0.0,1.69075,1.33312,1.73438,1.69696,1.6138025
3473.0,0.0,1.68174,1.33122,1.72291,1.68623,1.605525
3474.0,0.0,1.673,1.32893,1.71215,1.67599,1.5975175
3475.0,0.0,1.66555,1.32646,1.7037,1.66764,1.5908375000000001
3476.0,0.0,1.66018,1.32377,1.69849,1.66213,1.5861425
3477.0,0.0,1.657,1.32121,1.69653,1.65955,1.5835725
3478.0,0.0,1.65574,1.31901,1.69709,1.65937,1.5828025000000001
3479.0,0.0,1.65599,1.31764,1.69909,1.66069,1.5833525
3480.0,0.0,1.65739,1.31737,1.70164,1.6627,1.584775
3481.0,0.0,1.65966,1.31833,1.70445,1.66507,1.5868775
3482.0,0.0,1.66279,1.32061,1.70786,1.66815,1.5898525
3483.0,0.0,1.667,1.32399,1.71248,1.67257,1.59401
3484.0,0.0,1.67235,1.32833,1.71849,1.67861,1.599445
3485.0,0.0,1.6782,1.33331,1.72513,1.68556,1.6055499999999998
3486.0,0.0,1.68327,1.33824,1.73082,1.69177,1.6110250000000002
3487.0,0.0,1.68679,1.34316,1.73403,1.69558,1.61489
3488.0,0.0,1.68821,1.34746,1.73408,1.69617,1.6164800000000001
3489.0,0.0,1.6877,1.35097,1.7316,1.69413,1.6160999999999999
3490.0,0.0,1.68601,1.35362,1.7282,1.69105,1.61472
3491.0,0.0,1.68413,1.35498,1.72544,1.68857,1.61328
3492.0,0.0,1.68273,1.35564,1.724,1.68731,1.61242
3493.0,0.0,1.6813,1.35478,1.72334,1.68664,1.611515
3494.0,0.0,1.67943,1.35271,1.72262,1.68558,1.610085
3495.0,0.0,1.67685,1.34942,1.72133,1.68362,1.607805
3496.0,0.0,1.67376,1.34466,1.71968,1.68102,1.60478
3497.0,0.0,1.67087,1.33931,1.71826,1.67848,1.6017299999999999
3498.0,0.0,1.66817,1.33309,1.71733,1.67629,1.5987200000000001
3499.0,0.0,1.66536,1.32651,1.71665,1.67432,1.59571
3500.0,0.0,1.66216,1.32001,1.71574,1.67223,1.592535
3501.0,0.0,1.6587,1.31381,1.71418,1.66974,1.5891075
3502.0,0.0,1.65499,1.30838,1.71163,1.6666,1.5854000000000001
3503.0,0.0,1.65058,1.30369,1.70774,1.66249,1.5811250000000001
3504.0,0.0,1.64508,1.29967,1.70231,1.65718,1.57606
3505.0,0.0,1.6387,1.29635,1.6955,1.65077,1.5703299999999998
3506.0,0.0,1.63187,1.29368,1.68768,1.64359,1.5642049999999998
3507.0,0.0,1.62477,1.29157,1.67913,1.63588,1.5578375
3508.0,0.0,1.61736,1.28991,1.66998,1.62771,1.55124
3509.0,0.0,1.60993,1.28882,1.66049,1.61919,1.5446075
