Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.83951,1.30121,1.7846,1.78238,1.676925
3401.0,0.0,1.82387,1.29157,1.76843,1.76664,1.6626275
3402.0,0.0,1.81157,1.28514,1.75453,1.75391,1.6512875
3403.0,0.0,1.80203,1.28163,1.74304,1.74382,1.64263
3404.0,0.0,1.79448,1.2804,1.73343,1.73559,1.6359750000000002
3405.0,0.0,1.78833,1.28062,1.7253,1.72868,1.6307325
3406.0,0.0,1.78381,1.28168,1.71905,1.72336,1.6269749999999998
3407.0,0.0,1.78154,1.28338,1.71563,1.72065,1.6253
3408.0,0.0,1.78154,1.2856,1.71532,1.72089,1.6258375
3409.0,0.0,1.78265,1.28826,1.7169,1.72263,1.6276100000000002
3410.0,0.0,1.78302,1.29114,1.71768,1.72337,1.6288025000000002
3411.0,0.0,1.78133,1.29396,1.71545,1.72124,1.6279949999999999
3412.0,0.0,1.77831,1.29669,1.71071,1.7169,1.6256525
3413.0,0.0,1.776,1.29928,1.70617,1.71328,1.6236825000000001
3414.0,0.0,1.77668,1.30161,1.70548,1.71341,1.624295
3415.0,0.0,1.78155,1.30362,1.71076,1.71886,1.6286975000000001
3416.0,0.0,1.78994,1.30533,1.72164,1.72894,1.6364625
3417.0,0.0,1.80031,1.307,1.73582,1.74142,1.6461375
3418.0,0.0,1.81018,1.30888,1.74976,1.75337,1.6555475000000002
3419.0,0.0,1.81773,1.31113,1.76031,1.76211,1.66282
3420.0,0.0,1.82159,1.3138,1.76539,1.76613,1.6667275
3421.0,0.0,1.82195,1.3167,1.76494,1.76557,1.6672900000000002
3422.0,0.0,1.81977,1.31952,1.76079,1.76204,1.66553
3423.0,0.0,1.81688,1.32194,1.75582,1.7579,1.663135
3424.0,0.0,1.81468,1.32369,1.75232,1.75514,1.6614575
3425.0,0.0,1.81442,1.32473,1.75188,1.75492,1.6614875
3426.0,0.0,1.81644,1.32522,1.75497,1.75778,1.6636025
3427.0,0.0,1.82019,1.32543,1.76082,1.76306,1.667375
3428.0,0.0,1.82387,1.32553,1.76726,1.76848,1.6712850000000001
3429.0,0.0,1.82526,1.32561,1.77085,1.771,1.6731800000000001
3430.0,0.0,1.823,1.3258,1.76917,1.76854,1.6716275
3431.0,0.0,1.81808,1.32625,1.76295,1.76216,1.66736
3432.0,0.0,1.81271,1.32698,1.7553,1.75535,1.662585
