Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.55039,1.54324,1.54992,1.55749,1.5502600000000002
3401.0,0.0,1.53896,1.53376,1.53868,1.54712,1.5396300000000003
3402.0,0.0,1.52925,1.52495,1.52865,1.5378,1.5301624999999999
3403.0,0.0,1.52153,1.51738,1.52034,1.53015,1.52235
3404.0,0.0,1.51581,1.51121,1.51397,1.52418,1.5162925000000003
3405.0,0.0,1.51186,1.50672,1.50942,1.51998,1.5119950000000002
3406.0,0.0,1.50932,1.50339,1.50634,1.51707,1.50903
3407.0,0.0,1.50799,1.5015,1.5046,1.51552,1.5074025
3408.0,0.0,1.50768,1.50047,1.50398,1.51487,1.50675
3409.0,0.0,1.50804,1.50025,1.50412,1.5148,1.5068025
3410.0,0.0,1.50867,1.5008,1.50456,1.51533,1.5073400000000001
3411.0,0.0,1.50926,1.5015,1.50487,1.5159,1.5078825
3412.0,0.0,1.50989,1.50293,1.50535,1.51702,1.5087975
3413.0,0.0,1.51106,1.50485,1.50648,1.51869,1.51027
3414.0,0.0,1.51324,1.50743,1.50877,1.52115,1.5126475
3415.0,0.0,1.51669,1.51082,1.51253,1.52467,1.5161775
3416.0,0.0,1.52133,1.51467,1.51762,1.52892,1.5206350000000002
3417.0,0.0,1.5268,1.51913,1.52374,1.53391,1.5258950000000002
3418.0,0.0,1.53257,1.5237,1.53012,1.53902,1.5313525
3419.0,0.0,1.53796,1.52814,1.53604,1.54383,1.5364925
3420.0,0.0,1.54241,1.53219,1.54082,1.54793,1.5408375
3421.0,0.0,1.54555,1.53553,1.54406,1.55104,1.5440450000000001
3422.0,0.0,1.54735,1.53819,1.54584,1.55319,1.5461425
3423.0,0.0,1.54822,1.54025,1.54665,1.5546,1.54743
3424.0,0.0,1.54869,1.54178,1.54716,1.55559,1.548305
3425.0,0.0,1.54926,1.54298,1.54787,1.55644,1.5491375
3426.0,0.0,1.55021,1.54397,1.54905,1.55741,1.55016
3427.0,0.0,1.55146,1.5446,1.55058,1.5583,1.551235
3428.0,0.0,1.55258,1.54501,1.55205,1.55898,1.552155
3429.0,0.0,1.553,1.5449,1.5527,1.55908,1.55242
3430.0,0.0,1.55223,1.54396,1.55198,1.55828,1.5516125
