Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.28996,1.2886,1.2818,1.28822,1.287145
3401.0,0.0,1.28159,1.28035,1.27304,1.27931,1.2785725
3402.0,0.0,1.27354,1.27245,1.26487,1.27129,1.2705375
3403.0,0.0,1.26654,1.26566,1.25785,1.26427,1.26358
3404.0,0.0,1.26081,1.26009,1.2522,1.25884,1.2579850000000001
3405.0,0.0,1.25648,1.25594,1.24816,1.25486,1.25386
3406.0,0.0,1.25354,1.25314,1.24531,1.25224,1.2510575
3407.0,0.0,1.25175,1.25143,1.2438,1.25087,1.2494625
3408.0,0.0,1.25092,1.25073,1.24313,1.25026,1.2487599999999999
3409.0,0.0,1.2508,1.25063,1.24305,1.25041,1.2487225
3410.0,0.0,1.25115,1.25112,1.24355,1.25086,1.2491700000000001
3411.0,0.0,1.25207,1.25208,1.24421,1.25174,1.250025
3412.0,1.24889,1.25347,1.2536,1.24567,1.25315,1.2514725
3413.0,1.24896,1.25575,1.25593,1.24792,1.25523,1.2537075
3414.0,1.249,1.25888,1.25909,1.25141,1.2584,1.256945
3415.0,1.24902,1.26307,1.26327,1.25611,1.26254,1.2612475
3416.0,1.24901,1.26805,1.26818,1.26177,1.26767,1.2664175
3417.0,1.24898,1.27356,1.27358,1.26798,1.27333,1.2721125
3418.0,1.24893,1.27906,1.27896,1.27403,1.279,1.2777625
3419.0,1.24885,1.2841,1.28388,1.27938,1.28418,1.282885
3420.0,1.24875,1.28828,1.28804,1.28362,1.2884,1.287085
3421.0,1.24866,1.29151,1.29125,1.28662,1.29158,1.29024
3422.0,1.2482,1.29383,1.29367,1.28866,1.29378,1.292485
3423.0,1.25012,1.2956,1.29549,1.29011,1.2954,1.2941500000000001
3424.0,1.25179,1.29704,1.29703,1.29151,1.29678,1.29559
3425.0,1.32114,1.29851,1.2985,1.29302,1.29821,1.29706
3426.0,1.47638,1.29991,1.2999,1.29479,1.29973,1.2985825
3427.0,1.02992,1.30123,1.30113,1.29632,1.30111,1.2999475
3428.0,0.67495,1.30199,1.30179,1.29741,1.30205,1.3008099999999998
3429.0,0.95062,1.30202,1.30177,1.29739,1.30205,1.3008075
3430.0,0.98509,1.30095,1.30061,1.29613,1.30107,1.29969
3431.0,1.16918,1.29877,1.29848,1.29355,1.29881,1.2974025
3432.0,1.32754,1.29541,1.29504,1.28978,1.29556,1.2939474999999998
3433.0,1.21933,1.29082,1.29054,1.28485,1.29103,1.28931
3434.0,0.92604,1.28496,1.28455,1.27851,1.28532,1.2833350000000001
3435.0,1.17209,1.27752,1.27723,1.27073,1.27796,1.27586
3436.0,1.03933,1.26874,1.26838,1.26092,1.26905,1.2667725
3437.0,1.04999,1.25845,1.25835,1.24986,1.25868,1.256335
3438.0,1.09443,1.24774,1.24785,1.23767,1.24748,1.245185
3439.0,1.58203,1.23702,1.23753,1.22628,1.23669,1.23438
3440.0,1.00289,1.22797,1.22885,1.21639,1.22721,1.225105
3441.0,1.29363,1.22102,1.22225,1.20972,1.22052,1.2183775
3442.0,0.46354,1.21732,1.21883,1.2067,1.21689,1.214935
3443.0,1.00184,1.21665,1.21824,1.20732,1.21674,1.2147375
3444.0,1.33709,1.2188,1.22034,1.21114,1.21938,1.2174150000000001
3445.0,0.53055,1.22288,1.22424,1.21671,1.22391,1.221935
3446.0,1.14203,1.22769,1.2287,1.22304,1.22922,1.2271625
3447.0,1.38157,1.23217,1.23291,1.22852,1.23381,1.2318525
3448.0,1.22766,1.23523,1.23559,1.23205,1.23691,1.234945
3449.0,1.08698,1.23629,1.23651,1.23328,1.2377,1.235945
3450.0,1.01369,1.23538,1.23546,1.23168,1.23627,1.2346975
3451.0,1.38409,1.23255,1.23266,1.22851,1.23313,1.2317125
3452.0,1.191,1.22877,1.22897,1.22404,1.22881,1.2276475
3453.0,1.17923,1.22427,1.22455,1.21936,1.2243,1.22312
3454.0,1.00067,1.21987,1.22029,1.21486,1.21976,1.218695
3455.0,0.764,1.21566,1.21615,1.21054,1.21568,1.2145075
3456.0,1.05447,1.21188,1.21253,1.20681,1.21204,1.210815
3457.0,1.03399,1.20883,1.20966,1.20346,1.20895,1.207725
3458.0,0.90524,1.20653,1.20752,1.20112,1.20685,1.205505
3459.0,0.99594,1.20553,1.20679,1.20013,1.20583,1.20457
3460.0,1.31515,1.2058,1.20712,1.20076,1.20644,1.2050299999999998
3461.0,1.0611,1.20751,1.20902,1.20315,1.20842,1.207025
3462.0,0.83938,1.21044,1.21182,1.20665,1.2117,1.2101525
3463.0,0.83157,1.21395,1.21538,1.21124,1.21563,1.21405
3464.0,1.0634,1.21787,1.21908,1.21532,1.21961,1.21797
3465.0,1.33014,1.2211,1.22225,1.21925,1.22318,1.2214450000000001
3466.0,1.10062,1.22383,1.22483,1.22181,1.22569,1.22404
3467.0,1.11916,1.22501,1.22589,1.22324,1.2271,1.22531
3468.0,0.95494,1.22499,1.22576,1.2229,1.22685,1.225125
3469.0,0.65665,1.22317,1.22388,1.22076,1.22506,1.2232175
3470.0,1.26154,1.21983,1.22052,1.21681,1.22152,1.21967
3471.0,1.04016,1.21506,1.21584,1.21119,1.21656,1.2146625000000002
3472.0,1.19117,1.20934,1.21028,1.20457,1.21063,1.2087050000000001
3473.0,1.03745,1.20334,1.20454,1.19786,1.20444,1.202545
3474.0,0.94967,1.19779,1.19924,1.19181,1.19881,1.1969125
3475.0,1.13462,1.19331,1.19504,1.18737,1.19445,1.1925425
3476.0,1.03986,1.19044,1.19236,1.18487,1.19176,1.1898575
3477.0,0.64731,1.18918,1.19127,1.18441,1.19088,1.1889349999999999
3478.0,0.93043,1.18954,1.19167,1.18555,1.19156,1.18958
3479.0,0.6823,1.19111,1.19327,1.18795,1.19346,1.1914475
3480.0,1.0134,1.19365,1.19581,1.19103,1.19617,1.194165
3481.0,0.9638,1.19674,1.19891,1.19459,1.19946,1.197425
3482.0,0.65968,1.20028,1.20248,1.1984,1.20309,1.2010625
3483.0,0.93257,1.20397,1.20614,1.20233,1.20697,1.2048524999999999
3484.0,1.063,1.20761,1.20975,1.20624,1.2108,1.2086000000000001
3485.0,0.80742,1.21086,1.21287,1.20958,1.21423,1.2118849999999999
3486.0,0.89907,1.2133,1.2152,1.21205,1.21681,1.21434
3487.0,1.13272,1.21477,1.21655,1.21311,1.2182,1.2156574999999998
3488.0,1.15621,1.215,1.21682,1.21289,1.21835,1.215765
3489.0,0.88507,1.21429,1.21612,1.21146,1.21738,1.2148124999999999
3490.0,0.88642,1.21272,1.21463,1.20944,1.21572,1.2131275000000001
3491.0,1.1369,1.21083,1.21282,1.20721,1.2137,1.21114
3492.0,0.96061,1.2088,1.21081,1.2052,1.2117,1.2091275000000001
3493.0,1.21024,1.20698,1.20905,1.20352,1.20986,1.2073525
3494.0,1.12684,1.20543,1.20752,1.20222,1.2083,1.2058675
3495.0,1.10931,1.20426,1.20636,1.20146,1.20703,1.2047775
3496.0,0.89335,1.20342,1.20546,1.20106,1.20607,1.2040025
3497.0,1.07499,1.20283,1.20478,1.20116,1.2054,1.2035425
3498.0,1.06729,1.20245,1.20429,1.20145,1.20491,1.203275
3499.0,1.05593,1.20205,1.20379,1.20173,1.20443,1.2029999999999998
3500.0,1.17398,1.20146,1.20304,1.20156,1.20374,1.20245
3501.0,1.18583,1.20041,1.2019,1.20086,1.20262,1.2014475
3502.0,1.34276,1.19879,1.20018,1.1993,1.20087,1.199785
3503.0,0.93409,1.1964,1.19774,1.19697,1.19845,1.1973900000000002
3504.0,1.3773,1.19342,1.19474,1.19373,1.19532,1.1943025
3505.0,1.20222,1.18978,1.19114,1.18985,1.19163,1.1906
3506.0,1.08861,1.18578,1.18717,1.18551,1.18747,1.1864825
3507.0,1.22018,1.18146,1.18292,1.18092,1.18309,1.1820974999999998
3508.0,1.10775,1.17721,1.17877,1.17639,1.1787,1.1777675
3509.0,0.99772,1.17327,1.17488,1.17213,1.17465,1.1737324999999998
3510.0,1.03415,1.17005,1.17186,1.16876,1.17132,1.1704975
3511.0,1.19706,1.16794,1.16987,1.16649,1.16916,1.168365
3512.0,0.9035,1.1671,1.16923,1.16605,1.16852,1.1677250000000001
3513.0,1.06938,1.16783,1.17005,1.16713,1.16948,1.1686225000000001
3514.0,1.06387,1.16955,1.17179,1.16974,1.17181,1.1707225
3515.0,0.95529,1.17205,1.17426,1.17293,1.17479,1.1735075
3516.0,1.50418,1.17426,1.17624,1.17568,1.17752,1.1759249999999999
3517.0,1.23386,1.17544,1.17732,1.17701,1.17902,1.1771975000000001
3518.0,0.58321,1.17507,1.17684,1.17605,1.1786,1.1766400000000001
3519.0,1.12552,1.17268,1.17447,1.17284,1.17609,1.17402
3520.0,0.94927,1.16887,1.17084,1.16777,1.17183,1.1698275
3521.0,0.96896,1.16406,1.1662,1.16183,1.16666,1.1646875
3522.0,1.14516,1.15943,1.1619,1.15643,1.16167,1.1598575
