Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.56463,1.63005,1.62095,1.63495,1.6126449999999999
3401.0,0.0,1.55217,1.61642,1.60805,1.62166,1.5995750000000002
3402.0,0.0,1.54044,1.60286,1.59541,1.60935,1.587015
3403.0,0.0,1.53005,1.59037,1.58388,1.59867,1.5757425
3404.0,0.0,1.52137,1.57967,1.5741,1.5899,1.56626
3405.0,0.0,1.51464,1.57119,1.56641,1.58312,1.55884
3406.0,0.0,1.50988,1.56494,1.56077,1.57835,1.5534849999999998
3407.0,0.0,1.50681,1.5607,1.55696,1.57543,1.5499749999999999
3408.0,0.0,1.50501,1.55806,1.55464,1.57386,1.5478925
3409.0,0.0,1.50403,1.55636,1.55314,1.57287,1.5466
3410.0,0.0,1.50338,1.55486,1.55178,1.57169,1.5454275
3411.0,0.0,1.50284,1.55319,1.55023,1.57005,1.5440775
3412.0,0.0,1.50259,1.55156,1.5487,1.56848,1.5428325
3413.0,0.0,1.50326,1.55112,1.54837,1.56814,1.5427225
3414.0,0.0,1.5058,1.55325,1.55055,1.57026,1.5449650000000001
3415.0,0.0,1.51069,1.55873,1.55594,1.5755,1.5502150000000001
3416.0,0.0,1.51773,1.56738,1.56433,1.58352,1.55824
3417.0,0.0,1.52596,1.57776,1.57433,1.5931,1.5677875
3418.0,0.0,1.53401,1.58805,1.58428,1.6025,1.57721
3419.0,0.0,1.54062,1.59641,1.59237,1.61009,1.5848725
3420.0,0.0,1.54503,1.60176,1.59761,1.61486,1.5898150000000002
3421.0,0.0,1.54711,1.60388,1.59977,1.61674,1.591875
3422.0,0.0,1.54735,1.60357,1.5996,1.61648,1.59175
3423.0,0.0,1.54673,1.60223,1.59842,1.61537,1.5906875
3424.0,0.0,1.54642,1.60156,1.59785,1.61472,1.5901375
3425.0,0.0,1.54723,1.60245,1.59866,1.61541,1.5909375
3426.0,0.0,1.54917,1.6049,1.6009,1.61757,1.593135
3427.0,0.0,1.55157,1.60817,1.6039,1.62048,1.59603
3428.0,0.0,1.55352,1.61105,1.60658,1.62293,1.5985200000000002
3429.0,0.0,1.55417,1.61238,1.60783,1.62368,1.599515
3430.0,0.0,1.55305,1.61136,1.6069,1.62213,1.59836
3431.0,0.0,1.55013,1.60775,1.60352,1.61853,1.5949825
3432.0,0.0,1.54579,1.60222,1.59837,1.61359,1.5899925000000001
3433.0,0.0,1.54033,1.59528,1.59192,1.60778,1.5838275
3434.0,0.0,1.53356,1.58687,1.58408,1.60074,1.5763125
3435.0,0.0,1.52475,1.57611,1.574,1.59135,1.5665525
3436.0,0.0,1.51306,1.56176,1.56046,1.57841,1.5534225
3437.0,0.0,1.49815,1.54344,1.54314,1.56164,1.5365925
3438.0,0.0,1.48099,1.5224,1.52322,1.54225,1.517215
3439.0,0.0,1.46361,1.50106,1.50302,1.52272,1.4976025000000002
3440.0,0.0,1.44843,1.48249,1.48547,1.50602,1.4806025000000003
3441.0,0.0,1.43748,1.46924,1.47297,1.49453,1.468555
3442.0,0.0,1.43186,1.46285,1.46695,1.48934,1.46275
3443.0,0.0,1.43182,1.46344,1.46749,1.49021,1.46324
3444.0,0.0,1.43643,1.46985,1.47342,1.49589,1.4688975
3445.0,0.0,1.4442,1.48013,1.48287,1.50467,1.4779674999999999
3446.0,0.0,1.45312,1.49184,1.49362,1.51462,1.4883
3447.0,0.0,1.46116,1.503,1.50387,1.52376,1.4979475
3448.0,0.0,1.46682,1.51157,1.51175,1.53022,1.50509
3449.0,0.0,1.46909,1.51632,1.51609,1.53278,1.50857
3450.0,0.0,1.46776,1.5167,1.5163,1.53129,1.5080125
3451.0,0.0,1.46335,1.51308,1.51278,1.52668,1.5039725
3452.0,0.0,1.45719,1.50717,1.50714,1.52048,1.497995
3453.0,0.0,1.45064,1.50039,1.50073,1.51398,1.491435
3454.0,0.0,1.44433,1.49342,1.49415,1.50767,1.4848925
3455.0,0.0,1.43824,1.48632,1.48743,1.50137,1.4783400000000002
3456.0,0.0,1.43223,1.47871,1.48019,1.49469,1.4714550000000002
3457.0,0.0,1.42635,1.47088,1.47278,1.48782,1.4644575
3458.0,0.0,1.42126,1.46386,1.46618,1.48176,1.458265
3459.0,0.0,1.41806,1.45915,1.46181,1.47791,1.4542324999999998
3460.0,0.0,1.41785,1.45789,1.46078,1.47747,1.4534975
3461.0,0.0,1.42041,1.46039,1.46338,1.48069,1.4562175
3462.0,0.0,1.42544,1.46614,1.46909,1.48677,1.4618600000000002
3463.0,0.0,1.43196,1.47387,1.47669,1.49424,1.4691899999999998
3464.0,0.0,1.43879,1.48213,1.48467,1.50157,1.47679
3465.0,0.0,1.44459,1.48913,1.49145,1.50781,1.483245
3466.0,0.0,1.4489,1.49476,1.4969,1.51249,1.4882625
3467.0,0.0,1.45158,1.49848,1.50051,1.51536,1.4914825
3468.0,0.0,1.45204,1.49977,1.50182,1.51601,1.49241
3469.0,0.0,1.44999,1.498,1.5002,1.51393,1.4905300000000001
3470.0,0.0,1.44516,1.49255,1.49511,1.50858,1.48535
3471.0,0.0,1.43761,1.48356,1.48662,1.50003,1.476955
3472.0,0.0,1.4279,1.47181,1.47553,1.48913,1.4660925
3473.0,0.0,1.4175,1.45933,1.46366,1.47747,1.45449
3474.0,0.0,1.40798,1.44809,1.45287,1.46692,1.443965
3475.0,0.0,1.40057,1.43982,1.44477,1.45908,1.4360600000000001
3476.0,0.0,1.39604,1.43549,1.44033,1.45481,1.4316675
3477.0,0.0,1.39462,1.43516,1.43959,1.45395,1.43083
3478.0,0.0,1.39564,1.43764,1.44147,1.45556,1.4325775
3479.0,0.0,1.39802,1.44145,1.44468,1.45845,1.43565
3480.0,0.0,1.40094,1.44549,1.44828,1.46168,1.4390975000000001
3481.0,0.0,1.40415,1.44938,1.45196,1.46492,1.4426025
3482.0,0.0,1.40774,1.45316,1.45571,1.46844,1.4462625
