Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.35192,1.32967,1.33785,1.32695,1.3365974999999999
3401.0,0.0,1.33914,1.31671,1.32589,1.31422,1.32399
3402.0,0.0,1.32806,1.30526,1.31526,1.30365,1.3130575000000002
3403.0,0.0,1.31905,1.29586,1.30638,1.2953,1.3041475
3404.0,0.0,1.31183,1.28829,1.29931,1.28879,1.2970549999999998
3405.0,0.0,1.30623,1.28248,1.29407,1.28368,1.291615
3406.0,0.0,1.30245,1.27856,1.29067,1.28022,1.2879749999999999
3407.0,0.0,1.30081,1.27682,1.28905,1.27886,1.2863850000000001
3408.0,0.0,1.30118,1.27713,1.28887,1.27955,1.2866825
3409.0,0.0,1.30233,1.2782,1.28925,1.28124,1.287755
3410.0,0.0,1.30265,1.27849,1.28922,1.28206,1.2881049999999998
3411.0,0.0,1.30125,1.27708,1.28832,1.28106,1.2869275
3412.0,0.0,1.29875,1.27456,1.28702,1.27884,1.2847925
3413.0,0.0,1.2972,1.273,1.28667,1.27734,1.2835524999999999
3414.0,0.0,1.29854,1.27431,1.2887,1.27861,1.28504
3415.0,0.0,1.30378,1.27964,1.29385,1.28349,1.29019
3416.0,0.0,1.31249,1.28855,1.30182,1.29168,1.298635
3417.0,0.0,1.32318,1.2996,1.31142,1.30179,1.3089975
3418.0,0.0,1.33393,1.31078,1.32103,1.31206,1.31945
3419.0,0.0,1.34277,1.32005,1.32907,1.3207,1.3281475
3420.0,0.0,1.3484,1.32605,1.3345,1.32637,1.33383
3421.0,0.0,1.35045,1.32837,1.33707,1.32867,1.3361399999999999
3422.0,0.0,1.34975,1.32783,1.33741,1.32826,1.3358125
3423.0,0.0,1.34787,1.32605,1.33676,1.3266,1.33432
3424.0,0.0,1.34665,1.32494,1.33659,1.3254,1.333395
3425.0,0.0,1.34748,1.32594,1.33796,1.32613,1.3343775
3426.0,0.0,1.35091,1.32967,1.34108,1.32939,1.3377625
3427.0,0.0,1.3562,1.33524,1.3452,1.33462,1.342815
3428.0,0.0,1.36121,1.34048,1.34877,1.33977,1.3475575
3429.0,0.0,1.36353,1.34294,1.35025,1.34225,1.3497425
3430.0,0.0,1.36177,1.34119,1.34886,1.34063,1.3481125
