Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.23089,1.11022,1.23078,1.21969,1.197895
3401.0,0.0,1.21686,1.10227,1.21531,1.20471,1.1847875
3402.0,0.0,1.20378,1.09654,1.20019,1.18968,1.1725475
3403.0,0.0,1.19257,1.09283,1.18674,1.17621,1.1620875
3404.0,0.0,1.18347,1.09112,1.17531,1.16486,1.15369
3405.0,0.0,1.17664,1.09074,1.16592,1.15571,1.1472525
3406.0,0.0,1.17205,1.09151,1.15909,1.14919,1.14296
3407.0,0.0,1.16981,1.09294,1.15568,1.14571,1.141035
3408.0,0.0,1.16969,1.09484,1.15569,1.14518,1.1413499999999999
3409.0,0.0,1.17035,1.09717,1.15749,1.14611,1.1427800000000001
3410.0,0.0,1.17029,1.09957,1.15789,1.14584,1.1433975
3411.0,0.0,1.16851,1.10216,1.15477,1.14266,1.142025
3412.0,0.0,1.1654,1.10472,1.14895,1.13699,1.1390149999999999
3413.0,0.0,1.16301,1.10708,1.14387,1.13183,1.1364475
3414.0,0.0,1.16361,1.10936,1.14382,1.13094,1.1369325
3415.0,0.0,1.16872,1.11134,1.15098,1.13657,1.1419024999999998
3416.0,0.0,1.1783,1.11326,1.16482,1.14878,1.15129
3417.0,0.0,1.19101,1.11513,1.18226,1.16515,1.1633875
3418.0,0.0,1.20471,1.11705,1.19927,1.18249,1.1758800000000003
3419.0,0.0,1.21699,1.11922,1.21202,1.19718,1.1863525
3420.0,0.0,1.22597,1.12155,1.21825,1.20671,1.1931200000000002
3421.0,0.0,1.23068,1.12402,1.21806,1.2101,1.195715
3422.0,0.0,1.23154,1.12644,1.21392,1.20857,1.1951175
3423.0,0.0,1.23029,1.12861,1.20923,1.2048,1.1932325000000001
3424.0,0.0,1.22917,1.13039,1.20695,1.20199,1.1921249999999999
3425.0,0.0,1.23032,1.13175,1.20889,1.20266,1.193405
3426.0,0.0,1.23468,1.13268,1.21528,1.20778,1.1976049999999998
3427.0,0.0,1.24128,1.13331,1.22469,1.21645,1.2039325
3428.0,0.0,1.24768,1.13377,1.23379,1.22545,1.2101725
3429.0,0.0,1.25119,1.13417,1.23828,1.23075,1.2135975
3430.0,0.0,1.24988,1.13465,1.23582,1.22955,1.212475
3431.0,0.0,1.2441,1.13524,1.22764,1.22221,1.2072975000000001
3432.0,0.0,1.23624,1.1359,1.21784,1.21208,1.200515
3433.0,0.0,1.22877,1.13645,1.21031,1.20289,1.194605
3434.0,0.0,1.22227,1.13666,1.20533,1.19599,1.1900625
3435.0,0.0,1.21509,1.13605,1.1992,1.18881,1.1847875
3436.0,0.0,1.20426,1.13463,1.18706,1.17736,1.1758275
3437.0,0.0,1.18738,1.13214,1.16598,1.15802,1.1608800000000001
3438.0,0.0,1.1649,1.12908,1.13746,1.13144,1.14072
3439.0,0.0,1.14008,1.12574,1.10679,1.10133,1.118485
3440.0,0.0,1.11784,1.12261,1.08069,1.07416,1.098825
3441.0,0.0,1.10217,1.12015,1.06471,1.05544,1.0856175
3442.0,0.0,1.09542,1.11814,1.06063,1.04785,1.0805099999999999
3443.0,0.0,1.0975,1.11685,1.06709,1.05108,1.08313
3444.0,0.0,1.1069,1.11558,1.08095,1.06269,1.0915300000000001
3445.0,0.0,1.12171,1.11444,1.09961,1.08054,1.1040750000000001
3446.0,0.0,1.13954,1.11296,1.12079,1.10215,1.11886
3447.0,0.0,1.15741,1.11077,1.14161,1.12449,1.13357
3448.0,0.0,1.17167,1.10817,1.15811,1.14325,1.1453
3449.0,0.0,1.17925,1.10447,1.16632,1.15415,1.1510474999999998
3450.0,0.0,1.1792,1.10043,1.16539,1.15586,1.15022
3451.0,0.0,1.17349,1.09603,1.15818,1.15025,1.1444874999999999
3452.0,0.0,1.16592,1.09167,1.14965,1.14217,1.1373525
3453.0,0.0,1.15949,1.08812,1.14364,1.13559,1.13171
3454.0,0.0,1.15518,1.08525,1.1402,1.13149,1.12803
3455.0,0.0,1.15155,1.08359,1.1365,1.12792,1.1248900000000002
3456.0,0.0,1.14653,1.0829,1.12945,1.12165,1.1201325
3457.0,0.0,1.13916,1.08308,1.11824,1.11158,1.113015
3458.0,0.0,1.1305,1.0841,1.10561,1.09957,1.1049449999999998
3459.0,0.0,1.12359,1.08571,1.09594,1.08948,1.0986799999999999
3460.0,0.0,1.12141,1.08812,1.09328,1.08541,1.0970550000000001
3461.0,0.0,1.12482,1.09075,1.0986,1.08899,1.10079
3462.0,0.0,1.1326,1.09397,1.10972,1.09875,1.10876
3463.0,0.0,1.14222,1.09692,1.12191,1.11042,1.1178675
3464.0,0.0,1.15099,1.09966,1.13191,1.12087,1.1258575
3465.0,0.0,1.15757,1.10186,1.1391,1.12844,1.1317425
3466.0,0.0,1.16257,1.1031,1.14511,1.13447,1.1363125
3467.0,0.0,1.16668,1.1039,1.15143,1.1401,1.1405275
3468.0,0.0,1.16972,1.10371,1.15704,1.14514,1.1439025000000003
3469.0,0.0,1.17019,1.10332,1.15928,1.14742,1.1450525
3470.0,0.0,1.16643,1.10254,1.15498,1.14396,1.1419775
3471.0,0.0,1.15739,1.10161,1.14297,1.13333,1.1338249999999999
3472.0,0.0,1.14373,1.10063,1.12475,1.11641,1.12138
3473.0,0.0,1.12816,1.09935,1.10436,1.09655,1.107105
3474.0,0.0,1.11435,1.09789,1.08702,1.07877,1.0945075000000002
3475.0,0.0,1.10547,1.09598,1.07743,1.06779,1.0866675
3476.0,0.0,1.10343,1.09381,1.07761,1.06606,1.0852275
3477.0,0.0,1.1079,1.09159,1.08609,1.07289,1.0896175
3478.0,0.0,1.11643,1.08958,1.09863,1.08474,1.097345
3479.0,0.0,1.12572,1.0882,1.11031,1.09697,1.1053
3480.0,0.0,1.13323,1.08775,1.11779,1.10601,1.111195
3481.0,0.0,1.13811,1.08852,1.12067,1.11075,1.1145125
3482.0,0.0,1.14136,1.09055,1.12132,1.11274,1.1164925
3483.0,0.0,1.14487,1.09369,1.12324,1.11502,1.119205
3484.0,0.0,1.14987,1.09782,1.12856,1.11977,1.124005
3485.0,0.0,1.1558,1.10248,1.13595,1.12652,1.1301875000000001
3486.0,0.0,1.16035,1.10733,1.14137,1.132,1.1352624999999998
3487.0,0.0,1.161,1.11198,1.14061,1.13235,1.136485
3488.0,0.0,1.15676,1.11607,1.13266,1.12599,1.13287
3489.0,0.0,1.14916,1.11964,1.12069,1.11506,1.1261374999999998
3490.0,0.0,1.14115,1.12223,1.10997,1.10415,1.119375
3491.0,0.0,1.13528,1.12409,1.10435,1.09711,1.1152075
3492.0,0.0,1.13231,1.12502,1.10373,1.09473,1.1139474999999999
3493.0,0.0,1.13118,1.12483,1.10526,1.09517,1.11411
3494.0,0.0,1.13061,1.12373,1.10629,1.09603,1.114165
3495.0,0.0,1.13043,1.12127,1.10692,1.09673,1.1138375
3496.0,0.0,1.13144,1.11784,1.10958,1.09893,1.1144475
3497.0,0.0,1.13439,1.11333,1.11623,1.10438,1.1170825
3498.0,0.0,1.13944,1.10808,1.12643,1.11308,1.1217575
3499.0,0.0,1.14561,1.10256,1.13748,1.12327,1.12723
3500.0,0.0,1.15142,1.09698,1.1469,1.13283,1.1320325
