Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.42504,1.4199,1.42004,1.42864,1.423405
3401.0,0.0,1.41682,1.41285,1.41281,1.42211,1.4161475000000001
3402.0,0.0,1.40968,1.40616,1.4063,1.41603,1.4095425000000001
3403.0,0.0,1.40391,1.40011,1.40067,1.4106,1.4038225
3404.0,0.0,1.39929,1.39489,1.39615,1.40594,1.3990675
3405.0,0.0,1.39577,1.39062,1.39289,1.40215,1.3953575
3406.0,0.0,1.39353,1.3874,1.39058,1.39933,1.39271
3407.0,0.0,1.39237,1.38518,1.3891,1.39742,1.3910175000000002
3408.0,0.0,1.39201,1.3839,1.38856,1.39637,1.39021
3409.0,0.0,1.3923,1.38352,1.38895,1.39616,1.3902325000000002
3410.0,0.0,1.39313,1.384,1.39026,1.39675,1.3910349999999998
3411.0,0.0,1.39461,1.38529,1.39236,1.39808,1.392585
3412.0,0.0,1.39677,1.3873,1.39501,1.40007,1.3947875
3413.0,0.0,1.39949,1.38993,1.39831,1.40259,1.39758
3414.0,0.0,1.40282,1.39312,1.40228,1.40561,1.4009575
3415.0,0.0,1.40675,1.39682,1.40679,1.40903,1.4048474999999998
3416.0,0.0,1.41112,1.40092,1.41154,1.41275,1.4090825
3417.0,0.0,1.41563,1.40525,1.41623,1.41658,1.4134224999999998
3418.0,0.0,1.42008,1.40963,1.42067,1.42035,1.4176825
3419.0,0.0,1.42424,1.41389,1.42471,1.42391,1.4216875
3420.0,0.0,1.42788,1.41787,1.42825,1.42715,1.4252875
3421.0,0.0,1.43094,1.42148,1.43124,1.42999,1.4284125
3422.0,0.0,1.43349,1.42462,1.43367,1.43238,1.43104
3423.0,0.0,1.43562,1.42724,1.43573,1.43431,1.433225
3424.0,0.0,1.43725,1.42931,1.43739,1.43578,1.4349325
3425.0,0.0,1.43842,1.43083,1.4385,1.4368,1.4361375
3426.0,0.0,1.4393,1.43175,1.43902,1.43735,1.436855
3427.0,0.0,1.43974,1.43203,1.43886,1.43738,1.4370025
3428.0,0.0,1.43944,1.43156,1.43798,1.4368,1.436445
3429.0,0.0,1.43834,1.43025,1.4364,1.43552,1.4351275000000001
3430.0,0.0,1.43646,1.42798,1.43391,1.43344,1.4329475
3431.0,0.0,1.43347,1.42468,1.43005,1.43045,1.4296625
3432.0,0.0,1.42926,1.42024,1.42482,1.42646,1.425195
3433.0,0.0,1.42391,1.41466,1.41819,1.42147,1.4195575
3434.0,0.0,1.41734,1.40806,1.4105,1.4156,1.412875
3435.0,0.0,1.4095,1.40065,1.40196,1.409,1.4052775
3436.0,0.0,1.40078,1.39271,1.39317,1.40193,1.3971475
3437.0,0.0,1.39185,1.38462,1.38444,1.39471,1.3889049999999998
3438.0,0.0,1.38306,1.37678,1.37631,1.38766,1.3809524999999998
3439.0,0.0,1.37502,1.36953,1.36913,1.38114,1.373705
3440.0,0.0,1.36845,1.36329,1.36341,1.37548,1.3676575
3441.0,0.0,1.36397,1.35833,1.35953,1.37095,1.363195
3442.0,0.0,1.36149,1.35483,1.35774,1.36766,1.36043
3443.0,0.0,1.36077,1.35274,1.35786,1.36558,1.3592374999999999
3444.0,0.0,1.36134,1.35188,1.35911,1.36455,1.35922
3445.0,0.0,1.36278,1.35192,1.36049,1.36422,1.3598525000000001
3446.0,0.0,1.36444,1.3524,1.3616,1.36421,1.3606625
3447.0,0.0,1.36554,1.35287,1.36217,1.3641,1.36117
3448.0,0.0,1.36543,1.35295,1.3621,1.36363,1.3610274999999998
3449.0,0.0,1.36415,1.35246,1.36124,1.36262,1.3601174999999999
3450.0,0.0,1.36193,1.35129,1.35936,1.36101,1.3583975000000001
3451.0,0.0,1.35884,1.34943,1.35639,1.3588,1.355865
3452.0,0.0,1.35504,1.34698,1.35272,1.35609,1.3527075
3453.0,0.0,1.35112,1.3441,1.34884,1.35307,1.3492825
3454.0,0.0,1.34746,1.34114,1.34529,1.35006,1.3459875000000001
3455.0,0.0,1.34418,1.33835,1.34232,1.34731,1.34304
3456.0,0.0,1.34156,1.33601,1.34011,1.34504,1.34068
3457.0,0.0,1.34001,1.3343,1.3389,1.3434,1.3391525
3458.0,0.0,1.33937,1.33331,1.33858,1.34245,1.3384274999999999
3459.0,0.0,1.3396,1.33307,1.33891,1.34223,1.3384525
3460.0,0.0,1.34092,1.33353,1.34015,1.34265,1.3393125
3461.0,0.0,1.34332,1.33459,1.34207,1.34364,1.340905
3462.0,0.0,1.34594,1.33609,1.34446,1.34504,1.3428825
3463.0,0.0,1.34856,1.33779,1.34704,1.3466,1.3449974999999998
3464.0,0.0,1.35109,1.33942,1.34941,1.34809,1.3470024999999999
3465.0,0.0,1.35309,1.34072,1.35081,1.34924,1.348465
3466.0,0.0,1.35393,1.34143,1.35111,1.34983,1.349075
3467.0,0.0,1.35369,1.34133,1.35031,1.34958,1.3487274999999999
3468.0,0.0,1.35231,1.34034,1.34841,1.34851,1.3473925
3469.0,0.0,1.34962,1.3385,1.34543,1.3466,1.3450375
3470.0,0.0,1.34587,1.33593,1.34168,1.34397,1.3418625
3471.0,0.0,1.34162,1.33284,1.33747,1.34078,1.3381775
3472.0,0.0,1.33701,1.3295,1.33302,1.33728,1.3342025
3473.0,0.0,1.33238,1.3262,1.32885,1.33373,1.33029
3474.0,0.0,1.3284,1.32323,1.32541,1.33039,1.3268575
3475.0,0.0,1.32551,1.32083,1.32285,1.32753,1.3241800000000001
3476.0,0.0,1.32363,1.31922,1.32132,1.32536,1.3223825
3477.0,0.0,1.32283,1.31851,1.3209,1.32401,1.3215625
3478.0,0.0,1.32334,1.31868,1.3216,1.32353,1.3217875000000001
3479.0,0.0,1.32502,1.31967,1.32332,1.32393,1.3229849999999999
3480.0,0.0,1.3274,1.32136,1.32587,1.3251,1.3249325
3481.0,0.0,1.33023,1.32353,1.32893,1.32689,1.3273949999999999
3482.0,0.0,1.33353,1.32595,1.33211,1.32912,1.3301775
3483.0,0.0,1.33696,1.32839,1.33501,1.33158,1.332985
3484.0,0.0,1.34004,1.33065,1.33745,1.33407,1.3355525
3485.0,0.0,1.34257,1.33255,1.3395,1.33637,1.3377474999999999
3486.0,0.0,1.34458,1.33394,1.34119,1.33833,1.33951
3487.0,0.0,1.34577,1.33477,1.34233,1.33986,1.3406824999999998
3488.0,0.0,1.34598,1.33504,1.34269,1.34089,1.34115
3489.0,0.0,1.34544,1.33476,1.34224,1.34139,1.3409575
3490.0,0.0,1.34445,1.33402,1.3411,1.34139,1.34024
3491.0,0.0,1.34313,1.33289,1.33965,1.34092,1.3391475
3492.0,0.0,1.34148,1.33148,1.3383,1.34007,1.3378325
3493.0,0.0,1.33952,1.32989,1.33712,1.33891,1.33636
3494.0,0.0,1.33735,1.32822,1.33582,1.33754,1.3347324999999999
3495.0,0.0,1.33534,1.32652,1.33437,1.33602,1.3330625
3496.0,0.0,1.33357,1.32483,1.33285,1.33438,1.3314075
3497.0,0.0,1.33169,1.32311,1.3313,1.33258,1.32967
3498.0,0.0,1.32932,1.3213,1.32968,1.33058,1.32772
3499.0,0.0,1.32677,1.31932,1.32788,1.32838,1.3255875
3500.0,0.0,1.32439,1.31713,1.32572,1.32596,1.3233
3501.0,0.0,1.32189,1.31468,1.32308,1.32331,1.32074
3502.0,0.0,1.31875,1.31195,1.32008,1.32044,1.317805
