Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,2.04725,1.48653,2.05495,2.03424,1.9057425000000001
3401.0,0.0,2.0316,1.48079,2.03648,2.01792,1.8916975
3402.0,0.0,2.02301,1.48179,2.0268,2.00979,1.8853475000000004
3403.0,0.0,2.01831,1.48583,2.0222,2.00614,1.88312
3404.0,0.0,2.01497,1.48991,2.01901,2.00394,1.8819575
3405.0,0.0,2.01024,1.48996,2.0142,1.99988,1.87857
3406.0,0.0,2.00431,1.4874,2.00821,1.99405,1.8734924999999998
3407.0,0.0,2.00112,1.48726,2.00501,1.99066,1.8710125
3408.0,0.0,2.00368,1.49188,2.00772,1.99315,1.8741075
3409.0,0.0,2.00999,1.49917,2.0146,1.99989,1.8809125
3410.0,0.0,2.01396,1.50355,2.01977,2.00457,1.8854624999999998
3411.0,0.0,2.01174,1.50407,2.01907,2.00313,1.8845025
3412.0,0.0,2.00607,1.50555,2.01423,1.9982,1.8810125
3413.0,0.0,2.00244,1.5102,2.01022,1.99505,1.8794775
3414.0,0.0,2.00365,1.51527,2.01034,1.99611,1.8813424999999997
3415.0,0.0,2.00905,1.51704,2.01493,2.00055,1.8853925
3416.0,0.0,2.01694,1.51598,2.02306,2.0073,1.89082
3417.0,0.0,2.02601,1.51493,2.03348,2.01572,1.897535
3418.0,0.0,2.03495,1.51511,2.04439,2.02466,1.9047775
3419.0,0.0,2.04224,1.51737,2.05362,2.03245,1.91142
3420.0,0.0,2.0464,1.52204,2.0593,2.0375,1.9163100000000002
3421.0,0.0,2.0469,1.52844,2.06091,2.0391,1.9188375
3422.0,0.0,2.04508,1.53501,2.05992,2.03845,1.919615
3423.0,0.0,2.04276,1.53916,2.05813,2.03706,1.9192775000000002
3424.0,0.0,2.04027,1.53896,2.05598,2.03493,1.917535
3425.0,0.0,2.03787,1.53578,2.05382,2.03216,1.9149075
3426.0,0.0,2.03761,1.53341,2.05371,2.03096,1.9139225
3427.0,0.0,2.04152,1.53441,2.05784,2.03408,1.9169625
3428.0,0.0,2.04791,1.53671,2.06471,2.04044,1.9224424999999998
3429.0,0.0,2.05099,1.53633,2.06857,2.04408,1.9249924999999999
3430.0,0.0,2.04666,1.53332,2.06473,2.04019,1.921225
3431.0,0.0,2.03716,1.53077,2.05482,2.03052,1.9133175
3432.0,0.0,2.02891,1.5308,2.04566,2.0216,1.9067425
