Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.88068,1.90105,1.83902,1.80985,1.8576499999999998
3401.0,0.0,1.86651,1.89332,1.82508,1.79729,1.84555
3402.0,0.0,1.85753,1.8858,1.81564,1.78935,1.8370799999999998
3403.0,0.0,1.85186,1.87865,1.80929,1.78428,1.8310199999999999
3404.0,0.0,1.84768,1.87211,1.80459,1.78058,1.8262399999999999
3405.0,0.0,1.84405,1.86638,1.80073,1.7775,1.8221649999999998
3406.0,0.0,1.84132,1.8616,1.79796,1.77536,1.81906
3407.0,0.0,1.84067,1.85784,1.79728,1.7751,1.8177225
3408.0,0.0,1.84241,1.85494,1.79891,1.7768,1.818265
3409.0,0.0,1.84497,1.85294,1.80135,1.77902,1.8195700000000001
3410.0,0.0,1.84613,1.85188,1.80236,1.77982,1.8200475
3411.0,0.0,1.84513,1.85169,1.80115,1.77882,1.8191975
3412.0,0.0,1.84343,1.8523,1.79914,1.77756,1.8181075000000002
3413.0,0.0,1.84319,1.8536,1.79866,1.77806,1.8183775
3414.0,0.0,1.84558,1.8555,1.80108,1.78113,1.8208225
3415.0,0.0,1.85039,1.85787,1.80633,1.78627,1.825215
3416.0,0.0,1.85679,1.86061,1.81355,1.79252,1.8308674999999999
3417.0,0.0,1.86393,1.86359,1.82169,1.79909,1.837075
3418.0,0.0,1.871,1.86665,1.82969,1.80533,1.8431674999999998
3419.0,0.0,1.87711,1.86964,1.83648,1.81061,1.8484600000000002
3420.0,0.0,1.88146,1.87242,1.84114,1.81438,1.85235
3421.0,0.0,1.88363,1.87498,1.84324,1.81631,1.85454
3422.0,0.0,1.88375,1.87723,1.84303,1.81645,1.8551149999999998
3423.0,0.0,1.88239,1.87911,1.84135,1.81528,1.8545325
3424.0,0.0,1.88057,1.8806,1.83945,1.81368,1.853575
3425.0,0.0,1.87966,1.88167,1.83882,1.81297,1.85328
3426.0,0.0,1.8809,1.88228,1.84068,1.81426,1.85453
3427.0,0.0,1.8842,1.8822,1.84482,1.81741,1.8571574999999998
3428.0,0.0,1.88753,1.88135,1.84907,1.82047,1.8596050000000002
3429.0,0.0,1.88816,1.87976,1.85044,1.82101,1.8598425
3430.0,0.0,1.88489,1.8774,1.84751,1.81807,1.8569675
3431.0,0.0,1.8793,1.87434,1.84173,1.81318,1.8521375
3432.0,0.0,1.87452,1.87057,1.83638,1.80917,1.84766
3433.0,1.2598,1.87271,1.86597,1.83393,1.80787,1.84512
3434.0,1.42003,1.87296,1.86047,1.83381,1.80836,1.8439
3435.0,1.84366,1.87142,1.85411,1.83235,1.80719,1.8412675
3436.0,2.56183,1.86376,1.84707,1.82512,1.80048,1.8341075
3437.0,1.92607,1.84825,1.83959,1.80998,1.7866,1.821105
3438.0,1.37458,1.82701,1.83195,1.78858,1.76726,1.8037
3439.0,1.94962,1.80506,1.82455,1.76574,1.74697,1.7855800000000002
3440.0,1.45597,1.78792,1.81769,1.7472,1.73089,1.770925
3441.0,1.8823,1.77884,1.81147,1.73683,1.72228,1.762355
3442.0,1.71298,1.77727,1.80592,1.73468,1.72083,1.759675
3443.0,1.22117,1.7798,1.80107,1.7376,1.72333,1.7604499999999998
3444.0,1.98124,1.78327,1.79702,1.74232,1.72674,1.7623375000000001
3445.0,1.40739,1.78727,1.79371,1.74799,1.73046,1.7648575
3446.0,1.4826,1.79308,1.79099,1.75555,1.73572,1.768835
3447.0,2.74284,1.80027,1.78841,1.76443,1.74221,1.77383
3448.0,2.10842,1.8049,1.78568,1.77067,1.74629,1.776885
3449.0,0.94665,1.80226,1.78294,1.76956,1.74365,1.7746024999999999
3450.0,1.83694,1.79158,1.78015,1.76003,1.73345,1.7663024999999997
3451.0,1.56784,1.77697,1.77731,1.74599,1.71955,1.7549549999999998
3452.0,2.75609,1.76418,1.77433,1.73336,1.70742,1.7448225
3453.0,1.87465,1.75652,1.77117,1.72575,1.70021,1.7384125
3454.0,2.83808,1.75347,1.76801,1.72289,1.6975,1.7354675
3455.0,1.82648,1.75207,1.76488,1.72168,1.69647,1.733775
3456.0,0.58957,1.74922,1.76198,1.71882,1.69417,1.7310474999999999
3457.0,1.74077,1.74368,1.75948,1.71298,1.68936,1.7263749999999998
