Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,1.37964,1.34589,1.32284,1.38835,1.49725,1.3885825
3401.0,1.84932,1.34129,1.31793,1.38334,1.48945,1.3830025
3402.0,1.42844,1.33728,1.31379,1.37911,1.48226,1.37811
3403.0,1.62509,1.33396,1.31056,1.37572,1.47595,1.3740475
3404.0,1.18379,1.33146,1.30826,1.37322,1.47067,1.3709025000000001
3405.0,1.4021,1.32979,1.30686,1.37158,1.46662,1.3687125
3406.0,1.51073,1.32892,1.30629,1.37067,1.46377,1.3674125
3407.0,1.60213,1.32875,1.30644,1.37048,1.46179,1.366865
3408.0,0.76826,1.32907,1.30717,1.37091,1.46063,1.366945
3409.0,1.68756,1.32997,1.30837,1.37185,1.46032,1.3676275000000002
3410.0,1.34497,1.3313,1.30992,1.37318,1.46084,1.36881
3411.0,1.53135,1.33293,1.31171,1.37471,1.46212,1.3703675
3412.0,1.75073,1.33473,1.31366,1.37644,1.4639,1.3721824999999999
3413.0,1.16554,1.33662,1.3157,1.37832,1.46616,1.3742
3414.0,2.06915,1.3386,1.31777,1.38029,1.46904,1.3764249999999998
3415.0,1.81701,1.3406,1.31984,1.38227,1.47251,1.3788049999999998
3416.0,0.94578,1.34261,1.32186,1.38419,1.47645,1.3812775
3417.0,1.55388,1.3446,1.32381,1.38606,1.48055,1.383755
3418.0,1.89195,1.34654,1.32568,1.38785,1.4846,1.3861675
3419.0,1.51594,1.34837,1.32743,1.38953,1.48846,1.3884475
3420.0,1.09231,1.35007,1.32905,1.39108,1.49196,1.3905399999999999
3421.0,0.749,1.35161,1.33053,1.39248,1.495,1.392405
3422.0,1.44129,1.35295,1.33185,1.39369,1.49751,1.3940000000000001
3423.0,1.1906,1.35409,1.33299,1.39471,1.49948,1.3953175
3424.0,1.28311,1.35505,1.33396,1.39547,1.50114,1.3964050000000001
3425.0,1.81772,1.35585,1.33475,1.39597,1.50236,1.3972324999999999
3426.0,1.36281,1.3564,1.33536,1.39622,1.50303,1.3977525
3427.0,1.31716,1.35665,1.33579,1.39623,1.50315,1.397955
3428.0,1.46341,1.35667,1.33605,1.396,1.50268,1.39785
3429.0,0.96505,1.35644,1.33611,1.39548,1.50161,1.3974099999999998
3430.0,1.13625,1.35595,1.33596,1.39459,1.49989,1.3965975
3431.0,1.46716,1.35522,1.33557,1.39337,1.4973,1.395365
3432.0,1.1515,1.35421,1.3349,1.39182,1.49349,1.393605
3433.0,1.25974,1.35282,1.33393,1.38993,1.48851,1.3912974999999999
3434.0,1.03671,1.35106,1.33265,1.38776,1.48229,1.38844
