Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.7243,1.77399,1.7528,1.71482,1.7414774999999998
3401.0,0.0,1.70663,1.75528,1.73487,1.69665,1.7233575
3402.0,0.0,1.69342,1.74051,1.72054,1.6826,1.7092675
3403.0,0.0,1.68377,1.72928,1.70948,1.67223,1.69869
3404.0,0.0,1.67604,1.72031,1.70055,1.66404,1.690235
3405.0,0.0,1.66903,1.71254,1.69281,1.65683,1.6828025
3406.0,0.0,1.66305,1.70615,1.68653,1.65071,1.6766100000000002
3407.0,0.0,1.65985,1.70254,1.68311,1.64711,1.6731525
3408.0,0.0,1.66065,1.7027,1.68336,1.64723,1.673485
3409.0,0.0,1.66409,1.70531,1.68595,1.65005,1.6763500000000002
3410.0,0.0,1.66655,1.7071,1.68767,1.65244,1.6784400000000002
3411.0,0.0,1.665,1.70517,1.68572,1.65142,1.6768275
3412.0,0.0,1.65976,1.69968,1.68031,1.64676,1.6716275
3413.0,0.0,1.65439,1.69394,1.67478,1.64136,1.6661175
3414.0,0.0,1.65302,1.69208,1.67322,1.63918,1.6643750000000002
3415.0,0.0,1.65775,1.69662,1.67818,1.64283,1.6688450000000001
3416.0,0.0,1.66806,1.70745,1.68941,1.65237,1.6793225
3417.0,0.0,1.68157,1.72228,1.70455,1.66577,1.6935425000000002
3418.0,0.0,1.69517,1.73772,1.7199,1.67987,1.708165
3419.0,0.0,1.70585,1.75025,1.73194,1.69143,1.7198674999999999
3420.0,0.0,1.71158,1.75744,1.73835,1.69809,1.726365
3421.0,0.0,1.71209,1.75875,1.7389,1.69937,1.7272775
3422.0,0.0,1.70903,1.7558,1.73544,1.69677,1.72426
3423.0,0.0,1.70495,1.75135,1.73094,1.69279,1.7200075
3424.0,0.0,1.70192,1.74789,1.72776,1.68959,1.71679
3425.0,0.0,1.7012,1.74694,1.72728,1.68856,1.715995
3426.0,0.0,1.70371,1.74946,1.73017,1.69057,1.7184775
3427.0,0.0,1.7095,1.75532,1.73612,1.69573,1.7241675
3428.0,0.0,1.71645,1.7624,1.74297,1.70223,1.7310125
3429.0,0.0,1.72045,1.76665,1.74695,1.70646,1.7351275
3430.0,0.0,1.71821,1.76461,1.74491,1.70521,1.733235
3431.0,0.0,1.71047,1.75662,1.73745,1.69858,1.7257799999999999
3432.0,0.0,1.70175,1.74696,1.72867,1.69035,1.7169325
3433.0,0.0,1.6967,1.7402,1.72273,1.68483,1.711115
3434.0,0.0,1.69573,1.73721,1.72014,1.6829,1.708995
3435.0,0.0,1.69419,1.73391,1.71665,1.68079,1.706385
3436.0,0.0,1.68567,1.72418,1.70642,1.67263,1.697225
3437.0,0.0,1.66673,1.70455,1.68644,1.65488,1.67815
3438.0,0.0,1.63935,1.67669,1.65867,1.6289,1.6509025
3439.0,0.0,1.60986,1.64663,1.62919,1.60034,1.6215050000000002
3440.0,0.0,1.58571,1.62157,1.60501,1.57622,1.5971275
3441.0,0.0,1.57192,1.6065,1.59082,1.56154,1.582695
3442.0,0.0,1.56898,1.60225,1.58727,1.55721,1.5789274999999998
3443.0,0.0,1.5735,1.606,1.5915,1.56048,1.58287
3444.0,0.0,1.58124,1.6139,1.59979,1.56754,1.5906175
3445.0,0.0,1.59033,1.62394,1.61002,1.57629,1.600145
3446.0,0.0,1.60135,1.63614,1.62212,1.58677,1.6115949999999999
3447.0,0.0,1.61425,1.65,1.63537,1.59895,1.6246425
3448.0,0.0,1.62556,1.66213,1.64677,1.60997,1.6361074999999998
3449.0,0.0,1.62974,1.6675,1.65177,1.61504,1.6410125
3450.0,0.0,1.624,1.66325,1.64776,1.61135,1.63659
3451.0,0.0,1.61142,1.65193,1.63728,1.60084,1.6253674999999999
3452.0,0.0,1.59859,1.63958,1.62593,1.589,1.6132750000000002
3453.0,0.0,1.59035,1.63091,1.61792,1.58049,1.6049175
3454.0,0.0,1.58681,1.62643,1.61357,1.57612,1.6007325
3455.0,0.0,1.58435,1.62302,1.6098,1.57311,1.59757
3456.0,0.0,1.57904,1.61692,1.60326,1.56786,1.59177
3457.0,0.0,1.56952,1.60681,1.59298,1.55886,1.5820425
3458.0,0.0,1.55802,1.59476,1.58114,1.54785,1.5704425
3459.0,0.0,1.54898,1.5853,1.57219,1.53876,1.5613074999999998
3460.0,0.0,1.54667,1.58263,1.57008,1.53566,1.55876
3461.0,0.0,1.55275,1.58824,1.57597,1.54043,1.5643475
3462.0,0.0,1.56493,1.59994,1.58762,1.5513,1.5759474999999998
3463.0,0.0,1.578,1.6129,1.60052,1.56361,1.5887575
3464.0,0.0,1.58746,1.62265,1.61028,1.57333,1.59843
3465.0,0.0,1.59257,1.62831,1.61634,1.57927,1.6041225000000001
3466.0,0.0,1.5956,1.63214,1.62067,1.58304,1.6078625
3467.0,0.0,1.59872,1.63604,1.62496,1.58657,1.6115724999999999
3468.0,0.0,1.60186,1.63988,1.62889,1.59009,1.61518
3469.0,0.0,1.60285,1.64137,1.63024,1.59164,1.616525
3470.0,0.0,1.59905,1.63772,1.62642,1.58861,1.6129499999999999
3471.0,0.0,1.58933,1.62752,1.61609,1.57977,1.6031775
3472.0,0.0,1.57494,1.61193,1.60063,1.566,1.5883749999999999
3473.0,0.0,1.55869,1.59412,1.58323,1.54995,1.5714974999999998
3474.0,0.0,1.54389,1.57779,1.56756,1.53499,1.5560575
3475.0,0.0,1.53344,1.56624,1.55675,1.52421,1.54516
3476.0,0.0,1.52895,1.56139,1.55254,1.51927,1.5405375
3477.0,0.0,1.53007,1.56286,1.55431,1.51993,1.5417925000000001
3478.0,0.0,1.53469,1.56828,1.55967,1.52428,1.54673
3479.0,0.0,1.54008,1.57461,1.56567,1.52967,1.5525075000000002
3480.0,0.0,1.54385,1.5793,1.56995,1.53373,1.5567075
3481.0,0.0,1.54508,1.58142,1.57181,1.53544,1.5584375000000001
3482.0,0.0,1.54516,1.58232,1.57276,1.536,1.5590600000000001
3483.0,0.0,1.54738,1.58503,1.57569,1.53831,1.5616025
3484.0,0.0,1.55428,1.59198,1.5828,1.54466,1.5684299999999998
3485.0,0.0,1.56498,1.60241,1.59312,1.55444,1.5787375
3486.0,0.0,1.57518,1.61212,1.60243,1.56413,1.5884650000000002
3487.0,0.0,1.57992,1.6163,1.60629,1.56917,1.59292
3488.0,0.0,1.57683,1.61269,1.60267,1.56699,1.589795
3489.0,0.0,1.56798,1.60327,1.59371,1.55898,1.5809849999999999
3490.0,0.0,1.55886,1.59341,1.58452,1.55004,1.5717074999999998
3491.0,0.0,1.55467,1.58826,1.57997,1.54523,1.5670325
3492.0,0.0,1.5563,1.58897,1.58113,1.54596,1.56809
3493.0,0.0,1.55991,1.59208,1.58456,1.54938,1.5714825
3494.0,0.0,1.5608,1.59323,1.58623,1.55113,1.5728474999999997
3495.0,0.0,1.55787,1.59125,1.58494,1.54949,1.5708875
3496.0,0.0,1.55423,1.58858,1.58296,1.5466,1.5680925
3497.0,0.0,1.55341,1.58849,1.58337,1.54564,1.5677275
3498.0,0.0,1.55571,1.59148,1.58668,1.5474,1.5703175000000003
3499.0,0.0,1.55857,1.59527,1.59088,1.55007,1.5736975
3500.0,0.0,1.55997,1.59778,1.59388,1.55192,1.5758875
3501.0,0.0,1.56013,1.59888,1.59537,1.55269,1.5767675
3502.0,0.0,1.55951,1.59902,1.59558,1.55252,1.5766575
3503.0,0.0,1.55709,1.59733,1.59369,1.55057,1.5746700000000002
3504.0,0.0,1.55154,1.59254,1.58869,1.54584,1.5696525
3505.0,0.0,1.54343,1.58482,1.58093,1.53855,1.5619325
