Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.63105,1.25481,1.55994,1.59228,1.50952
3401.0,0.0,1.62059,1.24712,1.54698,1.58003,1.49868
3402.0,0.0,1.61071,1.24074,1.53466,1.56866,1.4886925
3403.0,0.0,1.6017,1.23644,1.52375,1.55875,1.48016
3404.0,0.0,1.59427,1.23366,1.51456,1.55055,1.47326
3405.0,0.0,1.58825,1.23255,1.50724,1.54414,1.468045
3406.0,0.0,1.5838,1.23247,1.50194,1.53959,1.4644500000000003
3407.0,0.0,1.58071,1.23339,1.49872,1.53676,1.4623950000000001
3408.0,0.0,1.57862,1.23498,1.4972,1.53527,1.4615175
3409.0,0.0,1.57749,1.23678,1.49655,1.53443,1.4613125
3410.0,0.0,1.57698,1.23906,1.4958,1.5336,1.46136
3411.0,0.0,1.57714,1.24135,1.49448,1.53257,1.461385
3412.0,0.0,1.57815,1.24375,1.49308,1.53179,1.4616925
3413.0,0.0,1.57994,1.24616,1.49292,1.53225,1.4628174999999999
3414.0,0.0,1.58303,1.24827,1.49548,1.53498,1.4654399999999999
3415.0,0.0,1.58699,1.25045,1.50153,1.54041,1.4698449999999998
3416.0,0.0,1.59197,1.25246,1.51064,1.54814,1.4758025
3417.0,0.0,1.5972,1.25447,1.52124,1.55691,1.482455
3418.0,0.0,1.60233,1.25654,1.53115,1.56511,1.4887825
3419.0,0.0,1.60672,1.25856,1.53843,1.57126,1.4937425000000002
3420.0,0.0,1.61009,1.26071,1.54204,1.57458,1.496855
3421.0,0.0,1.61238,1.26284,1.54219,1.5752,1.4981524999999998
3422.0,0.0,1.61371,1.26483,1.54017,1.57403,1.4981849999999999
3423.0,0.0,1.61455,1.26663,1.53778,1.57237,1.4978325
3424.0,0.0,1.61514,1.26813,1.53666,1.57148,1.4978525
3425.0,0.0,1.61588,1.26927,1.53772,1.57208,1.4987374999999998
3426.0,0.0,1.61671,1.27016,1.5409,1.57415,1.50048
3427.0,0.0,1.61738,1.27074,1.54511,1.57691,1.502535
3428.0,0.0,1.61769,1.2711,1.54862,1.57916,1.5041425
3429.0,0.0,1.61717,1.27143,1.54983,1.57976,1.5045475000000001
3430.0,0.0,1.61571,1.2717,1.54804,1.57823,1.5034200000000002
3431.0,0.0,1.6131,1.27191,1.5438,1.57488,1.5009225000000002
3432.0,0.0,1.60926,1.27207,1.53844,1.57046,1.4975574999999999
3433.0,0.0,1.60396,1.27189,1.5329,1.56542,1.4935424999999998
3434.0,0.0,1.59709,1.27129,1.52685,1.55938,1.4886525
3435.0,0.0,1.58827,1.2701,1.51864,1.55117,1.482045
3436.0,0.0,1.57778,1.26806,1.50638,1.5396,1.472955
3437.0,0.0,1.56563,1.26552,1.48929,1.52427,1.4611774999999998
3438.0,0.0,1.55289,1.26237,1.46851,1.50628,1.4475125000000002
3439.0,0.0,1.54049,1.25909,1.44705,1.48796,1.4336475
3440.0,0.0,1.52961,1.25586,1.42859,1.47219,1.4215625
3441.0,0.0,1.52148,1.25291,1.4162,1.46131,1.412975
3442.0,0.0,1.51627,1.2505,1.41129,1.45645,1.4086275000000001
3443.0,0.0,1.5147,1.24825,1.41351,1.45738,1.40846
3444.0,0.0,1.51568,1.24646,1.42127,1.46286,1.4115674999999999
3445.0,0.0,1.51882,1.24436,1.43246,1.47118,1.4167049999999999
3446.0,0.0,1.52277,1.24221,1.44481,1.48039,1.422545
3447.0,0.0,1.52602,1.23967,1.456,1.48857,1.4275650000000002
3448.0,0.0,1.5283,1.23615,1.46383,1.49397,1.4305625
3449.0,0.0,1.52827,1.23253,1.4668,1.49549,1.4307725
3450.0,0.0,1.5265,1.22818,1.46478,1.49308,1.428135
3451.0,0.0,1.52291,1.22377,1.45912,1.48774,1.4233850000000001
3452.0,0.0,1.51795,1.21972,1.45193,1.48104,1.41766
3453.0,0.0,1.51248,1.21574,1.44487,1.47427,1.41184
3454.0,0.0,1.50652,1.21285,1.43842,1.46792,1.4064275
3455.0,0.0,1.50085,1.21079,1.43199,1.46179,1.401355
