Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,1.46891,1.32951,1.32407,1.32093,1.32327,1.3244449999999999
3401.0,1.06455,1.32436,1.31903,1.31587,1.31815,1.3193525000000002
3402.0,1.07734,1.31914,1.31389,1.31064,1.31302,1.3141725
3403.0,1.2955,1.31406,1.30885,1.30542,1.30808,1.3091024999999998
3404.0,0.92243,1.30925,1.30403,1.30048,1.30344,1.3043
3405.0,1.31808,1.30485,1.29959,1.29611,1.29926,1.2999525
3406.0,1.00968,1.3012,1.29584,1.29241,1.29584,1.2963225
3407.0,0.98349,1.29834,1.29285,1.28942,1.29321,1.293455
3408.0,0.8925,1.29624,1.29063,1.2872,1.29132,1.2913475
3409.0,1.12223,1.2949,1.28918,1.28577,1.29017,1.290005
3410.0,1.16934,1.29432,1.28851,1.28506,1.28975,1.28941
3411.0,1.1162,1.29442,1.28856,1.28505,1.28997,1.2895
3412.0,1.28848,1.29514,1.28923,1.28573,1.29077,1.2902175
3413.0,1.25048,1.29647,1.29056,1.28704,1.29216,1.2915575
3414.0,1.13428,1.29834,1.29246,1.2889,1.29404,1.293435
3415.0,1.32143,1.30065,1.29484,1.29118,1.29632,1.2957474999999998
3416.0,1.15447,1.30326,1.29756,1.2938,1.29887,1.2983725000000002
3417.0,1.48968,1.30607,1.30049,1.29672,1.30159,1.3012175
3418.0,1.28116,1.30904,1.3036,1.29988,1.30445,1.3042425
3419.0,1.27619,1.31209,1.3068,1.30317,1.30737,1.3073575
3420.0,1.11951,1.31514,1.31,1.30646,1.31027,1.3104675000000001
3421.0,1.32664,1.31811,1.31313,1.30964,1.31308,1.31349
3422.0,0.86223,1.32091,1.31609,1.31259,1.31573,1.31633
3423.0,1.60771,1.32342,1.31875,1.31523,1.31809,1.3188725
3424.0,0.99642,1.32554,1.32099,1.31751,1.32009,1.3210325
3425.0,0.90797,1.32721,1.32276,1.31934,1.32166,1.3227425
3426.0,1.25528,1.32837,1.32399,1.3207,1.32277,1.3239575
3427.0,1.49773,1.32902,1.32466,1.32155,1.32339,1.324655
3428.0,1.23574,1.32916,1.32479,1.32185,1.32355,1.3248375000000001
3429.0,1.25335,1.32875,1.32435,1.32154,1.32319,1.3244575
3430.0,1.14209,1.3277,1.32322,1.32057,1.32225,1.323435
3431.0,0.9872,1.32593,1.32135,1.31889,1.32065,1.3217050000000001
3432.0,1.08464,1.3234,1.31865,1.31651,1.31833,1.3192225
3433.0,1.1766,1.32013,1.31517,1.31333,1.31534,1.3159925000000001
3434.0,1.10707,1.3161,1.31088,1.30932,1.31163,1.3119825
3435.0,1.27704,1.31138,1.30588,1.30455,1.30728,1.3072724999999998
3436.0,0.94117,1.30614,1.30031,1.2992,1.30243,1.30202
3437.0,1.36836,1.30056,1.29442,1.2935,1.29727,1.2964375
3438.0,0.87605,1.29486,1.28841,1.28769,1.29198,1.290735
3439.0,1.29208,1.28925,1.28253,1.282,1.28676,1.285135
3440.0,0.8485,1.284,1.27705,1.2765,1.28184,1.2798475
3441.0,0.67532,1.27924,1.27214,1.2714,1.27734,1.2750299999999999
3442.0,1.09441,1.27511,1.26794,1.26686,1.2734,1.2708275000000002
3443.0,0.8951,1.27161,1.26446,1.26315,1.27003,1.2673124999999998
3444.0,1.28997,1.26875,1.26167,1.26025,1.26721,1.2644700000000002
3445.0,1.29413,1.26655,1.25961,1.25827,1.26496,1.2623475
3446.0,1.19327,1.26494,1.25819,1.25706,1.26326,1.2608625
3447.0,1.18596,1.26385,1.25734,1.25634,1.26202,1.2598874999999998
3448.0,1.22335,1.26303,1.2568,1.25581,1.26101,1.2591625
3449.0,1.26575,1.2622,1.25628,1.25523,1.25999,1.2584250000000001
3450.0,1.21855,1.26121,1.25558,1.25454,1.2588,1.2575325
3451.0,1.17086,1.25995,1.25459,1.25362,1.2574,1.2563900000000001
3452.0,1.48157,1.25842,1.25327,1.25237,1.25577,1.2549575000000002
3453.0,1.0537,1.25665,1.25165,1.25068,1.25395,1.2532325
3454.0,0.74351,1.25458,1.2497,1.2486,1.25189,1.2511925000000002
3455.0,0.83012,1.25225,1.24744,1.24641,1.24961,1.2489275000000002
3456.0,0.88653,1.25009,1.24529,1.24428,1.24754,1.2468
3457.0,1.06254,1.24827,1.24345,1.24244,1.24585,1.2450025
3458.0,0.95306,1.24682,1.24197,1.24098,1.24455,1.24358
3459.0,1.28743,1.24585,1.24095,1.23991,1.24371,1.242605
3460.0,1.38133,1.24528,1.24035,1.23926,1.24327,1.24204
3461.0,1.35022,1.24513,1.24017,1.23899,1.24324,1.2418825
3462.0,1.00648,1.24524,1.24028,1.23911,1.24345,1.2420200000000001
3463.0,1.07025,1.24564,1.24067,1.23958,1.24392,1.2424525
3464.0,0.97153,1.24628,1.24132,1.24028,1.24461,1.2431225
3465.0,0.94134,1.24692,1.24199,1.24111,1.24527,1.2438224999999998
3466.0,1.2066,1.24744,1.24254,1.24189,1.24581,1.2444199999999999
3467.0,1.1483,1.24779,1.24291,1.24233,1.24617,1.2448
3468.0,1.2777,1.24772,1.24288,1.24225,1.2461,1.2447375
3469.0,1.26434,1.24698,1.24213,1.24171,1.24538,1.24405
3470.0,1.42355,1.24583,1.24094,1.2407,1.24424,1.2429275
3471.0,1.06299,1.2443,1.23937,1.23927,1.24272,1.2414150000000002
3472.0,1.03141,1.24251,1.23754,1.2375,1.24093,1.23962
3473.0,1.10822,1.24055,1.23554,1.2355,1.23895,1.237635
3474.0,1.17,1.2386,1.23355,1.23333,1.23697,1.2356125
3475.0,1.16769,1.23671,1.23165,1.23116,1.23505,1.2336425
3476.0,1.0495,1.23498,1.2299,1.22928,1.23327,1.2318575
3477.0,0.94572,1.23359,1.22851,1.22782,1.23182,1.230435
3478.0,1.27683,1.23271,1.22763,1.22689,1.23085,1.22952
3479.0,1.02497,1.23239,1.22733,1.22661,1.23044,1.2291925
3480.0,1.54341,1.2327,1.22768,1.22695,1.23067,1.2294999999999998
3481.0,1.21171,1.23359,1.22863,1.22779,1.23147,1.23037
3482.0,1.2612,1.23487,1.22998,1.22899,1.2327,1.231635
3483.0,1.22509,1.23635,1.2315,1.23049,1.23417,1.2331275000000002
3484.0,0.98174,1.23786,1.23302,1.23215,1.23574,1.2346925
3485.0,1.18073,1.2393,1.23444,1.23377,1.23729,1.2362
3486.0,0.99299,1.24063,1.23572,1.23524,1.23878,1.2375925
3487.0,0.84759,1.24177,1.2368,1.2365,1.24012,1.2387975
3488.0,1.14668,1.24265,1.23761,1.23751,1.24122,1.2397475000000002
3489.0,1.28291,1.24321,1.23811,1.2382,1.24203,1.2403875
3490.0,0.83735,1.24336,1.23821,1.2385,1.24242,1.2406225
3491.0,0.99603,1.24307,1.23788,1.23833,1.24235,1.2404074999999999
3492.0,1.08415,1.24244,1.23724,1.23768,1.24191,1.2398175
3493.0,1.12949,1.24146,1.2363,1.23667,1.24108,1.2388775
3494.0,1.35675,1.24013,1.23504,1.23554,1.23985,1.2376399999999999
3495.0,1.02011,1.23859,1.23363,1.2344,1.23835,1.2362425
3496.0,1.24538,1.23705,1.23225,1.23314,1.23681,1.2348125
3497.0,1.21659,1.2355,1.23091,1.23167,1.23518,1.233315
3498.0,1.02655,1.23377,1.22944,1.23,1.23334,1.2316375000000002
3499.0,1.15121,1.23175,1.22771,1.22817,1.23119,1.229705
3500.0,1.0477,1.22951,1.22574,1.22635,1.22881,1.2276025000000002
3501.0,1.25119,1.22724,1.22371,1.22452,1.2264,1.2254675000000002
3502.0,1.18913,1.22499,1.2217,1.22247,1.22402,1.223295
3503.0,0.9859,1.2226,1.21953,1.22012,1.22152,1.2209425
3504.0,1.2389,1.21997,1.21708,1.21762,1.21881,1.2183700000000002
3505.0,0.89478,1.2172,1.21443,1.21506,1.21601,1.215675
3506.0,1.19181,1.21448,1.21176,1.21245,1.21331,1.213
3507.0,0.99413,1.21183,1.20913,1.20976,1.21071,1.2103575
3508.0,1.11669,1.20916,1.20646,1.20709,1.20812,1.2077075000000002
3509.0,1.39344,1.20666,1.2039,1.20467,1.20572,1.2052375
3510.0,1.01984,1.20454,1.2017,1.20259,1.2037,1.2031325000000002
3511.0,1.08281,1.20287,1.19996,1.20084,1.20214,1.2014524999999998
3512.0,1.06738,1.20161,1.19864,1.19938,1.20098,1.2001524999999997
3513.0,0.95007,1.20063,1.19758,1.19816,1.20008,1.1991125
3514.0,0.96414,1.19982,1.1967,1.19723,1.19935,1.198275
3515.0,1.22462,1.19913,1.19591,1.19658,1.19876,1.197595
3516.0,0.92572,1.1986,1.19528,1.19604,1.19832,1.19706
3517.0,1.02418,1.19813,1.1947,1.19565,1.19793,1.1966025
3518.0,1.1143,1.19766,1.19411,1.19534,1.19758,1.1961725
3519.0,1.11628,1.19727,1.19359,1.195,1.1973,1.1957900000000001
3520.0,1.16006,1.19681,1.19302,1.19459,1.19696,1.1953449999999999
3521.0,1.15636,1.19636,1.19248,1.19403,1.19661,1.1948699999999999
3522.0,0.92631,1.19594,1.19198,1.19341,1.19629,1.1944050000000002
3523.0,1.14681,1.19561,1.1916,1.19284,1.19605,1.194025
3524.0,1.207,1.19548,1.19146,1.19257,1.19599,1.193875
3525.0,1.28891,1.19576,1.19176,1.19278,1.1963,1.19415
3526.0,0.95087,1.19654,1.19262,1.19349,1.19707,1.19493
3527.0,1.0577,1.19783,1.19404,1.19484,1.19829,1.19625
3528.0,1.30798,1.19967,1.19605,1.19677,1.2,1.1981225
3529.0,1.08598,1.20198,1.19859,1.19931,1.20212,1.2005000000000001
3530.0,1.40848,1.20478,1.20165,1.20235,1.20468,1.203365
3531.0,1.22921,1.20791,1.20506,1.20571,1.20753,1.2065525000000001
3532.0,1.00298,1.21116,1.20861,1.20921,1.21048,1.2098649999999997
3533.0,0.96437,1.21444,1.21217,1.21268,1.21346,1.2131875
3534.0,1.07456,1.21764,1.21564,1.21601,1.21636,1.2164125
3535.0,0.89611,1.22063,1.21887,1.21919,1.21908,1.2194425
3536.0,1.29002,1.22336,1.2218,1.22217,1.22155,1.2222199999999999
3537.0,1.29473,1.22584,1.22448,1.22498,1.2238,1.224775
3538.0,0.91775,1.22814,1.22693,1.2275,1.22589,1.227115
3539.0,1.24361,1.23026,1.22918,1.22967,1.22784,1.2292375
3540.0,1.42532,1.23201,1.23104,1.2315,1.22945,1.2309999999999999
3541.0,1.37714,1.23335,1.23247,1.23308,1.23072,1.232405
3542.0,1.26116,1.23443,1.23359,1.23434,1.23175,1.2335275
3543.0,1.27241,1.23521,1.2344,1.23516,1.23253,1.234325
3544.0,1.30759,1.23557,1.23477,1.23559,1.23295,1.23472
3545.0,1.17362,1.23552,1.23472,1.23572,1.23297,1.2347325
3546.0,0.87027,1.23518,1.23435,1.23553,1.23274,1.2344499999999998
