Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.69216,1.70761,1.68933,1.69628,1.696345
3401.0,0.0,1.67781,1.69224,1.67372,1.68071,1.68112
3402.0,0.0,1.6655,1.67852,1.65994,1.6676,1.66789
3403.0,0.0,1.65568,1.66714,1.64866,1.65736,1.6572099999999998
3404.0,0.0,1.6482,1.65806,1.6398,1.64965,1.6489275
3405.0,0.0,1.6427,1.65103,1.63297,1.64388,1.6426450000000001
3406.0,0.0,1.63898,1.64592,1.62801,1.6398,1.6381775
3407.0,0.0,1.63691,1.64279,1.62502,1.63746,1.635545
3408.0,0.0,1.63624,1.64152,1.62394,1.63682,1.63463
3409.0,0.0,1.63647,1.64148,1.62418,1.63735,1.6348699999999998
3410.0,0.0,1.63694,1.64168,1.62473,1.63813,1.63537
3411.0,0.0,1.6372,1.6413,1.62467,1.63838,1.6353875
3412.0,0.0,1.63731,1.64035,1.62388,1.63797,1.6348775
3413.0,0.0,1.63788,1.63975,1.62325,1.63766,1.6346350000000003
3414.0,0.0,1.63974,1.64092,1.62424,1.63866,1.6358899999999998
3415.0,1.32835,1.64346,1.64493,1.62804,1.64197,1.6396
3416.0,1.32685,1.64905,1.65193,1.63495,1.64782,1.6459375
3417.0,1.32541,1.65587,1.66097,1.6441,1.65554,1.65412
3418.0,1.32401,1.66286,1.67035,1.65383,1.6638,1.6627100000000001
3419.0,1.32268,1.6689,1.67827,1.66226,1.67111,1.6701350000000001
3420.0,1.32146,1.6732,1.6834,1.66799,1.6763,1.6752224999999998
3421.0,1.31978,1.67548,1.68541,1.67054,1.67893,1.6775900000000001
3422.0,1.31788,1.67607,1.68492,1.67047,1.67934,1.6777
3423.0,1.36086,1.67569,1.6832,1.66902,1.67844,1.6765875
3424.0,1.37971,1.67521,1.6817,1.66763,1.67737,1.6754775
3425.0,1.17241,1.67539,1.68152,1.66745,1.67709,1.6753624999999999
3426.0,1.54396,1.67652,1.68306,1.66898,1.67807,1.6766575000000001
3427.0,1.47123,1.67829,1.68589,1.67189,1.68014,1.6790525
3428.0,1.56534,1.6799,1.68882,1.67502,1.68238,1.68153
3429.0,1.48119,1.68047,1.69037,1.67685,1.68356,1.6828124999999998
3430.0,1.27253,1.67947,1.68954,1.6763,1.68278,1.6820225000000002
3431.0,1.57973,1.67704,1.6864,1.67335,1.68007,1.679215
3432.0,1.46881,1.67378,1.68193,1.669,1.67631,1.6752550000000002
3433.0,1.09945,1.67009,1.67715,1.66439,1.67245,1.67102
3434.0,1.20447,1.6657,1.67208,1.65965,1.66854,1.6664925
3435.0,1.57256,1.65953,1.66545,1.65353,1.66336,1.6604675
3436.0,1.51117,1.65037,1.65539,1.64405,1.65507,1.65122
3437.0,1.26814,1.63767,1.64076,1.62991,1.64247,1.6377025
3438.0,1.57908,1.62216,1.6222,1.61165,1.62607,1.62052
