Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.70936,1.67289,1.67582,1.65146,1.6773825
3401.0,0.0,1.69151,1.65517,1.65837,1.63414,1.6597974999999998
3402.0,0.0,1.67818,1.6421,1.64525,1.62221,1.646935
3403.0,0.0,1.66867,1.63297,1.6358,1.61443,1.6379674999999998
3404.0,0.0,1.66143,1.62622,1.62858,1.60881,1.6312600000000002
3405.0,0.0,1.65522,1.62057,1.62247,1.60365,1.6254775
3406.0,0.0,1.65006,1.61593,1.61754,1.59894,1.6206175
3407.0,0.0,1.64733,1.61356,1.61509,1.59645,1.6181075
3408.0,0.0,1.64816,1.61454,1.6161,1.59779,1.6191475
3409.0,0.0,1.65144,1.61787,1.6194,1.60198,1.6226725
3410.0,0.0,1.65406,1.62067,1.62198,1.6055,1.6255525
3411.0,0.0,1.65328,1.62036,1.62126,1.60531,1.6250525
3412.0,0.0,1.64925,1.61701,1.61738,1.60166,1.621325
3413.0,0.0,1.64499,1.61338,1.61334,1.59771,1.617355
3414.0,0.0,1.64402,1.61267,1.61258,1.59687,1.616535
3415.0,0.0,1.64812,1.61654,1.61694,1.60066,1.620565
3416.0,0.0,1.65695,1.62474,1.6261,1.6086,1.6290975
3417.0,0.0,1.66868,1.63571,1.63819,1.61914,1.6404299999999998
3418.0,0.0,1.68098,1.64743,1.65085,1.63046,1.65243
3419.0,0.0,1.69149,1.65779,1.66164,1.64064,1.6628900000000002
3420.0,0.0,1.6984,1.66506,1.66874,1.64788,1.6700199999999998
3421.0,0.0,1.70095,1.6684,1.67144,1.65122,1.6730025
3422.0,0.0,1.69991,1.66825,1.67054,1.65109,1.6724475
3423.0,0.0,1.69709,1.66611,1.66786,1.64896,1.670005
3424.0,0.0,1.69444,1.66383,1.66545,1.64651,1.6675575
3425.0,0.0,1.69364,1.66313,1.66497,1.64534,1.66677
3426.0,0.0,1.69593,1.66538,1.6676,1.64701,1.66898
3427.0,0.0,1.70144,1.67073,1.67331,1.65214,1.6744050000000001
3428.0,0.0,1.7081,1.67724,1.68002,1.65893,1.6810725
3429.0,0.0,1.71212,1.68126,1.68406,1.66328,1.6851800000000001
3430.0,0.0,1.71046,1.67989,1.68258,1.66188,1.6837025
3431.0,0.0,1.70362,1.67353,1.67606,1.65515,1.67709
3432.0,0.0,1.69555,1.66587,1.66835,1.64725,1.6692550000000002
3433.0,0.0,1.69038,1.66086,1.66336,1.64276,1.66434
3434.0,0.0,1.68885,1.65929,1.66166,1.6426,1.6631
3435.0,0.0,1.68715,1.65765,1.65957,1.64269,1.661765
3436.0,0.0,1.67947,1.6504,1.65149,1.63674,1.654525
3437.0,0.0,1.66226,1.63404,1.63406,1.62088,1.63781
3438.0,0.0,1.63679,1.60967,1.60873,1.59648,1.6129175
3439.0,0.0,1.6086,1.58251,1.58094,1.56932,1.5853425
3440.0,0.0,1.58464,1.55927,1.55753,1.54655,1.5619975
3441.0,0.0,1.56995,1.54481,1.54325,1.5332,1.5478025
3442.0,0.0,1.56555,1.54022,1.53905,1.52991,1.5436824999999998
3443.0,0.0,1.56868,1.54294,1.5423,1.53328,1.5468000000000002
3444.0,0.0,1.5756,1.54947,1.54951,1.53917,1.5534374999999998
3445.0,0.0,1.58451,1.55814,1.55898,1.54627,1.561975
3446.0,0.0,1.59575,1.5692,1.57076,1.55592,1.5729075
3447.0,0.0,1.60889,1.58215,1.58422,1.56847,1.5859325000000002
3448.0,0.0,1.62031,1.59335,1.59568,1.58002,1.59734
3449.0,0.0,1.62468,1.5976,1.60015,1.58415,1.601645
3450.0,0.0,1.61925,1.59227,1.59515,1.57777,1.5961100000000001
3451.0,0.0,1.60685,1.58007,1.58337,1.56419,1.5836199999999998
3452.0,0.0,1.59377,1.56711,1.57097,1.55039,1.57056
3453.0,0.0,1.58492,1.55821,1.56256,1.54172,1.5618525
3454.0,0.0,1.58102,1.55424,1.55879,1.53874,1.5581975
3455.0,0.0,1.57902,1.5524,1.55674,1.53812,1.55657
3456.0,0.0,1.57503,1.5489,1.55264,1.53555,1.55303
3457.0,0.0,1.56724,1.54184,1.54487,1.52885,1.5457
3458.0,0.0,1.55711,1.53248,1.53496,1.51939,1.5359850000000002
3459.0,0.0,1.54863,1.52457,1.52685,1.51114,1.5277975
3460.0,0.0,1.54593,1.52209,1.52458,1.50842,1.525255
3461.0,0.0,1.55093,1.52695,1.52981,1.51354,1.5303075
3462.0,0.0,1.56195,1.5376,1.54079,1.52495,1.5413225000000002
3463.0,0.0,1.5744,1.54976,1.55314,1.5375,1.5537
3464.0,0.0,1.58383,1.55908,1.56269,1.54653,1.5630325
3465.0,0.0,1.58903,1.56432,1.56812,1.55101,1.56812
3466.0,0.0,1.5919,1.56718,1.57138,1.55312,1.5708950000000002
3467.0,0.0,1.59442,1.56952,1.57427,1.55514,1.5733375
3468.0,0.0,1.59686,1.57172,1.57697,1.55749,1.5757599999999998
3469.0,0.0,1.59757,1.57233,1.57781,1.55853,1.57656
3470.0,0.0,1.59426,1.56926,1.57452,1.55581,1.5734625
3471.0,0.0,1.58567,1.56127,1.56592,1.54813,1.5652475
3472.0,0.0,1.57263,1.54901,1.55278,1.53635,1.5526925
3473.0,0.0,1.55752,1.5347,1.53765,1.52257,1.53811
3474.0,0.0,1.54328,1.52107,1.52358,1.50934,1.5243175
3475.0,0.0,1.53272,1.51086,1.51341,1.49932,1.5140775000000002
3476.0,0.0,1.52775,1.50597,1.50901,1.49434,1.5092675
3477.0,0.0,1.52833,1.50647,1.51028,1.49453,1.5099025
3478.0,0.0,1.53266,1.51066,1.51525,1.4984,1.5142425
3479.0,0.0,1.53817,1.51608,1.5212,1.50366,1.5197775
3480.0,0.0,1.54248,1.52047,1.52579,1.508,1.524185
3481.0,0.0,1.54451,1.52277,1.52808,1.51004,1.52635
3482.0,0.0,1.54529,1.52395,1.52924,1.51065,1.5272824999999999
3483.0,0.0,1.54767,1.52665,1.53204,1.51287,1.5298075
3484.0,0.0,1.55413,1.53314,1.53872,1.51945,1.53636
3485.0,0.0,1.56421,1.54304,1.54872,1.53002,1.5464975
3486.0,0.0,1.57417,1.55282,1.55836,1.5408,1.5565375
3487.0,0.0,1.57939,1.55812,1.56314,1.54695,1.5618999999999998
3488.0,0.0,1.57744,1.55657,1.56092,1.54563,1.56014
3489.0,0.0,1.56981,1.54955,1.55334,1.53818,1.5527199999999999
3490.0,0.0,1.56134,1.54157,1.54513,1.52973,1.5444425
3491.0,0.0,1.55681,1.53716,1.54082,1.52563,1.540105
3492.0,0.0,1.55734,1.53741,1.5414,1.52701,1.5407899999999999
3493.0,0.0,1.55969,1.53933,1.54377,1.53014,1.5432325000000002
3494.0,0.0,1.55981,1.53916,1.54406,1.53027,1.5433249999999998
3495.0,0.0,1.55668,1.53597,1.54135,1.52629,1.5400725
3496.0,0.0,1.55275,1.53202,1.53794,1.52125,1.53599
3497.0,0.0,1.55108,1.5301,1.5366,1.51865,1.5341075
3498.0,0.0,1.55205,1.53057,1.53783,1.51862,1.5347675
3499.0,0.0,1.55354,1.53153,1.53972,1.51873,1.53588
3500.0,0.0,1.55391,1.53151,1.54068,1.51758,1.53592
3501.0,0.0,1.55339,1.53078,1.5407,1.51615,1.5352550000000003
3502.0,0.0,1.5524,1.52971,1.54003,1.51516,1.534325
3503.0,0.0,1.54992,1.52733,1.53776,1.5132,1.5320525
3504.0,0.0,1.54467,1.52241,1.53276,1.50843,1.5270674999999998
3505.0,0.0,1.53711,1.51531,1.52544,1.50124,1.5197749999999999
3506.0,0.0,1.52906,1.50769,1.51748,1.49376,1.5119975
3507.0,0.0,1.52156,1.50056,1.50987,1.48718,1.5047925000000002
3508.0,0.0,1.51392,1.49328,1.50199,1.48063,1.497455
3509.0,0.0,1.50491,1.48475,1.49277,1.47263,1.488765
3510.0,0.0,1.49446,1.4749,1.48222,1.46294,1.4786299999999999
3511.0,0.0,1.48415,1.46527,1.47201,1.45314,1.4686425
3512.0,0.0,1.47675,1.4585,1.46491,1.44597,1.4615325
3513.0,0.0,1.47517,1.45729,1.46378,1.44442,1.460165
3514.0,0.0,1.4811,1.46322,1.47016,1.45027,1.4661875
3515.0,0.0,1.49356,1.47531,1.48299,1.46261,1.4786175
3516.0,0.0,1.50857,1.48979,1.49826,1.47756,1.4935450000000001
3517.0,0.0,1.52067,1.5015,1.51048,1.48971,1.5055900000000002
3518.0,0.0,1.52537,1.50616,1.51517,1.49465,1.5103374999999999
3519.0,0.0,1.52105,1.50217,1.51078,1.49081,1.5062025
3520.0,0.0,1.50926,1.491,1.49887,1.47987,1.49475
3521.0,0.0,1.49355,1.47601,1.48302,1.46537,1.4794875
3522.0,0.0,1.47767,1.46081,1.46701,1.45087,1.4640900000000001
3523.0,0.0,1.46452,1.44821,1.4539,1.43885,1.4513699999999998
3524.0,0.0,1.45639,1.44042,1.44601,1.43121,1.4435075000000002
3525.0,0.0,1.45505,1.43911,1.44514,1.42966,1.44224
3526.0,0.0,1.46114,1.44491,1.45176,1.43508,1.4482225
3527.0,0.0,1.47324,1.45649,1.46437,1.44634,1.46011
3528.0,0.0,1.48787,1.47061,1.4794,1.4602,1.47452
3529.0,0.0,1.50124,1.4837,1.4931,1.47295,1.4877475
3530.0,0.0,1.51099,1.4935,1.50316,1.48226,1.4974775
3531.0,0.0,1.51703,1.49976,1.50952,1.48793,1.5035600000000002
3532.0,0.0,1.52079,1.50376,1.51364,1.4913,1.5073725
3533.0,0.0,1.5239,1.50698,1.51717,1.49401,1.510515
3534.0,0.0,1.52722,1.51032,1.52086,1.49698,1.5138449999999999
3535.0,0.0,1.53067,1.51383,1.52468,1.50011,1.5173225000000001
3536.0,0.0,1.53375,1.51705,1.52814,1.50291,1.5204624999999998
3537.0,0.0,1.53618,1.51972,1.53089,1.50522,1.5230025
3538.0,0.0,1.5379,1.5217,1.53281,1.50698,1.5248475
3539.0,0.0,1.53865,1.52277,1.53371,1.50786,1.5257475
3540.0,0.0,1.53859,1.52303,1.53384,1.50785,1.5258275000000001
3541.0,0.0,1.53876,1.52347,1.53429,1.50806,1.526145
3542.0,0.0,1.54042,1.52526,1.5362,1.50999,1.5279675
3543.0,0.0,1.54359,1.5284,1.53952,1.51366,1.5312925
3544.0,0.0,1.54659,1.53137,1.54263,1.51709,1.53442
3545.0,0.0,1.54762,1.53245,1.54381,1.51824,1.53553
3546.0,0.0,1.54641,1.53138,1.54275,1.51703,1.5343925
3547.0,0.0,1.54401,1.52911,1.54041,1.51478,1.5320775000000002
3548.0,0.0,1.54105,1.52627,1.53741,1.51225,1.529245
3549.0,0.0,1.53704,1.52249,1.53334,1.50882,1.5254225
3550.0,0.0,1.53123,1.51711,1.52747,1.50366,1.5198675000000001
3551.0,0.0,1.52359,1.51005,1.51977,1.4967,1.5125275
3552.0,0.0,1.51498,1.50203,1.51113,1.48868,1.5042050000000002
3553.0,0.0,1.50676,1.49423,1.50294,1.48079,1.4961799999999998
3554.0,0.0,1.50034,1.48804,1.49667,1.47447,1.48988
3555.0,0.0,1.49672,1.48448,1.49324,1.47091,1.4863375
3556.0,0.0,1.49587,1.48363,1.49259,1.47033,1.4856049999999998
3557.0,0.0,1.49697,1.48474,1.49391,1.4718,1.4868549999999998
3558.0,0.0,1.49912,1.48691,1.49632,1.47419,1.489135
3559.0,0.0,1.50181,1.48963,1.49931,1.47703,1.491945
3560.0,0.0,1.5044,1.49226,1.50208,1.48001,1.4946875
3561.0,0.0,1.50513,1.49312,1.50273,1.48165,1.4956575
3562.0,0.0,1.50128,1.48956,1.4986,1.47903,1.4921175
3563.0,0.0,1.49108,1.47987,1.48817,1.47001,1.4822825000000002
3564.0,0.0,1.47587,1.46522,1.47285,1.45582,1.46744
3565.0,0.0,1.45956,1.44934,1.45646,1.44064,1.4515
3566.0,0.0,1.44554,1.43552,1.44223,1.42802,1.4378275
3567.0,0.0,1.43394,1.42394,1.43037,1.41795,1.42655
3568.0,0.0,1.42256,1.4125,1.41873,1.40755,1.4153350000000002
3569.0,0.0,1.40978,1.3997,1.406,1.39461,1.4025225
3570.0,0.0,1.39674,1.38666,1.3934,1.38043,1.3893075000000001
3571.0,0.0,1.38672,1.37653,1.38395,1.36911,1.3790775
3572.0,0.0,1.38229,1.37188,1.37998,1.3638,1.3744874999999999
3573.0,0.0,1.38283,1.37214,1.38087,1.36402,1.374965
3574.0,0.0,1.38535,1.37449,1.38356,1.36668,1.3775199999999999
3575.0,0.0,1.38661,1.37582,1.3848,1.36846,1.3789225
3576.0,0.0,1.38404,1.37363,1.38202,1.36687,1.37664
3577.0,0.0,1.37612,1.36638,1.37379,1.36024,1.3691324999999999
3578.0,0.0,1.36307,1.35414,1.36049,1.34841,1.3565275
3579.0,0.0,1.34726,1.33905,1.34456,1.33356,1.3411075000000001
3580.0,0.0,1.33246,1.3247,1.32973,1.31948,1.3265925
3581.0,0.0,1.32162,1.314,1.31892,1.30945,1.3159975000000002
3582.0,0.0,1.31526,1.30756,1.31252,1.30406,1.30985
3583.0,0.0,1.31156,1.30374,1.3088,1.30116,1.3063150000000001
3584.0,0.0,1.3083,1.30036,1.30567,1.29804,1.3030925
3585.0,0.0,1.30528,1.2972,1.30303,1.29429,1.29995
3586.0,0.0,1.30487,1.29661,1.30323,1.29252,1.2993075
3587.0,0.0,1.3102,1.30171,1.30931,1.29644,1.304415
3588.0,0.0,1.32259,1.31382,1.32245,1.30785,1.3166775
3589.0,0.0,1.34022,1.33114,1.34069,1.32495,1.3342500000000002
3590.0,0.0,1.35895,1.34961,1.35989,1.34314,1.3528975
3591.0,0.0,1.37474,1.36527,1.37616,1.35796,1.3685325000000002
3592.0,0.0,1.38611,1.37664,1.3881,1.36794,1.3796975
3593.0,0.0,1.39457,1.38514,1.3972,1.37493,1.38796
3594.0,0.0,1.40269,1.39319,1.40595,1.38187,1.395925
3595.0,0.0,1.41193,1.40223,1.41577,1.39028,1.4050525
3596.0,0.0,1.42199,1.41203,1.42636,1.39976,1.4150349999999998
3597.0,0.0,1.43151,1.42131,1.43631,1.40895,1.42452
3598.0,0.0,1.43875,1.42836,1.44377,1.41632,1.4318
