Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.83364,1.37977,1.23366,1.35898,1.36956,1.3354925
3401.0,1.21881,1.37091,1.22746,1.34978,1.36067,1.327205
3402.0,1.052,1.36265,1.2225,1.34079,1.35214,1.3195199999999998
3403.0,1.0102,1.35534,1.21873,1.33299,1.34514,1.3130499999999998
3404.0,1.47072,1.3494,1.21621,1.32659,1.33948,1.30792
3405.0,1.41562,1.34473,1.21486,1.32169,1.33539,1.3041675000000001
3406.0,1.00646,1.34156,1.21465,1.31837,1.33271,1.3018225
3407.0,0.98177,1.33959,1.21513,1.3163,1.3311,1.30053
3408.0,1.44505,1.3385,1.21612,1.31527,1.33053,1.3001049999999998
3409.0,1.79811,1.33833,1.21763,1.31502,1.33046,1.30036
3410.0,1.10378,1.33853,1.21956,1.31515,1.33094,1.301045
3411.0,1.47505,1.33928,1.2217,1.31579,1.33184,1.3021524999999998
3412.0,1.45554,1.34057,1.22379,1.31681,1.33312,1.3035725
3413.0,1.17856,1.34238,1.22587,1.31865,1.33516,1.305515
3414.0,1.28171,1.34498,1.22809,1.32139,1.33786,1.30808
3415.0,1.393,1.34833,1.23038,1.32529,1.34152,1.31138
3416.0,1.06647,1.3525,1.23266,1.33026,1.34598,1.31535
3417.0,0.83002,1.35718,1.23484,1.33599,1.35099,1.31975
3418.0,1.38674,1.36208,1.237,1.34201,1.35622,1.3243274999999999
3419.0,2.19099,1.36688,1.23915,1.34777,1.36113,1.3287325
3420.0,1.0597,1.37112,1.24122,1.35274,1.36546,1.3326349999999998
3421.0,0.78798,1.3747,1.24307,1.35676,1.36894,1.3358675
3422.0,0.90352,1.37755,1.24465,1.3597,1.37162,1.3383800000000001
3423.0,1.77836,1.37969,1.246,1.36194,1.37363,1.340315
3424.0,1.15813,1.38139,1.24716,1.36365,1.37525,1.3418625
3425.0,1.3016,1.3828,1.24809,1.3653,1.37663,1.343205
3426.0,1.36138,1.38389,1.2487,1.36677,1.37783,1.3442975000000001
3427.0,1.2034,1.38482,1.24902,1.3682,1.37878,1.345205
3428.0,1.28569,1.3853,1.24915,1.36903,1.37922,1.345675
3429.0,1.17888,1.38501,1.24913,1.36912,1.37901,1.3455675
3430.0,0.922,1.38397,1.2489,1.36802,1.37781,1.344675
3431.0,1.18541,1.38195,1.24837,1.36572,1.37569,1.3429325
3432.0,1.60484,1.37868,1.24743,1.36213,1.37226,1.340125
3433.0,1.3832,1.37429,1.24602,1.35712,1.36777,1.3363
3434.0,1.29777,1.36862,1.24403,1.35087,1.36167,1.3312975
3435.0,1.41245,1.36145,1.24153,1.34268,1.35433,1.3249975
3436.0,1.3604,1.35306,1.23857,1.33325,1.34543,1.3175775
3437.0,1.17729,1.34349,1.23525,1.3219,1.3354,1.30901
3438.0,1.32526,1.33348,1.23177,1.31029,1.32502,1.30014
3439.0,1.41703,1.3236,1.22829,1.29843,1.31471,1.2912575
3440.0,1.09357,1.31473,1.22503,1.28836,1.30607,1.2835475
3441.0,1.23926,1.30792,1.22202,1.28061,1.29924,1.2774475
3442.0,1.42692,1.30338,1.21938,1.27617,1.29548,1.2736025
3443.0,1.54244,1.30151,1.21724,1.27523,1.29438,1.27209
3444.0,1.09404,1.30194,1.21546,1.2772,1.29582,1.272605
3445.0,1.05359,1.3042,1.21376,1.28154,1.29904,1.274635
3446.0,1.2229,1.30723,1.21158,1.28682,1.30259,1.277055
3447.0,1.0605,1.31023,1.20894,1.29193,1.30608,1.2792949999999998
3448.0,1.40284,1.31246,1.20606,1.29581,1.30804,1.2805925
3449.0,1.45942,1.31294,1.20297,1.29739,1.30845,1.2804375
3450.0,1.11001,1.31207,1.19971,1.29702,1.30709,1.2789725
3451.0,1.34917,1.30959,1.19613,1.29436,1.30393,1.2760025000000002
3452.0,1.31852,1.30583,1.19249,1.29056,1.30009,1.2722425
3453.0,1.0279,1.30171,1.18936,1.28598,1.29538,1.2681075
3454.0,1.32101,1.29716,1.18684,1.28117,1.29091,1.26402
3455.0,1.43274,1.29299,1.18501,1.27673,1.28672,1.2603624999999998
3456.0,1.48154,1.28928,1.18388,1.27247,1.28302,1.2571625000000002
3457.0,0.96755,1.28601,1.18341,1.26901,1.28018,1.2546525000000002
3458.0,1.30321,1.28387,1.18373,1.26632,1.27813,1.2530125
3459.0,1.30849,1.28274,1.18471,1.26489,1.27744,1.2524449999999998
3460.0,0.98805,1.2825,1.18601,1.26491,1.27771,1.2527825
3461.0,1.12979,1.28367,1.18762,1.26633,1.27947,1.2542725
3462.0,1.11131,1.28592,1.18939,1.26924,1.28199,1.256635
3463.0,1.91995,1.28839,1.19115,1.27259,1.28523,1.2593400000000001
3464.0,1.04998,1.29138,1.19275,1.27661,1.28862,1.26234
3465.0,0.78323,1.29421,1.19395,1.2799,1.29141,1.2648675
3466.0,0.68162,1.29617,1.19459,1.28276,1.29372,1.26681
3467.0,1.1225,1.29725,1.19476,1.28421,1.29452,1.2676850000000002
3468.0,1.02736,1.29712,1.19441,1.28432,1.29422,1.2675175
3469.0,1.29073,1.29573,1.19362,1.28274,1.29237,1.266115
3470.0,0.74105,1.29283,1.1924,1.27941,1.28908,1.2634299999999998
3471.0,1.0391,1.28884,1.19079,1.27466,1.28472,1.2597525
3472.0,1.21371,1.28428,1.18895,1.26893,1.27949,1.2554125
3473.0,1.30157,1.27921,1.18685,1.2629,1.27423,1.2507975
3474.0,1.25935,1.2745,1.18472,1.25753,1.26942,1.2465425
3475.0,1.01876,1.27081,1.18274,1.25338,1.26567,1.24315
3476.0,1.43314,1.2682,1.18104,1.25109,1.26337,1.240925
3477.0,1.27725,1.26696,1.17978,1.25057,1.26261,1.23998
3478.0,0.97647,1.26718,1.17901,1.25181,1.26327,1.2403174999999997
3479.0,1.0099,1.26852,1.17884,1.25422,1.26504,1.241655
3480.0,0.96747,1.27076,1.17948,1.2575,1.26773,1.2438675000000001
3481.0,1.06725,1.27366,1.18097,1.26119,1.27092,1.246685
3482.0,1.36948,1.27687,1.18313,1.26499,1.27449,1.24987
3483.0,1.03396,1.28024,1.18583,1.2688,1.2781,1.2532425
3484.0,1.32155,1.28346,1.18884,1.27222,1.28148,1.2565
3485.0,1.3372,1.2862,1.19192,1.27512,1.28436,1.2593999999999999
3486.0,1.02043,1.28824,1.1949,1.27699,1.28639,1.26163
3487.0,1.66112,1.28943,1.19761,1.27775,1.28743,1.263055
3488.0,0.60322,1.28966,1.19994,1.2772,1.28746,1.263565
3489.0,1.08193,1.28889,1.20167,1.27567,1.28652,1.2631875000000001
3490.0,0.77019,1.28747,1.20259,1.27341,1.2849,1.2620925
3491.0,1.34142,1.28572,1.2026,1.27098,1.2829,1.2605499999999998
3492.0,1.05585,1.28354,1.20173,1.26857,1.28067,1.2586275
3493.0,1.10857,1.28141,1.20033,1.26644,1.2787,1.2567199999999998
3494.0,0.96631,1.27963,1.19837,1.26473,1.27678,1.2548775
3495.0,0.69229,1.2777,1.19553,1.26332,1.27507,1.2529050000000002
3496.0,1.03889,1.27601,1.1919,1.26244,1.27355,1.250975
3497.0,1.17551,1.27472,1.18778,1.26189,1.27206,1.2491125
3498.0,0.98941,1.27325,1.18355,1.26162,1.27078,1.2473
3499.0,1.21724,1.27183,1.17942,1.26134,1.26955,1.2455349999999998
3500.0,1.082,1.27044,1.17516,1.26093,1.26808,1.2436525
3501.0,1.10749,1.26863,1.17085,1.26003,1.26629,1.24145
3502.0,1.25777,1.26647,1.16679,1.2586,1.26405,1.2389774999999998
3503.0,1.19969,1.26382,1.16324,1.25631,1.26126,1.2361575
3504.0,1.05147,1.26061,1.16023,1.25325,1.25801,1.233025
3505.0,1.21214,1.25704,1.1576,1.24941,1.2542,1.2295625
3506.0,1.2201,1.25297,1.15518,1.24499,1.24994,1.22577
3507.0,1.24815,1.24868,1.15314,1.24019,1.24554,1.2218875
3508.0,1.06106,1.24461,1.15163,1.23536,1.24123,1.2182074999999999
3509.0,0.97747,1.24065,1.15065,1.23079,1.23723,1.21483
3510.0,1.00964,1.2374,1.15023,1.22695,1.23414,1.21218
3511.0,1.44725,1.23533,1.15029,1.22441,1.23201,1.21051
3512.0,0.88473,1.23416,1.15074,1.2232,1.2313,1.20985
3513.0,1.08821,1.23434,1.15158,1.22384,1.23208,1.21046
3514.0,0.45909,1.23573,1.15278,1.22575,1.23378,1.21201
3515.0,1.09903,1.23749,1.15418,1.22851,1.23623,1.2141025
3516.0,1.17164,1.23927,1.15566,1.23126,1.23835,1.216135
3517.0,1.42296,1.24052,1.15702,1.2328,1.23962,1.2174900000000002
3518.0,0.99063,1.24049,1.15811,1.23279,1.23942,1.2177025000000001
3519.0,0.76358,1.23896,1.15893,1.23048,1.23746,1.2164575000000002
3520.0,1.20256,1.23629,1.15955,1.22651,1.23426,1.2141525
3521.0,1.44277,1.23276,1.15986,1.22146,1.23002,1.211025
3522.0,1.00482,1.22895,1.16006,1.21624,1.22601,1.207815
3523.0,0.95649,1.22597,1.16024,1.21226,1.22288,1.2053375
3524.0,1.06421,1.22418,1.16049,1.20994,1.22126,1.2039675
3525.0,0.76958,1.22403,1.16095,1.21022,1.2218,1.20425
3526.0,0.8515,1.22586,1.16167,1.2129,1.22413,1.20614
3527.0,0.99131,1.2292,1.16253,1.21767,1.22824,1.20941
3528.0,1.56052,1.23378,1.16362,1.22393,1.23352,1.2137125000000002
3529.0,1.38428,1.23912,1.1648,1.23081,1.23925,1.218495
3530.0,1.23911,1.24456,1.16602,1.23768,1.24503,1.2233225
3531.0,1.22436,1.24988,1.1673,1.24408,1.25037,1.2279075000000002
3532.0,0.57648,1.25468,1.16852,1.24973,1.25509,1.232005
3533.0,0.86383,1.25885,1.1696,1.25466,1.2592,1.2355775
3534.0,1.17612,1.26258,1.17061,1.2589,1.26267,1.2386899999999998
3535.0,1.14097,1.26576,1.17147,1.26254,1.26568,1.2413625
3536.0,1.14637,1.26841,1.17232,1.26576,1.26834,1.2437075000000002
3537.0,1.18311,1.27086,1.17325,1.26857,1.2707,1.245845
3538.0,1.0917,1.27304,1.17421,1.27113,1.27276,1.247785
3539.0,1.14345,1.27484,1.17523,1.2733,1.27459,1.24949
3540.0,1.14466,1.27649,1.17635,1.27516,1.27631,1.2510775
3541.0,0.90125,1.2779,1.1774,1.27678,1.27767,1.2524375
3542.0,1.1715,1.27891,1.17841,1.27793,1.27879,1.2535100000000001
3543.0,1.39875,1.2797,1.17934,1.27889,1.27952,1.2543625
3544.0,1.50366,1.27996,1.18005,1.27914,1.27972,1.2547175
3545.0,1.16289,1.27962,1.18053,1.27892,1.27953,1.25465
3546.0,1.32649,1.27881,1.18069,1.27794,1.27855,1.2539975
3547.0,1.27387,1.27733,1.18045,1.27623,1.27694,1.2527375
3548.0,1.52604,1.2752,1.17991,1.27391,1.27472,1.2509350000000001
3549.0,0.84752,1.27255,1.17913,1.27088,1.27194,1.248625
3550.0,1.03995,1.2695,1.17811,1.26749,1.26879,1.2459725000000001
3551.0,1.06025,1.26622,1.17696,1.26373,1.26536,1.2430675
3552.0,1.30576,1.2629,1.17582,1.26001,1.26199,1.24018
3553.0,1.23646,1.25977,1.17484,1.25652,1.25888,1.2375025000000002
3554.0,1.44721,1.25705,1.17408,1.25353,1.25629,1.2352375
3555.0,1.0078,1.25486,1.17346,1.25129,1.25426,1.2334675000000002
3556.0,1.13879,1.25311,1.17297,1.24966,1.2528,1.232135
3557.0,1.24755,1.25171,1.17272,1.24856,1.25174,1.2311825
3558.0,0.96426,1.25042,1.17258,1.2475,1.25069,1.2302975
3559.0,1.13765,1.24875,1.17244,1.24598,1.24931,1.22912
3560.0,0.78691,1.24632,1.17203,1.24367,1.24698,1.22725
3561.0,1.21464,1.24286,1.17125,1.23974,1.24344,1.2243225
3562.0,1.21954,1.23815,1.16996,1.23435,1.23839,1.2202125000000001
3563.0,1.40217,1.23178,1.16818,1.22685,1.23175,1.21464
3564.0,1.2459,1.22427,1.16576,1.21795,1.22402,1.208
3565.0,1.08638,1.216,1.16251,1.20801,1.21504,1.20039
3566.0,1.04886,1.20684,1.15837,1.19748,1.2057,1.1920975
3567.0,0.93357,1.19771,1.15358,1.18738,1.19641,1.18377
3568.0,1.12113,1.18898,1.14841,1.17765,1.18738,1.175605
3569.0,1.45658,1.18068,1.14292,1.1691,1.1793,1.1680000000000001
3570.0,1.04769,1.17328,1.13739,1.16182,1.17218,1.1611675
3571.0,0.82479,1.16706,1.13194,1.15593,1.16616,1.1552725000000001
3572.0,0.89225,1.16173,1.12674,1.15134,1.16114,1.1502375000000002
