Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.15271,1.09581,1.03619,1.06498,1.0874225
3401.0,0.0,1.13742,1.09031,1.01938,1.0504,1.0743775
3402.0,0.0,1.12237,1.08535,1.0025,1.03584,1.061515
3403.0,0.0,1.10928,1.08116,0.98813,1.02314,1.0504274999999998
3404.0,0.0,1.09876,1.07792,0.97709,1.01296,1.0416825
3405.0,0.0,1.0904,1.07565,0.96846,1.00489,1.03485
3406.0,0.0,1.08399,1.07431,0.96153,0.9986,1.0296075
3407.0,0.0,1.08033,1.07388,0.95721,0.99491,1.0265825
3408.0,0.0,1.0803,1.07423,0.95711,0.99483,1.0266175000000002
3409.0,0.0,1.08288,1.07527,0.96066,0.99759,1.0291
3410.0,0.0,1.08495,1.07674,0.96418,1.00014,1.0315025
3411.0,0.0,1.08359,1.07846,0.96373,0.9994,1.0312949999999999
3412.0,0.0,1.0788,1.08041,0.95873,0.99502,1.02824
3413.0,0.0,1.07378,1.0825,0.95285,0.99,1.0247825
3414.0,0.0,1.07265,1.08464,0.9511,0.98847,1.0242149999999999
3415.0,0.0,1.07782,1.08675,0.95647,0.99304,1.02852
3416.0,0.0,1.08914,1.08881,0.96879,1.00374,1.03762
3417.0,0.0,1.1045,1.09085,0.98573,1.01865,1.0499325000000002
3418.0,0.0,1.12096,1.09285,1.00383,1.03483,1.0631175000000002
3419.0,0.0,1.13523,1.0948,1.01906,1.04901,1.074525
3420.0,0.0,1.14446,1.09669,1.0279,1.05827,1.08183
3421.0,0.0,1.14731,1.09852,1.02919,1.06118,1.08405
3422.0,0.0,1.1448,1.10027,1.02503,1.05871,1.0822025000000002
3423.0,0.0,1.1399,1.10189,1.0195,1.05383,1.07878
3424.0,0.0,1.13604,1.10333,1.01624,1.04993,1.076385
3425.0,0.0,1.13593,1.10456,1.01736,1.04967,1.07688
3426.0,0.0,1.14096,1.10563,1.02374,1.0544,1.0811825
3427.0,0.0,1.15061,1.10654,1.03507,1.06378,1.089
3428.0,0.0,1.16168,1.10731,1.04818,1.07488,1.0980125
3429.0,0.0,1.16898,1.10789,1.05709,1.08263,1.1041474999999998
3430.0,0.0,1.16833,1.10826,1.05654,1.08267,1.10395
3431.0,0.0,1.15977,1.10847,1.04646,1.07472,1.097355
3432.0,0.0,1.14776,1.10848,1.03247,1.063,1.0879275
3433.0,0.0,1.13793,1.10828,1.02178,1.05317,1.08029
3434.0,0.0,1.13291,1.10784,1.01759,1.04818,1.0766300000000002
3435.0,0.0,1.13031,1.10708,1.01676,1.046,1.0750375
3436.0,0.0,1.12442,1.10591,1.01222,1.04113,1.0709199999999999
3437.0,0.0,1.11005,1.10434,0.99786,1.02832,1.0601425
3438.0,0.0,1.08589,1.10242,0.97219,1.00592,1.041605
3439.0,0.0,1.05551,1.10032,0.93923,0.97703,1.0180225
3440.0,0.0,1.02611,1.09812,0.90725,0.94849,0.9949925
3441.0,0.0,1.00526,1.09597,0.88502,0.92775,0.9785
3442.0,0.0,0.997,1.0939,0.87734,0.91911,0.9718374999999999
3443.0,0.0,1.00058,1.0919,0.88311,0.9221,0.9744225
3444.0,0.0,1.01263,1.0899,0.898,0.9335,0.9835075
3445.0,0.0,1.0304,1.08784,0.9185,0.95061,0.9968375
3446.0,0.0,1.05238,1.08575,0.94284,0.972,1.0132425
3447.0,0.0,1.07606,1.08356,0.96856,0.99537,1.0308875000000002
3448.0,0.0,1.09637,1.08125,0.99048,1.01585,1.0459874999999998
3449.0,0.0,1.10741,1.07866,1.00245,1.02754,1.054015
3450.0,0.0,1.10644,1.07572,1.00143,1.0274,1.0527475000000002
3451.0,0.0,1.09618,1.07272,0.99038,1.01776,1.04426
3452.0,0.0,1.0834,1.06979,0.97687,1.00519,1.0338125
3453.0,0.0,1.07459,1.06707,0.96819,0.99632,1.0265425
3454.0,0.0,1.07186,1.06468,0.96658,0.99357,1.0241725
3455.0,0.0,1.07205,1.06274,0.96809,0.99407,1.0242375
3456.0,0.0,1.06977,1.06137,0.96628,0.99242,1.0224600000000001
3457.0,0.0,1.06175,1.06058,0.95753,0.98512,1.016245
3458.0,0.0,1.0492,1.06035,0.94341,0.97312,1.0065199999999999
3459.0,0.0,1.03685,1.06069,0.92939,0.96092,0.9969625
3460.0,0.0,1.03029,1.06151,0.92183,0.95399,0.991905
3461.0,0.0,1.03281,1.06275,0.92469,0.95578,0.9940074999999999
3462.0,0.0,1.0432,1.06433,0.93654,0.96547,1.0023849999999999
3463.0,0.0,1.05625,1.06606,0.95094,0.9781,1.0128374999999998
