Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.56938,1.55326,1.54482,1.55608,1.555885
3401.0,0.0,1.55539,1.53794,1.53091,1.54246,1.5416750000000001
3402.0,0.0,1.54317,1.52408,1.51834,1.53007,1.528915
3403.0,0.0,1.53274,1.51204,1.50754,1.51925,1.5178924999999999
3404.0,0.0,1.52389,1.5018,1.49837,1.51007,1.5085325
3405.0,0.0,1.51676,1.49347,1.49101,1.50269,1.5009825
3406.0,0.0,1.51204,1.48765,1.48601,1.49757,1.4958175000000002
3407.0,0.0,1.51029,1.48491,1.48352,1.49513,1.4934624999999997
3408.0,0.0,1.51101,1.48474,1.48295,1.49478,1.49337
3409.0,0.0,1.51195,1.48518,1.48284,1.4948,1.4936924999999999
3410.0,0.0,1.51053,1.48387,1.48131,1.49338,1.4922725
3411.0,0.0,1.50616,1.47974,1.47806,1.48956,1.48838
3412.0,0.0,1.50065,1.47435,1.47442,1.48494,1.48359
3413.0,0.0,1.49761,1.47096,1.47285,1.48226,1.48092
3414.0,0.0,1.49993,1.47277,1.47579,1.48413,1.483155
3415.0,0.0,1.50827,1.48113,1.48395,1.4917,1.4912625
3416.0,0.0,1.5212,1.49481,1.4964,1.50366,1.5040175
3417.0,0.0,1.53568,1.51089,1.51033,1.51766,1.51864
3418.0,0.0,1.54858,1.52551,1.52269,1.53025,1.5317574999999999
3419.0,0.0,1.55721,1.5356,1.53089,1.53901,1.5406775000000001
3420.0,0.0,1.56035,1.53954,1.53385,1.54248,1.544055
3421.0,0.0,1.55861,1.53806,1.5323,1.54135,1.54258
3422.0,0.0,1.55424,1.53346,1.5286,1.53739,1.5384225
3423.0,0.0,1.54986,1.52886,1.52512,1.53339,1.5343075
3424.0,0.0,1.54779,1.5266,1.52376,1.53133,1.5323700000000002
3425.0,0.0,1.54927,1.52808,1.52547,1.53246,1.53382
3426.0,0.0,1.55432,1.53324,1.52988,1.53676,1.53855
3427.0,0.0,1.56137,1.5404,1.53551,1.5427,1.5449950000000001
3428.0,0.0,1.56708,1.54642,1.53984,1.54767,1.5502525
3429.0,0.0,1.56817,1.54803,1.54029,1.54905,1.551385
3430.0,0.0,1.5637,1.54385,1.53647,1.54552,1.5473849999999998
3431.0,0.0,1.5557,1.53576,1.52981,1.53883,1.540025
3432.0,0.0,1.54809,1.52718,1.52278,1.5316,1.5324125
3433.0,0.0,1.54308,1.5206,1.51688,1.5258,1.5265900000000001
3434.0,0.0,1.53928,1.51513,1.5109,1.52073,1.5215100000000001
3435.0,0.0,1.53262,1.50704,1.50189,1.51315,1.513675
3436.0,0.0,1.51897,1.49238,1.48724,1.49981,1.4996
3437.0,0.0,1.49718,1.46983,1.46639,1.47965,1.4782625
3438.0,0.0,1.47014,1.44185,1.44184,1.45473,1.45214
3439.0,0.0,1.44338,1.4139,1.41807,1.4298,1.4262875000000002
3440.0,0.0,1.42291,1.39178,1.39969,1.40988,1.4060650000000001
3441.0,0.0,1.41221,1.37936,1.38968,1.39845,1.3949250000000002
3442.0,0.0,1.41132,1.37721,1.38832,1.39612,1.3932425
3443.0,0.0,1.41769,1.38334,1.39398,1.40115,1.3990399999999998
3444.0,0.0,1.42846,1.39501,1.40433,1.41114,1.409735
3445.0,0.0,1.44211,1.41005,1.41752,1.42397,1.4234125
3446.0,0.0,1.45729,1.4268,1.4315,1.43831,1.438475
3447.0,0.0,1.47184,1.44251,1.4441,1.45159,1.4525099999999997
3448.0,0.0,1.48163,1.45377,1.45252,1.46106,1.462245
3449.0,0.0,1.48347,1.4575,1.45458,1.46415,1.464925
3450.0,0.0,1.47771,1.45357,1.45083,1.46051,1.460655
3451.0,0.0,1.46799,1.44519,1.44377,1.45305,1.4525
3452.0,0.0,1.45927,1.4365,1.43632,1.44526,1.4443375
3453.0,0.0,1.45391,1.43011,1.43017,1.43932,1.4383775
3454.0,0.0,1.45065,1.42542,1.42477,1.43493,1.4339425000000001
3455.0,0.0,1.44644,1.41979,1.41847,1.42972,1.4286050000000001
3456.0,0.0,1.43879,1.41124,1.41014,1.42208,1.4205625000000002
3457.0,0.0,1.42807,1.39995,1.40033,1.41219,1.410135
3458.0,0.0,1.41744,1.38885,1.39167,1.40239,1.4000875000000002
3459.0,0.0,1.41091,1.38186,1.38689,1.39626,1.39398
3460.0,0.0,1.41142,1.38182,1.3879,1.39617,1.3943275
3461.0,0.0,1.41892,1.38875,1.39455,1.40215,1.4010924999999999
3462.0,0.0,1.43032,1.39987,1.4046,1.4119,1.4116725
3463.0,0.0,1.44103,1.41133,1.41452,1.42233,1.4223025000000002
3464.0,0.0,1.44899,1.42026,1.42285,1.43037,1.4306174999999999
3465.0,0.0,1.45388,1.42683,1.42933,1.43637,1.4366025
3466.0,0.0,1.45781,1.43188,1.43437,1.44091,1.4412424999999998
3467.0,0.0,1.46153,1.43651,1.43823,1.44471,1.445245
3468.0,0.0,1.46399,1.43947,1.44002,1.44697,1.4476125
