Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.65647,1.70425,1.71098,1.67088,1.685645
3401.0,0.0,1.64392,1.69188,1.69983,1.65697,1.67315
3402.0,0.0,1.63213,1.67942,1.68836,1.64424,1.6610375
3403.0,0.0,1.62197,1.66783,1.67804,1.63351,1.6503375
3404.0,0.0,1.61345,1.65786,1.66895,1.62501,1.6413175
3405.0,0.0,1.60676,1.64992,1.66166,1.61859,1.6342325000000002
3406.0,0.0,1.60212,1.64395,1.65607,1.61407,1.6290525
3407.0,0.0,1.599,1.63964,1.65207,1.61127,1.6254950000000001
3408.0,0.0,1.59715,1.63703,1.64938,1.60994,1.623375
3409.0,0.0,1.59638,1.63533,1.64764,1.60956,1.6222275
3410.0,0.0,1.59592,1.63427,1.64653,1.60948,1.62155
3411.0,0.0,1.59581,1.63372,1.64597,1.60921,1.6211775
3412.0,0.0,1.59611,1.63328,1.64591,1.60872,1.621005
3413.0,0.0,1.597,1.63376,1.64684,1.60861,1.6215525
3414.0,0.0,1.59916,1.6355,1.64895,1.60976,1.6233425000000001
3415.0,0.0,1.60282,1.63903,1.65264,1.61292,1.6268525
3416.0,0.0,1.60808,1.64456,1.65788,1.61832,1.63221
3417.0,0.0,1.61449,1.65145,1.66415,1.62546,1.6388875
3418.0,0.0,1.62129,1.65917,1.67106,1.63332,1.64621
3419.0,0.0,1.62775,1.6665,1.67745,1.64067,1.6530925
3420.0,0.0,1.63301,1.67267,1.68302,1.64648,1.658795
3421.0,0.0,1.63673,1.67718,1.68699,1.65021,1.6627774999999998
3422.0,0.0,1.63903,1.67992,1.68973,1.6519,1.6651449999999999
3423.0,0.0,1.64022,1.68132,1.69124,1.65218,1.6662399999999997
3424.0,0.0,1.64097,1.68222,1.69233,1.65196,1.66687
3425.0,0.0,1.64188,1.68314,1.69327,1.65218,1.6676175
3426.0,0.0,1.64307,1.68452,1.69453,1.65339,1.6688775
3427.0,0.0,1.64465,1.68633,1.6959,1.65551,1.6705975
3428.0,0.0,1.64606,1.68792,1.69716,1.65783,1.6722425
3429.0,0.0,1.64648,1.6889,1.69771,1.65931,1.6730999999999998
