Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,1.35174,1.50105,1.51496,1.49436,1.50123,1.5029
3401.0,1.37461,1.49378,1.50724,1.48634,1.49311,1.4951174999999999
3402.0,1.21748,1.48688,1.49957,1.4786,1.48541,1.487615
3403.0,1.41501,1.48064,1.4923,1.47155,1.47851,1.48075
3404.0,1.66248,1.47526,1.48573,1.4655,1.4727,1.4747974999999998
3405.0,1.45288,1.47088,1.48008,1.46068,1.46808,1.4699300000000002
3406.0,1.3242,1.46756,1.47549,1.45708,1.46465,1.466195
3407.0,1.60467,1.46528,1.47203,1.45463,1.46234,1.46357
3408.0,1.40335,1.46398,1.46966,1.45321,1.46107,1.46198
3409.0,1.45967,1.46357,1.46832,1.45271,1.46071,1.4613275
3410.0,1.75389,1.46394,1.46792,1.45303,1.46115,1.46151
3411.0,0.94629,1.46498,1.46834,1.45407,1.46223,1.462405
3412.0,1.49734,1.46661,1.46948,1.45572,1.46388,1.4639224999999998
3413.0,1.86664,1.46873,1.47127,1.45794,1.46603,1.4659925
3414.0,1.6059,1.47127,1.47361,1.46065,1.46864,1.4685425
3415.0,1.56901,1.47413,1.47644,1.46384,1.47162,1.4715075
3416.0,1.51258,1.47726,1.47967,1.46738,1.47488,1.4747975
3417.0,1.63022,1.48055,1.48318,1.47114,1.47832,1.4782975
3418.0,1.29685,1.48392,1.48687,1.47498,1.48184,1.4819025
3419.0,1.07317,1.48725,1.49059,1.47879,1.48531,1.4854850000000002
3420.0,1.64103,1.49045,1.49421,1.48242,1.4886,1.48892
3421.0,1.14025,1.49342,1.49761,1.48575,1.49159,1.4920925
3422.0,1.14525,1.49607,1.50068,1.48868,1.49422,1.4949125
3423.0,1.22685,1.49835,1.50335,1.49117,1.49647,1.497335
3424.0,1.28802,1.5002,1.50556,1.49322,1.4983,1.49932
3425.0,1.54299,1.50158,1.50727,1.49479,1.49964,1.50082
3426.0,0.93763,1.50243,1.50844,1.49582,1.5005,1.5017975
3427.0,1.28451,1.50272,1.50904,1.49627,1.50085,1.5022199999999999
3428.0,1.40042,1.5024,1.509,1.49611,1.50069,1.50205
3429.0,1.37692,1.50143,1.50827,1.49533,1.49998,1.5012524999999999
3430.0,1.15632,1.49974,1.50677,1.49387,1.49858,1.49974
3431.0,1.10703,1.4973,1.50444,1.49161,1.49639,1.4974349999999998
3432.0,1.0634,1.49408,1.50122,1.48842,1.49328,1.49425
3433.0,1.61637,1.49009,1.49708,1.48422,1.48924,1.4901574999999998
3434.0,1.65849,1.48538,1.49205,1.47905,1.48429,1.4851925000000001
3435.0,1.18578,1.48006,1.4862,1.47303,1.47854,1.4794574999999999
3436.0,1.29891,1.47428,1.47969,1.46635,1.47218,1.473125
3437.0,1.67664,1.46825,1.47274,1.45929,1.46544,1.4664300000000001
3438.0,1.15022,1.46218,1.46563,1.45218,1.45861,1.4596500000000001
3439.0,1.09776,1.45627,1.45867,1.44533,1.45201,1.4530699999999999
3440.0,1.1726,1.45074,1.45213,1.43905,1.44595,1.4469675
3441.0,1.7062,1.44573,1.44626,1.4336,1.44068,1.4415675000000001
3442.0,1.45834,1.44133,1.44121,1.42915,1.43637,1.4370150000000002
3443.0,1.45522,1.43757,1.43705,1.42576,1.43297,1.4333375000000002
3444.0,1.03843,1.43436,1.43374,1.42327,1.43026,1.4304075000000003
3445.0,1.37692,1.43155,1.43113,1.42134,1.42811,1.4280325
3446.0,1.09013,1.42899,1.42902,1.41975,1.42623,1.4259975000000003
3447.0,0.79042,1.4265,1.42715,1.4182,1.42438,1.4240575
3448.0,1.64832,1.42396,1.42528,1.41646,1.42233,1.4220074999999999
3449.0,1.32956,1.42127,1.42319,1.41437,1.4199,1.4196825
3450.0,1.17266,1.41837,1.42077,1.41181,1.41703,1.416995
3451.0,1.31638,1.41529,1.41797,1.40879,1.41374,1.4139475
3452.0,1.2127,1.41209,1.41483,1.4054,1.41018,1.410625
3453.0,1.20775,1.40891,1.41147,1.40182,1.40652,1.4071799999999999
3454.0,1.34546,1.40586,1.40804,1.39829,1.40298,1.4037925000000002
3455.0,1.34332,1.40313,1.40474,1.39501,1.39976,1.40066
3456.0,1.22398,1.40083,1.40174,1.3922,1.39708,1.3979625
3457.0,1.26886,1.39906,1.3992,1.39004,1.39503,1.3958325
3458.0,1.44006,1.39784,1.39726,1.38861,1.3937,1.3943524999999999
3459.0,1.37297,1.39721,1.39599,1.38791,1.39312,1.3935575
3460.0,1.37385,1.39715,1.39541,1.38795,1.39326,1.3934425
3461.0,1.03029,1.39756,1.39546,1.38864,1.39401,1.3939175
3462.0,1.04527,1.39829,1.39605,1.38985,1.39522,1.3948525
3463.0,1.52973,1.3992,1.39702,1.39136,1.39669,1.3960675
3464.0,1.67998,1.40012,1.39817,1.39297,1.39819,1.3973624999999998
3465.0,1.44681,1.40088,1.39931,1.39442,1.39951,1.39853
3466.0,1.4947,1.40136,1.40025,1.39551,1.40045,1.3993925
3467.0,1.38177,1.40148,1.40082,1.39606,1.40086,1.399805
3468.0,1.19426,1.40118,1.4009,1.39598,1.40064,1.399675
3469.0,0.93692,1.40044,1.40045,1.39521,1.3998,1.3989749999999999
3470.0,1.13092,1.39931,1.39948,1.39384,1.39839,1.397755
3471.0,1.07732,1.39785,1.39807,1.39197,1.39652,1.3961024999999998
3472.0,1.03418,1.39618,1.39634,1.3898,1.39435,1.3941675
3473.0,1.21263,1.39447,1.39445,1.38752,1.39209,1.3921325000000002
3474.0,1.20355,1.39286,1.3926,1.38536,1.38995,1.3901925
3475.0,1.26916,1.39149,1.39094,1.3835,1.3881,1.3885074999999998
3476.0,1.45978,1.39048,1.38963,1.38212,1.38669,1.3872299999999997
3477.0,1.31377,1.3899,1.38878,1.38131,1.38585,1.38646
3478.0,1.2124,1.38979,1.38844,1.38115,1.38561,1.3862474999999999
3479.0,1.58279,1.39013,1.38862,1.38161,1.38595,1.3865775
3480.0,0.9295,1.39086,1.38926,1.38261,1.38682,1.3873875
3481.0,0.89712,1.3919,1.39027,1.38404,1.3881,1.3885774999999998
