Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.53088,1.6764,1.56603,1.50546,1.5696925000000002
3401.0,0.0,1.5144,1.65845,1.54858,1.48931,1.5526849999999999
3402.0,0.0,1.50047,1.64224,1.53301,1.47531,1.5377575
3403.0,0.0,1.48931,1.62854,1.51995,1.46388,1.52542
3404.0,0.0,1.48024,1.61699,1.50908,1.45466,1.5152424999999998
3405.0,0.0,1.47243,1.60739,1.4998,1.44701,1.5066575
3406.0,0.0,1.466,1.60018,1.49239,1.44101,1.499895
3407.0,0.0,1.46229,1.59634,1.48823,1.43772,1.4961449999999998
3408.0,0.0,1.46241,1.59616,1.48833,1.43775,1.4961625
3409.0,0.0,1.46525,1.59785,1.49125,1.43995,1.4985749999999998
3410.0,0.0,1.4674,1.59829,1.49325,1.44159,1.5001324999999999
3411.0,0.0,1.46586,1.59514,1.49093,1.44012,1.4980125000000002
3412.0,0.0,1.46078,1.58874,1.48435,1.43569,1.49239
3413.0,0.0,1.45556,1.58279,1.47745,1.43116,1.48674
3414.0,0.0,1.45437,1.5815,1.47531,1.43013,1.4853275
3415.0,0.0,1.45949,1.58764,1.48097,1.43485,1.4907375
3416.0,0.0,1.47049,1.60072,1.49403,1.44509,1.5025825
3417.0,0.0,1.48502,1.61769,1.51144,1.45882,1.5182425000000002
3418.0,0.0,1.4999,1.63425,1.52897,1.47302,1.534035
3419.0,0.0,1.5119,1.64637,1.54255,1.48472,1.5463850000000001
3420.0,0.0,1.51862,1.65185,1.54951,1.49176,1.552935
3421.0,0.0,1.51939,1.6509,1.5495,1.49353,1.5533299999999999
3422.0,0.0,1.51582,1.64598,1.54478,1.49124,1.549455
3423.0,0.0,1.51084,1.64038,1.539,1.48741,1.5444075
3424.0,0.0,1.50718,1.63702,1.5353,1.48451,1.5410025
3425.0,0.0,1.50667,1.63745,1.53542,1.48438,1.54098
3426.0,0.0,1.51033,1.64215,1.54006,1.48792,1.5451149999999998
3427.0,0.0,1.5179,1.65,1.54861,1.49466,1.5527924999999998
3428.0,0.0,1.52673,1.6579,1.55819,1.50225,1.5612675
3429.0,0.0,1.53216,1.66197,1.56407,1.50691,1.5662775
3430.0,0.0,1.5305,1.65964,1.56246,1.50563,1.5645575
3431.0,0.0,1.52223,1.65186,1.55393,1.49893,1.5567375
3432.0,0.0,1.51202,1.64282,1.54339,1.4904,1.5471575000000002
3433.0,0.0,1.50509,1.63606,1.53606,1.48394,1.5402875000000003
3434.0,0.0,1.50278,1.63171,1.53298,1.48056,1.5370075
3435.0,0.0,1.50125,1.62564,1.5298,1.47711,1.53345
3436.0,0.0,1.49417,1.61245,1.5199,1.46844,1.52374
3437.0,0.0,1.47723,1.58943,1.4993,1.45121,1.5042925
3438.0,0.0,1.45089,1.55862,1.46928,1.42604,1.4762075000000001
3439.0,0.0,1.42032,1.52598,1.43591,1.39773,1.444985
3440.0,0.0,1.39301,1.49879,1.40714,1.37268,1.417905
3441.0,0.0,1.37534,1.48215,1.38917,1.35625,1.4007275000000001
3442.0,0.0,1.36968,1.4775,1.38403,1.3504,1.3954024999999999
3443.0,0.0,1.37383,1.48259,1.38936,1.35354,1.39983
3444.0,0.0,1.38369,1.49397,1.40103,1.36252,1.4103025
3445.0,0.0,1.39664,1.5089,1.4162,1.37504,1.424195
3446.0,0.0,1.41226,1.52585,1.43395,1.39022,1.4405700000000001
3447.0,0.0,1.42961,1.54303,1.45294,1.40635,1.4579825
3448.0,0.0,1.44472,1.55676,1.46931,1.41999,1.472695
3449.0,0.0,1.45185,1.56325,1.47779,1.42671,1.4799
3450.0,0.0,1.44803,1.56082,1.47556,1.42414,1.4771375
3451.0,0.0,1.43616,1.55199,1.46539,1.4148,1.467085
3452.0,0.0,1.42305,1.54186,1.45377,1.40389,1.4556425000000002
3453.0,0.0,1.41435,1.53417,1.44593,1.39593,1.447595
3454.0,0.0,1.41102,1.52913,1.44247,1.39192,1.443635
3455.0,0.0,1.40956,1.52394,1.43981,1.38923,1.4406349999999999
3456.0,0.0,1.40538,1.51547,1.43361,1.38443,1.4347225000000001
3457.0,0.0,1.39632,1.50334,1.42234,1.37583,1.4244575
3458.0,0.0,1.38414,1.4901,1.40845,1.36491,1.4119
3459.0,0.0,1.37342,1.48032,1.39704,1.35573,1.4016275000000002
3460.0,0.0,1.3691,1.47779,1.39297,1.3523,1.39804
3461.0,0.0,1.37373,1.48367,1.39825,1.35638,1.4030075
3462.0,0.0,1.38563,1.49538,1.4107,1.36656,1.4145675
3463.0,0.0,1.39946,1.50851,1.42499,1.37876,1.42793
3464.0,0.0,1.41002,1.51933,1.43606,1.3885,1.4384775000000003
3465.0,0.0,1.41589,1.52677,1.4428,1.39482,1.44507
3466.0,0.0,1.41926,1.53244,1.44763,1.39909,1.449605
3467.0,0.0,1.42275,1.53751,1.45286,1.40303,1.4540375
3468.0,0.0,1.42672,1.54173,1.45832,1.40677,1.4583849999999998
3469.0,0.0,1.42896,1.54264,1.46121,1.40843,1.46031
3470.0,0.0,1.42633,1.53767,1.45809,1.40553,1.4569050000000001
3471.0,0.0,1.41702,1.52566,1.44711,1.39646,1.4465625
3472.0,0.0,1.40178,1.50799,1.42945,1.38205,1.4303175000000001
3473.0,0.0,1.38343,1.48829,1.40883,1.36506,1.4114025
3474.0,0.0,1.36595,1.4711,1.39009,1.3491,1.39406
3475.0,0.0,1.35338,1.46035,1.37781,1.33787,1.3823524999999999
