Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.72782,1.74883,1.74004,1.7526,1.7423225
3401.0,0.0,1.71291,1.73323,1.72684,1.73836,1.727835
3402.0,0.0,1.70049,1.71963,1.71472,1.72586,1.715175
3403.0,0.0,1.69084,1.70859,1.70412,1.71548,1.7047575
3404.0,0.0,1.68367,1.70007,1.69556,1.70779,1.6967725
3405.0,0.0,1.67861,1.69388,1.68911,1.70232,1.6909800000000001
3406.0,0.0,1.67541,1.68981,1.6844,1.69868,1.687075
3407.0,0.0,1.67391,1.68749,1.68151,1.69669,1.6849
3408.0,0.0,1.67376,1.68657,1.67986,1.69591,1.684025
3409.0,0.0,1.6744,1.68662,1.67923,1.69594,1.6840475000000001
3410.0,0.0,1.67519,1.68709,1.67935,1.69644,1.6845175
3411.0,0.0,1.67575,1.68765,1.67975,1.6971,1.6850625000000001
3412.0,0.0,1.67627,1.68827,1.6808,1.69789,1.6858075
3413.0,0.0,1.67739,1.68943,1.68257,1.69924,1.6871575
3414.0,0.0,1.67989,1.69195,1.68547,1.70171,1.6897550000000001
3415.0,0.0,1.68423,1.69642,1.68983,1.70549,1.6939925
3416.0,0.0,1.69028,1.70284,1.69525,1.71063,1.6997499999999999
3417.0,0.0,1.69733,1.71049,1.70177,1.71678,1.7065925
3418.0,0.0,1.7043,1.71819,1.7082,1.72323,1.71348
3419.0,0.0,1.71021,1.72489,1.71424,1.72908,1.719605
3420.0,0.0,1.71435,1.72968,1.71895,1.7338,1.724195
3421.0,0.0,1.71658,1.73236,1.72233,1.73707,1.727085
3422.0,0.0,1.71728,1.73324,1.7243,1.73891,1.7284325
3423.0,0.0,1.71721,1.73311,1.72545,1.73981,1.728895
3424.0,0.0,1.71723,1.73298,1.72619,1.74032,1.72918
3425.0,0.0,1.71795,1.73363,1.72698,1.74094,1.729875
3426.0,0.0,1.71946,1.73513,1.72799,1.74186,1.73111
3427.0,0.0,1.72131,1.737,1.72909,1.74284,1.73256
3428.0,0.0,1.72264,1.73843,1.72985,1.74352,1.73361
3429.0,0.0,1.72267,1.73864,1.72995,1.74346,1.7336799999999999
3430.0,0.0,1.72112,1.73726,1.72872,1.74217,1.7323175
3431.0,0.0,1.7183,1.73434,1.72634,1.7397,1.7296699999999998
3432.0,0.0,1.71473,1.73012,1.72257,1.7363,1.72593
3433.0,0.0,1.71058,1.72496,1.71758,1.73184,1.72124
3434.0,0.0,1.70522,1.71855,1.71102,1.72609,1.7152200000000002
3435.0,0.0,1.69753,1.71015,1.70279,1.7185,1.7072425
