Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.62021,1.10932,1.64264,1.6015,1.4934175
3401.0,0.0,1.6047,1.09932,1.62687,1.58593,1.479205
3402.0,0.0,1.59263,1.09654,1.61543,1.57506,1.4699149999999999
3403.0,0.0,1.58319,1.09786,1.60718,1.56738,1.4639025
3404.0,0.0,1.57508,1.10049,1.60054,1.56082,1.4592325000000002
3405.0,0.0,1.5675,1.10228,1.59458,1.55404,1.4546000000000001
3406.0,0.0,1.56137,1.10256,1.58989,1.54807,1.4504724999999998
3407.0,0.0,1.55884,1.10279,1.58793,1.54558,1.448785
3408.0,0.0,1.56068,1.10483,1.58918,1.54792,1.4506525
3409.0,0.0,1.56446,1.10879,1.59193,1.55262,1.45445
3410.0,0.0,1.56576,1.11293,1.59308,1.55466,1.4566075
3411.0,0.0,1.56181,1.11567,1.59073,1.55107,1.45482
3412.0,0.0,1.5543,1.11761,1.58596,1.54364,1.4503775
3413.0,0.0,1.5481,1.12025,1.58197,1.53733,1.4469125
3414.0,0.0,1.54775,1.12362,1.58205,1.53655,1.4474925
3415.0,0.0,1.555,1.12632,1.58785,1.54302,1.4530475
3416.0,0.0,1.5684,1.12746,1.59893,1.55591,1.462675
3417.0,0.0,1.58463,1.12763,1.61308,1.57215,1.4743724999999999
3418.0,0.0,1.59963,1.12802,1.62695,1.58782,1.4856049999999998
3419.0,0.0,1.60994,1.12947,1.6374,1.59892,1.4939324999999999
3420.0,0.0,1.61353,1.1324,1.64254,1.60319,1.4979149999999999
3421.0,0.0,1.61104,1.13666,1.64264,1.60116,1.497875
3422.0,0.0,1.60546,1.14145,1.63973,1.5962,1.4957099999999999
3423.0,0.0,1.60028,1.14547,1.63631,1.59164,1.493425
3424.0,0.0,1.59742,1.14747,1.634,1.58896,1.4919625
3425.0,0.0,1.5977,1.14735,1.6338,1.58851,1.49184
3426.0,0.0,1.6017,1.14646,1.63647,1.5914,1.4940075
3427.0,0.0,1.60904,1.14641,1.64188,1.59839,1.49893
3428.0,0.0,1.61677,1.14742,1.6478,1.60691,1.504725
3429.0,0.0,1.61998,1.14822,1.65025,1.61077,1.5073050000000001
3430.0,0.0,1.61559,1.14782,1.64656,1.60576,1.5039325000000001
3431.0,0.0,1.60588,1.14682,1.6382,1.5941,1.49625
3432.0,0.0,1.59679,1.14674,1.62975,1.58326,1.4891349999999999
3433.0,0.0,1.59284,1.14878,1.62503,1.57918,1.4864575
3434.0,0.0,1.59281,1.15296,1.62344,1.58067,1.48747
3435.0,0.0,1.59028,1.15723,1.62003,1.5801,1.48691
3436.0,0.0,1.57866,1.15811,1.60941,1.5697,1.4789700000000001
3437.0,0.0,1.55598,1.15338,1.58984,1.54736,1.46164
3438.0,0.0,1.52606,1.14424,1.56447,1.51781,1.438145
3439.0,0.0,1.49645,1.13457,1.53962,1.48929,1.4149825000000003
3440.0,0.0,1.47454,1.12819,1.52127,1.46932,1.39833
3441.0,0.0,1.46431,1.12675,1.51246,1.46139,1.3912274999999998
3442.0,0.0,1.46491,1.12914,1.51223,1.46363,1.3924775
3443.0,0.0,1.47195,1.13205,1.51703,1.47073,1.3979400000000002
3444.0,0.0,1.48123,1.13223,1.5236,1.478,1.403765
3445.0,0.0,1.49158,1.12918,1.53111,1.48536,1.4093075
3446.0,0.0,1.50414,1.12589,1.54052,1.49548,1.4165075
3447.0,0.0,1.51839,1.12556,1.5513,1.50905,1.426075
3448.0,0.0,1.52995,1.12742,1.55991,1.52094,1.434555
3449.0,0.0,1.53294,1.12658,1.56162,1.5234,1.4361350000000002
3450.0,0.0,1.52566,1.11938,1.5549,1.51434,1.42857
3451.0,0.0,1.51304,1.10834,1.54343,1.4997,1.4161275
3452.0,0.0,1.50219,1.09879,1.53276,1.48782,1.40539
3453.0,0.0,1.49678,1.0934,1.52612,1.48254,1.39971
3454.0,0.0,1.49508,1.09175,1.5227,1.4815,1.3977575
3455.0,0.0,1.49238,1.09237,1.51915,1.47948,1.395845
3456.0,0.0,1.48504,1.094,1.51263,1.4725,1.3910425
3457.0,0.0,1.47312,1.09535,1.5029,1.46043,1.38295
3458.0,0.0,1.46027,1.09564,1.49274,1.4475,1.3740375
3459.0,0.0,1.45177,1.09555,1.48648,1.43929,1.3682725
3460.0,0.0,1.45153,1.09666,1.48725,1.44007,1.3688775
3461.0,0.0,1.46015,1.10026,1.49526,1.45012,1.3764475
3462.0,0.0,1.47387,1.10648,1.50725,1.46517,1.3881925000000002
3463.0,0.0,1.48662,1.11332,1.51845,1.47764,1.3990075
3464.0,0.0,1.49441,1.11801,1.5257,1.48395,1.4055175000000002
3465.0,0.0,1.49835,1.12026,1.52986,1.48627,1.4086850000000002
3466.0,0.0,1.5017,1.12119,1.53325,1.48891,1.4112624999999999
3467.0,0.0,1.50622,1.12087,1.53717,1.4937,1.4144899999999998
3468.0,0.0,1.51069,1.11939,1.54067,1.49889,1.41741
3469.0,0.0,1.51181,1.11753,1.54123,1.50081,1.4178449999999998
3470.0,0.0,1.50653,1.1157,1.53654,1.49584,1.4136525000000002
3471.0,0.0,1.49422,1.114,1.52604,1.48368,1.4044850000000002
3472.0,0.0,1.47725,1.11336,1.51166,1.46699,1.392315
3473.0,0.0,1.45936,1.11425,1.49635,1.44955,1.3798775
3474.0,0.0,1.44447,1.11514,1.48316,1.43493,1.3694250000000001
3475.0,0.0,1.43566,1.11421,1.47443,1.4262,1.362625
3476.0,0.0,1.43408,1.11079,1.47113,1.42434,1.360085
3477.0,0.0,1.43831,1.10525,1.47238,1.42783,1.3609425000000002
3478.0,0.0,1.44527,1.09923,1.4763,1.43387,1.3636675
3479.0,0.0,1.45167,1.09521,1.48074,1.43975,1.3668425
3480.0,0.0,1.45512,1.09448,1.48401,1.44317,1.369195
3481.0,0.0,1.45523,1.09605,1.48568,1.44336,1.3700800000000002
3482.0,0.0,1.45454,1.09845,1.48736,1.44273,1.37077
3483.0,0.0,1.45721,1.10188,1.4918,1.44593,1.374205
3484.0,0.0,1.46549,1.10759,1.50044,1.45555,1.3822675
3485.0,0.0,1.47708,1.1152,1.51136,1.46865,1.3930725
3486.0,0.0,1.48634,1.12295,1.5201,1.47913,1.40213
3487.0,0.0,1.48821,1.12991,1.52275,1.48141,1.40557
