Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.78712,1.80719,1.77333,1.75416,1.7804499999999999
3401.0,0.0,1.77417,1.79439,1.76139,1.74196,1.7679775
3402.0,0.0,1.76303,1.78295,1.75086,1.73162,1.7571150000000002
3403.0,0.0,1.75382,1.77285,1.74162,1.72283,1.7477800000000001
3404.0,0.0,1.74684,1.7648,1.73438,1.71628,1.740575
3405.0,0.0,1.74195,1.7587,1.72891,1.71151,1.7352675
3406.0,0.0,1.73859,1.75434,1.72508,1.70842,1.7316075000000002
3407.0,0.0,1.73682,1.75158,1.72268,1.70663,1.7294275
3408.0,0.0,1.73603,1.75001,1.72138,1.70589,1.7283275
3409.0,0.0,1.73597,1.74924,1.72081,1.70578,1.7279499999999999
3410.0,0.0,1.73647,1.74917,1.72095,1.70625,1.72821
3411.0,0.0,1.73704,1.74944,1.72136,1.70698,1.728705
3412.0,0.0,1.73809,1.75029,1.72245,1.70819,1.729755
3413.0,0.0,1.73963,1.75188,1.72419,1.70998,1.73142
3414.0,0.0,1.74192,1.7543,1.72684,1.71244,1.733875
3415.0,0.0,1.7453,1.75801,1.73064,1.71591,1.737465
3416.0,0.0,1.74936,1.7625,1.73518,1.71992,1.74174
3417.0,0.0,1.75432,1.76803,1.74063,1.72475,1.7469325000000002
3418.0,0.0,1.75929,1.77359,1.74603,1.72941,1.7520799999999999
3419.0,0.0,1.76418,1.77913,1.75137,1.7341,1.7571949999999998
3420.0,0.0,1.76828,1.78379,1.7558,1.73789,1.7614400000000001
3421.0,0.0,1.77156,1.78763,1.75946,1.74109,1.764935
3422.0,0.0,1.77377,1.79032,1.762,1.74324,1.7673325000000002
3423.0,0.0,1.7753,1.79227,1.76387,1.74485,1.7690725
3424.0,0.0,1.77627,1.7936,1.76515,1.74586,1.7702200000000001
3425.0,0.0,1.77703,1.79468,1.76621,1.74675,1.7711675000000002
3426.0,0.0,1.77772,1.79562,1.76715,1.74742,1.7719775
3427.0,0.0,1.77829,1.7964,1.76792,1.74804,1.7726625
3428.0,0.0,1.77859,1.79677,1.76835,1.74825,1.77299
3429.0,0.0,1.77839,1.79655,1.76822,1.74808,1.7728099999999998
3430.0,0.0,1.77732,1.79531,1.76712,1.74708,1.7717075000000002
3431.0,0.0,1.7755,1.79308,1.76513,1.74546,1.7697924999999999
3432.0,0.0,1.77269,1.78959,1.76193,1.74274,1.7667375
3433.0,0.0,1.76891,1.78482,1.75757,1.73919,1.7626225
3434.0,0.0,1.76373,1.77833,1.75163,1.73403,1.7569299999999999
3435.0,0.0,1.75696,1.7702,1.74417,1.72756,1.7497225000000003
3436.0,0.0,1.74794,1.75979,1.73455,1.71888,1.74029
3437.0,0.0,1.73731,1.748,1.72363,1.70898,1.7294800000000001
3438.0,0.0,1.72504,1.73471,1.71122,1.69755,1.7171299999999998
3439.0,0.0,1.713,1.72179,1.69921,1.68648,1.70512
3440.0,0.0,1.70177,1.70981,1.68792,1.67605,1.6938875
3441.0,0.0,1.69302,1.7003,1.67911,1.66791,1.6850850000000002
3442.0,0.0,1.68713,1.69389,1.67309,1.66225,1.67909
3443.0,0.0,1.68415,1.6905,1.67007,1.65931,1.6760074999999999
3444.0,0.0,1.68393,1.69031,1.66997,1.65881,1.6757549999999999
3445.0,0.0,1.68507,1.69181,1.67144,1.65972,1.6770100000000001
3446.0,0.0,1.68724,1.6947,1.67419,1.66143,1.6793900000000002
3447.0,0.0,1.68884,1.69732,1.67657,1.6627,1.6813575
3448.0,0.0,1.68922,1.6988,1.67792,1.66279,1.6821825000000001
3449.0,0.0,1.6879,1.69877,1.67774,1.66135,1.6814399999999998
3450.0,0.0,1.68414,1.69629,1.67517,1.65788,1.6783700000000001
3451.0,0.0,1.67918,1.69242,1.67135,1.65326,1.6740524999999997
3452.0,0.0,1.673,1.68708,1.66609,1.6475,1.6684175
3453.0,0.0,1.6668,1.68122,1.66051,1.64173,1.662565
