Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.76056,1.79349,1.75849,1.75863,1.7677925
3401.0,0.0,1.74716,1.7799,1.74442,1.74637,1.7544625
3402.0,0.0,1.73539,1.76748,1.73217,1.7351,1.742535
3403.0,0.0,1.72564,1.75688,1.72206,1.72553,1.7325275
3404.0,0.0,1.71791,1.74827,1.71396,1.7177,1.7244599999999999
3405.0,0.0,1.71209,1.74162,1.70773,1.71183,1.7183175
3406.0,0.0,1.70799,1.73693,1.70339,1.70752,1.7139574999999998
3407.0,0.0,1.70549,1.73397,1.70096,1.70474,1.71129
3408.0,0.0,1.70432,1.73225,1.70008,1.70309,1.7099350000000002
3409.0,0.0,1.70392,1.73115,1.69991,1.70208,1.7092650000000003
3410.0,0.0,1.70367,1.73017,1.6995,1.70172,1.708765
3411.0,0.0,1.70321,1.72917,1.69842,1.70146,1.7080650000000002
3412.0,0.0,1.70272,1.72854,1.69719,1.70183,1.70757
3413.0,0.0,1.70305,1.72913,1.69711,1.70313,1.7081049999999998
3414.0,0.0,1.70507,1.73179,1.69952,1.70555,1.7104825
3415.0,0.0,1.70925,1.73694,1.70507,1.70962,1.71522
3416.0,0.0,1.7154,1.74425,1.71334,1.71466,1.7219125000000002
3417.0,0.0,1.72264,1.75258,1.72292,1.72065,1.7296975
3418.0,0.0,1.72982,1.76045,1.73197,1.72643,1.7371674999999998
3419.0,0.0,1.73576,1.7665,1.73882,1.73152,1.74315
3420.0,0.0,1.73971,1.77008,1.74255,1.73524,1.746895
3421.0,0.0,1.7415,1.77118,1.74327,1.73756,1.7483775000000001
3422.0,0.0,1.74155,1.77055,1.74196,1.73858,1.74816
3423.0,0.0,1.74074,1.76928,1.74006,1.73892,1.74725
3424.0,0.0,1.74008,1.76851,1.73895,1.73905,1.7466475
3425.0,0.0,1.74026,1.76895,1.73948,1.7393,1.7469975
3426.0,0.0,1.7415,1.77061,1.74173,1.73992,1.74844
3427.0,0.0,1.7434,1.77271,1.74486,1.74064,1.7504025
3428.0,0.0,1.74509,1.77421,1.74743,1.74102,1.7519375000000001
3429.0,0.0,1.74562,1.77418,1.74803,1.74088,1.7521775
3430.0,0.0,1.74439,1.77233,1.74607,1.73946,1.7505625000000002
3431.0,0.0,1.74152,1.76895,1.74214,1.73708,1.7474224999999999
3432.0,0.0,1.73771,1.76445,1.73742,1.73353,1.7432775
3433.0,0.0,1.73341,1.75894,1.73266,1.72873,1.738435
3434.0,0.0,1.72838,1.75204,1.72732,1.72254,1.73257
3435.0,0.0,1.72156,1.74274,1.71969,1.71433,1.72458
3436.0,0.0,1.71167,1.73014,1.70797,1.7039,1.71342
3437.0,0.0,1.69816,1.71415,1.69161,1.69151,1.6988575
3438.0,0.0,1.68184,1.69594,1.672,1.67774,1.68188
3439.0,0.0,1.66479,1.67779,1.65215,1.6642,1.6647325
3440.0,0.0,1.64963,1.66236,1.63549,1.65215,1.6499074999999999
3441.0,0.0,1.63857,1.65166,1.62455,1.643,1.639445
3442.0,0.0,1.63274,1.64659,1.62019,1.63748,1.63425
3443.0,0.0,1.63197,1.64692,1.62167,1.63537,1.6339825
3444.0,0.0,1.63519,1.65154,1.62743,1.63652,1.63767
3445.0,0.0,1.64091,1.65888,1.63573,1.63929,1.6437024999999998
3446.0,0.0,1.64758,1.66699,1.64485,1.64319,1.6506524999999999
3447.0,0.0,1.65366,1.67379,1.65291,1.64649,1.6567125
3448.0,0.0,1.65753,1.67781,1.65793,1.64826,1.6603824999999999
3449.0,0.0,1.65798,1.67828,1.65851,1.64811,1.66072
3450.0,0.0,1.65463,1.67524,1.65454,1.64527,1.6574200000000001
3451.0,0.0,1.64833,1.66963,1.64747,1.64079,1.651555
3452.0,0.0,1.64083,1.66265,1.63945,1.63502,1.6444875
3453.0,0.0,1.63364,1.65539,1.63215,1.6287,1.63747
3454.0,0.0,1.62744,1.64853,1.62593,1.62257,1.6311175000000002
3455.0,0.0,1.62199,1.64189,1.62009,1.61656,1.6251325
3456.0,0.0,1.61669,1.63531,1.61377,1.61108,1.6192125
3457.0,0.0,1.61136,1.62891,1.60695,1.60637,1.6133975
3458.0,0.0,1.6065,1.62353,1.60075,1.60263,1.6083525
3459.0,0.0,1.60325,1.62042,1.59698,1.60074,1.6053475000000001
3460.0,0.0,1.60274,1.62058,1.59709,1.60057,1.605245
3461.0,0.0,1.60536,1.62382,1.60133,1.60289,1.6083500000000002
3462.0,0.0,1.61058,1.62958,1.60857,1.60632,1.6137625
3463.0,0.0,1.61716,1.63653,1.61686,1.61148,1.6205075
3464.0,0.0,1.62354,1.64335,1.62445,1.6161,1.62686
3465.0,0.0,1.62864,1.64913,1.63041,1.62062,1.6321999999999999
3466.0,0.0,1.63221,1.65322,1.63461,1.62385,1.6359725
3467.0,0.0,1.63413,1.65533,1.63711,1.62544,1.6380025
3468.0,0.0,1.63424,1.65519,1.63763,1.62549,1.6381375
3469.0,0.0,1.63224,1.65244,1.63551,1.62312,1.6358275
3470.0,0.0,1.62781,1.64681,1.63014,1.61914,1.6309749999999998
3471.0,0.0,1.62087,1.6384,1.62149,1.61297,1.6234325
3472.0,0.0,1.61191,1.62798,1.61039,1.60573,1.6140025
3473.0,0.0,1.60198,1.61688,1.59841,1.59774,1.6037525000000001
3474.0,0.0,1.5923,1.60661,1.58739,1.59009,1.5940975000000002
3475.0,0.0,1.58402,1.5985,1.57888,1.58333,1.5861825
3476.0,0.0,1.57803,1.59325,1.57376,1.57817,1.5808025
3477.0,0.0,1.57461,1.59088,1.57196,1.57468,1.5780325
3478.0,0.0,1.57346,1.59084,1.57265,1.5729,1.5774625
3479.0,1.2545,1.57396,1.59218,1.57464,1.57256,1.578335
3480.0,1.26995,1.57546,1.59418,1.57696,1.57343,1.5800075
3481.0,1.39099,1.57759,1.59671,1.57937,1.57539,1.582265
3482.0,1.19809,1.58041,1.60008,1.58238,1.57824,1.5852775
3483.0,1.59722,1.58423,1.60436,1.58674,1.58207,1.58935
3484.0,1.28492,1.58924,1.6094,1.59265,1.58631,1.5944
3485.0,1.18922,1.59499,1.61448,1.59922,1.59087,1.5998899999999998
3486.0,1.24398,1.60025,1.61855,1.60469,1.59463,1.60453
3487.0,1.56648,1.60373,1.62062,1.60746,1.59744,1.6073125000000001
3488.0,1.54891,1.6048,1.62039,1.60702,1.59879,1.60775
3489.0,1.47899,1.60374,1.61852,1.60428,1.59884,1.606345
3490.0,1.5265,1.60152,1.61593,1.60097,1.59819,1.6041525
3491.0,1.61087,1.59929,1.61349,1.59852,1.59692,1.602055
3492.0,1.39759,1.59767,1.61158,1.59727,1.59588,1.6006
3493.0,1.42639,1.59647,1.61021,1.59665,1.59465,1.599495
3494.0,1.40841,1.5952,1.60937,1.59596,1.59354,1.5985175
3495.0,1.4447,1.59368,1.60894,1.59513,1.59242,1.5975424999999999
3496.0,1.41474,1.59211,1.60889,1.59465,1.59111,1.5966899999999997
3497.0,1.47295,1.59089,1.60919,1.59503,1.58996,1.5962674999999997
3498.0,1.23339,1.5901,1.60983,1.59619,1.58854,1.596165
3499.0,1.17328,1.58936,1.61071,1.59749,1.5871,1.596165
3500.0,1.41528,1.58808,1.6112,1.59813,1.58518,1.5956475
3501.0,1.6557,1.58595,1.61045,1.59753,1.58279,1.59418
