Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.40856,1.27363,1.37741,1.36627,1.3564675000000002
3401.0,0.0,1.39598,1.26704,1.36508,1.3547,1.3457000000000001
3402.0,0.0,1.38495,1.26152,1.35398,1.34474,1.3362975
3403.0,0.0,1.376,1.2573,1.34478,1.3368,1.3287200000000001
3404.0,0.0,1.36911,1.25444,1.33758,1.33078,1.3229775
3405.0,0.0,1.36408,1.25287,1.33227,1.32648,1.3189250000000001
3406.0,0.0,1.36081,1.25247,1.32879,1.32377,1.31646
3407.0,0.0,1.35921,1.25302,1.32709,1.32256,1.3154700000000001
3408.0,0.0,1.35902,1.25436,1.32686,1.32259,1.3157074999999998
3409.0,0.0,1.35961,1.25616,1.32738,1.3233,1.3166125
3410.0,0.0,1.36023,1.2581,1.32781,1.32406,1.31755
3411.0,0.0,1.36041,1.26021,1.32765,1.32448,1.3181875
3412.0,0.0,1.36032,1.26249,1.32717,1.3247,1.31867
3413.0,0.0,1.36073,1.26485,1.32733,1.32539,1.319575
3414.0,0.0,1.36258,1.26716,1.32928,1.32732,1.321585
3415.0,0.0,1.36652,1.26929,1.33374,1.33101,1.32514
3416.0,0.0,1.3726,1.27138,1.34073,1.33651,1.330305
3417.0,0.0,1.38021,1.27349,1.34945,1.34333,1.33662
3418.0,0.0,1.38833,1.27562,1.3586,1.35061,1.34329
3419.0,0.0,1.39575,1.27774,1.36678,1.35735,1.3494050000000002
3420.0,0.0,1.4015,1.27982,1.37283,1.36269,1.35421
3421.0,0.0,1.40506,1.28182,1.37622,1.36614,1.35731
3422.0,0.0,1.4066,1.28374,1.37724,1.36779,1.3588425
3423.0,0.0,1.40687,1.28541,1.37688,1.36824,1.35935
3424.0,0.0,1.40697,1.28679,1.37654,1.3684,1.3596750000000002
3425.0,0.0,1.40789,1.28791,1.37743,1.36915,1.3605950000000002
3426.0,0.0,1.41004,1.28883,1.38008,1.37092,1.3624675
3427.0,0.0,1.41302,1.28962,1.38394,1.37342,1.365
3428.0,0.0,1.41572,1.29022,1.38761,1.37574,1.3673225000000002
3429.0,0.0,1.41687,1.29056,1.38941,1.3768,1.3684100000000001
3430.0,0.0,1.41573,1.29073,1.38839,1.37594,1.3676975
3431.0,0.0,1.41253,1.29069,1.38483,1.3733,1.3653374999999999
3432.0,0.0,1.40817,1.29043,1.37994,1.36963,1.3620425
3433.0,0.0,1.40347,1.28991,1.37489,1.36563,1.3584749999999999
3434.0,0.0,1.39841,1.28903,1.36985,1.36128,1.3546425
3435.0,0.0,1.39193,1.28759,1.36368,1.35566,1.3497150000000002
3436.0,0.0,1.38259,1.28562,1.35458,1.34751,1.342575
3437.0,0.0,1.36957,1.28309,1.34136,1.33608,1.332525
3438.0,0.0,1.3535,1.28032,1.32449,1.32184,1.3200375
3439.0,0.0,1.33644,1.27743,1.30615,1.30658,1.30665
3440.0,0.0,1.32115,1.27466,1.28952,1.29279,1.29453
3441.0,0.0,1.3101,1.27205,1.27746,1.28264,1.2855625
3442.0,0.0,1.30457,1.26956,1.2716,1.27733,1.2807650000000002
3443.0,0.0,1.30461,1.26697,1.27203,1.27693,1.280135
3444.0,0.0,1.30935,1.26427,1.27779,1.28069,1.283025
3445.0,0.0,1.31743,1.26153,1.28741,1.28743,1.28845
3446.0,0.0,1.32711,1.25874,1.29899,1.29567,1.2951275
3447.0,0.0,1.3363,1.25585,1.3102,1.30355,1.301475
3448.0,0.0,1.34275,1.25257,1.31845,1.30907,1.30571
3449.0,0.0,1.34484,1.24858,1.32175,1.31071,1.30647
3450.0,0.0,1.34227,1.24444,1.31966,1.30813,1.303625
3451.0,0.0,1.33629,1.24046,1.31361,1.30242,1.2981949999999998
3452.0,0.0,1.32905,1.23687,1.30613,1.29553,1.291895
3453.0,0.0,1.32244,1.23384,1.29948,1.28925,1.2862525
3454.0,0.0,1.31724,1.23131,1.29453,1.28437,1.2818625
3455.0,0.0,1.31302,1.22942,1.29066,1.28056,1.2784149999999999
3456.0,0.0,1.30886,1.22845,1.28658,1.27696,1.2752124999999999
3457.0,0.0,1.30424,1.22816,1.28157,1.27303,1.2717500000000002
3458.0,0.0,1.29964,1.22868,1.27619,1.26909,1.2684
3459.0,0.0,1.29633,1.22984,1.27203,1.26623,1.2661075
3460.0,0.0,1.29566,1.23145,1.27083,1.26566,1.2658999999999998
3461.0,0.0,1.29818,1.23342,1.2734,1.26793,1.2682325
3462.0,0.0,1.30331,1.23568,1.27909,1.27259,1.2726675
3463.0,0.0,1.30964,1.23753,1.2862,1.27839,1.27794
3464.0,0.0,1.3157,1.23925,1.29297,1.28399,1.2829774999999999
3465.0,0.0,1.32058,1.24069,1.29839,1.28851,1.2870425
3466.0,0.0,1.32408,1.24167,1.30231,1.29171,1.2899425
3467.0,0.0,1.32628,1.24214,1.30497,1.29367,1.2917649999999998
3468.0,0.0,1.32705,1.24222,1.30628,1.29434,1.2924725000000001
3469.0,0.0,1.32589,1.24179,1.30559,1.29335,1.291655
3470.0,0.0,1.32219,1.24087,1.30208,1.29017,1.2888275
3471.0,0.0,1.31566,1.2397,1.29529,1.28456,1.2838025000000002
3472.0,0.0,1.30678,1.23836,1.28565,1.27685,1.27691
3473.0,0.0,1.29679,1.23672,1.27458,1.26805,1.269035
3474.0,0.0,1.28743,1.23493,1.2641,1.25959,1.2615125
3475.0,0.0,1.28037,1.23308,1.25623,1.25292,1.25565
3476.0,0.0,1.27665,1.2312,1.25227,1.24899,1.2522775000000002
3477.0,0.0,1.27637,1.22955,1.25233,1.248,1.2515625
3478.0,0.0,1.27873,1.22844,1.25544,1.24939,1.253
3479.0,0.0,1.28243,1.22797,1.25997,1.25216,1.2556325
3480.0,0.0,1.28634,1.22825,1.26445,1.25537,1.2586025
3481.0,0.0,1.28995,1.22927,1.26824,1.25859,1.2615125
3482.0,0.0,1.2935,1.23101,1.27166,1.26196,1.2645325
3483.0,0.0,1.29757,1.23359,1.27563,1.26596,1.2681875
3484.0,0.0,1.30242,1.23685,1.28069,1.27084,1.2727
3485.0,0.0,1.30752,1.24043,1.28634,1.27611,1.2776
3486.0,0.0,1.31164,1.24417,1.29111,1.28066,1.281895
3487.0,0.0,1.31351,1.24781,1.29334,1.28325,1.2844775
3488.0,0.0,1.31262,1.25096,1.29232,1.28331,1.2848025
3489.0,0.0,1.30956,1.25346,1.28875,1.28126,1.2832575
3490.0,0.0,1.30563,1.25531,1.28427,1.27821,1.2808549999999999
3491.0,0.0,1.30203,1.25649,1.28037,1.27527,1.27854
3492.0,0.0,1.29924,1.25663,1.2776,1.27291,1.276595
3493.0,0.0,1.29704,1.25569,1.27561,1.27098,1.27483
3494.0,0.0,1.29505,1.25368,1.27389,1.26911,1.2729325
3495.0,0.0,1.2932,1.25063,1.27243,1.26721,1.2708675
3496.0,0.0,1.29179,1.24696,1.27169,1.26551,1.2689875000000002
3497.0,0.0,1.29114,1.24267,1.27209,1.2643,1.26755
3498.0,0.0,1.29119,1.23776,1.2735,1.26363,1.26652
3499.0,0.0,1.29156,1.23248,1.2753,1.26323,1.2656425000000002
3500.0,0.0,1.29175,1.22724,1.27675,1.26274,1.26462
3501.0,0.0,1.29129,1.22234,1.27729,1.26183,1.2631875
3502.0,0.0,1.28988,1.21787,1.27656,1.26021,1.2611299999999999
3503.0,0.0,1.28732,1.21372,1.27436,1.25767,1.2582674999999999
3504.0,0.0,1.28359,1.21001,1.27073,1.25418,1.2546275
3505.0,0.0,1.27893,1.20688,1.26603,1.24993,1.2504425
3506.0,0.0,1.27368,1.2044,1.26074,1.24521,1.2460075
3507.0,0.0,1.26811,1.20252,1.2552,1.24028,1.2415275000000001
3508.0,0.0,1.26231,1.20117,1.24944,1.23521,1.2370325000000002
3509.0,0.0,1.25635,1.20022,1.2434,1.23003,1.2325000000000002
3510.0,0.0,1.25062,1.19973,1.23734,1.22501,1.228175
3511.0,0.0,1.24592,1.19974,1.23212,1.22083,1.2246525000000001
3512.0,0.0,1.24337,1.2003,1.22904,1.21849,1.2227999999999999
3513.0,0.0,1.24391,1.20137,1.22932,1.21887,1.2233675000000002
3514.0,0.0,1.24773,1.20273,1.23339,1.22221,1.226515
3515.0,0.0,1.25393,1.20422,1.24038,1.22778,1.2315775
3516.0,0.0,1.2606,1.20577,1.24812,1.23393,1.237105
3517.0,0.0,1.26541,1.20735,1.25385,1.23859,1.2413
3518.0,0.0,1.2665,1.20886,1.25527,1.24004,1.2426675
3519.0,0.0,1.26311,1.21022,1.25144,1.23754,1.2405775
3520.0,0.0,1.25583,1.21138,1.24306,1.23151,1.235445
3521.0,0.0,1.24626,1.21232,1.23203,1.22333,1.228485
3522.0,0.0,1.2365,1.21307,1.22079,1.21485,1.2213025
3523.0,0.0,1.2286,1.21376,1.21172,1.20788,1.21549
3524.0,0.0,1.22417,1.21426,1.2067,1.20386,1.2122475
3525.0,0.0,1.22409,1.21476,1.20678,1.20359,1.212305
3526.0,0.0,1.22832,1.21528,1.2119,1.2071,1.2156500000000001
3527.0,0.0,1.2359,1.21586,1.22092,1.21363,1.2215775
3528.0,0.0,1.24524,1.21657,1.23187,1.22187,1.2288875
3529.0,0.0,1.25464,1.2174,1.24268,1.23033,1.2362625
3530.0,0.0,1.26284,1.21831,1.25185,1.23785,1.2427124999999999
3531.0,0.0,1.26929,1.21918,1.25882,1.24386,1.2477875
3532.0,0.0,1.27411,1.21995,1.26386,1.24836,1.25157
3533.0,0.0,1.27778,1.22068,1.26762,1.25173,1.2544525
3534.0,0.0,1.28081,1.22144,1.27075,1.25441,1.2568525
3535.0,0.0,1.28356,1.22219,1.27367,1.25676,1.259045
3536.0,0.0,1.28617,1.2229,1.27648,1.25896,1.2611275000000002
3537.0,0.0,1.28861,1.22365,1.27916,1.26104,1.263115
3538.0,0.0,1.29078,1.22447,1.28154,1.26295,1.264935
3539.0,0.0,1.29263,1.2254,1.28354,1.26466,1.2665575
3540.0,0.0,1.29422,1.22645,1.28522,1.26622,1.2680274999999999
3541.0,0.0,1.29568,1.22758,1.28676,1.26772,1.2694349999999999
3542.0,0.0,1.29708,1.22879,1.28828,1.2692,1.2708375000000003
3543.0,0.0,1.29831,1.22995,1.28968,1.27053,1.2721175
3544.0,0.0,1.29908,1.23091,1.29063,1.27146,1.27302
3545.0,0.0,1.29913,1.23164,1.29079,1.27171,1.2733174999999999
3546.0,0.0,1.29833,1.23218,1.29005,1.27117,1.2729325
