Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.58047,1.53715,1.56735,1.54303,1.557
3401.0,0.0,1.56624,1.52259,1.55292,1.5294,1.5427875
3402.0,0.0,1.556,1.51215,1.54263,1.51923,1.5325025
3403.0,0.0,1.54909,1.50512,1.53583,1.51227,1.5255775
3404.0,0.0,1.54423,1.50048,1.53107,1.50766,1.5208599999999999
3405.0,0.0,1.5405,1.49714,1.52742,1.50449,1.5173875
3406.0,0.0,1.53772,1.49493,1.5247,1.50241,1.5149400000000002
3407.0,0.0,1.53664,1.49425,1.52371,1.5017,1.514075
3408.0,0.0,1.53754,1.49516,1.5248,1.50239,1.5149725
3409.0,0.0,1.53958,1.49724,1.5271,1.504,1.5169799999999998
3410.0,0.0,1.54131,1.49922,1.5291,1.50567,1.518825
3411.0,0.0,1.54142,1.50009,1.52942,1.50656,1.5193724999999998
3412.0,0.0,1.54034,1.50005,1.52842,1.50679,1.5189
3413.0,0.0,1.53955,1.49993,1.52764,1.50716,1.51857
3414.0,0.0,1.5405,1.50104,1.52856,1.5086,1.5196749999999999
3415.0,0.0,1.54398,1.50398,1.53205,1.51164,1.5229125
3416.0,0.0,1.54962,1.50877,1.53779,1.51621,1.5280975
3417.0,0.0,1.55679,1.51504,1.54513,1.52192,1.5347199999999999
3418.0,0.0,1.5644,1.52198,1.55303,1.52812,1.5418824999999998
3419.0,0.0,1.57144,1.52885,1.5604,1.53408,1.5486925000000002
3420.0,0.0,1.57691,1.53469,1.56622,1.53913,1.5542375000000002
3421.0,0.0,1.58019,1.53883,1.56982,1.54272,1.55789
3422.0,0.0,1.58125,1.541,1.57114,1.54466,1.5595124999999999
3423.0,0.0,1.58073,1.54154,1.57078,1.54527,1.55958
3424.0,0.0,1.57965,1.54127,1.56982,1.5452,1.5589849999999998
3425.0,0.0,1.57924,1.54134,1.56949,1.54534,1.5588525
3426.0,0.0,1.58054,1.54261,1.5709,1.54639,1.5601099999999999
3427.0,0.0,1.58352,1.54515,1.57405,1.54836,1.56277
3428.0,0.0,1.58696,1.54803,1.57767,1.55059,1.5658124999999998
3429.0,0.0,1.58881,1.54959,1.57968,1.55183,1.5674774999999999
3430.0,0.0,1.5876,1.54877,1.57857,1.55114,1.5665200000000001
3431.0,0.0,1.58384,1.54585,1.57482,1.5488,1.5633275
3432.0,0.0,1.57951,1.5423,1.57051,1.54597,1.5595725000000003
3433.0,0.0,1.57657,1.53953,1.56763,1.54363,1.5568400000000002
3434.0,0.0,1.57509,1.53767,1.56626,1.54181,1.5552075
3435.0,0.0,1.57292,1.53483,1.56416,1.53904,1.5527375
3436.0,0.0,1.56663,1.52847,1.5578,1.53318,1.54652
3437.0,0.0,1.55445,1.51701,1.54537,1.52284,1.5349175000000002
3438.0,0.0,1.53691,1.50103,1.52753,1.50855,1.5185049999999998
3439.0,0.0,1.51766,1.48362,1.50803,1.49278,1.5005225
3440.0,0.0,1.50095,1.46824,1.49129,1.47867,1.4847875000000001
3441.0,0.0,1.49011,1.45791,1.48054,1.46875,1.4743275
3442.0,0.0,1.48589,1.45316,1.47651,1.46387,1.4698575
3443.0,0.0,1.48662,1.45312,1.4774,1.46335,1.4701225
3444.0,0.0,1.49036,1.45612,1.48124,1.46572,1.47336
3445.0,0.0,1.49571,1.46109,1.48677,1.46988,1.4783625
3446.0,0.0,1.50272,1.46762,1.49402,1.47519,1.4848875000000001
3447.0,0.0,1.51045,1.47432,1.50209,1.48053,1.4918475
3448.0,0.0,1.51626,1.47927,1.50813,1.48426,1.49698
3449.0,0.0,1.5172,1.47968,1.50919,1.48431,1.497595
3450.0,0.0,1.51162,1.4746,1.50361,1.47962,1.4923624999999998
3451.0,0.0,1.50178,1.46581,1.49364,1.4715,1.4831825
3452.0,0.0,1.49141,1.45612,1.48323,1.4626,1.47334
3453.0,0.0,1.48376,1.44864,1.4756,1.45529,1.4658224999999998
3454.0,0.0,1.47972,1.4441,1.47167,1.45051,1.4615
3455.0,0.0,1.47755,1.44146,1.46965,1.44756,1.459055
3456.0,0.0,1.47499,1.43903,1.46719,1.44502,1.4565574999999997
3457.0,0.0,1.47066,1.43542,1.46291,1.44184,1.4527075
3458.0,0.0,1.46507,1.43109,1.45734,1.43809,1.4478975
3459.0,0.0,1.46055,1.42774,1.45285,1.43524,1.4440950000000001
3460.0,0.0,1.45951,1.42738,1.45194,1.435,1.4434575
3461.0,0.0,1.46345,1.43082,1.45608,1.43801,1.44709
3462.0,0.0,1.47096,1.43759,1.46382,1.44395,1.45408
3463.0,0.0,1.47984,1.44544,1.47286,1.45122,1.46234
3464.0,0.0,1.48685,1.45198,1.48004,1.45758,1.4691125
3465.0,0.0,1.49131,1.45654,1.48455,1.46199,1.4735975
3466.0,0.0,1.49358,1.45898,1.48695,1.46463,1.476035
3467.0,0.0,1.49477,1.46022,1.48827,1.46591,1.4772925000000001
3468.0,0.0,1.49532,1.46045,1.48898,1.46594,1.4776725
3469.0,0.0,1.49445,1.45946,1.48827,1.46479,1.4767425
3470.0,0.0,1.49143,1.45659,1.48532,1.46202,1.47384
3471.0,0.0,1.48555,1.45123,1.47945,1.45717,1.46835
3472.0,0.0,1.47726,1.4439,1.47106,1.45049,1.4606775
3473.0,0.0,1.46764,1.43533,1.46136,1.44281,1.4517849999999999
3474.0,0.0,1.45802,1.42666,1.45173,1.43491,1.4428300000000003
3475.0,0.0,1.44982,1.41931,1.44368,1.4277,1.4351275000000001
3476.0,0.0,1.44414,1.41426,1.43833,1.42218,1.4297275
3477.0,0.0,1.44148,1.41193,1.43613,1.41888,1.427105
3478.0,0.0,1.44157,1.41209,1.43672,1.41772,1.427025
3479.0,0.0,1.4435,1.41391,1.43906,1.41828,1.4286874999999999
3480.0,0.0,1.44594,1.41636,1.44179,1.41989,1.4309950000000002
3481.0,0.0,1.44806,1.41887,1.44409,1.42204,1.433265
3482.0,0.0,1.45014,1.42165,1.44635,1.42474,1.4357199999999999
3483.0,0.0,1.45357,1.4256,1.44996,1.42857,1.439425
3484.0,0.0,1.45954,1.43154,1.45612,1.43422,1.445355
3485.0,0.0,1.46777,1.43898,1.46448,1.44141,1.45316
3486.0,0.0,1.47602,1.44618,1.47277,1.44858,1.4608875
3487.0,0.0,1.48153,1.45107,1.47817,1.45387,1.46616
3488.0,0.0,1.48262,1.45237,1.47906,1.45619,1.46756
3489.0,0.0,1.47991,1.45055,1.47615,1.45571,1.46558
3490.0,0.0,1.47608,1.44747,1.47218,1.45372,1.4623625
3491.0,0.0,1.47358,1.44518,1.4697,1.45195,1.4601025
3492.0,0.0,1.47326,1.44428,1.46948,1.45115,1.4595425
3493.0,0.0,1.4735,1.44365,1.46988,1.45061,1.45941
3494.0,0.0,1.47238,1.44213,1.4688,1.44924,1.4581374999999999
3495.0,0.0,1.46943,1.43915,1.46582,1.4466,1.45525
3496.0,0.0,1.46569,1.4353,1.462,1.44304,1.4515075
3497.0,0.0,1.46262,1.43172,1.45883,1.43938,1.4481375
3498.0,0.0,1.46031,1.42856,1.45646,1.43603,1.4453399999999998
