Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,1.39977,1.55156,1.4863,1.53343,1.53987,1.52779
3401.0,1.41327,1.53792,1.47947,1.51851,1.52565,1.5153874999999999
3402.0,1.25501,1.52804,1.47308,1.50778,1.51543,1.5060825000000002
3403.0,1.25417,1.52146,1.46739,1.50044,1.50855,1.49946
3404.0,1.39586,1.51726,1.46259,1.49524,1.5039,1.4947475
3405.0,1.42527,1.5147,1.4588,1.49114,1.50079,1.4913575000000001
3406.0,1.46657,1.5135,1.45605,1.4884,1.49909,1.48926
3407.0,1.16005,1.51367,1.4543,1.48767,1.49897,1.4886525000000002
3408.0,1.28326,1.51506,1.45348,1.48928,1.50035,1.4895425
3409.0,1.35747,1.51721,1.45346,1.49232,1.50261,1.4914
3410.0,1.30526,1.51932,1.4541,1.49475,1.50478,1.4932375
3411.0,1.25568,1.52088,1.45527,1.49546,1.50622,1.4944575
3412.0,1.18314,1.5219,1.45686,1.4947,1.50694,1.4951
3413.0,1.24707,1.5229,1.45876,1.49404,1.50757,1.4958175
3414.0,1.47744,1.52461,1.46088,1.49516,1.50904,1.4974224999999999
3415.0,1.31095,1.52752,1.46317,1.4988,1.51198,1.5003675
3416.0,1.36424,1.53175,1.46557,1.505,1.51654,1.504715
3417.0,1.1829,1.5371,1.46802,1.51312,1.52246,1.5101749999999998
3418.0,1.1813,1.5431,1.4705,1.52221,1.52917,1.5162449999999998
3419.0,1.18936,1.54913,1.47294,1.53103,1.53591,1.5222525
3420.0,1.28272,1.55445,1.47531,1.53814,1.54179,1.5274225
3421.0,1.3378,1.55846,1.47757,1.54257,1.54612,1.53118
3422.0,1.36304,1.56091,1.47965,1.54412,1.54859,1.5333175
3423.0,1.51819,1.56203,1.48153,1.54358,1.54947,1.5341524999999998
3424.0,1.10192,1.56248,1.48317,1.54243,1.54959,1.5344175
3425.0,1.53579,1.56305,1.48453,1.54241,1.54998,1.5349925
3426.0,1.27152,1.56425,1.48561,1.54454,1.55135,1.5364375000000001
3427.0,1.48717,1.56596,1.48637,1.54865,1.55356,1.538635
3428.0,1.30038,1.56749,1.48681,1.55294,1.55567,1.5407275
3429.0,1.29539,1.56797,1.4869,1.555,1.55656,1.5416075
3430.0,1.47348,1.567,1.48661,1.55346,1.55563,1.540675
3431.0,1.3974,1.56489,1.48592,1.54901,1.55317,1.5382474999999998
3432.0,1.21369,1.56242,1.4848,1.544,1.55028,1.535375
3433.0,1.31267,1.56009,1.4832,1.5404,1.54781,1.532875
3434.0,1.56706,1.55742,1.48113,1.53835,1.54535,1.5305625
3435.0,1.27683,1.55303,1.47857,1.5352,1.54136,1.52704
3436.0,1.18395,1.54547,1.47556,1.52778,1.53395,1.5206899999999999
3437.0,1.1959,1.53423,1.47217,1.5139,1.52235,1.5106625000000002
3438.0,0.82105,1.52035,1.46849,1.49483,1.50733,1.49775
3439.0,1.26563,1.50611,1.46462,1.47415,1.49155,1.4841075000000001
3440.0,1.25927,1.49404,1.46069,1.45654,1.47797,1.47231
3441.0,1.23752,1.48584,1.4568,1.44533,1.46875,1.46418
3442.0,1.32913,1.48186,1.45303,1.44104,1.46427,1.46005
3443.0,1.12364,1.48145,1.44942,1.44232,1.46385,1.4592599999999998
3444.0,1.09089,1.48363,1.44599,1.44712,1.46647,1.4608025
3445.0,1.22772,1.48751,1.44269,1.45468,1.47123,1.4640275
3446.0,1.41545,1.49211,1.43946,1.46445,1.47722,1.46831
3447.0,1.18472,1.49605,1.43623,1.47462,1.48278,1.47242
3448.0,1.15916,1.4976,1.43293,1.48189,1.48582,1.4745599999999999
3449.0,1.29697,1.49543,1.42956,1.48252,1.48463,1.473035
3450.0,1.36152,1.48946,1.4261,1.47601,1.47891,1.46762
3451.0,1.40129,1.48115,1.42262,1.46494,1.4702,1.4597275
3452.0,1.27773,1.4727,1.41917,1.45384,1.46108,1.4516975
3453.0,1.40238,1.46593,1.41588,1.44624,1.45393,1.4454949999999998
3454.0,1.08194,1.46139,1.41287,1.44255,1.44936,1.4415425000000002
3455.0,1.42352,1.45841,1.41023,1.44095,1.4465,1.4390225
3456.0,1.30866,1.45589,1.40811,1.43862,1.44398,1.43665
3457.0,1.22089,1.45322,1.40654,1.43419,1.44095,1.433725
3458.0,1.16627,1.45073,1.40558,1.42847,1.43775,1.4306325
3459.0,1.43165,1.44947,1.40517,1.42395,1.43566,1.4285625
3460.0,1.28214,1.45048,1.40526,1.42335,1.43618,1.4288175
3461.0,1.15146,1.45409,1.40581,1.42765,1.4398,1.4318375
