Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.56874,1.57069,1.56184,1.55796,1.5648075000000001
3401.0,0.0,1.55237,1.5541,1.54592,1.54279,1.548795
3402.0,0.0,1.54017,1.54123,1.53365,1.53195,1.53675
3403.0,0.0,1.53174,1.53194,1.52481,1.52466,1.5282875
3404.0,0.0,1.52585,1.52523,1.51838,1.51956,1.522255
3405.0,0.0,1.52125,1.51999,1.51329,1.51549,1.5175049999999999
3406.0,0.0,1.51737,1.51567,1.50913,1.51214,1.5135775000000002
3407.0,0.0,1.51488,1.51288,1.50666,1.5104,1.511205
3408.0,0.0,1.51488,1.51271,1.50686,1.51114,1.5113975
3409.0,0.0,1.51727,1.51502,1.50932,1.5138,1.5138524999999998
3410.0,0.0,1.52011,1.51777,1.51191,1.51631,1.5165250000000001
3411.0,0.0,1.52114,1.5186,1.51244,1.51684,1.517255
3412.0,0.0,1.51989,1.51696,1.5107,1.51556,1.5157775
3413.0,0.0,1.51807,1.51464,1.50858,1.51433,1.513905
3414.0,0.0,1.51793,1.51413,1.50849,1.51511,1.513915
3415.0,0.0,1.52072,1.51689,1.51172,1.51864,1.5169924999999997
3416.0,0.0,1.52633,1.52294,1.51819,1.52461,1.5230175
3417.0,0.0,1.53401,1.53145,1.52702,1.53226,1.531185
3418.0,0.0,1.54275,1.54127,1.53699,1.54065,1.540415
3419.0,0.0,1.55138,1.55096,1.54656,1.54866,1.5493899999999998
3420.0,0.0,1.55854,1.55893,1.55413,1.55503,1.5566575
3421.0,0.0,1.56311,1.56389,1.55853,1.55891,1.56111
3422.0,0.0,1.56478,1.56552,1.55968,1.56016,1.562535
3423.0,0.0,1.56419,1.56461,1.55856,1.55949,1.5617125
3424.0,0.0,1.56259,1.56268,1.55672,1.55805,1.56001
3425.0,0.0,1.56146,1.56144,1.55579,1.55725,1.5589849999999998
3426.0,0.0,1.56221,1.5624,1.5572,1.55843,1.56006
3427.0,0.0,1.56561,1.56631,1.56147,1.56208,1.5638675
3428.0,0.0,1.57075,1.57215,1.56736,1.56695,1.5693025
3429.0,0.0,1.57499,1.57702,1.57182,1.57027,1.5735249999999998
3430.0,0.0,1.57545,1.57775,1.57193,1.56967,1.5737
3431.0,0.0,1.57145,1.57346,1.56724,1.56522,1.5693425
3432.0,0.0,1.56525,1.56649,1.56035,1.55951,1.5629
3433.0,0.0,1.56029,1.56062,1.55495,1.55567,1.5578825
3434.0,0.0,1.55842,1.55803,1.55281,1.55471,1.5559925
3435.0,0.0,1.5581,1.55733,1.55206,1.55435,1.55546
3436.0,0.0,1.5551,1.55414,1.54823,1.55029,1.55194
3437.0,0.0,1.54537,1.54407,1.53728,1.5392,1.54148
3438.0,0.0,1.52798,1.52588,1.51847,1.52105,1.523345
3439.0,0.0,1.50577,1.50233,1.49498,1.49936,1.50061
3440.0,0.0,1.48414,1.47901,1.47245,1.47953,1.4787824999999999
3441.0,0.0,1.46831,1.46158,1.45634,1.46622,1.4631125
3442.0,0.0,1.46098,1.45323,1.44927,1.46109,1.4561425
3443.0,0.0,1.46112,1.45318,1.45007,1.46238,1.4566875000000001
3444.0,0.0,1.46558,1.45822,1.45556,1.46697,1.4615825
3445.0,0.20814,1.47205,1.46586,1.46351,1.47316,1.468645
3446.0,0.2083,1.48038,1.47573,1.47371,1.48126,1.4777699999999998
3447.0,0.20732,1.49084,1.48787,1.48589,1.49116,1.48894
3448.0,0.22112,1.50112,1.49977,1.49723,1.50004,1.49954
3449.0,0.16127,1.50655,1.50651,1.50287,1.50322,1.5047875
3450.0,0.98823,1.50354,1.5043,1.49964,1.49806,1.501385
3451.0,0.84681,1.49298,1.49399,1.48899,1.48657,1.4906324999999998
3452.0,1.27055,1.47997,1.48081,1.47618,1.47397,1.4777325000000001
