Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.2201,1.27477,1.26827,1.45913,1.3055675
3401.0,0.0,1.21372,1.2664,1.25882,1.44364,1.295645
3402.0,0.0,1.20889,1.26394,1.25334,1.43017,1.289085
3403.0,0.0,1.20554,1.26475,1.25103,1.41933,1.2851625000000002
3404.0,0.0,1.20345,1.26637,1.25068,1.41057,1.2827675
3405.0,0.0,1.20257,1.26748,1.25133,1.40345,1.2812075
3406.0,0.0,1.20281,1.26827,1.25252,1.39822,1.280455
3407.0,0.0,1.20398,1.2698,1.2542,1.3954,1.280845
3408.0,0.0,1.2056,1.27269,1.2564,1.39532,1.2825025
3409.0,0.0,1.20751,1.27639,1.25902,1.39686,1.284945
3410.0,0.0,1.20973,1.27986,1.26184,1.39787,1.287325
3411.0,0.0,1.2122,1.28273,1.26463,1.39697,1.2891325
3412.0,0.0,1.2147,1.28546,1.26728,1.39421,1.2904125
3413.0,0.0,1.21701,1.28841,1.26971,1.39189,1.291755
3414.0,0.0,1.21923,1.29117,1.27181,1.39252,1.2936825
3415.0,0.0,1.2215,1.29306,1.27352,1.39768,1.29644
3416.0,0.0,1.2238,1.29398,1.27487,1.40733,1.299995
3417.0,0.0,1.22605,1.29456,1.27612,1.4197,1.3041075
3418.0,0.0,1.22824,1.29572,1.27766,1.43249,1.3085274999999998
3419.0,0.0,1.23048,1.29808,1.27977,1.44303,1.31284
3420.0,0.0,1.23274,1.30173,1.2825,1.44954,1.3166274999999998
3421.0,0.0,1.23496,1.30617,1.28555,1.45152,1.31955
3422.0,0.0,1.23697,1.31037,1.28846,1.45002,1.321455
3423.0,0.0,1.23872,1.31326,1.29073,1.44713,1.32246
3424.0,0.0,1.24025,1.31437,1.29214,1.4451,1.322965
3425.0,0.0,1.24158,1.31423,1.29277,1.4457,1.3235700000000001
3426.0,0.0,1.24267,1.31389,1.29289,1.44954,1.3247475
3427.0,0.0,1.24348,1.31402,1.29278,1.45592,1.3265500000000001
3428.0,0.0,1.24409,1.31434,1.29259,1.46226,1.32832
3429.0,0.0,1.24461,1.31424,1.29239,1.46547,1.3291775
3430.0,0.0,1.24502,1.31368,1.29233,1.46358,1.3286525
3431.0,0.0,1.24522,1.31347,1.29265,1.45728,1.3271549999999999
3432.0,0.0,1.24519,1.31463,1.29349,1.44958,1.3257225000000001
3433.0,0.0,1.2448,1.31745,1.29464,1.44337,1.325065
3434.0,0.0,1.24394,1.32073,1.29541,1.43924,1.32483
3435.0,0.0,1.24251,1.32209,1.29483,1.43428,1.3234275
3436.0,0.0,1.24058,1.31937,1.29217,1.42482,1.319235
3437.0,0.0,1.23834,1.31237,1.28746,1.40776,1.3114824999999999
3438.0,0.0,1.23578,1.30323,1.28157,1.38435,1.3012325000000002
3439.0,0.0,1.23316,1.29521,1.27586,1.35814,1.2905924999999998
3440.0,0.0,1.23055,1.29071,1.27146,1.33515,1.2819675
3441.0,0.0,1.22819,1.29002,1.26878,1.3197,1.2766725
3442.0,0.0,1.22588,1.2913,1.26739,1.31381,1.274595
3443.0,0.0,1.22357,1.29193,1.26648,1.31651,1.2746225
3444.0,0.0,1.22137,1.29057,1.26541,1.32537,1.27568
3445.0,0.0,1.21917,1.28807,1.26394,1.33853,1.2774275
3446.0,0.0,1.21681,1.2863,1.26209,1.35403,1.2798075
3447.0,0.0,1.21376,1.28572,1.25966,1.36962,1.2821900000000002
3448.0,0.0,1.21021,1.28416,1.25616,1.38164,1.2830425
3449.0,0.0,1.20658,1.279,1.25112,1.38642,1.28078
3450.0,0.0,1.20304,1.27008,1.24465,1.38326,1.2752575
3451.0,0.0,1.19962,1.26004,1.23759,1.37415,1.26785
3452.0,0.0,1.19619,1.25201,1.23115,1.36395,1.260825
3453.0,0.0,1.19328,1.24745,1.22629,1.35604,1.255765
3454.0,0.0,1.19121,1.246,1.22336,1.35125,1.252955
