Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.65388,1.64666,1.62071,1.62047,1.63543
3401.0,0.0,1.64235,1.63504,1.60895,1.60822,1.6236400000000002
3402.0,0.0,1.63176,1.62361,1.59745,1.59702,1.61246
3403.0,0.0,1.62228,1.61294,1.58743,1.58771,1.6025899999999997
3404.0,0.0,1.6146,1.60392,1.57917,1.58044,1.5945325
3405.0,0.0,1.60862,1.59652,1.5726,1.57489,1.5881574999999999
3406.0,0.0,1.60428,1.59101,1.56779,1.57103,1.5835275000000002
3407.0,0.0,1.60148,1.58714,1.56468,1.56872,1.580505
3408.0,0.0,1.59961,1.58452,1.5629,1.56767,1.5786749999999998
3409.0,0.0,1.59871,1.58302,1.56195,1.56739,1.5777674999999998
3410.0,0.0,1.59825,1.58183,1.56122,1.56719,1.5771225000000002
3411.0,0.0,1.59821,1.58116,1.56057,1.56705,1.5767475
3412.0,0.0,1.59883,1.58103,1.56029,1.56716,1.5768275
3413.0,0.0,1.60001,1.58169,1.56091,1.56798,1.5776474999999999
3414.0,0.0,1.60249,1.58395,1.56302,1.57003,1.5798725
3415.0,0.0,1.60612,1.58773,1.5671,1.57361,1.58364
3416.0,0.0,1.61105,1.59338,1.57315,1.57884,1.589105
3417.0,0.0,1.61687,1.60025,1.58054,1.58518,1.5957100000000002
3418.0,0.0,1.6229,1.60762,1.58832,1.59192,1.60269
3419.0,0.0,1.62866,1.6146,1.59536,1.59812,1.609185
3420.0,0.0,1.63341,1.62033,1.60085,1.60304,1.6144075
3421.0,0.0,1.63702,1.62448,1.60432,1.60631,1.6180324999999998
3422.0,0.0,1.63936,1.62706,1.60609,1.60812,1.6201575
3423.0,0.0,1.64086,1.62853,1.60677,1.60893,1.6212725000000001
3424.0,0.0,1.64183,1.62945,1.60719,1.60933,1.62195
3425.0,0.0,1.64277,1.63053,1.60798,1.6099,1.622795
3426.0,0.0,1.64382,1.63189,1.60951,1.61102,1.62406
3427.0,0.0,1.64488,1.63357,1.61164,1.61266,1.6256875
3428.0,0.0,1.64574,1.63504,1.61364,1.61417,1.6271475
3429.0,0.0,1.64585,1.63557,1.61451,1.61473,1.627665
3430.0,0.0,1.64505,1.63485,1.61381,1.61402,1.6269325
3431.0,0.0,1.64303,1.63254,1.61153,1.612,1.624775
3432.0,0.0,1.63985,1.62873,1.60781,1.60892,1.6213275
3433.0,0.0,1.63538,1.62344,1.6029,1.60498,1.616675
3434.0,0.0,1.62956,1.61654,1.59681,1.60008,1.6107475
3435.0,0.0,1.62191,1.60756,1.58884,1.5934,1.6029275
3436.0,0.0,1.61233,1.59641,1.57832,1.58429,1.5928375000000001
3437.0,0.0,1.60071,1.58269,1.56498,1.57239,1.5801924999999999
3438.0,0.0,1.58756,1.56733,1.54945,1.55837,1.5656775
3439.0,0.0,1.57412,1.55133,1.53298,1.54342,1.5504625
3440.0,0.0,1.56143,1.53641,1.51779,1.52961,1.53631
3441.0,0.0,1.55142,1.5245,1.50593,1.51885,1.525175
3442.0,0.0,1.5445,1.51651,1.49888,1.51233,1.518055
3443.0,0.0,1.54163,1.51351,1.49687,1.51019,1.5155499999999997
3444.0,0.0,1.5421,1.51465,1.4994,1.51176,1.5169775
3445.0,0.0,1.54516,1.51951,1.5054,1.51614,1.5215525
3446.0,0.0,1.54975,1.52633,1.51312,1.52194,1.527785
3447.0,0.0,1.5541,1.53335,1.52089,1.52772,1.5340150000000001
3448.0,0.0,1.55748,1.53937,1.52693,1.53182,1.5389
3449.0,0.0,1.55855,1.54255,1.52988,1.53291,1.5409725
3450.0,0.0,1.5573,1.54314,1.52944,1.53099,1.5402175
3451.0,0.0,1.55396,1.54086,1.52621,1.52663,1.536915
3452.0,0.0,1.54893,1.53651,1.52108,1.52083,1.5318375
