Lambda,OBS,CAL,GD1,GD2,GD3,Syn_mean
3400.0,0.0,1.37616,1.40338,1.4287,1.48762,1.423965
3401.0,0.0,1.37035,1.39753,1.4221,1.47414,1.4160300000000001
3402.0,0.0,1.3654,1.39255,1.41648,1.46259,1.409255
3403.0,0.0,1.36145,1.38859,1.41199,1.45325,1.40382
3404.0,0.0,1.35858,1.38571,1.4087,1.446,1.3997475
3405.0,0.0,1.35675,1.38388,1.40659,1.44044,1.396915
3406.0,0.0,1.3559,1.38301,1.40556,1.43667,1.3952849999999999
3407.0,0.0,1.35589,1.38297,1.40543,1.43483,1.39478
3408.0,0.0,1.35658,1.38362,1.40603,1.43472,1.3952375
3409.0,0.0,1.3578,1.3848,1.4072,1.43562,1.396355
3410.0,0.0,1.35943,1.38636,1.40875,1.43591,1.3976125
3411.0,0.0,1.36133,1.38821,1.41056,1.43498,1.3987699999999998
3412.0,0.0,1.36341,1.39023,1.41253,1.43318,1.3998375
3413.0,0.0,1.3656,1.39237,1.41459,1.43198,1.4011350000000002
3414.0,0.0,1.36785,1.39456,1.41669,1.4331,1.40305
3415.0,0.0,1.37012,1.39678,1.41881,1.43735,1.4057649999999997
3416.0,0.0,1.37238,1.399,1.42092,1.44469,1.4092474999999998
3417.0,0.0,1.37462,1.4012,1.42302,1.45414,1.4132449999999999
3418.0,0.0,1.37682,1.40336,1.42508,1.46429,1.4173874999999998
3419.0,0.0,1.37894,1.40544,1.42708,1.47358,1.42126
3420.0,0.0,1.38097,1.40742,1.42899,1.48046,1.4244599999999998
3421.0,0.0,1.38286,1.40926,1.43077,1.48413,1.426755
3422.0,0.0,1.38459,1.41092,1.43237,1.48464,1.42813
3423.0,0.0,1.38612,1.41239,1.43375,1.48315,1.4288525
3424.0,0.0,1.38743,1.41363,1.4349,1.48146,1.429355
3425.0,0.0,1.38851,1.41463,1.4358,1.48138,1.4300799999999998
3426.0,0.0,1.38935,1.41539,1.43646,1.48383,1.4312575
3427.0,0.0,1.38995,1.4159,1.43688,1.48849,1.432805
3428.0,0.0,1.39029,1.41614,1.43705,1.49338,1.434215
3429.0,0.0,1.39036,1.41611,1.43696,1.49598,1.4348525
3430.0,0.0,1.39014,1.41579,1.4366,1.49475,1.43432
3431.0,0.0,1.3896,1.41512,1.43591,1.48993,1.43264
3432.0,0.0,1.38871,1.4141,1.43487,1.48353,1.4303025
3433.0,0.0,1.38743,1.41267,1.43342,1.47771,1.4278075000000001
3434.0,0.0,1.38576,1.41085,1.43153,1.47327,1.4253525
3435.0,0.0,1.3837,1.40863,1.4292,1.46847,1.4224999999999999
3436.0,0.0,1.3813,1.40607,1.42645,1.46065,1.4186175
3437.0,0.0,1.37862,1.40324,1.42338,1.44731,1.4131375
3438.0,0.0,1.37574,1.40021,1.42009,1.42862,1.406165
3439.0,0.0,1.37275,1.39707,1.4167,1.40703,1.3983875
3440.0,0.0,1.36971,1.3939,1.41329,1.38699,1.3909725
3441.0,0.0,1.36668,1.39074,1.40994,1.37254,1.3849749999999998
3442.0,0.0,1.36368,1.38762,1.40667,1.36555,1.38088
3443.0,0.0,1.36068,1.38451,1.40347,1.36587,1.3786325
3444.0,0.0,1.35766,1.38137,1.40029,1.37173,1.3777624999999998
3445.0,0.0,1.35457,1.37816,1.39703,1.38171,1.3778675
3446.0,0.0,1.35136,1.37483,1.39363,1.39428,1.378525
3447.0,0.0,1.34802,1.37137,1.39004,1.40725,1.3791699999999998
3448.0,0.0,1.34455,1.3678,1.38625,1.41749,1.3790224999999998
3449.0,0.0,1.34102,1.36418,1.38233,1.42157,1.377275
3450.0,0.0,1.33752,1.3606,1.37836,1.41874,1.373805
3451.0,0.0,1.33416,1.35718,1.3745,1.4106,1.36911
3452.0,0.0,1.33108,1.35407,1.37092,1.40097,1.36426
3453.0,0.0,1.32841,1.35138,1.36776,1.39341,1.3602400000000001
3454.0,0.0,1.32626,1.34923,1.36517,1.38879,1.3573625
3455.0,0.0,1.32471,1.3477,1.36326,1.38602,1.3554225
3456.0,0.0,1.3238,1.34682,1.36206,1.38252,1.3538000000000001
3457.0,0.0,1.32352,1.34657,1.36159,1.37688,1.35214
3458.0,0.0,1.32382,1.3469,1.36178,1.36979,1.3505725000000002
3459.0,0.0,1.32461,1.34772,1.36254,1.36357,1.34961
3460.0,0.0,1.32578,1.3489,1.36373,1.36105,1.3498649999999999
3461.0,0.0,1.32718,1.35029,1.36519,1.36379,1.3516124999999999
3462.0,0.0,1.32867,1.35176,1.36676,1.37106,1.3545625000000001
3463.0,0.0,1.3301,1.35314,1.36825,1.37975,1.3578100000000002
3464.0,0.0,1.33135,1.35432,1.36954,1.38755,1.36069
3465.0,0.0,1.33231,1.35519,1.37047,1.39298,1.3627375000000002
3466.0,0.0,1.3329,1.35566,1.37098,1.39629,1.3639575000000002
3467.0,0.0,1.33307,1.3557,1.37101,1.39859,1.3645925
3468.0,0.0,1.33283,1.35531,1.37054,1.40011,1.3646975
3469.0,0.0,1.33216,1.35449,1.36961,1.40011,1.3640925
3470.0,0.0,1.33113,1.35328,1.36825,1.39699,1.3624124999999998
3471.0,0.0,1.32979,1.35177,1.36651,1.38996,1.3595075
