# id redshift galex.FUV galex.FUV_err galex.NUV galex.NUV_err sloan.sdss.u sloan.sdss.u_err sloan.sdss.g sloan.sdss.g_err sloan.sdss.r sloan.sdss.r_err sloan.sdss.i sloan.sdss.i_err sloan.sdss.z sloan.sdss.z_err wise.W1 wise.W1_err wise.W2 wise.W2_err wise.W3 wise.W3_err wise.W4 wise.W4_err 
60_SHOC595 0.20549440413453054 0.08064176043683755 0.008619846576436187 0.08492586910503616 0.005422567063084426 0.12694044019618048 0.002572162254585681 0.1757114246595093 0.0011328534198512513 0.20417379446695297 0.0015044081136628355 0.29214603738773315 0.002152611554132082 0.20549440413453054 0.005678020219846368 0.2786870434702263 0.009497169352195876 0.4008577601450661 0.01624496021140981 4.64625361906019 0.1882917400587103 32.71614292396413 1.5668994223372348 
62_WISEAJ104457.84+035312.9 0.10834278621501406 0.18085061918067966 0.010764975267360736 0.21419039907221232 0.002014155120612044 0.16353096517445836 0.0025604989460447274 0.3691475581654131 0.0016999873290936655 0.28628592708721246 0.0015820744993079899 0.1154516116921431 0.001276018368213436 0.10834278621501406 0.004091283145342968 0.11585553265501886 0.006295706449403018 0.16135792316956973 0.012335139571087431 2.6662625482448594 0.15716598777848145 11.075468258832977 1.1629006898487195 
63_WISEAJ105326.00+043014.5 0.45750937732984814 0.038994198667654356 0.002062744795543448 0.057179453471522576 0.0015125954773224017 0.1502449902998916 0.003044376499661776 0.3130401190096235 0.0017299236276975387 0.39156151483961205 0.002163848896943658 0.3890451449942805 0.002508266743823505 0.45750937732984814 0.008006252468299693 0.2725943049245275 0.009289539427723498 0.17005534840176817 0.013939782003611997 1.2131176246766524 0.1620117804004707 7.877022695720517 1.305901082616612 
65_WISEAJ220802.85+131334.5 0.13255618607198572 0.05339738634131294 0.006230864401585488 0.061835802300765234 0.0013568624664978416 0.09418895965228417 0.00251578589527162 0.12918140390030572 0.001427765639581857 0.1437474005874361 0.001985943730495643 0.1930189727634576 0.002844432699841032 0.13255618607198572 0.006592792997523584 0.13425076782592665 0.006553424914442448 0.18221758877140182 0.012922802310459551 1.4652202506963345 0.14709743179419812 5.52029258615906 1.3219381154569618 
66_WISEAJ212043.94+010006.9 0.2318462095413134 0.04804409311369871 0.001630422403769005 0.0719183972023895 0.001243973898578574 0.09078205301781861 0.002759240906270961 0.15360310683850256 0.001131789516940505 0.17766423082036156 0.0014727132340027842 0.27239554471208627 0.0022579701143473547 0.2318462095413134 0.007473838763398031 0.22300611826334696 0.008421245242378259 0.19328150359261 0.011927262519158347 2.1355164068009933 0.18488702997982098 10.625811241859024 1.4582233401617994 
67_WISEAJ104755.92+073951.2 0.1294195841449985 0.01587522904743912 0.0033426499886715535 0.015686281340121302 0.0005637048609244126 0.022656874550129134 0.0013355361687798664 0.03955487350555621 0.0006557649270419438 0.11189224819552443 0.0010305656908664179 0.16565326493180177 0.0015257229537510404 0.1294195841449985 0.003814394946480155 0.29834363597256386 0.00961746252292095 0.7220882788509712 0.019952036480495684 6.765546952765153 0.21186416680768133 29.920034969756934 1.4054259006657466 
68_WISEAJ214350.85-072003.9 0.09954054173515255 0.09049821224898184 0.0025446178458051285 0.08680804987612628 0.0015392264213640423 0.08120822162499822 0.0022438660865073314 0.09656060985415515 0.00106722729993884 0.09682778562612505 0.0011593619220057613 0.13001695780332928 0.001796250653246291 0.09954054173515255 0.005409133394130769 0.09068109970668303 0.006765150728189649 0.10839026933621891 0.012778384302038391 0.530521406552614 0.163201843147569 3.50237058508115 1.6548366926263514 
69_WISEAJ092540.91+063116.8 0.20044720273651614 0.07579490273865604 0.002104015047209442 0.08545156086761316 0.001373137260015458 0.11107082559188627 0.0030690003272930266 0.18230559606810678 0.0013432772732026132 0.154739076282088 0.001710239473683861 0.2434445183692199 0.0024664275634595566 0.20044720273651614 0.007569366551636702 0.10118514963280058 0.006616842647822783 0.06447484332325851 0.011401636846791303 0.7431952279347691 0.15538333897484358 4.092249429097239 1.2551106372960594 
71_WISEAJ092749.17+084037.1 0.15588344677043905 0.029749522541119903 0.0017284890863292423 0.04773094139287513 0.0012819706811450597 0.0801678063387679 0.002288955628089639 0.1187955027941651 0.0009847323138548775 0.12752637064597316 0.0011745612800522051 0.22490546058357827 0.0016571646747926632 0.15588344677043905 0.004594366729960241 0.20413467338240332 0.007896629259011311 0.2174654638070408 0.012818758021200086 2.5627303510576054 0.16522533170384196 17.043629970518637 1.0831456690971881 
72_WISEAJ101036.62+641242.6 0.679829490454956 0.09256354950171519 0.010403056023091252 0.14078617182113923 0.0020750777391073632 0.25327947656899985 0.003499185282654683 0.5355499708401138 0.001973039007055747 0.517130317916963 0.002381473122341741 0.6546361740672754 0.003014710991483927 0.679829490454956 0.009392191502995917 0.6052248873344492 0.014493250756247158 0.6776263655160587 0.018099391467141335 11.186723719990434 0.22667377283841728 61.9387015481678 1.882572527407683 
73_WISEAJ100746.48+025229.1 0.23205984615989197 0.07476872932702124 0.011157640114295228 0.10385801073661782 0.007858633529644747 0.16353096517445836 0.0025604989460447274 0.29403565736725096 0.0016249010915100888 0.26546055619755393 0.0017114874545395083 0.22803420720004208 0.0023102999312427427 0.23205984615989197 0.007053255560343416 0.18227066507876882 0.007722364379928897 0.19133318256363385 0.013569276766156855 2.5392350979741343 0.1754041465260755 13.538236507775924 1.3092635458657698 
74_WISEAJ222510.11-001153.1 0.11662724050819641 0.0654877395378473 0.0024311384416772844 0.06074072900800618 0.0015200116510695845 0.08653663429563495 0.0020722828269208655 0.15790649727284278 0.001018060810780588 0.09790390174480537 0.0010820739105770047 0.18080065521100044 0.0016652355739696235 0.11662724050819641 0.004618959301416715 0.07343731303155421 0.0057492525167038 0.0751952305898995 0.010665634488466033 1.2175951580272855 0.16373120127424085 8.724932922649689 1.1973580689099423 
76_WISEAJ105210.40+032712.7 0.10308607400626246 0.017705981250752456 0.003781275920098197 0.03252070860363459 0.0006095669812724021 0.05171303179169635 0.0017622901105328903 0.08002026771193327 0.0008107152925119174 0.11923396878859664 0.00109818543644456 0.12670682249985477 0.001750519444012849 0.10308607400626246 0.005601801192329582 0.07425347417532915 0.00519763825926959 0.05923662346978555 0.01042075877468737 0.6834439641550163 0.1372255834638805 3.5088281359187583 0.9824520437327856 
78_WISEAJ102429.21+052451.0 0.4466835921509635 0.3733189193486432 0.003686061856972716 0.3799093656006859 0.002520026913078508 0.45040167816808824 0.004148352760037367 0.7085981269167685 0.002610571974339287 0.47907113000307355 0.00220620408485778 0.4835039205916214 0.0026719414079002667 0.4466835921509635 0.0074053942601172516 0.24407133591890404 0.009216718323309775 0.2343097148243625 0.021149107814731914 2.4361437565638075 0.21540204665296664 16.965321603989107 1.5625638649278064 
79_WISEAJ090531.04+033530.3 0.23572193636510042 0.11917907215816102 0.0016741044235608572 0.12424530885323073 0.001221458763516074 0.17298163592151014 0.004461015285827437 0.3308262788556982 0.0018282135793531726 0.2019296069798116 0.0020458244526097864 0.23922138475120555 0.0028643034911582993 0.23572193636510042 0.010855396335319425 0.1296333601466004 0.006447423800771076 0.1375910850252218 0.01305278546988762 0.5695120432705019 0.148969353310691 2.490933289931632 1.1218805944192658 
82_WISEAJ225140.29+132713.7 0.8542795299048475 0.26266366513928907 0.0046296646807410784 0.33987560995553473 0.0030557764638585896 0.5262595620803177 0.005816435628920228 0.7943282347242822 0.002926413363552652 0.6848571591258555 0.003153883770866892 0.9754387404403004 0.00449206140573345 0.8542795299048475 0.011802307864853178 0.5464076590402652 0.014594541512685102 0.4810500847050916 0.0168364130611871 3.265148308074357 0.19246801460702068 23.20395939327989 1.5387578207252766 
83_WISEAJ230123.64+133314.2 0.5546257129579111 0.09967815711512945 0.002935555582687254 0.13135300115464946 0.0019609863995372003 0.2943065989699011 0.004879195110416671 0.5872188659713021 0.0027042428142207784 0.4803966829296803 0.0026547701780104058 0.47995442493194496 0.003536434893327444 0.5546257129579111 0.012259899828941575 0.30811779288699115 0.010216331089744502 0.2979821816354992 0.013722586588234892 2.817752945145789 0.16869101410805185 21.9362353421942 1.2526492026845684 
