RefCode,Citation,Band,mu_0,e_R,Rank,Year,Date,Comments,Author,ADS_date,JD
2009ApJ...694.1331M,Mould & Sakai 2009,F814W(F606W F814W),29.65,0.28,1,2009,2026,Direct archival HST/WFPC2 measurement. Population I regions were excised and the edge response was weighted by sqrt(LF). I_TRGB=25.66+/-0.28 and A_I=0.05. No separate mu_0 error is tabulated; e_R follows the tip uncertainty.,Quintero-Salazar et al.2026,2009-04-00,2454922.5
2013ApJ...773...13L,Lee & Jang 2013,F814W(F555W F814W),30.15,0.03,1,2013,2026,"Measurement error is 0.03 mag, with an additional 0.12 mag systematic. Internal RGB extinction is assumed negligible. The result is 0.50 mag larger than the earlier TRGB estimate.",Quintero-Salazar et al.2026,2013-08-00,2456505.5
2017ApJ...836...74J,Jang & Lee 2017,F814W(F555W F814W),30.189,0.064,1,2017,2026,Combined NGC 4258+LMC blue-I solution from reprocessed HST/ACS outer-field photometry (R_GC>=3.5 arcmin). Error is random only; the common calibration systematic is 0.057 mag.,Quintero-Salazar et al.2026,2017-02-00,2457785.5
2017ApJ...836...74J,Jang & Lee 2017,QT(F555W F814W),30.223,0.054,1,2017,2026,Preferred color-corrected QT solution on the combined NGC 4258+LMC scale. Artificial-star corrections were applied. Error is random only; systematic=0.057 mag.,Quintero-Salazar et al.2026,2017-02-00,2457785.5
2018ApJS..235...23S,Sabbi et al.2018,F814W(F555W F814W),29.96,0.56,1,2018,2026,"The TRGB lies less than 1 mag above the detection limit, so the distance may be underestimated. M_I=-4.0+/-0.2 averages over unknown metallicity; only foreground extinction is used.",Quintero-Salazar et al.2026,2018-03-00,2458178.5
