line,center_ang,continuum,amplitude,flux,ew_ang,sigma_ang,fwhm_ang,sigma_kms,fwhm_kms,z_residual,v_residual_kms,center_ang_err,continuum_err,amplitude_err,flux_err,ew_ang_err,sigma_ang_err,fwhm_ang_err,sigma_kms_err,fwhm_kms_err,z_residual_err,v_residual_kms_err
Hgamma,4340.887772171206,261.10803110886263,1.0558401799174715,0.5746624885914416,-0.002200861023504291,0.21713244866069759,0.511307842526144,14.995704545245724,35.31218565204224,9.625044550598538e-05,28.85515764183441,2.346608154157583,13.426296851007512,0.5775712880681619,0.31393069116306715,0.0012299257523739906,0.0071572728827220666,0.016854089651768853,0.48941299510367753,1.1524795311536267,0.0005406345750938481,162.0781681471703
Hbeta,4867.5999999999985,680.3688304249081,7.050079338647341e-11,3.534385641729279e-11,-5.1948082917348866e-14,0.200000000000013,0.4709640090000306,12.317875667680974,29.006380534072917,0.0012897704949055289,386.663466923605,3.732965847290461,63.79769732123165,3.393426724428325e-05,1.7012123695385856e-05,1.9979105093902284e-08,6.180685988998215e-09,1.4554403257397458e-08,0.009466146403890449,0.02229107130078587,0.0007678898258893065,230.20757837654722
[NII]6548,6555.050042661385,2246.5828709753114,5.040595853819663e-06,2.526980017634459e-06,-1.1248105067842071e-09,0.2000000000000022,0.4709640090000052,9.1469159212791,21.539340961357663,0.00106902706323031,320.48625095433607,4.751068927690629,179.85248197389194,0.0030706021252608824,0.0015433771750059853,6.979844958236705e-07,3.2461921557595406,7.64419835830433,148.663867809265,350.0766558844874,0.0007255700441643941,217.52042699121222
Halpha,6562.087462945115,1980.5539028095081,7.399066395189749e-08,3.7093420129662396e-08,-1.8728811206321448e-11,0.20000001113703245,0.47096403522570723,9.137106946131514,21.51624259005922,-0.00010857211173365133,-32.54910024688197,3.591251016396932,135.84326275608012,0.02844531911237594,0.01426479611937957,7.180420023931856e-06,1.2659055503438175,2.9809797650263774,57.78956963726128,136.08403697374624,0.000547213234655472,164.05040066749473
[NII]6583,6580.5000891743575,1284.5187422673625,1.0691238066292547e-08,5.359792018648843e-09,-4.172607095781281e-12,0.2000000034737472,0.4709640171800495,9.111540434448361,21.45603805586701,-0.00044807977969640866,-134.33093853528484,4.842264820261695,182.93164593963328,0.01635098306693027,0.008213554267255086,8.670648146514944e-06,2.9344328024818614e-05,6.91006118398979e-05,0.006637110104164347,0.015629199914158037,0.0007355208622016879,220.5036071897233
[SII]6716,6713.600186002836,-77.70576592972793,238.54695657551176,158.3062235089639,2.0372519544061354,0.2647489061065145,0.6234360309914433,11.82222996835005,27.83922410607041,-0.0004228153600960294,-126.75685608334376,3.8205898896348187,146.3362269864986,573.7489263886135,3511.0101122357187,12.937993631242783,4.180421763883327,9.844140966146714,186.6789903989527,439.59542857181634,0.0005688415127113236,170.53439530816595
[SII]6731,6729.4701641863085,11.239291318059259,137.5313654081288,610.2681530133062,-54.297743135523966,1.7702272343259162,4.168566575595579,78.86219283970595,185.70627249159503,-0.00020054552249071378,-60.12203512838536,0.08586846677243397,61.001541729188204,30.033673473154977,243.3853170290055,24.341623649022296,0.2433005203646214,0.5729289423135412,10.837609627685476,25.520620391158744,1.275750454958802e-05,3.8246036468671747
