    0.803392477092841201E-01    0.188090125396698795E+02    0.100507019559928912E+01   -0.599146350544150419E+01    1
    0.313724912107565785E+02    0.127521459492646994E+02    0.102293638580488788E+01   -0.599396350544151169E+01    1
    0.638794765623193062E+01    0.410633848776618515E+00    0.111683819559551312E+01   -0.599646350544151474E+01    1
    0.254714850828509825E+02    0.661312187952787323E+01    0.114634008384019537E+01   -0.599896350544151957E+01    1
    0.662271674959272438E+01    0.254891281089538388E+02    0.115917547688548161E+01   -0.600146350544151552E+01    1
    0.187558269240469357E+02    0.513355509031797497E+00    0.118094985495308347E+01   -0.600396350544151858E+01    1
    0.666727746835409452E+01    0.130952393280239257E+02    0.129157687433448776E+01   -0.600646350544151630E+01    1
    0.637598215667798840E+01    0.260325808753143555E+02    0.161407925055279100E+01   -0.600896350544152469E+01    1
    0.565235593154114380E+01    0.258429604767493508E+02    0.167480500233665253E+01   -0.601146350544151886E+01    1
    0.667667759476423406E+01    0.134344284710132040E+02    0.168676320723563689E+01   -0.601396350544150859E+01    1
    0.122937661994510830E+02    0.304798799243136429E+02    0.172966571840434113E+01   -0.601646350544151520E+01    1
    0.314048486180010435E+02    0.135632345457889478E+02    0.177560081987806040E+01   -0.601896350544151559E+01    1
    0.530454001915514972E+01    0.123031813061423545E+02    0.180187265649716610E+01   -0.602146350544152753E+01    1
    0.544315256046673035E+01    0.118267559351704694E+02    0.199953415942784085E+01   -0.602396350544153325E+01    1
    0.254681931660722931E+02    0.199187498933707587E+02    0.202539743837019381E+01   -0.602646350544152298E+01    1
    0.177511762424849060E+02    0.253736769548070029E+02    0.203979830906811843E+01   -0.602896350544150561E+01    1
    0.687439296274577849E+01    0.993155188328596616E+00    0.209055209933660535E+01   -0.603146350544150955E+01    1
    0.130676194346873622E+02    0.736331188818149673E+01    0.218421151008140768E+01   -0.603396350544152682E+01    1
    0.176631801985821824E+02    0.128379230390247887E+02    0.227294803667910950E+01   -0.603646350544153165E+01    1
    0.137963127399170027E+02    0.648694858916102479E+01    0.236084800275466966E+01   -0.603896350544152227E+01    1
    0.308259487614126506E+02    0.114022035326873650E+01    0.243203534231835317E+01   -0.604146350544151556E+01    1
    0.135635641119738466E+02    0.720026838087926269E+01    0.262032503488808688E+01   -0.604396350544152039E+01    1
    0.123195566259544389E+02    0.759767464141659321E+01    0.264061639436767903E+01   -0.604646350544152966E+01    1
    0.129299581412276439E+02    0.498130487557112733E+01    0.267617207794972956E+01   -0.604896350544152206E+01    1
    0.189200632362342809E+02    0.139096404392134225E+02    0.267711917472017147E+01   -0.605146350544152156E+01    1
    0.640558506472936084E+01    0.111621033317788285E+02    0.290762908601794523E+01   -0.605396350544152995E+01    1
    0.197322622460974202E+02    0.113867925684731319E+01    0.291337860274754590E+01   -0.605646350544151790E+01    1
    0.308956988228969678E+02    0.139344009713889729E+02    0.306435324998493286E+01   -0.605896350544151829E+01    1
    0.307283297594179565E+02    0.264488697802181889E+02    0.311478708549301864E+01   -0.606146350544153112E+01    1
    0.687052243260837603E+01    0.139252817252500538E+02    0.311810918326897424E+01   -0.606396350544153950E+01    1
    0.176195894530240906E+02    0.259852675298950366E+02    0.312950268095665862E+01   -0.606646350544153368E+01    1
    0.582113126891139387E+01    0.236992279432845905E+02    0.325329715376992068E+01   -0.606896350544153407E+01    1
    0.200463126048125702E+02    0.105512673883528030E+01    0.351849176228530425E+01   -0.607146350544153712E+01    1
    0.262453027399195733E+02    0.200019260318193552E+02    0.354311423980197038E+01   -0.607396350544151886E+01    1
    0.120722434196809907E+02    0.299136421503518157E+02    0.359012532268861628E+01   -0.607646350544150149E+01    1
    0.484097709206996729E+01    0.244462926907871143E+02    0.361026134670784193E+01   -0.607896350544150277E+01    1
    0.197654735293663890E+02    0.139376610550702580E+02    0.379571219129463655E+01   -0.608146350544151737E+01    1
    0.259008630083936353E+02    0.173735121199440066E+02    0.391859685981720984E+01   -0.608396350544153197E+01    1
    0.204697377411405164E+02    0.127877484599093147E+02    0.392894830898725633E+01   -0.608646350544153236E+01    1
    0.172829394676866350E+02    0.120391688314773493E+02    0.394550510985107650E+01   -0.608896350544152032E+01    1
    0.113302532424118301E+02    0.746280717038793728E+01    0.404851914606259289E+01   -0.609146350544151804E+01    1
    0.238610374499286024E+02    0.512563052159930788E+01    0.410667520660382745E+01   -0.609396350544151844E+01    1
    0.203129204131836438E+02    0.116755505950325578E+02    0.413882760604832534E+01   -0.609646350544151083E+01    1
    0.141703609970997366E+02    0.680889168349743823E+01    0.413982905070111862E+01   -0.609896350544150234E+01    1
    0.119775118668744298E+02    0.467131979064808966E+01    0.427798486511866738E+01   -0.610146350544149918E+01    1
    0.205582262617854425E+02    0.126658445496649996E+02    0.438677268163292489E+01   -0.610396350544150579E+01    1
    0.140554453880033581E+02    0.723124198465418466E+01    0.441285062604103562E+01   -0.610646350544152394E+01    1
    0.488504533408913311E+01    0.263324729958249115E+02    0.479448660373012814E+01   -0.610896350544153233E+01    1
    0.130619962116575508E+02    0.454602659179772761E+01    0.489383468805953825E+01   -0.611146350544151318E+01    1
    0.174127810543956052E+02    0.138007899714402384E+02    0.511536667748736384E+01   -0.611396350544150202E+01    1
    0.107473180725935880E+02    0.184726134740413812E+02    0.531620319412845355E+01   -0.611646350544151840E+01    1
    0.172746422644748172E+02    0.114079746859933504E+02    0.556203536909816521E+01   -0.611896350544151613E+01    1
    0.204099945074521720E+02    0.263257768101590450E+02    0.561254450742886490E+01   -0.612146350544151030E+01    1
    0.305408309431682277E+02    0.108326532440602925E+02    0.564755763747923645E+01   -0.612396350544150803E+01    1
    0.193192259347343054E+02    0.107125057717786696E+02    0.569641560661611734E+01   -0.612646350544151108E+01    1
    0.270314772563866725E+02    0.184262363961927917E+02    0.599636213703175436E+01   -0.612896350544151858E+01    1
    0.821413193533728681E+01    0.247100317753214682E+02    0.627027030079593306E+01   -0.613146350544150476E+01    1
    0.238057339970606634E+02    0.298195453869582110E+02    0.641162145646923953E+01   -0.613396350544150160E+01    1
    0.136004830148229097E+02    0.170499474101750863E+02    0.662281267374976501E+01   -0.613646350544149932E+01    1
    0.250174720849872578E+02    0.208536748564053127E+02    0.668684269735199432E+01   -0.613896350544150327E+01    1
    0.271131890723546505E+02    0.184068594025489425E+02    0.674542892301738206E+01   -0.614146350544151343E+01    1
    0.298206932509999270E+02    0.139741530199070692E+02    0.680778661863150347E+01   -0.614396350544152714E+01    1
    0.536219537616076369E+01    0.232351744119923467E+02    0.705352506977956217E+01   -0.614646350544152309E+01    1
    0.814685362023969972E+01    0.105252204245350667E+01    0.720531470405186791E+01   -0.614896350544151282E+01    1
    0.310511267297788756E+02    0.146137398678951005E+02    0.730480715032522632E+01   -0.615146350544152742E+01    1
    0.167588805477862408E+02    0.249143721726335023E+02    0.762867235582064129E+01   -0.615396350544151360E+01    1
    0.126954886534894840E+01    0.206892175850712725E+02    0.790454016652607994E+01   -0.615646350544150067E+01    1
    0.312931369165317044E+02    0.272616698738617345E+02    0.800592394093658122E+01   -0.615896350544150195E+01    1
    0.230516285174262450E+02    0.568020614670010815E+01    0.803580576337994579E+01   -0.616146350544151922E+01    1
    0.269068675328629467E+02    0.299765555860346566E+02    0.824692270959700302E+01   -0.616396350544152849E+01    1
    0.257682201091130381E+02    0.838292599805895122E+01    0.830845150071232474E+01   -0.616646350544150668E+01    1
    0.272860072130953135E+02    0.610653745756760191E+01    0.831729766672615689E+01   -0.616896350544149996E+01    1
    0.233729518026308334E+02    0.203773637100770557E+02    0.865688529927325234E+01   -0.617146350544152167E+01    1
    0.272850260046811890E+02    0.308981686967485558E+02    0.869246135724369928E+01   -0.617396350544153449E+01    1
    0.130169692316459571E+02    0.292207217564646662E+02    0.911484488473088383E+01   -0.617646350544151179E+01    1
    0.103437773869328282E+02    0.623002927761187753E+01    0.914038430805598345E+01   -0.617896350544150152E+01    1
    0.253482685254725055E+02    0.851474498187730688E+01    0.933029204397295331E+01   -0.618146350544150103E+01    1
    0.184453905581548057E+02    0.148114421281306559E+02    0.970471551087868711E+01   -0.618396350544151829E+01    1
    0.106223263519010018E+02    0.173631663632874300E+02    0.100031492162974338E+02   -0.618646350544152934E+01    1
    0.144388188701905729E+01    0.208484298854740757E+02    0.102949595601778210E+02   -0.618896350544151730E+01    1
    0.104483004259940930E+02    0.200465785048026603E+02    0.103362389914096724E+02   -0.619146350544153012E+01    1
    0.229142761922648681E+02    0.305413889586403826E+02    0.103733051081077416E+02   -0.619396350544153673E+01    1
    0.291029842369101033E+02    0.126444339828575245E+02    0.104117280820372464E+02   -0.619646350544151137E+01    1
    0.849087577642909253E+01    0.116068248102706200E+02    0.105073376479192255E+02   -0.619896350544150465E+01    1
    0.811554483267445548E+01    0.143159449867429807E+02    0.108050144308609415E+02   -0.620146350544151748E+01    1
    0.701204863860007155E+01    0.148538494314793450E+02    0.109189842907371766E+02   -0.620396350544150987E+01    1
    0.178070920143441001E+02    0.273594723843002932E+02    0.110548859408279068E+02   -0.620646350544149783E+01    1
    0.208942807809479163E+02    0.236281951952283720E+02    0.111350584965159758E+02   -0.620896350544150710E+01    1
    0.126069907701688511E+02    0.864378886861601714E+01    0.111381883517690614E+02   -0.621146350544150838E+01    1
    0.166512959137686849E+02    0.117497460549427046E+01    0.112201951081627733E+02   -0.621396350544150700E+01    1
    0.147913760415547486E+02    0.737704318837383788E+01    0.112308751123947665E+02   -0.621646350544150472E+01    1
    0.852935075598071180E+01    0.114964800594545498E+02    0.114209469828777372E+02   -0.621896350544153709E+01    1
    0.729018939090740759E+01    0.228637083807696868E+02    0.115018101457407340E+02   -0.622146350544152416E+01    1
