    0.211688482761383057E+02    0.100783109664916992E+00    0.804174989461898804E+00   -0.564226830623168871E+07   -0.460515351937698814E+01    1
    0.223413062095642090E+02    0.148839354515075684E+00    0.855009585618972778E+00   -0.490339169978016894E+07   -0.461515351937698259E+01    1
    0.201887154579162598E+02    0.110167264938354492E+01    0.692482799291610718E+00   -0.426940765303482208E+07   -0.462515351937698149E+01    1
    0.220893037319183350E+02    0.869019031524658203E+00    0.825831681489944458E+00   -0.383814669132359512E+07   -0.463515351937698661E+01    1
    0.214979255199432373E+02    0.112725317478179932E+01    0.954119861125946045E+00   -0.356814654163773544E+07   -0.464515351937698728E+01    1
    0.234225583076477051E+02    0.799949169158935547E+00    0.517190605401992798E+00   -0.350449446875374578E+07   -0.465515351937698174E+01    1
    0.252281653881072998E+02    0.272526741027832031E+00    0.957638055086135864E+00   -0.330161382643896993E+07   -0.466515351937698153E+01    1
    0.279536509513854980E+02    0.181240439414978027E+00    0.869432151317596436E+00   -0.230024776081027044E+07   -0.467515351937698398E+01    1
    0.234116494655609131E+02    0.170747399330139160E+01    0.754704833030700684E+00   -0.206758685853798222E+07   -0.468515351937698377E+01    1
    0.206301021575927734E+02    0.244511663913726807E+01    0.548505783081054688E+00   -0.199617348726312607E+07   -0.469515351937698444E+01    1
    0.294410181045532227E+02    0.761926174163818359E-02    0.868306547403335571E+00   -0.188286613199329213E+07   -0.470515351937698423E+01    1
    0.279952132701873779E+02    0.887612700462341309E+00    0.529629737138748169E+00   -0.172035525502615864E+07   -0.471515351937698135E+01    1
    0.210621154308319092E+02    0.264930248260498047E+01    0.795471221208572388E+00   -0.165084365699379565E+07   -0.472515351937698025E+01    1
    0.226401603221893311E+02    0.252506434917449951E+01    0.550506323575973511E+00   -0.147099764184163976E+07   -0.473515351937698448E+01    1
    0.285037779808044434E+02    0.100499093532562256E+01    0.536550402641296387E+00   -0.146215874086988112E+07   -0.474515351937698782E+01    1
    0.246183574199676514E+02    0.205611228942871094E+01    0.548120617866516113E+00   -0.145105048399867606E+07   -0.475515351937698494E+01    1
    0.201554489135742188E+02    0.348817348480224609E+01    0.544800907373428345E+00   -0.122691196097402251E+07   -0.476515351937698117E+01    1
    0.237971198558807373E+02    0.282523274421691895E+01    0.913211047649383545E+00   -0.100056637051791488E+07   -0.477515351937698451E+01    1
    0.246537232398986816E+02    0.273151695728302002E+01    0.805108845233917236E+00   -0.928722833872800227E+06   -0.478515351937698341E+01    1
    0.223007798194885254E+02    0.377058148384094238E+01    0.616215556859970093E+00   -0.774617054976823507E+06   -0.479515351937697876E+01    1
    0.316262626647949219E+02    0.970910787582397461E+00    0.681705832481384277E+00   -0.733885840662797331E+06   -0.480515351937698032E+01    1
    0.310269200801849365E+02    0.122709572315216064E+01    0.656428962945938110E+00   -0.712057961602781434E+06   -0.481515351937698277E+01    1
    0.242608761787414551E+02    0.336724281311035156E+01    0.920095741748809814E+00   -0.675318170571728842E+06   -0.482515351937698345E+01    1
    0.212031161785125732E+02    0.452405214309692383E+01    0.680467337369918823E+00   -0.619322506965316483E+06   -0.483515351937698323E+01    1
    0.255147027969360352E+02    0.316459000110626221E+01    0.800750613212585449E+00   -0.612069056251283968E+06   -0.484515351937698480E+01    1
    0.229215073585510254E+02    0.397885203361511230E+01    0.854147970676422119E+00   -0.609513019089994021E+06   -0.485515351937698814E+01    1
    0.270982336997985840E+02    0.274699628353118896E+01    0.749437242746353149E+00   -0.583765058872354683E+06   -0.486515351937698437E+01    1
    0.266126072406768799E+02    0.294597804546356201E+01    0.838023811578750610E+00   -0.560493871973620262E+06   -0.487515351937698149E+01    1
    0.256448459625244141E+02    0.336523771286010742E+01    0.648861259222030640E+00   -0.539131468931435957E+06   -0.488515351937698572E+01    1
    0.281123018264770508E+02    0.257812976837158203E+01    0.829004883766174316E+00   -0.516439703662579530E+06   -0.489515351937698817E+01    1
    0.225017511844635010E+02    0.455157220363616943E+01    0.966533213853836060E+00   -0.478129858176743262E+06   -0.490515351937698973E+01    1
    0.234375309944152832E+02    0.431666493415832520E+01    0.627201348543167114E+00   -0.475674055148174870E+06   -0.491515351937698775E+01    1
    0.234982109069824219E+02    0.434468924999237061E+01    0.513276457786560059E+00   -0.471769919827340869E+06   -0.492515351937698220E+01    1
    0.326807475090026855E+02    0.136543333530426025E+01    0.522417098283767700E+00   -0.414204823708191165E+06   -0.493515351937698199E+01    1
    0.204297482967376709E+02    0.568690896034240723E+01    0.766702711582183838E+00   -0.395786565436257282E+06   -0.494515351937698799E+01    1
    0.339884638786315918E+02    0.964798927307128906E+00    0.589779704809188843E+00   -0.367319901100569579E+06   -0.495515351937699045E+01    1
    0.285421288013458252E+02    0.298015594482421875E+01    0.596055805683135986E+00   -0.365280516224951483E+06   -0.496515351937698846E+01    1
    0.348117446899414062E+02    0.739995241165161133E+00    0.746457874774932861E+00   -0.308711967222352570E+06   -0.497515351937698824E+01    1
    0.341089212894439697E+02    0.108978986740112305E+01    0.648298412561416626E+00   -0.305319259465896233E+06   -0.498515351937698359E+01    1
    0.236176311969757080E+02    0.519250214099884033E+01    0.527018606662750244E+00   -0.289037263404614758E+06   -0.499515351937698426E+01    1
    0.232519340515136719E+02    0.535094380378723145E+01    0.997761011123657227E+00   -0.268914055885440903E+06   -0.500515351937698583E+01    1
    0.344978165626525879E+02    0.109432339668273926E+01    0.665795654058456421E+00   -0.257435708260916872E+06   -0.501515351937698384E+01    1
    0.223020780086517334E+02    0.608164846897125244E+01    0.608112603425979614E+00   -0.233625417184818885E+06   -0.502515351937698451E+01    1
    0.268371009826660156E+02    0.426286518573760986E+01    0.645033240318298340E+00   -0.232122496106146049E+06   -0.503515351937698608E+01    1
    0.201816272735595703E+02    0.708548843860626221E+01    0.547146946191787720E+00   -0.220145108255800966E+06   -0.504515351937698409E+01    1
    0.245932531356811523E+02    0.536171138286590576E+01    0.507808744907379150E+00   -0.211818186625538219E+06   -0.505515351937698298E+01    1
    0.397716414928436279E+02    0.825397729873657227E+01    0.805785059928894043E+00   -0.203064155299730017E+06   -0.506515351937698455E+01    1
    0.254633069038391113E+02    0.502362549304962158E+01    0.767891794443130493E+00   -0.199349492617613781E+06   -0.507515351937697989E+01    1
    0.399745082855224609E+02    0.663757741451263428E+01    0.919688016176223755E+00   -0.189243606727061735E+06   -0.508515351937698501E+01    1
    0.216538190841674805E+02    0.694979846477508545E+01    0.916988909244537354E+00   -0.165201043691694736E+06   -0.509515351937699013E+01    1
    0.378105318546295166E+02    0.966614007949829102E+01    0.812982261180877686E+00   -0.158758170432485233E+06   -0.510515351937699080E+01    1
    0.256172001361846924E+02    0.527422308921813965E+01    0.967010557651519775E+00   -0.158651965208934183E+06   -0.511515351937698348E+01    1
    0.259212291240692139E+02    0.519447505474090576E+01    0.793020397424697876E+00   -0.157314849441110739E+06   -0.512515351937698238E+01    1
    0.388157021999359131E+02    0.710514008998870850E+01    0.882691800594329834E+00   -0.152306845343093009E+06   -0.513515351937698394E+01    1
    0.399923789501190186E+02    0.471078097820281982E+01    0.751621067523956299E+00   -0.145495996276845370E+06   -0.514515351937697751E+01    1
    0.393008744716644287E+02    0.583324074745178223E+01    0.668384283781051636E+00   -0.140486094785041292E+06   -0.515515351937698085E+01    1
    0.375885248184204102E+02    0.883328855037689209E+01    0.646781712770462036E+00   -0.137532490386831720E+06   -0.516515351937698330E+01    1
    0.386517441272735596E+02    0.707002878189086914E+01    0.514226943254470825E+00   -0.137507534516858432E+06   -0.517515351937698220E+01    1
    0.275786316394805908E+02    0.478516936302185059E+01    0.501494079828262329E+00   -0.134829204696236789E+06   -0.518515351937698643E+01    1
    0.371019589900970459E+02    0.924294173717498779E+01    0.507667392492294312E+00   -0.127424850869529895E+06   -0.519515351937698533E+01    1
    0.379877126216888428E+02    0.735641062259674072E+01    0.772148281335830688E+00   -0.127164529175318283E+06   -0.520515351937697623E+01    1
    0.215110361576080322E+02    0.755301535129547119E+01    0.938139647245407104E+00   -0.124513974813954788E+06   -0.521515351937698224E+01    1
    0.394814038276672363E+02    0.468022227287292480E+01    0.738994181156158447E+00   -0.121883340946497454E+06   -0.522515351937697670E+01    1
    0.282286071777343750E+02    0.453100562095642090E+01    0.789399087429046631E+00   -0.121610751435843471E+06   -0.523515351937698092E+01    1
    0.332912790775299072E+02    0.229074180126190186E+01    0.801989376544952393E+00   -0.116791534320299150E+06   -0.524515351937698071E+01    1
    0.373565649986267090E+02    0.778831779956817627E+01    0.789576172828674316E+00   -0.116229565965158981E+06   -0.525515351937698583E+01    1
    0.386515986919403076E+02    0.563853561878204346E+01    0.829020828008651733E+00   -0.115410095310250879E+06   -0.526515351937698739E+01    1
    0.275290620326995850E+02    0.500666975975036621E+01    0.560134321451187134E+00   -0.114393932555410138E+06   -0.527515351937698007E+01    1
    0.326700389385223389E+02    0.259419322013854980E+01    0.805694788694381714E+00   -0.113558631004747673E+06   -0.528515351937697542E+01    1
    0.377004718780517578E+02    0.696853876113891602E+01    0.831734806299209595E+00   -0.111957633855423453E+06   -0.529515351937697609E+01    1
    0.371086573600769043E+02    0.773913383483886719E+01    0.910326838493347168E+00   -0.110156451754612121E+06   -0.530515351937697677E+01    1
    0.359006369113922119E+02    0.977586865425109863E+01    0.687334030866622925E+00   -0.108830138463341311E+06   -0.531515351937698188E+01    1
    0.385623192787170410E+02    0.542935550212860107E+01    0.707122147083282471E+00   -0.104608686656396152E+06   -0.532515351937698078E+01    1
    0.358304619789123535E+02    0.961117625236511230E+01    0.644504398107528687E+00   -0.104081218230739440E+06   -0.533515351937697613E+01    1
    0.360596275329589844E+02    0.901561498641967773E+01    0.896097481250762939E+00   -0.103936268823110557E+06   -0.534515351937697680E+01    1
    0.382161402702331543E+02    0.597965776920318604E+01    0.564920485019683838E+00   -0.102044888676443210E+06   -0.535515351937698103E+01    1
    0.394998645782470703E+02    0.413818836212158203E+01    0.524382025003433228E+00   -0.100668809405531094E+06   -0.536515351937698171E+01    1
    0.370686137676239014E+02    0.723511636257171631E+01    0.946200519800186157E+00   -0.100238831724407617E+06   -0.537515351937698238E+01    1
    0.389676368236541748E+02    0.444512546062469482E+01    0.926841914653778076E+00   -0.989350686807752645E+05   -0.538515351937698128E+01    1
    0.382169091701507568E+02    0.542589187622070312E+01    0.916291147470474243E+00   -0.967636259736245265E+05   -0.539515351937698018E+01    1
    0.379887592792510986E+02    0.602065742015838623E+01    0.583759605884552002E+00   -0.961237432082800078E+05   -0.540515351937698263E+01    1
    0.397469878196716309E+02    0.318786084651947021E+01    0.955108493566513062E+00   -0.930083538405338331E+05   -0.541515351937698153E+01    1
    0.223518872261047363E+02    0.770181715488433838E+01    0.932879149913787842E+00   -0.921401222318786604E+05   -0.542515351937697865E+01    1
