    0.399991798400878906E+02   -0.533055409802055103E+06   -0.921034037030929298E+01    1
    0.399990916252136230E+02   -0.533049260355271981E+06   -0.921044037030957341E+01    1
    0.399973177909851074E+02   -0.532925614142572391E+06   -0.921054037030962824E+01    1
    0.399947667121887207E+02   -0.532747814762757160E+06   -0.921064037030957117E+01    1
    0.399939310550689697E+02   -0.532689579453684390E+06   -0.921074037030951231E+01    1
    0.399936270713806152E+02   -0.532668396214997279E+06   -0.921084037030956004E+01    1
    0.399925744533538818E+02   -0.532595047313688439E+06   -0.921094037030982626E+01    1
    0.399920129776000977E+02   -0.532555924427354010E+06   -0.921104037030986689E+01    1
    0.399906384944915771E+02   -0.532460158330853097E+06   -0.921114037030979382E+01    1
    0.399905288219451904E+02   -0.532452517348082270E+06   -0.921124037030971543E+01    1
    0.399859702587127686E+02   -0.532134966739866650E+06   -0.921134037030974362E+01    1
    0.399833583831787109E+02   -0.531953065548609942E+06   -0.921144037030999030E+01    1
    0.399820423126220703E+02   -0.531861421048082993E+06   -0.921154037031001316E+01    1
    0.399815225601196289E+02   -0.531825230286003789E+06   -0.921164037030991878E+01    1
    0.399807631969451904E+02   -0.531772357464367873E+06   -0.921174037030982440E+01    1
    0.399790167808532715E+02   -0.531650768248838373E+06   -0.921184037030983660E+01    1
    0.399742388725280762E+02   -0.531318191121880664E+06   -0.921194037030951485E+01    1
    0.399728655815124512E+02   -0.531222619344399893E+06   -0.921204037030952705E+01    1
    0.399688112735748291E+02   -0.530940517054112861E+06   -0.921214037030998156E+01    1
    0.399686408042907715E+02   -0.530928657293761498E+06   -0.921224037030988363E+01    1
    0.399656426906585693E+02   -0.530720096446860698E+06   -0.921234037030934161E+01    1
    0.399599683284759521E+02   -0.530325477142803022E+06   -0.921244037030902518E+01    1
    0.399581789970397949E+02   -0.530201069855231908E+06   -0.921254037030904627E+01    1
    0.399564325809478760E+02   -0.530079660426981864E+06   -0.921264037030951854E+01    1
    0.399551641941070557E+02   -0.529991491919404361E+06   -0.921274037030999970E+01    1
    0.399497306346893311E+02   -0.529613875614110730E+06   -0.921284037030948610E+01    1
    0.399473416805267334E+02   -0.529447892959373305E+06   -0.921294037030920698E+01    1
    0.399464178085327148E+02   -0.529383710036147386E+06   -0.921304037030927248E+01    1
    0.399463379383087158E+02   -0.529378161501632654E+06   -0.921314037030924204E+01    1
    0.399442362785339355E+02   -0.529232170960952411E+06   -0.921324037030922760E+01    1
    0.399435067176818848E+02   -0.529181497159951716E+06   -0.921334037030934105E+01    1
    0.399425709247589111E+02   -0.529116502454049187E+06   -0.921344037030969787E+01    1
    0.399405980110168457E+02   -0.528979488478231360E+06   -0.921354037030985573E+01    1
    0.399381303787231445E+02   -0.528808142497884808E+06   -0.921364037030992655E+01    1
    0.399356758594512939E+02   -0.528637734587549814E+06   -0.921374037030946802E+01    1
    0.399338698387145996E+02   -0.528512366994174896E+06   -0.921384037030914982E+01    1
    0.399301576614379883E+02   -0.528254727420645766E+06   -0.921394037030964519E+01    1
    0.399293446540832520E+02   -0.528198309926104266E+06   -0.921404037030995227E+01    1
    0.399261605739593506E+02   -0.527977384200174129E+06   -0.921414037030962874E+01    1
    0.399229741096496582E+02   -0.527756339314785786E+06   -0.921424037030934606E+01    1
    0.399172985553741455E+02   -0.527362741005839198E+06   -0.921434037030921971E+01    1
    0.399139916896820068E+02   -0.527133478373835445E+06   -0.921444037030936336E+01    1
    0.399128437042236328E+02   -0.527053901019426528E+06   -0.921454037030933470E+01    1
    0.398973453044891357E+02   -0.525980153425612021E+06   -0.921464037030924921E+01    1
    0.398953127861022949E+02   -0.525839419341983274E+06   -0.921474037030921878E+01    1
    0.398940205574035645E+02   -0.525749953622820089E+06   -0.921484037030936243E+01    1
    0.398931741714477539E+02   -0.525691359352935920E+06   -0.921494037030979385E+01    1
    0.398857796192169189E+02   -0.525179582387396367E+06   -0.921504037030951295E+01    1
    0.398816132545471191E+02   -0.524891338066143799E+06   -0.921514037030919297E+01    1
    0.398764550685882568E+02   -0.524534585549436510E+06   -0.921524037030950538E+01    1
    0.398738491535186768E+02   -0.524354400324462564E+06   -0.921534037030945363E+01    1
    0.398737096786499023E+02   -0.524344757248730981E+06   -0.921544037030915142E+01    1
    0.398731648921966553E+02   -0.524307092409383040E+06   -0.921554037030927198E+01    1
    0.398658192157745361E+02   -0.523799367312550778E+06   -0.921564037030937300E+01    1
    0.398646783828735352E+02   -0.523720536260017660E+06   -0.921574037030957349E+01    1
    0.398637294769287109E+02   -0.523654971795397345E+06   -0.921584037030942937E+01    1
    0.398629391193389893E+02   -0.523600365330390166E+06   -0.921594037030905611E+01    1
    0.398554098606109619E+02   -0.523080305334092642E+06   -0.921604037030913048E+01    1
    0.398535442352294922E+02   -0.522951483044008433E+06   -0.921614037030920841E+01    1
    0.398531067371368408E+02   -0.522921275896142819E+06   -0.921624037030940890E+01    1
    0.398519325256347656E+02   -0.522840206529203861E+06   -0.921634037030984743E+01    1
    0.398513042926788330E+02   -0.522796834941121750E+06   -0.921644037030952390E+01    1
    0.398448467254638672E+02   -0.522351125391101174E+06   -0.921654037030911333E+01    1
    0.398447513580322266E+02   -0.522344544433306612E+06   -0.921664037030929251E+01    1
    0.398443591594696045E+02   -0.522317480680204928E+06   -0.921674037030961912E+01    1
    0.398410654067993164E+02   -0.522090222181046323E+06   -0.921684037030965264E+01    1
    0.398393762111663818E+02   -0.521973692218156415E+06   -0.921694037030950852E+01    1
    0.398364377021789551E+02   -0.521771008773640380E+06   -0.921704037030930756E+01    1
    0.398338150978088379E+02   -0.521590148067985079E+06   -0.921714037030916522E+01    1
    0.398326528072357178E+02   -0.521510003918016271E+06   -0.921724037030919874E+01    1
    0.398324656486511230E+02   -0.521497099230522290E+06   -0.921734037030952713E+01    1
    0.398316395282745361E+02   -0.521440139683403308E+06   -0.921744037030970986E+01    1
    0.398276901245117188E+02   -0.521167878225734399E+06   -0.921754037030930462E+01    1
    0.398243772983551025E+02   -0.520939555579248117E+06   -0.921764037030954952E+01    1
    0.398205840587615967E+02   -0.520678183886844607E+06   -0.921774037031000049E+01    1
    0.398164963722229004E+02   -0.520396596865577856E+06   -0.921784037030966097E+01    1
    0.398090803623199463E+02   -0.519885927245677332E+06   -0.921794037030920776E+01    1
    0.398083174228668213E+02   -0.519833405130105675E+06   -0.921804037030931767E+01    1
    0.398079597949981689E+02   -0.519808786301799468E+06   -0.921814037030955014E+01    1
    0.398075962066650391E+02   -0.519783757757345214E+06   -0.921824037030946641E+01    1
    0.398062503337860107E+02   -0.519691116356187267E+06   -0.921834037030918374E+01    1
    0.398040843009948730E+02   -0.519542037656488828E+06   -0.921844037030938246E+01    1
    0.398004245758056641E+02   -0.519290203141444945E+06   -0.921854037030962026E+01    1
    0.398000311851501465E+02   -0.519263136615886411E+06   -0.921864037030945660E+01    1
    0.397995138168334961E+02   -0.519227541107727797E+06   -0.921874037030957361E+01    1
    0.397983098030090332E+02   -0.519144708358556614E+06   -0.921884037030952719E+01    1
    0.397929382324218750E+02   -0.518775239982600964E+06   -0.921894037030943991E+01    1
    0.397888803482055664E+02   -0.518496217038375908E+06   -0.921904037030942902E+01    1
    0.397850167751312256E+02   -0.518230624817833363E+06   -0.921914037030961708E+01    1
    0.397845065593719482E+02   -0.518195556324708974E+06   -0.921924037030956356E+01    1
    0.397822618484497070E+02   -0.518041285436520877E+06   -0.921934037030938747E+01    1
    0.397818052768707275E+02   -0.518009909729070554E+06   -0.921944037030976737E+01    1
    0.397804725170135498E+02   -0.517918327590087953E+06   -0.921954037030970852E+01    1
    0.397783529758453369E+02   -0.517772697538358509E+06   -0.921964037030932637E+01    1
    0.397775590419769287E+02   -0.517718152970919851E+06   -0.921974037030930305E+01    1
    0.397774696350097656E+02   -0.517712010744678264E+06   -0.921984037030919978E+01    1
    0.397766804695129395E+02   -0.517657796941289853E+06   -0.921994037030913738E+01    1
    0.397728025913238525E+02   -0.517391437129146128E+06   -0.922004037030923662E+01    1
    0.397716641426086426E+02   -0.517313253520257305E+06   -0.922014037030961653E+01    1
    0.397707045078277588E+02   -0.517247354648226465E+06   -0.922024037030984189E+01    1
    0.397701001167297363E+02   -0.517205852792600286E+06   -0.922034037030946863E+01    1
    0.397663378715515137E+02   -0.516947547323656152E+06   -0.922044037030918062E+01    1
    0.397619569301605225E+02   -0.516646845173047914E+06   -0.922054037030910045E+01    1
    0.397615110874176025E+02   -0.516616248008584487E+06   -0.922064037030934891E+01    1
    0.397589337825775146E+02   -0.516439391249329376E+06   -0.922074037030948546E+01    1
    0.397552418708801270E+02   -0.516186102011116047E+06   -0.922084037030963444E+01    1
    0.397547352313995361E+02   -0.516151348084233119E+06   -0.922094037030991487E+01    1
    0.397539126873016357E+02   -0.516094926553607802E+06   -0.922104037030988977E+01    1
    0.397525846958160400E+02   -0.516003840910327388E+06   -0.922114037030968170E+01    1
    0.397502183914184570E+02   -0.515841558319251228E+06   -0.922124037030941146E+01    1
    0.397501003742218018E+02   -0.515833465296546463E+06   -0.922134037030919984E+01    1
    0.397464776039123535E+02   -0.515585064911154390E+06   -0.922144037030917296E+01    1
    0.397416090965270996E+02   -0.515251343016504950E+06   -0.922154037030945162E+01    1
    0.397403573989868164E+02   -0.515165560283124214E+06   -0.922164037030959705E+01    1
    0.397397112846374512E+02   -0.515121282847856521E+06   -0.922174037030973182E+01    1
    0.397366607189178467E+02   -0.514912256969062495E+06   -0.922184037030998027E+01    1
    0.397362744808197021E+02   -0.514885794818743307E+06   -0.922194037030990188E+01    1
    0.397358202934265137E+02   -0.514854678160110372E+06   -0.922204037030962098E+01    1
    0.397341716289520264E+02   -0.514741735041047796E+06   -0.922214037030926015E+01    1
    0.397335243225097656E+02   -0.514697394166844024E+06   -0.922224037030950505E+01    1
    0.397334122657775879E+02   -0.514689718408342043E+06   -0.922234037030991693E+01    1
    0.397316849231719971E+02   -0.514571404649146425E+06   -0.922244037030949571E+01    1
    0.397308683395385742E+02   -0.514515477758436522E+06   -0.922254037030949014E+01    1
    0.397293233871459961E+02   -0.514409674029574206E+06   -0.922264037030945971E+01    1
    0.397288274765014648E+02   -0.514375714645542554E+06   -0.922274037030953053E+01    1
    0.397287452220916748E+02   -0.514370082067638519E+06   -0.922284037030982518E+01    1
    0.397285997867584229E+02   -0.514360123092324182E+06   -0.922294037030934533E+01    1
    0.397279989719390869E+02   -0.514318982117827982E+06   -0.922304037030933621E+01    1
