    0.200059673950940251E+02    0.999712622913194338E+01   -0.317860100498791505E+07
    0.200059300532394779E+02    0.999711559613203171E+01   -0.317860099855048535E+07
    0.200059733670132864E+02    0.999712795478827587E+01   -0.317860099832017813E+07
    0.200059564239798995E+02    0.999712313888050019E+01   -0.317860099277578993E+07
    0.200060864282351680E+02    0.999716027050137868E+01   -0.317860098055009963E+07
    0.200059526127185023E+02    0.999712210479199470E+01   -0.317860097647235822E+07
    0.200059549975040447E+02    0.999712279484931088E+01   -0.317860097352056764E+07
    0.200059897301115548E+02    0.999713271758039568E+01   -0.317860096950431168E+07
    0.200060060967138291E+02    0.999713740644864579E+01   -0.317860096360297967E+07
    0.200059901418379944E+02    0.999713285489864667E+01   -0.317860096343394276E+07
    0.200059783685090764E+02    0.999712951525024529E+01   -0.317860095749665285E+07
    0.200059820406070585E+02    0.999713061451038598E+01   -0.317860094172450155E+07
    0.200059882626982422E+02    0.999713239550196064E+01   -0.317860093996288534E+07
    0.200059902105138327E+02    0.999713297041699356E+01   -0.317860093409635546E+07
    0.200059684063607577E+02    0.999712674989356032E+01   -0.317860093396066222E+07
    0.200059313931432037E+02    0.999711621452791377E+01   -0.317860092633948568E+07
    0.200060055280342475E+02    0.999713737220528209E+01   -0.317860092445315747E+07
    0.200059571892461072E+02    0.999712359565069697E+01   -0.317860091985376738E+07
    0.200059606593395714E+02    0.999712460905178801E+01   -0.317860091271399474E+07
    0.200059305031930066E+02    0.999711602468836347E+01   -0.317860090674326802E+07
    0.200059982889326271E+02    0.999713538288283843E+01   -0.317860090118682897E+07
    0.200059457240430270E+02    0.999712041804019336E+01   -0.317860089124541450E+07
    0.200059547509271560E+02    0.999712299355785383E+01   -0.317860089123110659E+07
    0.200059074203226572E+02    0.999710950461437520E+01   -0.317860088664087141E+07
    0.200059664349487285E+02    0.999712635282852702E+01   -0.317860088337434502E+07
    0.200059449209425608E+02    0.999712026074870508E+01   -0.317860086927317083E+07
    0.200059475832169582E+02    0.999712103067239255E+01   -0.317860086610862333E+07
    0.200059857125949634E+02    0.999713193772744901E+01   -0.317860085744757066E+07
    0.200059910945495005E+02    0.999713348284244852E+01   -0.317860085451649455E+07
    0.200059292396525770E+02    0.999711584455099178E+01   -0.317860085158029106E+07
    0.200059544065736468E+02    0.999712308652869019E+01   -0.317860083274859143E+07
    0.200060645167990074E+02    0.999715455859928426E+01   -0.317860081549721863E+07
