    0.399992513656616211E+02   -0.112724490050411932E+05   -0.921034037030929298E+01    1
    0.399957728385925293E+02   -0.112661726732445204E+05   -0.921044037030957341E+01    1
    0.399928331375122070E+02   -0.112608699117799897E+05   -0.921054037030962824E+01    1
    0.399920773506164551E+02   -0.112595067920172296E+05   -0.921064037030957117E+01    1
    0.399919772148132324E+02   -0.112593261955888811E+05   -0.921074037030951231E+01    1
    0.399914765357971191E+02   -0.112584232351726805E+05   -0.921084037030956004E+01    1
    0.399901413917541504E+02   -0.112560155177525194E+05   -0.921094037030982626E+01    1
    0.399847078323364258E+02   -0.112462196239514360E+05   -0.921104037030986689E+01    1
    0.399839806556701660E+02   -0.112449089568889030E+05   -0.921114037030979382E+01    1
    0.399817097187042236E+02   -0.112408162998386015E+05   -0.921124037030971543E+01    1
    0.399801635742187500E+02   -0.112380302818803320E+05   -0.921134037030974362E+01    1
    0.399782657623291016E+02   -0.112346110618728781E+05   -0.921144037030999030E+01    1
    0.399753797054290771E+02   -0.112294123532074627E+05   -0.921154037031001316E+01    1
    0.399746048450469971E+02   -0.112280167874761246E+05   -0.921164037030991878E+01    1
    0.399687266349792480E+02   -0.112174326356129750E+05   -0.921174037030982440E+01    1
    0.399686443805694580E+02   -0.112172845658749502E+05   -0.921184037030983660E+01    1
    0.399673283100128174E+02   -0.112149155829767205E+05   -0.921194037030951485E+01    1
    0.399652469158172607E+02   -0.112111694957403415E+05   -0.921204037030952705E+01    1
    0.399649822711944580E+02   -0.112106932339561499E+05   -0.921214037030998156E+01    1
    0.399638283252716064E+02   -0.112086166791772939E+05   -0.921224037030988363E+01    1
    0.399634766578674316E+02   -0.112079838830579065E+05   -0.921234037030934161E+01    1
    0.399630355834960938E+02   -0.112071902318222674E+05   -0.921244037030902518E+01    1
    0.399586033821105957E+02   -0.111992166693580584E+05   -0.921254037030904627E+01    1
    0.399579966068267822E+02   -0.111981252970394817E+05   -0.921264037030951854E+01    1
    0.399558532238006592E+02   -0.111942705411746683E+05   -0.921274037030999970E+01    1
    0.399545466899871826E+02   -0.111919211378862274E+05   -0.921284037030948610E+01    1
    0.399507725238800049E+02   -0.111851358340802653E+05   -0.921294037030920698E+01    1
    0.399471616744995117E+02   -0.111786460716486872E+05   -0.921304037030927248E+01    1
    0.399418151378631592E+02   -0.111690402255546287E+05   -0.921314037030924204E+01    1
    0.399399161338806152E+02   -0.111656293769575605E+05   -0.921324037030922760E+01    1
    0.399347579479217529E+02   -0.111563672590698570E+05   -0.921334037030934105E+01    1
    0.399279236793518066E+02   -0.111441014608256501E+05   -0.921344037030969787E+01    1
    0.399278450012207031E+02   -0.111439602925920444E+05   -0.921354037030985573E+01    1
    0.399200642108917236E+02   -0.111300040264500676E+05   -0.921364037030992655E+01    1
    0.399198961257934570E+02   -0.111297026316742449E+05   -0.921374037030946802E+01    1
    0.399194192886352539E+02   -0.111288476332436039E+05   -0.921384037030914982E+01    1
    0.399174904823303223E+02   -0.111253894997042280E+05   -0.921394037030964519E+01    1
    0.399167633056640625E+02   -0.111240858929255883E+05   -0.921404037030995227E+01    1
    0.399134552478790283E+02   -0.111181565146921093E+05   -0.921414037030962874E+01    1
    0.399116647243499756E+02   -0.111149478312770007E+05   -0.921424037030934606E+01    1
    0.399103116989135742E+02   -0.111125234675703250E+05   -0.921434037030921971E+01    1
    0.399083256721496582E+02   -0.111089653650673517E+05   -0.921444037030936336E+01    1
    0.399058294296264648E+02   -0.111044939842893291E+05   -0.921454037030933470E+01    1
    0.399057757854461670E+02   -0.111043979043235595E+05   -0.921464037030924921E+01    1
    0.398975348472595215E+02   -0.110896428232312373E+05   -0.921474037030921878E+01    1
    0.398968827724456787E+02   -0.110884757273071918E+05   -0.921484037030936243E+01    1
    0.398967862129211426E+02   -0.110883029084514710E+05   -0.921494037030979385E+01    1
    0.398966252803802490E+02   -0.110880148800180777E+05   -0.921504037030951295E+01    1
    0.398951113224029541E+02   -0.110853054623351127E+05   -0.921514037030919297E+01    1
    0.398948442935943604E+02   -0.110848276151380978E+05   -0.921524037030950538E+01    1
    0.398943912982940674E+02   -0.110840170050568504E+05   -0.921534037030945363E+01    1
    0.398940753936767578E+02   -0.110834517287271083E+05   -0.921544037030915142E+01    1
    0.398931348323822021E+02   -0.110817687837982467E+05   -0.921554037030927198E+01    1
    0.398864626884460449E+02   -0.110698339949405927E+05   -0.921564037030937300E+01    1
    0.398857212066650391E+02   -0.110685080673719476E+05   -0.921574037030957349E+01    1
    0.398835349082946777E+02   -0.110645989618836684E+05   -0.921584037030942937E+01    1
    0.398816502094268799E+02   -0.110612296709905604E+05   -0.921594037030905611E+01    1
    0.398814594745635986E+02   -0.110608887213747730E+05   -0.921604037030913048E+01    1
    0.398809206485748291E+02   -0.110599255671011852E+05   -0.921614037030920841E+01    1
    0.398797512054443359E+02   -0.110578353256679729E+05   -0.921624037030940890E+01    1
    0.398786652088165283E+02   -0.110558944119007265E+05   -0.921634037030984743E+01    1
    0.398783886432647705E+02   -0.110554001559181052E+05   -0.921644037030952390E+01    1
    0.398773443698883057E+02   -0.110535340131182911E+05   -0.921654037030911333E+01    1
    0.398760938644409180E+02   -0.110512995356698175E+05   -0.921664037030929251E+01    1
    0.398754966259002686E+02   -0.110502324340530668E+05   -0.921674037030961912E+01    1
    0.398732805252075195E+02   -0.110462733196511253E+05   -0.921684037030965264E+01    1
    0.398729848861694336E+02   -0.110457452074006487E+05   -0.921694037030950852E+01    1
    0.398702800273895264E+02   -0.110409139923557577E+05   -0.921704037030930756E+01    1
    0.398680269718170166E+02   -0.110368905609290050E+05   -0.921714037030916522E+01    1
    0.398655724525451660E+02   -0.110325081968692393E+05   -0.921724037030919874E+01    1
    0.398615109920501709E+02   -0.110252586684820853E+05   -0.921734037030952713E+01    1
    0.398611640930175781E+02   -0.110246395794094969E+05   -0.921744037030970986E+01    1
    0.398606872558593750E+02   -0.110237886262344400E+05   -0.921754037030930462E+01    1
