    0.266639949886124334E+02   -0.101708228353147163E+02
    0.266664593957490652E+02   -0.977371652741661734E+01
    0.266676093912646301E+02   -0.959170214644125707E+01
    0.268641370908274943E+02   -0.925553917248242897E+01
    0.266718885389999834E+02   -0.893282450287196284E+01
    0.268617052228020015E+02   -0.888585612226825994E+01
    0.266724662549418596E+02   -0.884609355009316012E+01
    0.268598527870061154E+02   -0.861054182688370418E+01
    0.268594524775270216E+02   -0.855176092389173448E+01
    0.266745429406272194E+02   -0.853869213355810075E+01
    0.268583227698827365E+02   -0.838724515378469881E+01
    0.268578228201345297E+02   -0.831508433561015003E+01
    0.266765350911455776E+02   -0.825022388987783373E+01
    0.268571376992506146E+02   -0.821683967923219427E+01
    0.268570491090471819E+02   -0.820419034826818816E+01
    0.266781491640260988E+02   -0.802111228944107779E+01
    0.268553687481105001E+02   -0.796661465725871309E+01
    0.268547618409809985E+02   -0.788190730712333654E+01
    0.268547247223708503E+02   -0.787674551520830679E+01
    0.266792914561866716E+02   -0.786146190978830628E+01
    0.268535651007887353E+02   -0.771658523133648000E+01
    0.268530769915038761E+02   -0.764980737081432505E+01
    0.266810352477446884E+02   -0.762173005512876678E+01
    0.266813283751074444E+02   -0.758190457303160237E+01
    0.266815507271343293E+02   -0.755178569642361097E+01
    0.266824371735027377E+02   -0.743248983757806947E+01
    0.266828578666668719E+02   -0.737630947718282126E+01
    0.266834663971297452E+02   -0.729554092886847894E+01
    0.268490644069670914E+02   -0.711515203511929162E+01
    0.268490642885219870E+02   -0.711513662937770519E+01
    0.268485304933687807E+02   -0.704593348005257170E+01
    0.268484419373454806E+02   -0.703449640462665471E+01
    0.268478315096905433E+02   -0.695599716049171146E+01
    0.268475496334564063E+02   -0.691994789268114108E+01
    0.268475461002566860E+02   -0.691949682898561402E+01
    0.266863684950833218E+02   -0.691842276098113196E+01
    0.268474337972594341E+02   -0.690517004136761159E+01
    0.266865089625838436E+02   -0.690050795936379924E+01
    0.266865360989533471E+02   -0.689705067079849776E+01
    0.266866111960338870E+02   -0.688748906487062929E+01
    0.268472221261075603E+02   -0.687822091102768507E+01
    0.266867540625859796E+02   -0.686932349124379815E+01
    0.268469102589896451E+02   -0.683864454382004450E+01
    0.268468482467853562E+02   -0.683079347251101598E+01
    0.268466220935219546E+02   -0.680221289477000468E+01
    0.266876514032447645E+02   -0.675596533337447980E+01
    0.266878110961946327E+02   -0.673592552948401302E+01
    0.268460368833934879E+02   -0.672863183935070719E+01
    0.266879715720994781E+02   -0.671582816607697364E+01
    0.268457811615878157E+02   -0.669664912505803933E+01
    0.266881739826864184E+02   -0.669053724510021297E+01
    0.268455687971181689E+02   -0.667016777299401653E+01
    0.266884343294149922E+02   -0.665810270364080647E+01
    0.268453973898054592E+02   -0.664884578218454880E+01
    0.268452003544318458E+02   -0.662439331914197815E+01
    0.268450085393227624E+02   -0.660064777506951295E+01
    0.268448351651842465E+02   -0.657923525687468924E+01
    0.268447238311824741E+02   -0.656551009118093898E+01
    0.266892476997785622E+02   -0.655746300712312280E+01
    0.266893486946222929E+02   -0.654503988302825945E+01
    0.266893897174097887E+02   -0.653999838638874298E+01
    0.268442873903980299E+02   -0.651189537201570090E+01
    0.268440433911789569E+02   -0.648205269908447335E+01
    0.266901606234871842E+02   -0.644575360005963383E+01
    0.268435779127677989E+02   -0.642538325711312286E+01
    0.266905141607606495E+02   -0.640284782342499525E+01
    0.268432967506784905E+02   -0.639131958088459129E+01
    0.266906850189585469E+02   -0.638218319648728283E+01
    0.266908423081231589E+02   -0.636320056977376680E+01
    0.268430421901987017E+02   -0.636058678370978736E+01
    0.268430169278913056E+02   -0.635754249279432315E+01
    0.268430120778777948E+02   -0.635695814672674686E+01
    0.266908965662052609E+02   -0.635666146055624726E+01
    0.266910334928236601E+02   -0.634017998692472418E+01
    0.266910350278020445E+02   -0.633999539420599234E+01
    0.268425476599757147E+02   -0.630117611234749564E+01
    0.268424431282419533E+02   -0.628866772937753016E+01
    0.268423461896494651E+02   -0.627708341832642791E+01
    0.266917596338730974E+02   -0.625327278428455902E+01
    0.268421419211103753E+02   -0.625272174375894441E+01
    0.266918465799202664E+02   -0.624292275622403814E+01
    0.266920654003628322E+02   -0.621692743675173443E+01
    0.266922769332717920E+02   -0.619186995809484575E+01
    0.268416145928673586E+02   -0.619013655872189350E+01
    0.268415311864586315E+02   -0.618027793503487999E+01
    0.266923759660150068E+02   -0.618016323092241304E+01
    0.266924339190930873E+02   -0.617331976418366590E+01
    0.266924763279983566E+02   -0.616831522288467848E+01
    0.268413601791216045E+02   -0.616009935398766562E+01
    0.268413305107050491E+02   -0.615660324566943462E+01
    0.266925844061597175E+02   -0.615557414117265544E+01
    0.266927332831241344E+02   -0.613805368222562375E+01
    0.266927785710104004E+02   -0.613273098027301344E+01
    0.266928736620686209E+02   -0.612156546559887182E+01
    0.266929271273300621E+02   -0.611529390876025580E+01
    0.266930745076413380E+02   -0.609802941726694936E+01
    0.268408164285642172E+02   -0.609624550974460533E+01
    0.268408155371221468E+02   -0.609614121024429867E+01
    0.266931156915951426E+02   -0.609321117844724913E+01
    0.268407442230838811E+02   -0.608780148381157371E+01
    0.268406639804087419E+02   -0.607842724161140779E+01
    0.266932787921894032E+02   -0.607415592180938191E+01
    0.266933800445965801E+02   -0.606234766944059977E+01
    0.268403142048274148E+02   -0.603768430821811286E+01
    0.266938690053941485E+02   -0.600555267978479268E+01
    0.268399045334689426E+02   -0.599021094510479735E+01
    0.268398988990443499E+02   -0.598955987241665611E+01
    0.268398369739573042E+02   -0.598240757805143453E+01
    0.266941031914926974E+02   -0.597848504240449152E+01
    0.266942436986913592E+02   -0.596228667276372715E+01
    0.268395460595590976E+02   -0.594888851205628200E+01
    0.268395219201370381E+02   -0.594611319883236344E+01
    0.268394804081613714E+02   -0.594134271882594067E+01
    0.268393716395192286E+02   -0.592885617234114815E+01
    0.268393054191099090E+02   -0.592126330409238921E+01
    0.266946452981086964E+02   -0.591616072092301160E+01
    0.266946816640023847E+02   -0.591199650790138787E+01
    0.266946871280925180E+02   -0.591137100279634708E+01
    0.268392181396484375E+02   -0.591126640435425976E+01
    0.266948779518195636E+02   -0.588955600432402893E+01
    0.266949565363117287E+02   -0.588058898079670467E+01
    0.268387536691983435E+02   -0.585826940738250368E+01
    0.266951657493958230E+02   -0.585676403695138070E+01
    0.266952328438351003E+02   -0.584913808277717084E+01
    0.266953515574248499E+02   -0.583566256599519662E+01
    0.266953534606018614E+02   -0.583544671277738036E+01
    0.266953641924061387E+02   -0.583422964779481035E+01
    0.266955191183298197E+02   -0.581668024335995959E+01
    0.268383735391075788E+02   -0.581515009467481825E+01
    0.268381838994501436E+02   -0.579372426921510097E+01
    0.266957231905861931E+02   -0.579362175820469005E+01
    0.266958577219823923E+02   -0.577845689629333048E+01
    0.268380448955232893E+02   -0.577805553994040011E+01
    0.266959359231375082E+02   -0.576965495725599631E+01
    0.266960824629755429E+02   -0.575318723454767245E+01
    0.268378137946951441E+02   -0.575207325319140139E+01
    0.266961135367994018E+02   -0.574969961942533914E+01
    0.268377478659446922E+02   -0.574467650184308631E+01
    0.268376245662458750E+02   -0.573086160466912720E+01
    0.268376133282179978E+02   -0.572960365714321096E+01
    0.268376082624188719E+02   -0.572903667382342885E+01
    0.266963387048145577E+02   -0.572447326197074435E+01
    0.268375373335461731E+02   -0.572110231634584121E+01
    0.268374956346698923E+02   -0.571644145050409946E+01
    0.266964254698093910E+02   -0.571477411297097060E+01
    0.268374157677458456E+02   -0.570752206470310597E+01
    0.266964984504960583E+02   -0.570662509614240943E+01
    0.268373222551298625E+02   -0.569709159510318397E+01
    0.266965845933922239E+02   -0.569701724462412074E+01
    0.266966574912504697E+02   -0.568889584598270481E+01
    0.268371058266436755E+02   -0.567300412251646069E+01
    0.266971513895931984E+02   -0.563409337586259529E+01
    0.266971598998723323E+02   -0.563315247009719489E+01
    0.268367313227643862E+02   -0.563149887994444054E+01
    0.268367275140325070E+02   -0.563107790979376510E+01
    0.266971919479640079E+02   -0.562961022751730056E+01
    0.268366795748302280E+02   -0.562578126763573128E+01
    0.268365977078739668E+02   -0.561674447799070453E+01
    0.268365505355259444E+02   -0.561154223376063399E+01
    0.268364820515591269E+02   -0.560399598233859386E+01
    0.266977286689997833E+02   -0.557052878234009530E+01
    0.266977829838080254E+02   -0.556457531508727943E+01
    0.266977853549766877E+02   -0.556431551682430658E+01
    0.268360278681331614E+02   -0.555413750364595593E+01
    0.268360258395089204E+02   -0.555391554221266581E+01
    0.266979009067448771E+02   -0.555166582254271290E+01
    0.266979685085086480E+02   -0.554427512207829931E+01
    0.266980182893122731E+02   -0.553883736241888336E+01
    0.268358162071928632E+02   -0.553101381521145186E+01
    0.268357746949891158E+02   -0.552648698365529256E+01
    0.266981584078503609E+02   -0.552355271881929522E+01
    0.266981849308342731E+02   -0.552066299510762981E+01
    0.268357102681336350E+02   -0.551946675606894566E+01
    0.266982049295756312E+02   -0.551848483546737612E+01
    0.268356607510287404E+02   -0.551407562778679061E+01
    0.268356528654380995E+02   -0.551321745002136954E+01
    0.266983003148564322E+02   -0.550810468008335352E+01
    0.268354409967919096E+02   -0.549019695792340556E+01
    0.266985754762364635E+02   -0.547824142310251716E+01
    0.268353172165171614E+02   -0.547678057363039805E+01
    0.266987484707309690E+02   -0.545952773903615185E+01
    0.266987488122491712E+02   -0.545949084218067071E+01
    0.268351426913575111E+02   -0.545790525039952357E+01
    0.268351047591259970E+02   -0.545380916953457895E+01
    0.268350419652560497E+02   -0.544703343453653410E+01
    0.266989200851563240E+02   -0.544101018357892130E+01
    0.268349837473500763E+02   -0.544075704597474097E+01
    0.266989491088693640E+02   -0.543788307633952783E+01
    0.268349135876690887E+02   -0.543320036546863872E+01
    0.266990312218997090E+02   -0.542904318478519965E+01
    0.266990529785253266E+02   -0.542670276157279297E+01
    0.268348093419114377E+02   -0.542198677953941655E+01
    0.266991067290021888E+02   -0.542092388156836069E+01
    0.266991430418772921E+02   -0.541702236230838619E+01
