id redshift galex.FUV galex.FUV_err galex.NUV galex.NUV_err sloan.sdss.u sloan.sdss.u_err sloan.sdss.g sloan.sdss.g_err sloan.sdss.r sloan.sdss.r_err sloan.sdss.i sloan.sdss.i_err sloan.sdss.z sloan.sdss.z_err ukirt.wfcam.Y ukirt.wfcam.Y_err ukirt.wfcam.J ukirt.wfcam.J_err ukirt.wfcam.H ukirt.wfcam.H_err ukirt.wfcam.K ukirt.wfcam.K_err wise.W1 wise.W1_err wise.W2 wise.W2_err wise.W3 wise.W3_err wise.W4 wise.W4_err
_34_ 0.1115934 0.0436707127397052 0.0050915788515625 0.0631583011912274 0.003815215313366 0.0827084807343132 0.0006886880915515 0.1195036360155083 0.0003385620162814 0.1344751205245282 0.0004353851336688 0.1910747133383444 0.0006349385216858 0.1498318110724801 0.0017625328496478 nan nan nan nan nan nan nan nan 0.1065409094912582 0.0065745633128639 0.0759609563070261 0.0125932732066286 0.6974338993033053 0.1991317248791549 6.503728184119096 nan
_35_ 0.07218827 0.0671509005534163 0.0015632238981589 0.0679970413693161 0.00102785216394 0.0692836451484479 0.0008017964954506 0.1019960170801718 0.0004115113962301 0.0598912297231892 0.0004387950135798 0.1176169003224547 0.0006610008118445 0.0643686412483291 0.0019814982385251 0.0649589799974833 0.0034701069329095 0.0530019445161832 0.0057115415436232 0.0623697216136694 0.0056295742294489 0.1062745691941501 0.0035162847070238 0.2387354667959506 0.0087953396322132 0.36223504398962 0.0180160635376575 1.6065813687862105 0.2042008200735221 4.1111387408931295 nan
_36_ 0.04208103 0.1430556908137009 0.0019451614657473 0.1386807130196863 0.0014025275784077 0.1621343105600745 0.0009167014390036 0.3482654076403121 0.000649614223666 0.1450801155976453 0.0005049538854036 0.1796627861991321 0.0007011977121457 0.1313909464804804 0.0020655765795318 nan nan nan nan nan nan nan nan 0.4741512472189452 0.0131012836238248 0.8321285341697621 0.022992561975908 7.875951635351036 0.2103665728328142 28.259346040434533 nan
_38_ 0.08406011 0.0564064112954718 0.0010400704092303 0.0830698777177405 0.0004017106890374 0.1527493085701415 0.001303416130705 0.2777452873128408 0.0007447168095411 0.3067662257288898 0.0009181583869454 0.452748487657932 0.0013063252255104 0.4109318710976946 0.0037670615004121 nan nan nan nan nan nan nan nan 0.3132684022705321 0.0106756418262536 0.294164424417861 0.0149014497502935 2.1712157136058425 0.1799787285552803 14.38673310274128 nan
_43_ 0.07592382 0.1960157032521743 0.0018305957365145 0.2433809706388821 0.0013331593818874 0.2609885393021457 0.0017938557843472 0.4169393910758604 0.000995646883109 0.2907883606149654 0.0009662629553401 0.5783951813153562 0.0016329173499911 0.3360992559437915 0.0037582736118681 nan nan nan nan nan nan nan nan 0.331067951353181 0.0109772935768249 0.8005530311629867 0.0235947723291613 9.356270493655664 0.2326709777064543 55.97088174320501 nan
_44_ 0.09838755 0.0935861109119277 0.0077285822854082 0.095731997324228 0.0042190544352049 0.1358254598099186 0.0009890459459685 0.2238095321703701 0.0005214562416044 0.2314510107264304 0.0006110017838848 0.3526387222937634 0.0009263135382996 0.289224983439283 0.0022327842417679 nan nan nan nan nan nan nan nan 0.2708423635924231 0.008980380390319 0.3279368050306236 0.014800007155813 3.6366605030006895 0.211017756853247 28.54711141511716 nan
_46_ 0.03908816 0.1177856231977067 0.0019195672326921 0.1240961647143774 0.0011991154560414 0.1783726985384709 0.0023483168982555 0.3290834214947972 0.0013086583811576 0.2010164502392375 0.0013959565499495 0.2366285939730279 0.0018441006168433 0.2442052211620816 0.0069329279856569 0.071489001873163 0.0030946586825278 0.061022701597085 0.004215299058451 0.082980176626195 0.0054263574407251 0.0685534664846471 0.0056194668618713 0.1296332827180144 0.0064474199743904 0.1375910627878296 0.0130527840200534 0.56951208729165 0.1489693754805841 2.4909342526308587 nan
_48_ 0.0217707 0.0537868362791381 0.0057339391864999 0.0688992159801417 0.0048515415259429 0.1098456186148512 0.0016336583409605 0.2336567860857347 0.0009974414655105 0.1991712672100968 0.0010594397923857 0.1625591929420936 0.0013268368007451 0.1622269768621313 0.003978596796486 nan nan nan nan nan nan nan nan 0.0794907959046374 0.0059303118923616 0.0994924511842571 0.0117294002659759 0.9896989250055086 0.1504051686917875 7.392000306854555 nan
_49_ 0.05699043 0.0261673100329621 0.0015518200183983 0.0408748338188722 0.0013377228587139 0.0663433554182536 0.0011058717601745 0.1384403547240001 0.000647678918331 0.1133882387590758 0.000744221944425 0.1717719522920954 0.0011346758453718 0.1403738463736262 0.0035013241089174 0.1017278262606436 0.0028108436526581 0.0960929288984376 0.0030091653440163 0.1025590930873622 0.0035894956757672 0.0934177918033831 0.0052484989807532 0.1249445441951628 0.0060991436881222 0.0749878374865112 0.0100146203263457 0.4106792380530481 0.1308743454662617 5.350101771232315 nan
_50_ 0.07486449 0.0819965318229221 0.0013871920142122 0.0859996244341625 0.0008967639685974 0.1064656084172252 0.0010068634912295 0.170823001616001 0.0004969246167429 0.1495928704162 0.000599087132807 0.229457953336201 0.0009158641844948 0.1857120405084567 0.0028007710180827 nan nan 0.0944259647737041 0.0023481773048082 0.1026535450804507 0.0037818962777918 0.0923908967141842 0.0045100434585948 0.1011850842188738 0.0066168388434558 0.064474892253794 0.0114016451516449 0.7431949824828376 0.155383288768436 4.092249342829365 nan
