    0.125255523443315280E+02    0.600598044793595331E+01    0.104995016248095885E+01   -0.599146350544150419E+01    1
    0.124315080119218830E+02    0.308818064846824605E+02    0.120291776053550659E+01   -0.599396350544151169E+01    1
    0.193147636834922025E+02    0.122289446504590948E+02    0.122102550914480390E+01   -0.599646350544151474E+01    1
    0.691013778606114570E+01    0.250132064499350086E+02    0.127890412652882679E+01   -0.599896350544151957E+01    1
    0.311947763906209907E+02    0.258165146629464815E+02    0.136129664931507688E+01   -0.600146350544151552E+01    1
    0.186655257893850752E+02    0.118321151307453327E+02    0.140639883201678328E+01   -0.600396350544151858E+01    1
    0.572811308575927036E+01    0.543269257916652371E+00    0.142583957619229595E+01   -0.600646350544151630E+01    1
    0.182466921092239929E+02    0.602924482453347621E+00    0.152561807654328230E+01   -0.600896350544152469E+01    1
    0.561272559780724301E+01    0.120257184115562268E+02    0.153834076138496090E+01   -0.601146350544151886E+01    1
    0.117386550292998244E+02    0.664339702769503049E+01    0.160490620101719994E+01   -0.601396350544150859E+01    1
    0.187895718798312217E+02    0.242220453723861944E+02    0.162738693157733216E+01   -0.601646350544151520E+01    1
    0.305600525163953343E+02    0.254938019566669283E+02    0.164716420175909151E+01   -0.601896350544151559E+01    1
    0.121344097138423876E+02    0.544965587501302817E+01    0.166121770471940766E+01   -0.602146350544152753E+01    1
    0.260829651783656722E+02    0.636718498658339982E+01    0.169680026353139057E+01   -0.602396350544153325E+01    1
    0.117797534305846323E+02    0.194878196361958338E+02    0.178599563481698032E+01   -0.602646350544152298E+01    1
    0.124129156105023082E+02    0.198603586300545487E+02    0.182290444156865239E+01   -0.602896350544150561E+01    1
    0.197822645519798783E+02    0.120513421824319931E+02    0.189386544059796846E+01   -0.603146350544150955E+01    1
    0.252424965054718839E+02    0.521849702940497284E+01    0.192269201103101817E+01   -0.603396350544152682E+01    1
    0.114366207285874353E+02    0.646470848928588104E+01    0.208969012195967929E+01   -0.603646350544153165E+01    1
    0.191843790615922032E+02    0.262547141015405643E+02    0.214698617167722938E+01   -0.603896350544152227E+01    1
    0.193021072184710611E+02    0.136604565703336540E+02    0.217102811607688251E+01   -0.604146350544151556E+01    1
    0.921116888901413411E+00    0.196092310696979446E+02    0.217418389510223209E+01   -0.604396350544152039E+01    1
    0.191408707075803370E+02    0.114408713833585529E+01    0.217476899407337276E+01   -0.604646350544152966E+01    1
    0.180583300542740517E+02    0.260825176424668612E+02    0.228145016937917822E+01   -0.604896350544152206E+01    1
    0.735017792669928305E+01    0.258393726994183091E+02    0.240800200947811449E+01   -0.605146350544152156E+01    1
    0.135515630342522169E+02    0.305632788944440748E+02    0.246516258059047022E+01   -0.605396350544152995E+01    1
    0.264116044583679539E+02    0.608878395189140154E+01    0.250237585430891540E+01   -0.605646350544151790E+01    1
    0.175546124836153581E+02    0.251400014219688224E+02    0.251323940436895965E+01   -0.605896350544151829E+01    1
    0.259882673311916577E+02    0.198540650394440945E+02    0.251410434874502675E+01   -0.606146350544153112E+01    1
    0.248253836851058054E+02    0.499245207726825058E+01    0.259948995997938459E+01   -0.606396350544153950E+01    1
    0.300920254655329060E+02    0.125949765847012305E+02    0.260755354935126604E+01   -0.606646350544153368E+01    1
    0.132806184344935190E+02    0.200622179183041496E+02    0.281648107866767106E+01   -0.606896350544153407E+01    1
    0.200130582532353500E+02    0.133922383817409258E+02    0.286979021503230314E+01   -0.607146350544153712E+01    1
    0.311958306279056323E+02    0.237419779205641674E+02    0.289440617254939125E+01   -0.607396350544151886E+01    1
    0.135775837825779710E+01    0.678021006273566584E+01    0.299881068875920986E+01   -0.607646350544150149E+01    1
    0.773581904894280825E+01    0.250056938389474617E+02    0.309944588633439100E+01   -0.607896350544150277E+01    1
    0.264717409244360056E+02    0.557584414566100861E+01    0.323163017839759270E+01   -0.608146350544151737E+01    1
    0.124804991488279526E+02    0.203433603444432478E+02    0.326344475285382662E+01   -0.608396350544153197E+01    1
    0.484938477485513175E+01    0.120113860275834767E+02    0.336928179235644931E+01   -0.608646350544153236E+01    1
    0.192276327508248350E+02    0.149310147321238507E+01    0.342312028419407177E+01   -0.608896350544152032E+01    1
    0.202858866233463573E+02    0.119579157866190311E+02    0.345703318180832886E+01   -0.609146350544151804E+01    1
    0.138099223253251484E+02    0.304055515144084509E+02    0.355423468934734821E+01   -0.609396350544151844E+01    1
    0.117174410786822030E+02    0.202323040302734221E+02    0.368435155086489008E+01   -0.609646350544151083E+01    1
    0.309793543303417813E+02    0.110118604747036279E+02    0.377148013361241619E+01   -0.609896350544150234E+01    1
    0.111280718781178987E+02    0.706712176964560967E+01    0.378044687714839212E+01   -0.610146350544149918E+01    1
    0.252838963849144669E+02    0.466060701710378567E+01    0.390829599160797159E+01   -0.610396350544150579E+01    1
    0.113640843348126221E+02    0.302395774896098288E+02    0.391565119485711977E+01   -0.610646350544152394E+01    1
    0.163915359664099380E+01    0.191484188967355706E+02    0.408510614730026234E+01   -0.610896350544153233E+01    1
    0.772430108528767612E+01    0.135293079540959411E+02    0.422436116557621766E+01   -0.611146350544151318E+01    1
    0.239202488836367699E+02    0.497851479821034903E+01    0.443356524568261978E+01   -0.611396350544150202E+01    1
    0.455678056111514351E+01    0.963100999308132144E-01    0.449644094688908336E+01   -0.611646350544151840E+01    1
    0.136986338167977806E+02    0.488750022765959002E+01    0.453936340406239225E+01   -0.611896350544151613E+01    1
    0.493062658450260027E+01    0.263505242345886046E+02    0.465696860526965040E+01   -0.612146350544151030E+01    1
    0.142466068829897861E+02    0.182339925758946002E+02    0.472117717642446966E+01   -0.612396350544150803E+01    1
    0.310542988043085124E+02    0.268825863696836080E+02    0.481551550491741054E+01   -0.612646350544151108E+01    1
    0.199511185358260690E+02    0.148439792987486974E+01    0.486157731047077046E+01   -0.612896350544151858E+01    1
    0.115334045799090372E+02    0.470509657952977989E+01    0.514004229178397409E+01   -0.613146350544150476E+01    1
    0.269776793217724702E+02    0.191235329047055380E+02    0.541296376731531570E+01   -0.613396350544150160E+01    1
    0.109468516721974929E+02    0.177872918277582812E+02    0.548160895237211410E+01   -0.613646350544149932E+01    1
