# Indice, log sigma, log fx, z or modulo de distancia, err log sig, err log fx, err z or err_mod_distancia, flag
# en lugar de redshift para los primeros 36 objetos esta el modulo de distancia observado
# 0: GEHRs, 1:local HIIG, 2: Literatura Erb et al. 2006, 3: XShooter, 4: MOSFIRE, 5: KMOS
67  1.688  -13.4671836907  0.10937  0.025  0.0713284174792  0.00120257211426	1
68  1.707  -13.7705885178  0.11245  0.024  0.113406457481  0.0012306503362		1
69  1.664  -13.7356533351  0.07302  0.019  0.0732699669609  0.000884981378335	1
70  1.637  -13.0788656582  0.04258  0.034  0.0949476894726  0.000656738639034	1
71  1.652  -13.4639642372  0.08479  0.024  0.0918202206656  0.000984344660167	1
72  1.49  -13.0262778239  0.03065  0.035  0.0517922908867  0.000586465898412	1
73  1.747  -13.1906110943  0.09209  0.024  0.0481532266543  0.0010478820592		1
74  1.449  -13.4006679475  0.03127  0.035  0.0567513092056  0.000589729844929	1
75  1.406  -12.9514931348  0.01125  0.04  0.0548613495606  0.0005125			1
76  1.725  -13.1087982105  0.07687  0.032  0.0563786386293  0.000917005828771	1
77  1.766  -13.3870419732  0.09922  0.024  0.0998275810284  0.00111106293251	1
78  1.646  -13.8650342898  0.12641  0.025  0.094890869648  0.00135939280931		1
79  1.566  -13.751448207  0.04038  0.025  0.0633687483198  0.000642693114947	1
80  1.535  -13.106010174  0.02771  0.035  0.0555814640936  0.000571650601329	1
81  1.477  -13.6113114234  0.02293  0.035  0.0624599159061  0.000550071349917	1
82  1.614  -13.8846344929  0.05815  0.024  0.0718594766511  0.000766904329105	1
83  1.737  -13.5794425679  0.10809  0.023  0.0749889736344  0.00119094282398	1
84  1.561  -13.8889844187  0.09494  0.025  0.0770720434239  0.00107301461313	1
85  1.441  -13.1961880005  0.01352  0.036  0.0725408812578  0.000517956600499	1
86  1.7  -13.6639582305  0.08536  0.024  0.0605280227876  0.000989258793239		1
87  1.787  -13.2571518229  0.10263  0.031  0.0815908421109  0.00114161801405	1
88  1.602  -13.7360648564  0.04587  0.025  0.268713085594  0.000678532011036	1
89  1.536  -13.4714401331  0.01558  0.034  0.0537464703153  0.000523711409079	1
90  1.496  -14.0855126874  0.02329  0.036  0.0620302704091  0.00055158173465	1
91  1.434  -13.513023164  0.01765  0.036  0.0559787041603  0.000530237918297	1
92  1.44  -13.5172993114  0.01822  0.035  0.0651022075927  0.000532162418816	1
93  1.75  -13.597889503  0.09883  0.025  0.0570311936166  0.00110758155004		1
94  1.746  -13.5160429756  0.12029  0.025  0.0594847996068  0.00130267740059	1
95  1.296  -13.4886099569  0.01578  0.044  0.0652893219381  0.00052430987021	1
96  1.425  -13.1079524596  0.01621  0.042  0.0557010513722  0.000525620024352	1
97  1.297  -14.1629925034  0.03259  0.035  0.0835026601282  0.000596833988643	1
98  1.532  -13.3252587705  0.02518  0.034  0.0580785945759  0.000559824293864	1
99  1.681  -13.2614827529  0.06244  0.042  0.0565201385508  0.000799922096207	1
100  1.612  -13.5990623501  0.05564  0.025  0.0601998162099  0.000748051442081	1
101  1.709  -13.9155913599  0.14486  0.032  0.0695523093126  0.0015324627108	1
102  1.774  -13.7291059794  0.14807  0.024  0.143745991472  0.00156284115956	1
103  1.279  -13.9620538152  0.0139  0.044  0.067166509431  0.000518961462924	1
104  1.56  -13.1425324228  0.03476  0.037  0.0616012040701  0.000608954645273	1
105  1.54  -13.2860730129  0.03375  0.034  0.453660194175  0.000603246425601	1
106  1.791  -12.7506645006  0.04583  0.033  0.0590941050667  0.000678261667795	1
107  1.597  -13.957055317  0.06988  0.022  0.0763332650426  0.000859256329625	1
108  1.63  -14.004237488  0.0505  0.034  0.11573891503  0.000710651109899		1
109  1.593  -13.7917384723  0.07806  0.025  0.104701738875  0.000927003969787	1
110  1.41  -13.3555775122  0.01453  0.038  0.0588263758786  0.00052068425173	1
111  1.593  -13.0005102221  0.02777  0.034  0.0560358774996  0.00057194168409	1
112  1.446  -13.2286600493  0.01216  0.036  0.0574401672465  0.000514574154034	1
113  1.639  -12.5662664948  0.03039  0.033  0.0567883809435  0.000585111280014	1
114  1.561  -13.2866227663  0.08564  0.033  0.0545860371827  0.000991675834131	1
115  1.544  -13.5317906465  0.05314  0.026  0.0674428350735  0.000729647832862	1
116  1.569  -13.8650614723  0.0467  0.034  0.0831725132478  0.000684170300437	1
117  1.587  -14.1425036125  0.15134  0.032  0.165532703667  0.00159385681917	1
118  1.66  -13.9298270611  0.12499  0.024  0.127090052777  0.00134619835463		1
119  1.396  -13.3255505874  0.01111  0.038  0.0591044612065  0.00051219450407	1
120  1.434  -13.4341155511  0.02492  0.027  0.0520870570217  0.000558659681738	1
121  1.465  -13.312660163  0.02187  0.016  0.0615036155151  0.000545737748374	1
122  1.407  -13.381278756  0.02765  0.02  0.379818191975  0.00057136000035		1
123  1.431  -13.349294886  0.02671  0.022  0.11712652532  0.000566870717183		1
124  1.309  -13.5305931913  0.02362  0.032  0.0656709831993  0.000552983218552	1
125  1.424  -13.3722342645  0.01508  0.027  0.0700902505066  0.0005222457659	1
126  1.609  -13.1805764663  0.03138  0.024  0.0390945133897  0.000590313848728	1
127  1.683  -13.4485396084  0.03328  0.024  0.113769999159  0.000600629536403	1
128  1.688  -12.8488703501  0.02808  0.024  0.0176833207581  0.000573453258775	1
129  1.739  -13.2656767721  0.03437  0.023  0.0368677829665  0.000606736919925	1
130  1.34  -13.5855563298  0.01094  0.021  0.0737232584945  0.000511828447822	1
131  1.494  -12.5799947316  0.0088  0.025  0.00087981112506  0.000507684941672	1
132  1.397  -13.4413308297  0.02711  0.017  0.0990115296567  0.00056876639317	1
133  1.441  -13.7600866098  0.02662  0.036  0.166588319509  0.000566447208485	1
134  1.559  -14.0868378981  0.1088  0.046  0.100658208085  0.00119739049604		1
135  1.757  -13.7211870876  0.11506  0.033  0.0689889328015  0.00125454388524	1
136  1.707  -13.805707302  0.10726  0.025  0.0806164397765  0.00118341487231	1
137  1.627  -13.5936005027  0.06551  0.031  0.0703212111989  0.00082410922213	1
138  1.662  -13.4260941746  0.07928  0.033  0.0599400646509  0.000937300293396	1
139  1.66  -13.0245647493  0.06094  0.033  0.06278015221  0.000788269217971		1
140  1.318  -13.4493497544  0.02283  0.046  0.0638368652805  0.000549655246495	1
141  1.568  -13.0266348554  0.02873  0.033  0.0711896658704  0.000576663931593	1
142  1.393  -14.0450264117  0.03278  0.041  0.179339121754  0.000597873598681	1
143  1.573  -13.6808414328  0.06479  0.033  0.0656499204829  0.000818397464561	1
144  1.7993406  -16.50463487110948  2.2713  0.062000003  0.050720626792426456  0.022713 	2
145  1.7923917  -16.848699498998663  2.1663  0.069999998  0.051297669175776266  0.021663  	2
146  1.845098  -16.54766950333468  2.1814  0.093000001  0.055143126874086644  0.021814  	2
147  1.7853298  -16.089031654309032  2.1816  0.028459015  0.04841090769040884  0.021816 	2
148  1.8750613  -16.108336809504422  2.1558  0.046293334  0.04977144915117041  0.021558 	2
149  1.90309  -16.396401828004034  2.2473  0.075949999  0.05437495406708838  0.022473  	2
152  1.8076242  -16.255782887110573  2.1735  0.0088551799  0.05143474678681911  0.021735 3
153  1.8692317  -16.723760762390363  2.0138  0.09383784  0.06294219565018475  0.020138  	2
